imgnum,timestamp,Angle1(deg),Angle2(deg)
0,1734233480.148161,19.46,6.23
1,1734233480.182261,19.02,6.23
2,1734233480.2329006,18.1,6.71
3,1734233480.2837858,18.1,6.71
4,1734233480.3348165,18.76,6.29
5,1734233480.3829331,19.02,6.23
6,1734233480.4332142,19.02,6.23
7,1734233480.484984,19.02,6.23
8,1734233480.535756,19.02,6.23
9,1734233480.581412,19.02,6.23
10,1734233480.6373813,19.02,6.23
11,1734233480.6868742,19.02,6.23
12,1734233480.7403398,18.1,6.71
13,1734233480.7934914,19.02,6.23
14,1734233480.8464181,19.02,6.23
15,1734233480.9004326,18.1,6.71
16,1734233480.9514189,18.1,6.71
17,1734233481.0049198,18.1,6.71
18,1734233481.059952,18.1,6.71
19,1734233481.1091447,18.1,6.71
20,1734233481.1635997,18.76,6.29
21,1734233481.217791,18.1,6.71
22,1734233481.266118,19.02,6.23
23,1734233481.3151634,19.02,6.23
24,1734233481.367261,19.02,6.23
25,1734233481.418402,19.02,6.23
26,1734233481.467933,18.1,6.71
27,1734233481.5195735,18.1,6.71
28,1734233481.5716822,18.1,6.71
29,1734233481.6338036,18.1,6.71
30,1734233481.6824813,18.1,6.71
31,1734233481.7335865,19.02,6.23
32,1734233481.7803488,19.02,6.23
33,1734233481.8339784,18.1,6.71
34,1734233481.8832955,18.1,6.71
35,1734233481.9352186,18.1,6.71
36,1734233481.986705,18.1,6.71
37,1734233482.0379443,18.1,6.71
38,1734233482.0848374,18.1,6.71
39,1734233482.1396081,18.31,6.71
40,1734233482.1929767,18.31,6.71
41,1734233482.2466135,18.1,6.71
42,1734233482.2980318,18.1,6.71
43,1734233482.3506875,18.1,6.71
44,1734233482.4009383,18.1,6.71
45,1734233482.4514916,18.1,6.71
46,1734233482.5033278,18.1,6.71
47,1734233482.5531874,19.02,6.23
48,1734233482.6172893,18.1,6.71
49,1734233482.6676395,19.02,6.23
50,1734233482.7176955,18.58,6.23
51,1734233482.7696989,18.1,6.71
52,1734233482.8184102,19.02,6.23
53,1734233482.8699665,19.02,6.23
54,1734233482.922038,19.02,6.23
55,1734233482.9825025,18.1,6.71
56,1734233483.0323124,19.02,6.23
57,1734233483.0868127,18.58,6.23
58,1734233483.1424093,17.65,6.71
59,1734233483.1949644,17.65,6.71
60,1734233483.2483778,18.1,6.71
61,1734233483.3017569,18.58,6.23
62,1734233483.3514059,17.65,6.71
63,1734233483.4058394,17.65,6.71
64,1734233483.466278,17.65,6.71
65,1734233483.5182242,17.65,6.71
66,1734233483.5683491,18.58,6.23
67,1734233483.6306045,18.55,6.29
68,1734233483.7671344,18.82,6.23
69,1734233483.8845463,18.32,6.29
70,1734233484.0179863,17.9,6.71
71,1734233484.1342149,17.45,6.71
72,1734233484.264374,17.45,6.71
73,1734233484.39985,17.65,6.71
74,1734233484.5210571,18.58,6.23
75,1734233484.6497347,17.45,6.71
76,1734233484.765855,17.45,6.71
77,1734233484.8994212,17.45,6.71
78,1734233485.0183098,17.45,6.71
79,1734233485.1374547,17.45,6.71
80,1734233485.2756503,17.0,6.71
81,1734233485.3953137,17.0,6.71
82,1734233485.5136096,17.45,6.71
83,1734233485.64995,17.45,6.71
84,1734233485.7698715,17.45,6.71
85,1734233485.899375,17.0,6.71
86,1734233486.0323675,17.93,6.23
87,1734233486.1500278,16.81,6.71
88,1734233486.2843125,16.81,6.71
89,1734233486.4070096,16.81,6.71
90,1734233486.533938,16.81,6.71
91,1734233486.6642778,17.0,6.71
92,1734233486.7808719,17.0,6.71
93,1734233486.9185982,17.0,6.71
94,1734233487.033106,17.0,6.71
95,1734233487.1774766,17.0,6.71
96,1734233487.2966168,17.0,6.71
97,1734233487.4170756,16.81,6.71
98,1734233487.5512474,16.81,6.71
99,1734233487.6822538,17.0,6.71
100,1734233487.7999244,16.81,6.71
101,1734233487.9266808,16.81,6.71
102,1734233488.0508115,16.36,6.71
103,1734233488.1808581,16.36,6.71
104,1734233488.315367,16.36,6.71
105,1734233488.4307592,16.36,6.71
106,1734233488.5699494,16.55,6.71
107,1734233488.6819897,16.81,6.71
108,1734233488.8174963,16.36,6.71
109,1734233488.932495,16.36,6.71
110,1734233489.0654633,16.36,6.71
111,1734233489.1973839,16.36,6.71
112,1734233489.3167565,15.91,6.71
113,1734233489.4504318,16.36,6.71
114,1734233489.5698485,15.91,6.71
115,1734233489.7036057,15.91,6.71
116,1734233489.8295903,16.36,6.71
117,1734233489.947128,16.36,6.71
118,1734233490.0824423,16.36,6.71
119,1734233490.2016249,16.36,6.71
120,1734233490.3343263,16.36,6.71
121,1734233490.4555497,16.36,6.71
122,1734233490.5939908,16.17,6.71
123,1734233490.710837,15.91,6.71
124,1734233490.8337212,15.91,6.71
125,1734233490.9707482,15.72,6.71
126,1734233491.0954134,15.27,6.71
127,1734233491.210992,15.72,6.71
128,1734233491.3498511,15.27,6.71
129,1734233491.4683654,15.27,6.71
130,1734233491.6001022,15.27,6.71
131,1734233491.7187898,15.27,6.71
132,1734233491.8470984,15.27,6.71
133,1734233491.98159,15.27,6.71
134,1734233492.0994792,15.27,6.71
135,1734233492.2358913,14.82,6.71
136,1734233492.3489182,15.27,6.71
137,1734233492.47632,14.82,6.71
138,1734233492.6105418,15.27,6.71
139,1734233492.735658,15.27,6.71
140,1734233492.8659415,15.27,6.71
141,1734233492.9922166,14.82,6.71
142,1734233493.109674,15.27,6.71
143,1734233493.2395666,14.64,6.71
144,1734233493.372723,14.82,6.71
145,1734233493.4964602,14.19,6.71
146,1734233493.6289918,14.19,6.71
147,1734233493.7435923,14.19,6.71
148,1734233493.8769996,14.19,6.71
149,1734233494.0122154,14.19,6.71
150,1734233494.1313481,14.19,6.71
151,1734233494.2530625,14.02,6.71
152,1734233494.3863015,14.02,6.71
