imgnum,timestamp,Angle1(deg),Angle2(deg)
0,1734295952.3358665,-3.368576312737801,3.8460300900473783
1,1734295952.3760753,-3.368576312737801,3.8460300900473783
2,1734295952.4247944,-3.368576312737801,3.8460300900473783
3,1734295952.4743679,-3.368576312737801,3.8460300900473783
4,1734295952.5305128,-3.368576312737801,3.8460300900473783
5,1734295952.5851119,-3.368576312737801,3.8460300900473783
6,1734295952.646531,-3.368576312737801,3.8460300900473783
7,1734295952.7009099,-3.368576312737801,3.8460300900473783
8,1734295952.7546077,-3.368576312737801,3.8460300900473783
9,1734295952.807229,-3.368576312737801,3.8460300900473783
10,1734295952.8590176,-3.368576312737801,3.8460300900473783
11,1734295952.9122937,-3.368576312737801,3.8460300900473783
12,1734295952.964047,-3.368576312737801,3.8460300900473783
13,1734295953.0148404,-3.368576312737801,3.8460300900473783
14,1734295953.063665,-3.368576312737801,3.8460300900473783
15,1734295953.1162133,-3.368576312737801,3.8460300900473783
16,1734295953.1783772,-3.368576312737801,3.8460300900473783
17,1734295953.2342458,-3.368576312737801,3.8460300900473783
18,1734295953.2854488,-3.368576312737801,3.8460300900473783
19,1734295953.3393555,-3.368576312737801,3.8460300900473783
20,1734295953.391167,-3.368576312737801,3.8460300900473783
21,1734295953.444764,-3.368576312737801,3.8460300900473783
22,1734295953.496602,-3.368576312737801,3.8460300900473783
23,1734295953.545974,-3.368576312737801,3.8460300900473783
24,1734295953.5989213,-3.368576312737801,3.8460300900473783
25,1734295953.6512368,-3.368576312737801,3.8460300900473783
26,1734295953.7105834,-3.368576312737801,3.8460300900473783
27,1734295953.7641895,-3.368576312737801,3.8460300900473783
28,1734295953.8179762,-3.368576312737801,3.8460300900473783
29,1734295953.8711486,-3.368576312737801,3.8460300900473783
30,1734295953.924923,-3.368576312737801,3.8460300900473783
31,1734295953.9801035,-2.8911888361752034,3.8460300900473783
32,1734295954.028274,-2.8911888361752034,3.8460300900473783
33,1734295954.0833883,-2.8911888361752034,3.8460300900473783
34,1734295954.1390002,-2.8911888361752034,3.8460300900473783
35,1734295954.1878219,-2.8911888361752034,3.8460300900473783
36,1734295954.2450955,-2.8911888361752034,3.8460300900473783
37,1734295954.2994432,-2.413933905882729,3.8460300900473783
38,1734295954.3490515,-2.413933905882729,3.8460300900473783
39,1734295954.3987546,-2.413933905882729,3.8460300900473783
40,1734295954.4519796,-2.413933905882729,3.8460300900473783
41,1734295954.5074356,-1.9368776570509993,3.8460300900473783
42,1734295954.559594,-1.9368776570509993,3.8460300900473783
43,1734295954.6133,-1.9368776570509993,3.8460300900473783
44,1734295954.6668894,-1.9368776570509993,3.8460300900473783
45,1734295954.7178268,-1.9368776570509993,3.8460300900473783
46,1734295954.7672813,-1.4600860596585647,3.8460300900473783
47,1734295954.8188832,-1.4600860596585647,3.8460300900473783
48,1734295954.8709915,-1.512276511391903,3.8785245028476965
49,1734295954.9212933,-1.4600860596585647,3.8460300900473783
50,1734295954.98021,-1.4600860596585647,3.8460300900473783
51,1734295955.0344076,-1.4600860596585647,3.8460300900473783
52,1734295955.0872147,-1.4600860596585647,3.8460300900473783
53,1734295955.139817,-1.4400595734020811,3.8460300900473783
54,1734295955.1944346,-1.4400595734020811,3.8460300900473783
55,1734295955.2478611,-1.4400595734020811,3.8460300900473783
56,1734295955.29933,-0.0279901196654464,3.366460663429791
57,1734295955.3543968,-0.9836248639356313,3.8460300900473783
58,1734295955.403646,0.0,3.366460663429791
59,1734295955.4659562,-0.0279901196654464,3.366460663429791
60,1734295955.5186293,-0.9596115461827708,3.8460300900473783
61,1734295955.5732064,-0.9596115461827708,3.8460300900473783
62,1734295955.6254594,-0.9596115461827708,3.8460300900473783
63,1734295955.6788158,-0.9596115461827708,3.8460300900473783
64,1734295955.7287188,-0.0279901196654464,3.366460663429791
65,1734295955.781721,-0.9596115461827708,3.8460300900473783
66,1734295955.8435926,-0.0279901196654464,3.366460663429791
67,1734295955.8953695,-0.0279901196654464,3.366460663429791
68,1734295955.9472575,-0.0279901196654464,3.366460663429791
69,1734295955.9975047,0.447614170860561,3.366460663429791
70,1734295956.0518327,0.447614170860561,3.366460663429791
71,1734295956.1063879,0.447614170860561,3.366460663429791
72,1734295956.1604915,0.447614170860561,3.366460663429791
73,1734295956.2151217,0.447614170860561,3.366460663429791
74,1734295956.2685807,0.447614170860561,3.366460663429791
75,1734295956.3607972,0.38772190447801336,3.3949235421182777
76,1734295956.482408,0.858912894000909,3.3949235421182777
77,1734295956.6121933,0.894229786700734,3.3949235421182777
78,1734295956.7466705,0.9226926653892207,3.366460663429791
79,1734295956.8633053,0.9226926653892207,3.366460663429791
