Time(s),R1(O),R2(O),R3(O),R4(O)
1734295967.0597174,95.70,94.17,98.80,98.76
1734295967.175713,95.70,94.17,98.80,98.76
1734295967.2974346,95.70,94.19,98.83,98.78
1734295967.4325628,95.70,94.19,98.83,98.78
1734295967.5590737,95.70,94.19,98.80,98.78
1734295967.6796114,95.70,94.19,98.77,98.81
1734295967.8047311,95.70,94.19,98.77,98.81
1734295967.931615,95.70,94.19,98.77,98.81
1734295968.0552151,95.70,94.19,98.77,98.81
1734295968.1775765,95.70,94.19,98.77,98.81
1734295968.304338,95.68,94.19,98.80,98.81
1734295968.4241464,95.68,94.19,98.80,98.81
1734295968.5542839,95.68,94.19,98.83,98.81
1734295968.6736372,95.68,94.22,98.83,98.81
1734295968.8005111,95.68,94.22,98.85,98.81
1734295968.9272575,95.68,94.22,98.85,98.81
1734295969.0396867,95.68,94.22,98.88,98.81
1734295969.1731322,95.68,94.24,98.88,98.78
1734295969.3037293,95.68,94.24,98.88,98.81
1734295969.427274,95.68,94.24,98.88,98.81
1734295969.5498679,95.68,94.27,98.90,98.78
1734295969.6766684,95.68,94.27,98.90,98.78
1734295969.794111,95.68,94.27,98.93,98.78
1734295969.9128919,95.68,94.29,98.96,98.78
1734295970.0489976,95.68,94.29,98.98,98.78
1734295970.1606185,95.68,94.32,98.98,98.78
1734295970.287086,95.68,94.34,98.98,98.78
1734295970.4222171,95.68,94.34,98.96,98.78
1734295970.5386944,95.68,94.34,98.96,98.78
1734295970.6717184,95.68,94.36,98.93,98.78
1734295970.791422,95.68,94.36,98.96,98.78
1734295970.909678,95.68,94.36,98.96,98.81
1734295971.0425696,95.68,94.36,98.93,98.81
1734295971.1713479,95.68,94.36,98.96,98.78
1734295971.2951932,95.68,94.39,98.98,98.78
1734295971.4193075,95.68,94.39,98.98,98.81
1734295971.5370286,95.68,94.41,99.01,98.83
1734295971.659907,95.68,94.44,99.01,98.83
1734295971.7911105,95.68,94.44,98.98,98.83
1734295971.9103107,95.68,94.46,98.98,98.86
1734295972.0416625,95.68,94.46,98.98,98.86
1734295972.158748,95.68,94.46,98.98,98.86
1734295972.2868683,95.68,94.49,99.01,98.86
1734295972.4055295,95.68,94.49,99.01,98.86
1734295972.5440564,95.68,94.46,99.03,98.86
1734295972.6580918,95.68,94.49,99.03,98.86
1734295972.787075,95.68,94.51,99.03,98.83
1734295972.90632,95.68,94.49,99.03,98.83
1734295973.036948,95.68,94.51,99.03,98.83
1734295973.1660857,95.68,94.51,99.01,98.83
1734295973.2881358,95.68,94.49,99.01,98.81
1734295973.4074583,95.68,94.49,99.01,98.78
1734295973.5377746,95.68,94.49,98.98,98.78
1734295973.662164,95.68,94.46,99.01,98.78
1734295973.7773943,95.68,94.46,99.01,98.76
1734295973.9055514,95.68,94.46,98.98,98.76
1734295974.038448,95.68,94.44,99.01,98.76
1734295974.15866,95.68,94.44,99.01,98.76
1734295974.2887926,95.68,94.44,99.01,98.76
1734295974.4045615,95.68,94.46,99.01,98.78
1734295974.538442,95.68,94.46,99.01,98.78
1734295974.657294,95.68,94.46,98.98,98.78
1734295974.7767434,95.68,94.49,99.01,98.78
1734295974.9109879,95.68,94.49,99.01,98.78
1734295975.0228698,95.68,94.49,99.01,98.78
1734295975.1564171,95.68,94.51,99.01,98.78
1734295975.2753386,95.68,94.51,99.01,98.78
1734295975.40571,95.68,94.49,99.03,98.78
1734295975.5335321,95.68,94.51,99.03,98.78
1734295975.6427436,95.68,94.51,99.03,98.78
1734295975.7755828,95.68,94.49,99.06,98.78
1734295975.8967686,95.68,94.51,99.06,98.78
1734295976.0297256,95.68,94.51,99.03,98.78
1734295976.1556067,95.68,94.49,99.03,98.78
1734295976.2727516,95.68,94.49,99.03,98.76
1734295976.4065864,95.68,94.49,99.01,98.76
1734295976.5249603,95.68,94.46,99.03,98.76
1734295976.6524599,95.68,94.46,99.03,98.78
1734295976.7752094,95.68,94.46,99.01,98.78
1734295976.895119,95.68,94.44,99.03,98.78
1734295977.0212812,95.68,94.44,99.03,98.78
1734295977.1406896,95.68,94.44,99.03,98.78
1734295977.2787316,95.68,94.46,99.03,98.78
1734295977.4015143,95.68,94.46,99.03,98.78
1734295977.5250669,95.68,94.46,99.01,98.78
1734295977.6410441,95.68,94.49,99.01,98.78
1734295977.7781034,95.68,94.49,99.01,98.78
1734295977.897803,95.68,94.49,99.01,98.78
1734295978.0243092,95.68,94.51,99.01,98.78
1734295978.1414604,95.68,94.51,99.01,98.78
1734295978.2738962,95.68,94.49,99.01,98.78
1734295978.4014623,95.68,94.51,99.01,98.78
1734295978.5239637,95.68,94.51,99.01,98.76
1734295978.642646,95.68,94.49,99.03,98.76
1734295978.7692597,95.68,94.51,99.03,98.76
1734295978.896487,95.68,94.51,99.01,98.76
1734295979.0236404,95.68,94.49,98.98,98.76
1734295979.1432564,95.68,94.49,98.98,98.78
1734295979.2725878,95.68,94.49,98.96,98.78
1734295979.3913412,95.68,94.46,98.98,98.78
1734295979.51937,95.68,94.44,98.98,98.78
1734295979.6463997,95.68,94.44,98.96,98.78
1734295979.7655036,95.68,94.41,98.98,98.78
1734295979.8950815,95.68,94.39,98.98,98.78
1734295980.0182724,95.68,94.36,98.98,98.78
1734295980.1457326,95.68,94.36,99.01,98.78
1734295980.2686648,95.68,94.36,99.01,98.78
1734295980.390715,95.68,94.36,98.98,98.78
1734295980.5141628,95.68,94.36,98.98,98.78
1734295980.6409547,95.68,94.36,98.98,98.78
1734295980.7536144,95.68,94.34,98.98,98.78
1734295980.8907151,95.68,94.34,99.01,98.78
1734295981.0162623,95.68,94.34,99.01,98.76
1734295981.141518,95.68,94.32,99.01,98.76
1734295981.2640245,95.68,94.32,99.01,98.76
1734295981.387957,95.68,94.32,99.01,98.76
1734295981.509989,95.68,94.29,99.03,98.76
1734295981.6410098,95.68,94.29,99.03,98.76
1734295981.7639015,95.68,94.29,99.01,98.76
1734295981.890948,95.68,94.29,99.01,98.76
1734295982.0073595,95.68,94.29,99.01,98.76
1734295982.1270633,95.68,94.27,98.98,98.76
1734295982.259589,95.68,94.24,98.98,98.76
1734295982.385736,95.68,94.24,98.98,98.76
1734295982.5042174,95.68,94.22,98.96,98.76
1734295982.623208,95.68,94.19,98.96,98.76
1734295982.755998,95.68,94.19,98.93,98.76
1734295982.8719842,95.68,94.17,98.93,98.76
1734295983.0131085,95.68,94.17,98.96,98.76
1734295983.1334891,95.68,94.17,98.96,98.76
1734295983.248563,95.68,94.17,98.93,98.76
1734295983.371989,95.68,94.17,98.90,98.76
1734295983.5089178,95.68,94.17,98.88,98.76
1734295983.6246858,95.68,94.17,98.88,98.76
1734295983.7579248,95.68,94.17,98.88,98.76
1734295983.8750143,95.68,94.17,98.85,98.76
1734295984.0084467,95.68,94.14,98.85,98.76
1734295984.1272128,95.68,94.14,98.88,98.78
1734295984.2493088,95.68,94.14,98.85,98.78
1734295984.3810735,95.68,94.12,98.85,98.78
1734295984.5034814,95.68,94.14,98.85,98.78
1734295984.6208093,95.68,94.14,98.85,98.78
1734295984.7531772,95.68,94.12,98.83,98.78
1734295984.872885,95.68,94.09,98.80,98.78
1734295985.0039105,95.68,94.09,98.77,98.78
1734295985.12172,95.68,94.07,98.77,98.78
1734295985.2506142,95.68,94.07,98.77,98.78
1734295985.3703718,95.68,94.07,98.77,98.78
1734295985.4908025,95.68,94.04,98.77,98.81
1734295985.6259587,95.68,94.04,98.75,98.83
1734295985.7532318,95.68,94.04,98.75,98.83
1734295985.8694484,95.68,94.07,98.77,98.86
1734295985.9981008,95.68,94.07,98.77,98.83
1734295986.12588,95.68,94.07,98.77,98.83
1734295986.2514365,95.68,94.07,98.77,98.86
1734295986.370013,95.68,94.07,98.80,98.86
1734295986.5021336,95.68,94.04,98.80,98.86
1734295986.6204154,95.68,94.04,98.80,98.86
1734295986.7484055,95.68,94.04,98.80,98.86
1734295986.8727024,95.68,94.00,98.80,98.86
1734295986.9977891,95.68,94.00,98.80,98.86
1734295987.120403,95.68,93.97,98.80,98.86
1734295987.2390769,95.68,93.92,98.80,98.86
1734295987.3711712,95.68,93.92,98.80,98.83
1734295987.4857254,95.68,93.90,98.80,98.81
1734295987.6084173,95.68,93.85,98.80,98.81
1734295987.744006,95.68,93.82,98.77,98.81
1734295987.860794,95.68,93.80,98.75,98.83
1734295987.9788282,95.68,93.75,98.75,98.83
1734295988.1203701,95.68,93.75,98.75,98.83
1734295988.2436264,95.68,93.73,98.72,98.83
1734295988.3596828,95.68,93.70,98.72,98.86
1734295988.4935856,95.68,93.70,98.72,98.88
1734295988.6189156,95.68,93.70,98.72,98.91
1734295988.7425735,95.68,93.73,98.72,98.94
1734295988.8686364,95.68,93.70,98.72,98.94
1734295988.9847922,95.68,93.70,98.70,98.94
1734295989.102907,95.68,93.70,98.70,98.96
1734295989.2429953,95.70,93.68,98.70,98.96
1734295989.3576345,95.70,93.65,98.67,98.99
1734295989.4873471,95.70,93.65,98.67,99.01
1734295989.6064427,95.70,93.63,98.67,98.99
1734295989.7382302,95.70,93.60,98.67,98.96
1734295989.861916,95.70,93.60,98.67,98.99
1734295989.9883683,95.70,93.58,98.67,98.96
1734295990.1109679,95.70,93.53,98.67,98.99
1734295990.2259502,95.70,93.53,98.67,98.99
1734295990.365226,95.70,93.51,98.65,98.96
1734295990.4867382,95.70,93.46,98.65,98.96
1734295990.6050537,95.70,93.43,98.65,98.96
1734295990.737798,95.70,93.43,98.62,98.99
1734295990.8603,95.70,93.39,98.65,99.01
1734295990.9708903,95.70,93.36,98.65,99.01
1734295991.1056738,95.68,93.34,98.62,99.04
1734295991.2287178,95.70,93.31,98.65,99.04
1734295991.3575606,95.70,93.29,98.65,99.04
1734295991.483432,95.70,93.26,98.65,99.07
1734295991.6041136,95.70,93.24,98.65,99.09
1734295991.7228305,95.73,93.21,98.65,99.07
1734295991.8582597,95.75,93.19,98.62,99.09
1734295991.9777377,95.75,93.19,98.62,99.09
1734295992.0971525,95.75,93.17,98.62,99.07
1734295992.2323768,95.78,93.12,98.62,99.09
1734295992.3558,95.78,93.09,98.59,99.09
1734295992.4763608,95.80,93.04,98.57,99.07
1734295992.595099,95.83,92.97,98.59,99.07
1734295992.7266176,95.83,92.95,98.57,99.07
1734295992.8451178,95.83,92.92,98.54,99.04
1734295992.9824054,95.85,92.88,98.54,99.04
1734295993.1029472,95.83,92.83,98.52,99.04
1734295993.228517,95.85,92.80,98.49,99.01
1734295993.354932,95.88,92.75,98.47,99.01
1734295993.4731338,95.88,92.71,98.44,99.01
1734295993.6007147,95.88,92.66,98.41,99.04
1734295993.727915,95.88,92.61,98.41,99.04
1734295993.8415987,95.88,92.56,98.39,99.04
1734295993.9716475,95.90,92.51,98.34,99.07
1734295994.1003182,95.90,92.46,98.34,99.07
1734295994.2238686,95.93,92.44,98.34,99.07
1734295994.3448987,95.93,92.42,98.34,99.09
1734295994.4741585,95.93,92.39,98.31,99.09
1734295994.5904655,95.95,92.37,98.31,99.07
1734295994.7265682,95.98,92.32,98.29,99.09
1734295994.8423235,95.95,92.30,98.29,99.09
1734295994.9727054,95.98,92.27,98.29,99.07
1734295995.089581,95.98,92.22,98.26,99.09
1734295995.2226048,95.95,92.18,98.26,99.09
1734295995.3491945,95.98,92.15,98.26,99.07
1734295995.4608595,95.98,92.10,98.26,99.07
1734295995.588076,95.95,92.06,98.26,99.07
1734295995.7229767,95.98,92.01,98.26,99.04
1734295995.8417165,95.98,91.94,98.29,99.04
1734295995.9645028,95.95,91.91,98.29,99.04
1734295996.0882258,95.95,91.86,98.26,99.01
1734295996.2204864,95.95,91.79,98.26,99.01
1734295996.3447592,95.93,91.77,98.26,99.01
1734295996.4616249,95.93,91.72,98.23,99.04
1734295996.5923624,95.93,91.67,98.23,99.04
1734295996.7122846,95.93,91.65,98.21,99.04
1734295996.8439343,95.93,91.62,98.18,99.07
