imgnum,timestamp,Angle1(deg),Angle2(deg)
0,1734289050.5748987,-5.84,5.37
1,1734289050.613688,-5.85,5.37
2,1734289050.6626606,-5.84,5.37
3,1734289050.725282,-5.84,5.37
4,1734289050.7789834,-5.84,5.37
5,1734289050.8345647,-5.84,5.37
6,1734289050.8832467,-5.84,5.37
7,1734289050.937317,-5.84,5.37
8,1734289050.9924462,-5.84,5.37
9,1734289051.042883,-5.84,5.37
10,1734289051.1054964,-5.84,5.37
11,1734289051.1587749,-5.84,5.37
12,1734289051.2119865,-5.84,5.37
13,1734289051.2614336,-5.84,5.37
14,1734289051.315597,-5.84,5.37
15,1734289051.3700507,-5.84,5.37
16,1734289051.4226658,-5.84,5.37
17,1734289051.477114,-5.84,5.37
18,1734289051.5327115,-5.84,5.37
19,1734289051.586211,-5.84,5.37
20,1734289051.638533,-5.84,5.37
21,1734289051.6910155,-5.84,5.37
22,1734289051.7441247,-5.84,5.37
23,1734289051.8058262,-5.84,5.37
24,1734289051.857616,-5.84,5.37
25,1734289051.9102657,-5.84,5.37
26,1734289051.9649565,-5.84,5.37
27,1734289052.0179226,-5.84,5.37
28,1734289052.0707712,-5.84,5.37
29,1734289052.1242168,-5.84,5.37
30,1734289052.1742992,-5.84,5.37
31,1734289052.2277205,-5.85,5.37
32,1734289052.2798655,-5.84,5.37
33,1734289052.3398273,-5.85,5.37
34,1734289052.3922462,-5.84,5.37
35,1734289052.441298,-5.84,5.37
36,1734289052.4948575,-5.84,5.37
37,1734289052.5468235,-5.84,5.37
38,1734289052.599338,-5.84,5.37
39,1734289052.6528971,-5.84,5.37
40,1734289052.7023962,-5.85,5.37
41,1734289052.756834,-5.84,5.37
42,1734289052.8073325,-5.84,5.37
43,1734289052.8572452,-5.84,5.37
44,1734289052.9219878,-5.84,5.37
45,1734289052.9744847,-5.84,5.37
46,1734289053.0289662,-5.84,5.37
47,1734289053.084075,-5.84,5.37
48,1734289053.1365876,-5.84,5.37
49,1734289053.1925285,-5.84,5.37
50,1734289053.2421634,-5.84,5.37
51,1734289053.2970285,-5.85,5.37
52,1734289053.3458211,-5.85,5.37
53,1734289053.4071405,-5.84,5.37
54,1734289053.459432,-5.84,5.37
55,1734289053.5094883,-4.91,5.86
56,1734289053.560928,-5.39,6.34
57,1734289053.6146793,-4.43,6.34
58,1734289053.667987,-4.91,6.82
59,1734289053.720246,-4.91,6.82
60,1734289053.771524,-4.43,6.82
61,1734289053.8236341,-4.45,7.31
62,1734289053.8790927,-4.06,7.37
63,1734289053.934199,-4.45,7.79
64,1734289053.9875093,-4.45,7.79
65,1734289054.0425193,-3.98,7.79
66,1734289054.092513,-4.06,8.82
67,1734289054.1433482,-2.64,8.82
68,1734289054.1928911,-2.65,9.3
69,1734289054.2426243,-3.55,10.26
70,1734289054.3031225,-2.13,10.26
71,1734289054.4051223,-2.06,11.21
72,1734289054.5248518,-1.78,11.79
73,1734289054.6456254,-1.82,13.32
74,1734289054.7681732,5.49,21.71
75,1734289054.9009204,4.78,23.91
76,1734289055.018407,5.42,23.91
77,1734289055.1346574,5.17,24.57
78,1734289055.2718692,5.57,25.23
79,1734289055.3884811,6.02,25.68
80,1734289055.5221658,7.21,27.01
81,1734289055.63719,7.78,28.81
82,1734289055.7561815,8.15,28.81
83,1734289055.883737,8.0,29.25
84,1734289056.0101209,8.53,29.68
85,1734289056.1360435,8.91,29.68
86,1734289056.2549257,8.66,29.93
87,1734289056.3844628,8.66,29.93
88,1734289056.5048535,8.66,29.93
89,1734289056.639552,9.03,29.93
90,1734289056.758513,9.03,29.93
91,1734289056.8938015,9.03,29.93
92,1734289057.0084317,9.03,29.93
93,1734289057.129845,9.03,29.93
94,1734289057.2544723,9.03,29.93
95,1734289057.388773,9.03,29.93
96,1734289057.5062249,9.03,29.93
97,1734289057.6321592,9.03,29.93
98,1734289057.758719,9.03,29.93
99,1734289057.892988,9.03,29.93
100,1734289058.005642,9.03,29.93
101,1734289058.1249218,9.03,29.93
102,1734289058.2637534,8.66,29.93
103,1734289058.386637,8.0,29.25
104,1734289058.5067108,8.15,28.81
105,1734289058.6412783,8.46,28.13
106,1734289058.7599185,7.79,28.13
107,1734289058.8804927,7.64,27.9
108,1734289059.0042813,6.17,26.34
109,1734289059.1364636,5.82,24.57
110,1734289059.2548351,5.23,23.46
111,1734289059.3786483,4.17,23.46
112,1734289059.5100572,2.57,21.25
113,1734289059.6368916,3.24,20.15
114,1734289059.7550564,-0.54,16.42
115,1734289059.8904252,-1.84,13.8
116,1734289060.00896,-3.19,12.26
117,1734289060.1247337,-3.6,9.78
118,1734289060.2570307,-4.54,9.3
119,1734289060.3748097,-4.46,8.27
120,1734289060.5106485,-4.93,7.79
121,1734289060.6256,-4.92,7.31
122,1734289060.7570183,-4.91,6.82
123,1734289060.8889117,-5.39,6.82
124,1734289061.00897,-4.91,6.34
125,1734289061.1279435,-4.91,6.34
126,1734289061.2514775,-5.39,6.34
127,1734289061.374155,-5.39,6.34
128,1734289061.5029645,-5.39,6.34
129,1734289061.6389015,-5.39,6.34
130,1734289061.7546947,-5.39,6.34
131,1734289061.878009,-5.39,6.82
132,1734289062.004052,-4.53,8.34
133,1734289062.1229768,-3.12,9.3
134,1734289062.2567756,-2.25,11.79
135,1734289062.375232,-0.23,14.27
136,1734289062.5096278,0.09,14.87
137,1734289062.6234314,0.95,16.89
138,1734289062.7578495,1.51,18.43
139,1734289062.8760896,2.99,19.52
140,1734289062.9981797,4.43,21.71
141,1734289063.1246903,4.58,23.46
142,1734289063.2529006,5.01,23.91
143,1734289063.3836453,5.82,24.57
144,1734289063.5039966,6.82,26.34
145,1734289063.6259832,6.94,27.01
146,1734289063.7442229,7.21,27.01
147,1734289063.872296,7.02,27.46
148,1734289064.005128,8.3,28.57
149,1734289064.1237512,8.0,29.25
150,1734289064.2448971,8.0,29.25
151,1734289064.3720338,8.0,29.25
152,1734289064.5083306,8.0,29.25
153,1734289064.6251547,8.0,29.25
154,1734289064.7588093,8.0,29.25
155,1734289064.8728929,8.0,29.25
156,1734289065.005986,8.29,29.25
157,1734289065.124539,8.29,29.25
158,1734289065.2582073,8.0,29.25
159,1734289065.3757317,8.0,29.25
160,1734289065.4952323,8.44,28.81
161,1734289065.617633,8.15,28.81
162,1734289065.751077,7.63,28.57
163,1734289065.8684585,7.02,27.46
164,1734289065.993783,6.43,25.68
165,1734289066.1213317,5.63,24.11
166,1734289066.2550888,4.16,23.26
167,1734289066.3687837,4.43,21.71
168,1734289066.490262,2.37,19.52
169,1734289066.6279967,-0.07,15.95
170,1734289066.7425447,-1.82,13.32
171,1734289066.8767185,-2.18,12.74
172,1734289066.99232,-2.6,10.26
173,1734289067.1201568,-4.06,9.3
174,1734289067.2441308,-3.58,8.34
175,1734289067.3715925,-4.45,7.79
176,1734289067.489985,-4.92,7.31
177,1734289067.6193323,-5.4,7.31
178,1734289067.738981,-4.91,6.82
179,1734289067.8683922,-4.91,6.34
180,1734289068.0012467,-4.92,6.34
181,1734289068.1204014,-5.39,6.34
182,1734289068.239445,-5.39,6.34
183,1734289068.371245,-5.39,6.34
184,1734289068.4982975,-5.86,6.34
185,1734289068.6240819,-5.39,6.34
186,1734289068.7415018,-5.86,6.34
187,1734289068.8742886,-4.36,6.77
188,1734289068.9918725,-4.45,7.79
189,1734289069.122571,-3.13,9.78
190,1734289069.243155,-1.7,11.79
191,1734289069.359765,-1.36,13.32
192,1734289069.4934206,-0.49,14.87
193,1734289069.6110382,0.08,15.34
194,1734289069.738098,2.42,17.97
195,1734289069.868927,2.18,20.15
196,1734289069.987741,3.83,20.61
197,1734289070.1223648,3.97,22.17
198,1734289070.2395654,4.76,24.57
199,1734289070.3609767,5.57,25.23
200,1734289070.4899638,6.02,25.68
201,1734289070.6243057,6.82,26.34
202,1734289070.7378724,7.64,27.9
203,1734289070.8737953,7.64,27.9
204,1734289070.9928517,7.64,27.9
205,1734289071.1111975,7.79,28.13
206,1734289071.2405155,7.79,28.13
207,1734289071.3596685,7.79,28.13
208,1734289071.4948962,7.79,28.13
209,1734289071.6231678,8.07,28.13
210,1734289071.7423055,7.79,28.13
211,1734289071.8682892,7.79,28.13
212,1734289071.991112,8.07,28.13
213,1734289072.1077986,7.41,28.13
214,1734289072.2399807,7.42,27.46
215,1734289072.370173,7.42,27.46
216,1734289072.4866748,7.42,27.46
217,1734289072.6184874,7.22,26.34
218,1734289072.7423005,6.02,25.68
