imgnum,timestamp,Angle1(deg),Angle2(deg)
0,1734288562.230922,-6.73,4.36
1,1734288562.267121,-6.73,4.36
2,1734288562.332296,-6.73,4.36
3,1734288562.3809752,-6.73,4.36
4,1734288562.4330266,-6.73,4.36
5,1734288562.483578,-6.73,4.36
6,1734288562.537372,-6.73,4.36
7,1734288562.5890932,-6.73,4.36
8,1734288562.641219,-6.73,4.36
9,1734288562.6954882,-6.73,4.36
10,1734288562.7460256,-6.73,4.36
11,1734288562.7990522,-6.73,4.36
12,1734288562.8509517,-6.73,4.36
13,1734288562.903508,-6.73,4.36
14,1734288562.9537868,-6.73,4.36
15,1734288563.0135036,-6.73,4.36
16,1734288563.068158,-6.72,4.33
17,1734288563.1158364,-6.72,4.33
18,1734288563.1701367,-6.73,4.36
19,1734288563.2287173,-6.73,4.36
20,1734288563.282585,-6.73,4.36
21,1734288563.3354611,-6.73,4.36
22,1734288563.3872802,-6.73,4.36
23,1734288563.4374268,-6.73,4.36
24,1734288563.489098,-6.73,4.36
25,1734288563.5437913,-6.73,4.36
26,1734288563.5972793,-6.73,4.36
27,1734288563.6492786,-6.72,4.33
28,1734288563.6962893,-6.73,4.36
29,1734288563.7512271,-6.73,4.36
30,1734288563.8056178,-6.73,4.36
31,1734288563.8580105,-6.73,4.36
32,1734288563.9159424,-6.73,4.36
33,1734288563.9754276,-6.73,4.36
34,1734288564.0243635,-6.73,4.36
35,1734288564.0749416,-6.73,4.36
36,1734288564.128125,-6.73,4.36
37,1734288564.1798093,-6.73,4.36
38,1734288564.2291002,-6.73,4.36
39,1734288564.287905,-6.73,4.36
40,1734288564.3423216,-6.73,4.36
41,1734288564.3950303,-6.73,4.36
42,1734288564.4463904,-6.73,4.36
43,1734288564.4990916,-6.73,4.36
44,1734288564.549526,-6.73,4.36
45,1734288564.600427,-6.73,4.36
46,1734288564.6488302,-6.73,4.36
47,1734288564.713636,-6.73,4.36
48,1734288564.7675457,-6.73,4.36
49,1734288564.8209984,-7.66,4.8
50,1734288564.8737576,-7.66,4.8
51,1734288564.926926,-6.73,4.36
52,1734288564.9807675,-6.73,4.36
53,1734288565.0340576,-6.73,4.36
54,1734288565.0833704,-6.73,4.36
55,1734288565.1447945,-7.66,4.8
56,1734288565.1951632,-6.73,4.36
57,1734288565.2466407,-6.73,4.36
58,1734288565.300771,-7.66,4.8
59,1734288565.3527384,-6.73,4.36
60,1734288565.4634593,-6.73,4.36
61,1734288565.5963836,-6.73,4.36
62,1734288565.7100172,-6.73,4.36
63,1734288565.8424182,-6.73,4.36
64,1734288565.9591687,-6.73,4.36
65,1734288566.0896163,-6.73,4.36
66,1734288566.2145815,3.39,3.85
67,1734288566.332931,3.87,4.33
68,1734288566.4645936,5.37,3.85
69,1734288566.5830371,5.85,3.85
70,1734288566.7040854,6.33,3.85
71,1734288566.827359,6.33,3.85
72,1734288566.961842,6.33,3.85
73,1734288567.0811546,6.33,3.85
74,1734288567.1970403,6.33,3.85
75,1734288567.3309617,6.8,3.85
