Time(s),R1(O),R2(O),R3(O),R4(O)
1734288562.252453,Percentage:,75,PotvalResistance:,10
1734288562.277659,59.13,53.95,64.45,60.87
1734288562.3505619,59.17,54.05,65.09,61.50
1734288562.398415,59.61,54.55,65.79,61.77
1734288562.4430985,59.72,54.61,65.84,62.29
1734288562.483578,59.79,54.70,66.46,62.91
1734288562.5459754,60.16,55.21,67.15,63.22
1734288562.5924647,60.74,55.59,67.44,63.39
1734288562.6512818,60.80,55.63,68.03,64.02
1734288562.6954882,60.82,56.08,68.72,64.35
1734288562.7616832,60.94,56.16,68.78,64.80
1734288562.7990522,61.25,56.33,68.93,64.90
1734288562.8581488,61.33,56.83,69.64,65.27
1734288562.9090383,61.43,56.90,69.72,65.35
1734288562.960699,61.78,57.09,69.88,65.44
1734288563.0205512,61.86,57.60,70.63,65.81
1734288563.068158,61.53,57.14,69.92,65.21
1734288563.1158364,61.80,57.22,69.38,64.64
1734288563.1791413,61.43,57.20,69.37,64.71
1734288563.2463753,61.43,57.22,69.37,64.26
1734288563.2982373,61.71,57.31,68.87,63.71
1734288563.3354611,61.42,57.30,68.87,63.76
1734288563.394322,60.94,56.98,68.63,64.09
1734288563.4595878,61.18,57.11,68.18,63.54
1734288563.4987383,61.25,57.16,68.22,63.56
1734288563.559416,61.25,57.16,68.23,63.61
1734288563.6129348,61.25,57.16,68.27,63.61
1734288563.6597118,61.25,57.16,68.34,63.61
1734288563.6962893,61.25,57.16,68.40,63.61
1734288563.7512271,61.25,57.16,68.40,63.61
1734288563.8056178,61.25,57.16,68.40,63.61
1734288563.876508,61.25,57.16,68.42,64.02
1734288563.9209425,61.25,57.14,68.42,64.02
1734288563.9806151,61.25,57.14,68.42,64.02
1734288564.02544,61.25,57.14,68.42,64.02
1734288564.0906143,61.23,57.12,68.42,64.02
1734288564.138329,61.23,57.12,68.42,64.02
1734288564.1853282,61.23,57.12,68.42,63.61
1734288564.230741,61.23,57.12,68.42,63.61
1734288564.287905,61.23,57.12,68.40,63.63
1734288564.3423216,61.23,57.12,68.38,63.63
1734288564.4149334,61.23,57.12,68.34,63.63
1734288564.4520571,61.22,57.12,68.27,63.63
1734288564.4990916,61.22,57.12,68.20,64.04
1734288564.5556517,61.20,57.11,68.18,64.04
1734288564.6088645,61.20,57.11,68.16,64.02
1734288564.6488302,61.20,57.11,68.14,63.61
1734288564.713636,61.20,57.11,68.14,63.61
1734288564.771573,61.20,57.11,68.14,63.63
1734288564.8366585,61.20,57.11,68.14,63.63
1734288564.8910842,61.20,57.11,68.13,63.63
1734288564.9380567,61.20,57.11,68.13,63.63
1734288564.9885988,61.20,57.11,68.13,64.04
1734288565.036211,61.20,57.11,68.13,64.04
1734288565.089376,61.20,57.11,68.13,64.02
1734288565.150221,61.20,57.11,68.13,63.61
1734288565.200672,61.20,57.11,68.13,63.61
1734288565.2490506,61.22,57.11,68.13,63.61
1734288565.3248827,61.22,57.09,68.13,63.20
1734288565.4501824,61.23,57.11,68.13,63.20
1734288565.5737877,61.23,57.11,68.13,63.20
1734288565.6973598,61.23,57.11,68.13,63.52
1734288565.819978,61.25,57.11,68.13,63.52
1734288565.947722,61.25,57.11,68.13,63.51
1734288566.0696332,61.25,57.11,68.13,63.51
1734288566.1923728,61.23,57.19,68.18,63.51
1734288566.3099496,61.23,57.30,68.23,63.47
1734288566.443326,61.23,57.41,68.31,63.06
1734288566.559149,61.22,57.52,68.36,63.06
1734288566.6890643,61.22,57.63,68.43,63.05
1734288566.8050258,61.22,57.74,68.54,63.05
1734288566.9382439,61.20,57.86,68.60,63.05
1734288567.0578406,61.20,57.98,68.65,63.03
1734288567.1841226,61.20,58.10,68.74,63.03
1734288567.3071964,61.17,58.21,68.80,63.03
1734288567.4291131,61.17,58.33,68.83,63.01
1734288567.5457933,61.17,58.44,68.89,62.69
1734288567.680417,61.13,58.56,68.93,62.69
1734288567.7894676,61.13,58.68,68.96,62.69
1734288567.9260616,61.13,58.79,69.02,62.69
1734288568.0437038,61.13,58.84,69.04,62.69
1734288568.1760113,61.13,58.85,69.04,62.69
1734288568.2902162,61.13,58.85,69.04,62.69
1734288568.4251463,60.89,58.72,69.44,63.20
1734288568.5409873,60.89,58.74,69.42,63.18
1734288568.6755455,61.35,59.05,69.61,63.27
1734288568.7924736,61.12,58.92,70.09,63.78
1734288568.9105866,61.05,58.90,70.07,63.69
1734288569.047949,61.05,58.90,70.05,64.14
1734288569.174603,60.82,58.82,70.57,64.69
1734288569.2974799,61.22,58.87,70.37,64.62
1734288569.4224343,61.71,59.09,70.61,64.68
1734288569.5481842,61.47,59.32,71.15,64.97
1734288569.6742437,61.81,59.35,70.83,64.83
1734288569.7952585,62.32,59.55,70.98,64.88
1734288569.9068031,62.07,59.81,71.51,65.13
1734288570.0411923,62.45,59.84,71.09,64.99
1734288570.1699922,62.96,60.03,71.21,65.02
1734288570.2859137,62.96,60.47,71.34,64.71
1734288570.4130428,63.37,60.51,70.93,64.57
1734288570.5409224,63.26,60.38,70.81,64.50
1734288570.6701915,63.25,60.82,70.87,64.17
1734288570.7925158,63.76,60.87,70.40,64.07
1734288570.9093707,64.05,61.02,70.44,63.64
1734288571.0416582,64.12,61.00,69.77,63.05
1734288571.1698673,63.69,60.47,69.27,62.81
1734288571.29268,63.13,60.21,69.48,63.28
1734288571.408922,63.57,60.33,69.42,63.18
1734288571.539178,63.23,59.85,68.96,63.51
1734288571.6688635,62.67,59.69,69.33,63.99
1734288571.7875233,63.11,59.81,69.05,63.90
1734288571.9193444,63.25,59.55,68.91,63.85
1734288572.042449,62.69,59.71,69.33,64.07
1734288572.1684105,63.08,59.77,68.98,63.99
1734288572.2888942,63.20,59.50,68.83,63.93
1734288572.4132254,62.77,59.71,69.26,64.16
1734288572.5419538,63.20,59.77,68.85,64.07
1734288572.6648147,63.28,59.50,68.72,64.04
1734288572.7901714,62.94,59.76,69.16,64.23
1734288572.9067059,63.30,60.23,69.35,64.36
1734288573.0263555,63.71,60.44,69.42,64.45
1734288573.164192,63.71,60.90,69.48,64.11
1734288573.28755,63.74,60.92,69.04,63.97
1734288573.4081817,64.03,61.08,69.16,63.56
1734288573.5373516,64.12,61.08,68.54,63.00
1734288573.6642096,63.69,60.59,68.09,62.83
1734288573.7868657,63.16,60.36,68.40,63.32
1734288573.9043505,63.23,60.49,68.36,63.23
1734288574.037986,62.91,60.05,67.96,63.56
1734288574.1639094,62.38,59.90,68.32,64.07
1734288574.2905903,62.82,60.02,68.03,63.99
1734288574.4136944,62.96,59.74,67.85,63.93
1734288574.5366044,62.42,59.90,68.29,64.16
1734288574.6634762,62.82,59.98,67.96,64.05
1734288574.7863364,62.94,59.69,67.87,64.02
1734288574.908983,62.54,59.90,68.34,64.23
1734288575.035806,62.96,59.98,67.96,64.12
1734288575.1591518,63.04,59.71,67.89,64.11
1734288575.279995,62.72,59.97,68.40,64.28
1734288575.4090421,63.09,60.44,68.62,64.40
1734288575.531339,63.43,60.62,68.76,64.43
1734288575.658965,63.42,61.08,68.85,64.05
1734288575.7805917,63.83,61.10,68.43,63.95
1734288575.9056022,63.79,61.08,68.94,64.04
1734288576.0248888,63.74,61.43,68.98,63.68
1734288576.1461318,63.84,61.43,68.83,63.61
1734288576.2808986,63.31,61.22,69.20,64.09
1734288576.3936708,63.28,61.28,69.22,64.00
1734288576.525606,63.42,61.08,69.15,63.99
1734288576.6528943,62.89,60.89,69.53,64.47
1734288576.7791295,62.87,60.94,69.53,64.40
1734288576.903444,62.52,60.44,69.31,64.76
1734288577.0280306,62.00,60.29,69.75,65.30
1734288577.1537862,62.42,60.36,69.49,65.25
1734288577.2804875,62.54,60.05,69.42,65.23
1734288577.3932433,62.38,59.95,69.35,65.23
1734288577.5294333,62.40,59.48,68.71,65.01
1734288577.6534913,61.97,58.97,68.52,65.44
1734288577.780483,61.95,59.34,68.63,65.20
1734288577.902674,62.47,59.43,68.27,65.13
1734288578.0292969,62.28,59.08,68.16,65.06
1734288578.1454103,62.27,59.50,68.25,64.69
1734288578.270035,62.76,59.55,67.82,64.59
1734288578.4032176,62.27,59.24,68.09,65.04
1734288578.5258398,62.23,59.63,68.16,64.71
1734288578.642295,62.77,59.66,67.78,64.66
1734288578.7727795,62.74,59.63,68.29,64.76
1734288578.889472,62.69,59.98,68.29,64.36
1734288579.022451,62.79,59.77,68.13,64.30
1734288579.147998,62.25,59.56,68.51,64.76
1734288579.2753391,62.05,59.92,69.05,64.90
1734288579.3921056,62.08,59.94,69.07,65.42
1734288579.5162606,62.08,60.00,69.62,65.48
1734288579.6482346,62.50,60.10,69.37,65.34
1734288579.7744262,62.57,59.79,69.26,65.28
