Time(s),R1(O),R2(O),R3(O),R4(O),Angle1(deg),Angle2(deg)
1734234199.4973197,72.23,139.95,127.22,82.19,34.69,27.44
1734234199.625779,72.31,137.86,125.32,81.46,34.03,27.44
1734234199.7642262,71.17,136.33,125.12,82.08,34.03,27.44
1734234199.898178,70.78,138.58,127.83,82.73,34.03,27.44
1734234200.029864,71.49,140.44,129.01,82.4,34.03,27.44
1734234200.1587346,71.6,138.61,127.56,81.38,33.36,27.44
1734234200.292374,70.53,135.85,127.05,81.25,34.04,27.0
1734234200.410992,70.01,137.07,129.53,82.49,34.01,27.22
1734234200.554222,70.85,139.34,130.79,82.77,34.01,27.22
1734234200.6853323,71.04,139.37,129.39,81.82,34.04,27.0
1734234200.806418,70.07,136.18,127.97,81.7,34.04,27.0
1734234200.941695,69.42,134.86,129.91,83.09,34.04,27.0
1734234201.0735872,70.2,136.66,130.86,83.64,34.01,27.22
1734234201.1956673,70.74,136.92,130.58,82.9,33.62,27.0
1734234201.329668,70.11,134.05,128.07,82.66,33.6,26.78
1734234201.461714,69.29,132.57,127.9,83.86,33.35,26.78
1734234201.595549,69.92,134.71,129.95,84.45,32.93,26.78
1734234201.7333834,70.91,135.63,129.91,83.79,33.6,26.35
1734234201.862549,71.0,133.22,127.08,83.16,33.18,26.35
1734234201.995743,70.31,131.47,125.93,83.94,32.52,26.35
1734234202.130721,70.24,133.4,127.39,84.41,32.52,26.35
1734234202.2617786,71.38,134.82,127.63,84.49,32.52,26.35
1734234202.3932376,71.85,133.44,125.15,83.22,32.27,26.35
1734234202.512404,71.13,131.18,123.95,83.46,32.27,26.35
1734234202.646413,70.96,132.82,125.42,84.47,32.52,26.35
1734234202.777815,72.04,135.59,126.37,84.52,31.85,26.35
1734234202.91135,72.59,136.77,124.35,83.09,31.85,26.35
1734234203.0447352,71.77,134.93,123.42,82.55,31.85,26.35
1734234203.1773102,71.26,134.67,125.22,83.36,31.85,26.35
1734234203.298882,72.0,137.71,126.54,83.46,32.49,26.13
1734234203.4288027,72.46,139.03,126.54,82.25,32.49,26.13
1734234203.5625918,71.74,137.15,124.42,81.65,32.49,26.13
1734234203.6969488,70.74,136.66,124.62,82.4,32.49,26.13
1734234203.832321,71.32,139.41,127.08,82.83,31.81,26.13
1734234203.9630942,72.06,140.91,128.11,82.02,31.84,25.69
1734234204.097172,72.02,138.77,126.54,81.57,31.2,25.25
1734234204.2157493,70.89,137.3,126.33,82.45,31.4,25.05
1734234204.356949,70.5,138.99,129.01,83.12,30.76,24.61
1734234204.4876297,71.26,140.21,130.16,82.86,30.36,24.61
1734234204.6125195,71.4,138.39,128.66,81.87,30.08,24.61
1734234204.7491531,70.37,135.55,127.7,81.74,30.13,24.16
1734234204.883596,69.86,136.14,130.05,83.05,29.74,24.16
1734234205.0137634,70.76,138.12,131.29,83.55,29.32,24.4
1734234205.145643,71.13,138.16,129.81,82.77,29.66,23.96
1734234205.2620077,70.38,135.07,128.42,82.68,29.66,23.96
1734234205.3972545,69.96,133.8,129.88,84.1,29.66,23.96
1734234205.5386393,70.79,135.7,130.83,84.67,29.66,23.96
1734234205.6608906,71.34,135.96,130.51,83.92,29.66,23.96
1734234205.7963948,70.74,133.26,127.97,83.51,29.66,23.96
1734234205.928633,69.9,131.86,127.35,84.69,28.98,23.96
1734234206.0629756,70.61,134.02,129.01,85.31,28.98,23.96
1734234206.1914537,71.79,135.04,129.04,84.41,28.98,23.96
1734234206.323421,72.08,133.18,126.3,83.75,28.98,23.96
1734234206.452896,71.34,132.04,125.19,84.49,28.98,23.96
1734234206.5782688,71.26,134.02,126.67,84.91,28.98,23.96
1734234206.7173128,72.38,135.52,127.29,84.98,28.98,23.96
1734234206.846217,72.82,134.31,124.89,83.64,28.98,23.96
1734234206.9796295,71.93,132.04,123.72,83.92,28.98,23.96
1734234207.10937,71.72,133.98,125.25,84.76,28.98,23.96
1734234207.228717,72.79,137.19,126.26,84.8,27.97,23.52
1734234207.3737066,73.32,138.39,124.75,83.42,28.61,22.88
1734234207.50425,72.5,136.44,123.82,82.9,28.31,22.88
1734234207.63242,72.0,136.18,125.66,83.75,27.93,22.88
1734234207.7668877,72.75,139.15,127.05,84.1,26.94,22.88
1734234207.898075,73.23,140.44,127.15,82.92,26.21,22.88
1734234208.028784,72.44,138.01,125.09,82.34,27.02,22.43
1734234208.1557846,71.28,137.37,125.59,83.38,26.34,22.43
1734234208.290201,71.68,140.02,128.45,83.88,25.98,22.43
1734234208.4219656,72.44,141.49,129.5,83.09,26.2,22.25
1734234208.5534203,72.38,139.22,127.83,82.64,25.83,22.25
1734234208.6793633,71.28,137.67,127.59,83.57,25.83,22.25
1734234208.8147902,70.89,139.3,130.27,84.27,26.2,22.25
1734234208.9424672,71.81,140.48,131.4,83.77,25.83,22.25
1734234209.07665,71.93,138.27,129.77,82.77,26.61,21.8
1734234209.1995044,70.89,135.04,128.73,82.77,26.28,21.8
1734234209.331951,70.38,135.66,130.97,84.23,26.28,21.8
1734234209.4646838,71.25,137.67,131.61,84.71,25.93,21.8
1734234209.5999224,71.6,137.75,129.6,83.86,26.28,21.8
1734234209.7326093,70.81,134.75,128.18,83.7,26.28,21.8
1734234209.8616383,70.37,133.47,129.6,85.05,26.28,21.8
1734234209.9965577,71.19,135.85,130.51,85.56,25.93,21.8
1734234210.130049,71.72,136.11,129.81,84.71,26.28,21.8
1734234210.2562172,71.11,133.47,126.91,84.23,25.93,21.8
1734234210.391292,70.37,132.07,126.3,85.14,25.93,21.8
1734234210.5124247,71.15,134.31,128.01,85.47,25.93,21.8
1734234210.653863,72.31,135.37,128.07,84.52,25.25,21.8
1734234210.7855985,72.63,133.51,125.42,83.86,25.01,21.35
1734234210.9070592,71.89,132.36,124.38,84.63,23.99,21.35
1734234211.0414867,71.85,134.49,125.99,85.09,24.61,20.73
1734234211.173606,73.0,136.18,126.67,85.05,23.59,20.73
1734234211.3037765,73.48,135.44,124.42,83.57,23.59,20.73
1734234211.441032,72.59,133.47,123.82,83.16,22.91,20.73
1734234211.5615988,72.44,135.41,125.89,84.05,23.04,20.27
1734234211.7022302,73.3,138.54,126.88,84.12,22.68,20.27
1734234211.8291926,73.63,139.75,125.35,82.79,23.04,20.27
1734234211.965029,72.79,137.71,124.42,82.32,23.3,19.65
1734234212.093825,72.27,137.45,126.37,83.22,23.3,19.65
1734234212.2256942,73.0,140.41,127.8,83.57,23.3,19.65
1734234212.357012,73.38,141.68,128.32,82.66,23.3,19.65
1734234212.4853473,72.52,139.15,126.5,82.34,23.3,19.65
1734234212.6168256,71.38,138.05,126.94,83.4,22.62,19.65
1734234212.744213,71.77,140.06,129.77,83.88,22.62,19.65
1734234212.882759,72.54,140.87,130.76,83.07,22.62,19.65
1734234213.0070877,72.46,138.5,128.94,82.58,22.62,19.65
1734234213.1453063,71.32,136.77,128.59,83.49,22.62,19.65
1734234213.2642796,70.87,137.86,131.15,84.12,22.62,19.65
1734234213.405024,71.79,138.61,132.14,84.52,22.62,19.65
1734234213.5278726,71.85,136.44,130.34,83.62,22.62,19.65
1734234213.6645443,71.0,133.33,129.29,83.59,22.62,19.65
1734234213.800379,70.68,133.98,130.97,85.07,21.26,19.65
1734234213.9314706,71.6,136.03,131.64,85.56,20.59,19.65
1734234214.0571294,72.04,136.11,129.56,84.71,19.32,18.43
1734234214.1917462,71.3,133.18,128.07,84.45,19.63,17.53
1734234214.324751,70.91,131.96,129.11,85.85,18.57,17.53
1734234214.4506905,71.87,134.42,129.91,86.46,18.08,17.07
1734234214.582369,72.67,135.22,129.32,85.43,17.02,17.07
1734234214.7158337,72.25,133.18,126.47,85.05,16.76,16.93
1734234214.8351226,71.62,132.46,125.96,86.12,15.5,15.55
1734234214.9797912,72.56,134.86,127.73,86.61,14.43,12.99
1734234215.1101544,73.87,136.0,127.83,85.78,14.86,12.99
1734234215.229521,74.28,134.23,125.25,85.27,14.1,13.1
1734234215.3642683,73.56,133.22,124.32,85.98,14.43,12.99
1734234215.4923184,73.54,135.77,126.06,86.46,14.86,12.99
1734234215.630176,74.77,137.97,126.81,86.52,14.86,12.99
1734234215.7658148,75.3,137.19,125.09,85.14,15.51,12.99
1734234215.8909276,74.39,135.11,124.45,85.69,15.51,12.99
1734234216.0260985,74.02,137.04,126.6,86.68,15.93,12.99
1734234216.1461165,74.88,140.18,127.66,86.95,16.34,12.99
1734234216.28025,75.18,141.37,126.2,85.63,16.58,12.99
1734234216.4212964,74.22,138.77,125.15,85.14,16.64,13.1
1734234216.5433786,73.46,138.35,127.39,86.37,16.64,13.1
1734234216.6838117,74.02,141.18,129.22,86.73,16.64,13.1
1734234216.818618,74.3,142.34,129.67,85.72,17.29,13.1
1734234216.947025,73.32,139.68,127.8,85.29,17.05,13.1
1734234217.077488,72.1,138.54,128.21,86.37,16.88,13.1
1734234217.2117314,72.48,140.48,130.97,86.84,16.76,13.46
1734234217.3341904,73.23,141.22,131.93,86.01,16.76,13.46
1734234217.474261,73.15,138.39,129.6,85.47,16.76,13.46
1734234217.5941813,72.0,136.18,128.83,86.55,16.76,13.46
1734234217.728828,71.55,137.26,131.22,87.36,16.76,13.46
1734234217.8607528,72.48,138.05,131.57,86.82,16.76,13.46
1734234217.994635,72.73,135.92,129.22,85.85,16.76,13.46
1734234218.1294613,71.87,132.86,128.14,85.8,17.18,13.46
1734234218.259557,71.57,133.58,129.67,87.25,17.07,13.57
1734234218.3872588,72.52,136.03,130.23,87.7,17.07,13.57
1734234218.5225315,72.9,136.07,127.8,86.68,17.07,13.57
1734234218.6455252,72.12,133.29,125.96,86.48,17.07,13.57
1734234218.7848856,71.77,132.07,126.94,87.43,17.07,13.57
1734234218.9124064,72.79,134.53,127.73,87.66,17.07,13.57
1734234219.042372,73.52,135.22,127.15,86.48,17.07,13.57
1734234219.165902,73.02,133.15,124.42,85.94,17.48,13.57
1734234219.3089678,72.25,132.39,123.92,86.77,17.07,13.57
1734234219.427488,73.05,134.86,126.06,87.04,17.07,13.57
1734234219.560429,74.22,136.11,126.54,85.87,17.07,13.57
1734234219.701219,74.33,134.82,124.09,85.02,17.07,13.57
1734234219.8284087,73.34,134.05,123.72,85.58,17.48,13.57
1734234219.958577,73.23,136.55,125.93,85.92,17.48,13.57
1734234220.085823,74.08,138.65,126.6,85.85,17.07,13.57
1734234220.2166271,74.28,137.78,124.95,84.36,16.3,13.92
1734234220.3442314,73.27,135.66,124.32,84.8,16.82,13.57
1734234220.4828937,72.84,137.6,126.57,85.76,15.88,13.92
1734234220.6140516,73.63,140.64,127.66,85.8,15.88,13.92
1734234220.7500355,73.79,141.76,126.6,84.78,15.65,13.92
1734234220.8764784,72.71,139.11,125.83,84.52,15.65,13.92
1734234221.010583,71.95,138.31,128.07,85.69,15.88,13.92
1734234221.1438465,72.5,140.44,129.84,86.03,15.65,13.92
1734234221.2748656,72.84,140.95,130.27,85.11,15.88,13.92
1734234221.4056818,71.95,138.24,128.35,84.74,15.88,13.92
1734234221.524117,70.79,136.96,128.73,85.89,15.88,13.92
1734234221.66142,71.34,138.39,131.5,86.37,15.23,13.92
1734234221.798834,72.27,138.8,132.36,85.76,15.04,13.46
1734234221.927893,72.17,136.11,129.98,85.34,14.06,13.57
1734234222.061576,71.32,134.09,129.25,86.41,13.79,12.99
1734234222.1796782,71.13,135.22,131.01,87.23,13.36,12.99
1734234222.323419,72.12,136.11,131.43,86.73,13.18,12.53
1734234222.4526386,72.4,134.05,129.04,85.76,12.59,12.89
1734234222.5765345,71.6,131.18,127.94,85.56,12.16,12.89
1734234222.715252,71.34,132.07,129.15,86.98,11.51,12.89
1734234222.8483443,72.4,134.6,129.6,87.48,11.48,12.53
1734234222.9785843,73.02,135.19,127.25,86.25,11.04,12.53
1734234223.1096854,72.42,133.08,125.52,85.94,11.95,12.06
1734234223.2297814,72.1,132.5,126.64,86.91,11.95,12.06
1734234223.364308,73.13,135.07,127.46,87.16,11.04,12.53
1734234223.4965866,73.94,135.96,126.94,85.98,8.15,11.96
1734234223.6300638,73.52,133.98,124.25,85.56,7.54,11.5
1734234223.7643409,72.77,133.33,123.89,86.3,7.54,11.5
1734234223.8931346,73.65,136.25,126.23,86.61,7.54,11.5
1734234224.0206406,74.84,137.97,126.81,85.54,7.54,11.5
1734234224.1463983,74.94,136.63,124.95,84.76,7.54,11.5
1734234224.293074,73.94,135.77,124.55,85.36,7.54,11.5
1734234224.4191947,73.71,138.31,126.88,85.8,7.99,11.5
1734234224.550729,74.59,140.44,127.7,86.03,7.99,11.5
1734234224.6769114,74.81,139.45,126.06,84.74,7.99,11.5
1734234224.81785,73.73,136.77,125.39,84.43,7.99,11.5
1734234224.9432356,73.13,138.58,128.01,85.83,7.54,11.5
1734234225.079762,73.79,141.6,129.53,86.21,7.54,11.5
1734234225.2106552,74.0,142.66,128.38,85.34,6.93,11.5
1734234225.3311489,72.98,139.95,127.59,85.25,5.9,11.03
1734234225.4627235,72.21,139.07,129.81,86.66,5.9,11.03
1734234225.5976305,72.8,141.26,131.64,87.16,5.67,10.94
1734234225.7327735,73.21,141.8,132.07,86.37,5.67,10.94
1734234225.8647203,72.29,138.65,129.6,86.07,5.67,10.94
1734234225.988165,71.15,136.92,129.88,87.59,5.67,10.94
1734234226.128496,71.77,138.43,132.61,88.49,4.98,11.03
1734234226.2589242,72.77,138.99,132.9,88.0,4.98,11.03
1734234226.3775716,72.86,136.33,130.41,87.64,5.2,10.94
1734234226.5204265,72.0,134.27,129.56,88.81,5.2,10.94
1734234226.649838,71.77,135.44,131.32,89.69,5.2,10.94
1734234226.7790463,72.8,136.89,131.75,90.12,5.2,10.94
1734234226.9144151,73.11,134.89,128.97,88.99,4.98,11.03
1734234227.0451422,72.27,132.04,127.49,88.93,4.98,11.03
1734234227.1770835,72.02,132.97,128.77,90.02,4.52,11.03
1734234227.2983508,73.13,135.55,129.32,90.21,4.85,11.03
1734234227.429588,73.71,136.11,126.98,88.83,4.85,11.03
1734234227.560603,73.03,133.87,125.22,88.42,4.39,11.03
1734234227.69339,72.61,133.22,126.37,89.46,3.93,11.03
1734234227.832102,73.63,135.92,127.7,89.69,3.47,11.03
1734234227.9574566,74.49,137.0,127.25,88.23,0.0,11.03
1734234228.0903437,73.87,135.37,124.65,87.55,-2.36,9.07
1734234228.2222478,73.07,134.89,124.85,88.35,-2.36,9.07
1734234228.344246,73.93,137.82,127.25,88.76,-2.36,9.07
1734234228.4847653,74.86,139.6,127.87,87.66,-2.84,9.07
1734234228.6190605,75.0,138.16,125.93,86.86,-2.89,9.07
1734234228.746055,73.98,137.15,125.49,87.57,-2.84,9.07
1734234228.8776622,73.77,139.68,127.97,88.21,-3.36,9.07
1734234229.011555,74.71,141.88,128.9,88.23,-3.36,9.07
1734234229.1419492,74.88,140.83,127.56,87.18,-3.79,9.07
1734234229.2733476,73.77,138.12,127.05,87.07,-4.31,9.07
1734234229.395748,73.23,139.37,129.7,88.49,-4.31,9.07
1734234229.5280302,73.98,141.68,131.25,88.86,-3.84,8.6
1734234229.6672995,74.3,142.19,129.98,87.82,-3.84,8.6
1734234229.7954826,73.3,139.34,128.97,87.66,-3.84,8.6
1734234229.9297538,72.52,138.24,131.15,89.11,-3.84,8.6
1734234230.0532746,73.27,139.98,132.86,89.55,-4.31,8.6
1734234230.182911,73.69,140.21,133.15,88.74,-4.79,8.6
1734234230.3230965,72.82,137.15,130.62,88.42,-4.79,8.6
1734234230.4529986,71.95,135.44,130.48,89.9,-4.79,8.6
1734234230.578153,72.59,137.04,132.57,90.73,-4.79,8.6
1734234230.7104833,73.63,137.71,132.9,90.07,-4.79,8.6
1734234230.84439,73.71,135.07,130.3,89.51,-4.79,8.6
1734234230.9780486,72.82,133.04,129.36,90.44,-4.79,8.6
1734234231.1090388,72.61,134.34,130.79,91.35,-4.79,8.6
1734234231.2267458,73.71,135.81,130.97,91.8,-4.79,8.6
1734234231.3630946,74.22,134.45,128.25,90.4,-4.79,8.6
1734234231.4975665,73.48,132.29,126.77,90.75,-4.79,8.6
