Time(s),R1(O),R2(O),R3(O),R4(O),Angle1(deg),Angle2(deg)
1734234359.6750894,75.79,152.42,147.99,97.12,8.44,6.77
1734234359.800501,76.61,154.0,147.09,96.16,8.44,6.77
1734234359.9280398,76.66,151.82,146.85,96.49,8.44,6.77
1734234360.0556312,76.37,152.59,147.33,96.56,8.44,6.77
1734234360.1738672,76.39,152.8,145.11,96.87,8.44,6.77
1734234360.3076737,75.81,152.5,146.16,97.19,8.78,6.77
1734234360.4263182,76.57,155.21,147.21,96.34,8.44,6.77
1734234360.5586908,76.59,153.14,146.81,96.87,8.44,6.77
1734234360.68354,75.74,152.63,148.36,96.99,8.44,6.77
1734234360.8137908,75.77,152.71,146.4,96.79,8.44,6.77
1734234360.9307292,75.79,152.2,146.16,97.27,8.44,6.77
1734234361.0644417,76.49,154.69,147.25,96.56,8.44,6.77
1734234361.188791,76.53,152.93,146.72,96.82,8.44,6.77
1734234361.3217568,75.77,152.46,147.99,96.99,14.01,5.81
1734234361.4483466,76.61,153.91,147.05,96.06,15.66,6.77
1734234361.561317,76.7,151.82,146.85,96.31,15.85,6.77
1734234361.6985197,76.43,152.59,147.21,96.36,16.3,6.77
1734234361.8246088,76.51,152.8,145.03,96.64,16.94,6.77
1734234361.945989,75.95,152.46,146.16,96.94,16.75,6.77
1734234362.079182,76.74,155.17,147.13,96.11,16.94,6.77
1734234362.2061825,76.78,153.14,146.77,96.66,16.94,6.77
1734234362.3317645,75.95,152.59,148.32,96.76,16.94,6.77
1734234362.4580724,76.01,152.71,146.4,96.56,17.39,6.77
1734234362.5832093,76.07,152.25,146.16,97.04,17.39,6.77
1734234362.707072,76.8,154.69,147.17,96.31,16.94,6.77
1734234362.8407688,76.86,153.01,146.64,96.61,17.39,6.77
1734234362.967521,76.07,152.46,147.87,96.76,17.39,6.77
1734234363.0904212,76.9,153.91,146.89,95.83,17.39,6.77
1734234363.207649,76.94,151.74,146.64,96.04,16.94,6.77
1734234363.3423672,76.63,152.63,147.01,96.09,16.94,6.77
1734234363.4718034,76.66,152.8,144.79,96.46,16.94,6.77
1734234363.591189,76.07,152.46,145.92,96.79,17.39,6.77
1734234363.7232704,76.82,155.08,146.85,95.93,17.39,6.77
1734234363.8488374,76.84,153.1,146.4,96.54,17.59,6.77
1734234363.977343,75.97,152.54,148.03,96.61,17.39,6.77
1734234364.1063397,76.01,152.63,146.12,96.41,17.39,6.77
1734234364.2338345,76.03,152.16,145.88,97.32,17.39,6.77
1734234364.349803,76.74,154.56,146.85,96.59,17.59,6.77
1734234364.4810762,76.78,152.84,146.32,96.89,18.04,6.77
1734234364.6099703,75.97,152.33,147.62,97.04,18.04,6.77
1734234364.732941,76.78,153.74,146.64,96.09,18.04,6.77
1734234364.8581731,76.84,151.65,146.44,96.31,17.59,6.77
1734234364.9774468,76.55,152.54,146.85,96.39,18.04,6.77
1734234365.1181471,76.57,152.71,144.67,96.79,18.04,6.77
1734234365.2301643,75.99,152.37,145.8,97.12,18.04,6.77
1734234365.3662252,76.76,155.04,146.72,96.24,18.04,6.77
1734234365.494265,76.78,153.06,146.32,96.84,18.04,6.77
1734234365.6110284,75.91,152.54,147.95,96.92,18.04,6.77
1734234365.7491794,75.95,152.63,146.08,96.71,18.04,6.77
1734234365.8762937,76.01,152.16,145.84,97.65,18.04,6.77
1734234365.9962082,76.72,154.56,146.81,96.92,18.04,6.77
1734234366.1302211,76.74,152.89,146.2,96.79,18.04,6.77
1734234366.2563643,75.93,152.37,147.5,96.94,18.96,6.29
1734234366.3840785,76.74,153.74,146.52,95.98,18.48,6.77
1734234366.509791,76.78,151.65,146.32,96.24,18.04,6.77
1734234366.6302335,76.49,152.54,146.68,96.29,18.04,6.77
1734234366.7596135,76.51,152.71,144.51,96.69,18.48,6.77
1734234366.8856406,75.95,152.37,145.67,96.99,18.04,6.77
1734234367.0151155,76.72,155.0,146.56,96.14,18.04,6.77
1734234367.1413136,76.76,153.01,146.2,96.71,19.4,6.29
1734234367.257638,75.89,152.46,147.83,96.82,18.48,6.77
1734234367.3947034,75.93,152.5,145.96,96.59,19.4,6.29
1734234367.5231726,75.99,152.03,145.67,97.53,19.4,6.29
1734234367.645251,76.7,154.43,146.6,96.79,18.48,6.77
1734234367.763474,76.72,152.76,146.0,96.66,19.14,6.34
1734234367.902948,75.91,152.25,147.29,96.82,18.48,6.77
1734234368.0307438,76.74,153.66,146.4,95.88,19.4,6.29
1734234368.1551514,76.78,151.53,146.2,96.14,18.48,6.77
1734234368.275013,76.49,152.42,146.56,96.19,19.14,6.34
1734234368.3932395,76.53,152.59,144.4,96.59,18.48,6.77
1734234368.5227811,75.97,152.25,145.55,96.92,19.14,6.34
1734234368.6606767,76.74,154.87,146.48,96.06,18.48,6.77
1734234368.7879198,76.76,152.89,146.08,96.66,18.69,6.77
1734234368.910308,75.93,152.37,147.74,96.76,18.48,6.77
1734234369.0421462,75.97,152.42,145.88,96.56,19.14,6.34
1734234369.1589034,76.03,151.99,145.59,97.07,19.4,6.29
1734234369.2958968,76.74,154.43,146.56,96.36,18.71,6.34
1734234369.4182837,76.76,152.76,146.08,96.24,18.04,6.77
1734234369.5425198,75.93,152.25,147.42,96.39,18.96,6.29
1734234369.6612856,76.76,153.66,146.52,95.46,18.52,6.29
1734234369.7996838,76.8,151.53,146.32,95.73,18.04,6.77
1734234369.927282,76.51,152.42,146.68,95.78,18.04,6.77
1734234370.053852,76.55,152.63,144.51,96.19,17.59,6.77
1734234370.1806133,75.97,152.37,145.72,96.51,18.04,6.77
1734234370.2966917,76.74,155.0,146.64,95.66,17.59,6.77
1734234370.434275,76.76,152.97,146.32,96.26,18.27,6.34
1734234370.561346,75.89,152.46,147.95,96.36,17.59,6.77
1734234370.6804962,75.93,152.5,146.08,96.19,17.39,6.77
1734234370.8155313,75.95,152.03,145.84,96.69,17.39,6.77
1734234370.9388542,76.63,154.48,146.81,95.99,16.94,6.77
1734234371.0653677,76.66,152.76,146.24,96.29,17.39,6.77
1734234371.1920507,75.83,152.25,147.54,96.44,16.94,6.77
1734234371.3150666,76.66,153.66,146.56,95.51,16.94,6.77
1734234371.4462545,76.72,151.53,146.36,95.76,16.94,6.77
1734234371.5603092,76.41,152.37,146.77,95.81,16.94,6.77
1734234371.6899812,76.45,152.59,144.59,96.19,16.94,6.77
1734234371.8239224,75.87,152.25,145.8,96.51,16.75,6.77
1734234371.940488,76.63,154.87,146.72,95.66,16.94,6.77
1734234372.08157,76.68,152.84,146.36,96.26,16.3,6.77
1734234372.1968207,75.81,152.33,147.99,96.36,16.3,6.77
1734234372.3287504,75.85,152.46,146.08,96.19,16.3,6.77
1734234372.4584775,75.91,151.99,145.84,97.12,16.3,6.77
1734234372.5846956,76.59,154.43,146.81,96.39,15.85,6.77
1734234372.7116838,76.61,152.76,146.2,96.69,16.11,6.77
1734234372.8394756,75.81,152.25,147.5,96.84,15.85,6.77
1734234372.9659612,76.63,153.61,146.6,95.91,15.66,6.77
1734234373.092441,76.7,151.53,146.4,96.16,15.85,6.77
1734234373.2111657,76.39,152.42,146.77,96.21,15.21,6.77
1734234373.3453348,76.43,152.63,144.59,96.61,15.66,6.77
1734234373.4676068,75.87,152.33,145.76,96.97,15.21,6.77
1734234373.5966935,76.63,154.95,146.68,96.11,15.66,6.77
1734234373.7232716,76.68,152.97,146.28,96.71,15.21,6.77
1734234373.8402731,75.81,152.46,147.91,96.82,15.21,6.77
1734234373.9743645,75.83,152.54,146.0,96.64,14.76,6.77
1734234374.0915349,75.89,152.08,145.76,97.58,14.13,6.77
1734234374.2315693,76.57,154.52,146.72,96.84,13.5,6.77
1734234374.3586445,76.59,152.89,146.2,96.74,13.5,6.77
1734234374.4763863,75.81,152.42,147.5,96.89,13.05,6.77
1734234374.611685,76.63,153.83,146.6,95.99,13.34,6.77
1734234374.7300322,76.7,151.74,146.44,96.26,13.05,6.77
1734234374.8621418,76.41,152.67,146.89,96.36,13.05,6.77
1734234374.9895675,76.45,152.89,144.71,96.84,12.59,6.77
1734234375.1113572,75.91,152.59,145.96,97.3,12.43,6.77
1734234375.243459,76.68,155.26,146.89,96.51,12.59,6.77
1734234375.362848,76.72,153.27,146.52,97.17,11.97,6.77
1734234375.4970298,75.85,152.8,148.19,97.32,11.97,6.77
1734234375.612526,75.89,152.89,146.32,97.19,11.97,6.77
1734234375.7477698,75.95,152.42,146.08,97.78,11.97,6.77
1734234375.8784146,76.66,154.87,147.05,97.09,11.97,6.77
1734234376.0053494,76.68,153.23,146.52,97.14,11.97,6.77
1734234376.1310682,75.87,152.67,147.83,97.4,11.97,6.77
1734234376.2499225,76.7,154.04,146.89,96.56,11.97,6.77
1734234376.382343,76.74,151.95,146.68,96.94,11.97,6.77
1734234376.5083654,76.45,152.84,147.13,97.09,11.36,6.77
1734234376.6350744,76.49,153.06,144.95,97.68,10.9,6.77
1734234376.757353,75.93,152.8,146.12,98.09,10.9,6.77
1734234376.8854735,76.7,155.43,147.05,97.27,10.9,6.77
1734234377.0083916,76.72,153.44,146.64,97.88,10.3,6.77
1734234377.1440432,75.89,152.93,148.32,98.04,10.44,6.77
1734234377.264217,75.93,153.01,146.44,97.75,10.3,6.77
1734234377.392804,75.99,152.54,146.16,98.22,9.65,6.82
1734234377.509319,76.68,155.0,147.17,97.4,9.84,6.77
1734234377.6414666,76.7,153.36,146.64,97.63,9.84,6.77
1734234377.76894,75.91,152.84,147.99,97.7,9.84,6.77
1734234377.9019177,76.74,154.26,147.05,96.56,9.65,6.82
1734234378.0262306,76.8,152.16,146.89,96.66,9.7,6.77
1734234378.1461296,76.49,153.1,147.25,96.56,9.37,6.77
1734234378.2778313,76.53,153.27,145.07,96.82,9.24,6.77
1734234378.4021587,75.97,152.97,146.24,96.99,9.37,6.77
1734234378.5361276,76.74,155.61,147.17,95.91,9.24,6.77
1734234378.6608448,76.76,153.57,146.77,96.36,8.78,6.77
1734234378.7808976,75.93,153.1,148.44,96.31,8.32,6.77
1734234378.899372,75.97,153.18,146.56,95.96,7.85,6.77
1734234379.0406303,75.99,152.71,146.32,96.71,6.33,7.24
1734234379.167281,76.7,155.21,147.29,95.99,6.8,6.77
1734234379.2861388,76.74,153.53,146.81,96.26,5.39,7.24
1734234379.415871,75.95,153.06,148.15,96.41,5.39,7.24
1734234379.5344565,76.78,154.52,147.21,95.46,4.82,7.24
1734234379.6746974,76.84,152.42,147.05,95.71,4.82,7.24
1734234379.7982974,76.55,153.31,147.5,95.76,4.92,7.24
1734234379.924185,76.59,153.53,145.35,96.19,4.92,7.24
1734234380.0552256,76.05,153.23,146.56,96.54,4.45,7.24
1734234380.174904,76.82,155.91,147.54,95.68,4.35,7.24
1734234380.2984204,76.84,153.91,147.17,96.29,4.35,7.24
1734234380.4306474,76.01,153.44,148.85,96.39,4.35,7.24
1734234380.546607,76.05,153.53,146.97,96.21,4.35,7.24
1734234380.6760235,76.07,152.97,146.72,97.14,3.88,7.24
1734234380.8139195,76.78,155.43,147.74,96.44,3.88,7.24
1734234380.925871,76.8,153.79,147.21,96.34,3.88,7.24
1734234381.060192,75.99,153.23,148.52,96.49,3.88,7.24
1734234381.1940413,76.8,154.69,147.58,95.56,3.41,7.24
1734234381.3177657,76.86,152.54,147.38,95.81,2.94,7.24
1734234381.4433002,76.57,153.4,147.83,95.86,2.85,7.24
1734234381.5702653,76.59,153.61,145.63,96.26,2.85,7.24
1734234381.697713,76.03,153.31,146.81,96.61,2.46,7.24
1734234381.8165932,76.8,156.0,147.7,95.76,2.38,7.24
1734234381.9516156,76.82,153.96,147.38,96.34,1.91,7.24
1734234382.0790243,75.99,153.44,149.06,96.44,1.76,7.31
1734234382.2065454,76.03,153.53,147.17,96.26,1.43,7.24
1734234382.3274443,76.05,153.01,146.93,97.19,1.43,7.24
1734234382.4558735,76.76,155.48,147.95,96.46,1.43,7.24
1734234382.5743804,76.8,153.87,147.38,96.34,1.43,7.24
1734234382.7139206,75.99,153.36,148.69,96.49,0.82,7.31
1734234382.8252733,76.82,154.78,147.78,95.56,0.28,7.31
1734234382.959146,76.88,152.67,147.62,95.81,-0.18,7.31
1734234383.0763843,76.59,153.57,148.03,95.86,-0.18,7.31
1734234383.2182505,76.63,153.79,145.84,96.26,-0.66,7.31
1734234383.3417478,76.07,153.48,147.01,96.61,-1.13,7.31
1734234383.4652452,76.84,156.13,147.95,95.76,-1.13,7.31
1734234383.5954952,76.86,154.13,147.58,96.34,-1.13,7.31
1734234383.7191684,76.03,153.61,149.31,96.44,-1.48,7.24
1734234383.852779,76.07,153.74,147.38,96.24,-1.6,7.31
1734234383.979239,76.09,153.27,147.13,97.17,-1.6,7.31
1734234384.0898836,76.8,155.74,148.11,96.44,-2.07,7.31
1734234384.222699,76.82,154.09,147.54,96.31,-2.92,7.72
1734234384.3526394,76.01,153.61,148.85,96.46,-2.92,7.72
1734234384.4802213,76.82,155.0,147.95,95.54,-1.96,7.24
1734234384.598934,76.88,152.84,147.74,95.78,-2.44,7.24
1734234384.7297628,76.59,153.74,148.11,95.83,-2.44,7.24
1734234384.863969,76.61,153.96,145.92,96.24,-2.55,7.31
1734234384.9916945,76.05,153.61,147.09,96.56,-3.87,7.72
1734234385.1121671,76.8,156.31,148.03,95.71,-3.87,7.72
1734234385.2455883,76.82,154.3,147.66,96.29,-4.38,7.72
1734234385.3631058,75.99,153.83,149.35,96.39,-4.35,7.72
1734234385.494711,76.03,153.92,147.46,96.19,-4.35,7.72
1734234385.6205835,76.05,153.49,147.21,96.69,-4.83,7.72
1734234385.7435737,76.76,155.96,148.19,95.98,-4.95,7.79
1734234385.8745463,76.8,154.26,147.62,95.86,-4.95,7.79
1734234385.9940782,75.99,153.74,148.98,95.98,-4.95,7.79
1734234386.1290288,76.82,155.17,148.03,95.06,-5.4,7.79
1734234386.2468696,76.88,152.97,147.83,95.31,-5.4,7.79
1734234386.3808143,76.59,153.92,148.28,95.36,-5.31,7.72
1734234386.5112245,76.63,154.13,146.08,95.76,-5.33,7.72
1734234386.63225,76.07,153.79,147.29,96.11,-5.31,7.72
1734234386.7587163,76.84,156.44,148.24,95.26,-5.33,7.72
1734234386.8855498,76.86,154.43,147.87,95.86,-5.33,7.72
1734234387.0142982,76.03,153.92,149.56,95.96,-5.33,7.72
1734234387.142001,76.07,154.0,147.62,95.76,-5.33,7.72
1734234387.2593727,76.09,153.49,147.38,96.26,-5.33,7.72
1734234387.39517,76.8,155.91,148.36,95.56,-5.33,7.72
1734234387.5226443,76.82,154.17,147.74,95.86,-5.33,7.72
1734234387.6493404,76.01,153.61,149.06,96.01,-5.9,7.79
1734234387.7765028,76.82,155.04,148.15,95.09,-5.9,7.79
1734234387.898373,76.86,152.89,147.91,95.46,-4.94,7.31
1734234388.021814,76.57,153.79,148.36,95.51,-4.94,7.31
1734234388.153703,76.59,154.0,146.16,95.91,-4.85,7.24
