imgnum,timestamp,Angle1(deg),Angle2(deg)
0,1734296232.4202197,-5.383425932430825,4.436474485657357
1,1734296232.4476776,-5.383425932430825,4.436474485657357
2,1734296232.4983754,-5.391315739529546,4.436474485657357
3,1734296232.5462651,-5.391315739529546,4.436474485657357
4,1734296232.5976367,-5.391315739529546,4.436474485657357
5,1734296232.6485224,-5.383425932430825,4.436474485657357
6,1734296232.697383,-5.856740032056408,4.436474485657357
7,1734296232.7524097,-5.856740032056408,4.436474485657357
8,1734296232.8071957,-4.900027482909749,3.94518622903756
9,1734296232.859034,-4.900027482909749,3.94518622903756
10,1734296232.9136484,-4.900027482909749,3.94518622903756
11,1734296232.963222,-4.892137675811028,3.94518622903756
12,1734296233.0162053,-4.900027482909749,3.94518622903756
13,1734296233.0698168,-4.900027482909749,3.94518622903756
14,1734296233.1289933,-4.900027482909749,3.94518622903756
15,1734296233.181244,-4.900027482909749,3.94518622903756
16,1734296233.2307577,-4.900027482909749,3.94518622903756
17,1734296233.2817662,-4.900027482909749,3.94518622903756
18,1734296233.3318188,-4.892137675811028,3.94518622903756
19,1734296233.3810227,-4.892137675811028,3.94518622903756
20,1734296233.4318562,-4.892137675811028,3.94518622903756
21,1734296233.4830227,-4.8664130664008525,3.9115718125286634
22,1734296233.5307379,-4.8664130664008525,3.9115718125286634
23,1734296233.582676,-4.892137675811028,3.94518622903756
24,1734296233.6310005,-4.8664130664008525,3.9115718125286634
25,1734296233.6834676,-4.892137675811028,3.94518622903756
26,1734296233.7454515,-4.8664130664008525,3.9115718125286634
27,1734296233.797856,-4.8664130664008525,3.9115718125286634
28,1734296233.8516994,-5.343667996693313,3.9115718125286634
29,1734296233.905479,-4.8664130664008525,3.9115718125286634
30,1734296233.9597456,-5.355697343464513,3.9115718125286634
31,1734296234.0117855,-5.365451775436611,3.94518622903756
32,1734296234.0780618,-5.343667996693313,3.9115718125286634
33,1734296234.1279786,-4.8664130664008525,3.9115718125286634
34,1734296234.1799204,-5.355697343464513,3.9115718125286634
35,1734296234.2300084,-4.8664130664008525,3.9115718125286634
36,1734296234.2816482,-5.355697343464513,3.9115718125286634
37,1734296234.3286114,-4.8664130664008525,3.9115718125286634
38,1734296234.3966506,-5.343667996693313,3.9115718125286634
39,1734296234.4486358,-5.355697343464513,3.9115718125286634
40,1734296234.4970758,-5.343667996693313,3.9115718125286634
41,1734296234.549072,-4.8664130664008525,3.9115718125286634
42,1734296234.5973198,-4.8664130664008525,3.9115718125286634
43,1734296234.6496284,-5.343667996693313,3.9115718125286634
44,1734296234.6998122,-5.355697343464513,3.9115718125286634
45,1734296234.7489476,-5.355697343464513,3.9115718125286634
46,1734296234.8127897,-4.8664130664008525,3.9115718125286634
47,1734296234.8665192,-4.8664130664008525,3.9115718125286634
48,1734296234.918389,-4.8664130664008525,3.9115718125286634
49,1734296234.972405,-4.8664130664008525,3.9115718125286634
50,1734296235.0267148,-4.8664130664008525,3.9115718125286634
51,1734296235.077982,-4.389025589838241,3.9115718125286634
52,1734296235.130676,-4.389025589838241,3.9115718125286634
53,1734296235.1831682,-4.418694287772496,3.94518622903756
54,1734296235.2323978,-4.418694287772496,3.94518622903756
55,1734296235.2929716,-4.436474485657357,4.436474485657357
56,1734296235.3454874,-4.436474485657357,4.436474485657357
57,1734296235.3975594,-4.436474485657357,4.436474485657357
58,1734296235.4478533,-4.436474485657357,4.436474485657357
59,1734296235.4962204,-3.9590207083477793,4.436474485657357
60,1734296235.5499227,-3.9590207083477793,4.436474485657357
61,1734296235.6009386,-4.449656170339438,4.927109947649015
62,1734296235.650433,-4.449656170339438,4.927109947649015
63,1734296235.7112684,-4.449656170339438,4.927109947649015
64,1734296235.763821,-3.9801585008755467,4.927109947649015
65,1734296235.8158638,-3.922338942481076,4.885202568117293
66,1734296235.8682227,-3.9801585008755467,4.927109947649015
67,1734296235.9237163,-3.97226869377684,4.927109947649015
68,1734296235.9797752,-3.4950137634843657,4.927109947649015
69,1734296236.084001,-4.462180859984429,5.4170221138566035
70,1734296236.212965,-4.462180859984429,5.4170221138566035
71,1734296236.3465903,-3.984925929691954,5.4170221138566035
72,1734296236.45867,-3.984925929691954,5.4170221138566035
73,1734296236.5955586,-3.5078696808602245,5.4170221138566035
74,1734296236.7122786,-3.9969886807741233,5.906141113770502
75,1734296236.8469248,-3.9969886807741233,5.906141113770502
76,1734296236.9659345,-3.9969886807741233,5.906141113770502
77,1734296237.0852404,-3.9969886807741233,5.906141113770502
78,1734296237.2120683,-3.9969886807741233,5.906141113770502
79,1734296237.3466513,-3.5201970833816887,5.906141113770502
80,1734296237.4653194,-3.5201970833816887,5.906141113770502
81,1734296237.5825393,-3.5201970833816887,5.906141113770502
82,1734296237.7116733,-4.485245332231202,6.3943977652275805
83,1734296237.843494,-4.008453734838767,6.3943977652275805
84,1734296237.96222,-4.008453734838767,6.3943977652275805
85,1734296238.0925553,-4.008453734838767,6.3943977652275805
86,1734296238.2113843,-3.5319925391158336,6.3943977652275805
87,1734296238.3467739,-3.055927221463236,6.3943977652275805
88,1734296238.4768908,-3.543253086872596,6.881723630636941
89,1734296238.595547,-3.553976237331824,7.368051071622176
90,1734296238.7146015,-3.1775715350533176,7.431407971172504
91,1734296238.8455906,-2.7069562740016124,7.431407971172504
92,1734296238.977932,-3.1570982109148957,7.9207399016410704
93,1734296239.107455,-2.2101467641414416,7.9207399016410704
94,1734296239.2261603,-3.171435665788195,8.408911732600714
95,1734296239.3644006,-2.6983185951010853,8.408911732600714
96,1734296239.4924433,-2.6983185951010853,8.408911732600714
97,1734296239.6115246,-2.2259815666524503,8.408911732600714
98,1734296239.7474892,-2.2259815666524503,8.408911732600714
99,1734296239.862784,-2.2259815666524503,8.408911732600714
100,1734296239.9921155,-2.1744316370594845,8.408911732600714
101,1734296240.1267457,-2.2259815666524503,8.408911732600714
102,1734296240.24661,-2.2259815666524503,8.408911732600714
103,1734296240.3657265,-2.2259815666524503,8.408911732600714
104,1734296240.4930642,-2.2259815666524503,8.408911732600714
105,1734296240.6272025,-2.2259815666524503,8.408911732600714
106,1734296240.7616117,-2.2259815666524503,8.408911732600714
107,1734296240.8766382,-2.2259815666524503,8.408911732600714
108,1734296241.0095942,-2.2259815666524503,8.408911732600714
109,1734296241.1288533,-2.2259815666524503,8.408911732600714
110,1734296241.2625265,-2.6716733529913057,9.381510160748235
111,1734296241.3836865,-1.251407806592269,9.381510160748235
112,1734296241.5130067,-1.8873805222543467,9.950626687951598
113,1734296241.6422942,-1.4198610780034642,9.950626687951598
114,1734296241.775057,-1.3659777739410117,10.43747535111818
115,1734296241.8936186,-0.8970935462755563,10.43747535111818
116,1734296242.0300963,-0.9148249184279109,10.922804719869248
117,1734296242.1486177,-0.9148249184279109,10.922804719869248
118,1734296242.276916,-1.315495345083491,11.406552583972399
119,1734296242.4108684,-1.315495345083491,11.406552583972399
120,1734296242.5324552,-0.8455418927760263,11.406552583972399
121,1734296242.6637247,-0.5657241430666602,11.504815326258807
122,1734296242.782572,-0.8591268156474996,11.888658039627984
123,1734296242.9165478,-0.8591268156474996,11.888658039627984
124,1734296243.0471346,-1.051743795847102,11.99083497903925
125,1734296243.1659794,-0.02878358137301973,11.99083497903925
126,1734296243.2939422,-0.12644452775812454,11.99083497903925
127,1734296243.4266453,-0.9785466946231764,12.475109712208948
128,1734296243.545473,-0.5130583145427181,12.475109712208948
129,1734296243.6752563,-0.5130583145427181,12.475109712208948
130,1734296243.7989674,-0.5130583145427181,12.475109712208948
131,1734296243.9285927,-0.04916684678147476,12.475109712208948
132,1734296244.062182,-0.04916684678147476,12.475109712208948
133,1734296244.1771762,-0.4435713664341421,13.438188158350641
134,1734296244.311251,0.583289333251301,13.916877433301266
135,1734296244.4300694,0.803695693986441,14.036243467926468
136,1734296244.5649033,0.9054613598840433,14.51669995885463
137,1734296244.6947632,1.3634388182206436,14.51669995885463
138,1734296244.8123555,1.4753493104326196,14.995079129175977
139,1734296244.9499888,1.2120355814079034,15.124007308310553
140,1734296245.0631864,0.9991002740884625,15.471328165520134
141,1734296245.2016733,1.1858832261279844,15.60394714505675
142,1734296245.3261096,1.7784417361711604,15.60394714505675
143,1734296245.4609475,2.2310677976113027,15.60394714505675
144,1734296245.5807214,1.753362985854352,16.0816519568137
145,1734296245.6978698,1.899777740150327,16.0816519568137
146,1734296245.8328786,1.753362985854352,16.0816519568137
147,1734296245.9613957,2.203699870505801,16.0816519568137
148,1734296246.0803227,2.353296866108309,16.0816519568137
149,1734296246.2136831,1.877877447285357,16.557071375636653
150,1734296246.3319402,2.0298552858492513,16.557071375636653
151,1734296246.4651966,1.5861075933258917,16.69924423399361
152,1734296246.5978713,2.1868431357156766,16.69924423399361
153,1734296246.716051,2.6355643038328083,16.69924423399361
154,1734296246.8429923,2.0110739655523133,17.03015677288704
155,1734296246.9781263,2.6355643038328083,16.69924423399361
156,1734296247.1044195,2.158904922079671,17.175903615746748
157,1734296247.223834,2.158904922079671,17.175903615746748
158,1734296247.3565464,2.605173491288298,17.175903615746748
159,1734296247.4912488,2.7664809659502367,17.175903615746748
160,1734296247.6020234,2.7664809659502367,17.175903615746748
161,1734296247.7451525,2.7664809659502367,17.175903615746748
162,1734296247.862226,3.2132611645349414,17.175903615746748
163,1734296247.9958615,3.2132611645349414,17.175903615746748
164,1734296248.1135206,3.2132611645349414,17.175903615746748
