Time(s),R1(O),R2(O),R3(O),R4(O)
1734296232.4252505,96.05,90.58,101.07,99.17
1734296232.4476776,96.05,90.58,101.05,99.17
1734296232.5056903,96.05,90.58,101.02,99.17
1734296232.5462651,96.05,90.58,100.99,99.20
1734296232.604993,96.05,90.58,100.97,99.20
1734296232.654533,96.05,90.58,100.94,99.20
1734296232.697383,96.05,90.58,100.91,99.20
1734296232.7697365,96.05,90.58,100.89,99.20
1734296232.812323,96.05,90.58,100.86,99.20
1734296232.8650181,96.05,90.58,100.84,99.20
1734296232.928018,96.05,90.58,100.81,99.20
1734296232.963222,96.05,90.58,100.78,99.20
1734296233.0238605,96.05,90.58,100.76,99.20
1734296233.0783179,96.05,90.58,100.76,99.20
1734296233.1289933,96.08,90.58,100.73,99.17
1734296233.18329,96.10,90.58,100.73,99.20
1734296233.2307577,96.15,90.58,100.76,99.25
1734296233.2817662,96.23,90.58,100.78,99.32
1734296233.3318188,96.33,90.58,100.81,99.38
1734296233.3874989,96.43,90.58,100.86,99.45
1734296233.4417927,96.53,90.58,100.91,99.53
1734296233.4966028,96.58,90.58,100.97,99.61
1734296233.5307379,96.63,90.58,101.02,99.66
1734296233.5886562,96.68,90.58,101.07,99.71
1734296233.637711,96.71,90.58,101.15,99.77
1734296233.6934588,96.76,90.58,101.20,99.82
1734296233.7610748,96.78,90.56,101.26,99.85
1734296233.8136206,96.81,90.56,101.31,99.87
1734296233.8516994,96.83,90.56,101.50,99.90
1734296233.9079437,96.81,90.56,101.60,99.92
1734296233.9597456,96.81,90.56,101.90,99.92
1734296234.0237706,96.78,90.56,102.06,99.90
1734296234.0780618,96.71,90.56,102.30,99.85
1734296234.134379,96.63,90.56,102.38,99.79
1734296234.1799204,96.56,90.56,102.59,99.74
1734296234.2428768,96.48,90.56,102.62,99.69
1734296234.2912307,96.46,90.56,102.62,99.64
1734296234.3286114,96.43,90.56,102.65,99.61
1734296234.407872,96.38,90.56,102.67,99.56
1734296234.4578142,96.38,90.56,102.67,99.53
1734296234.5078652,96.35,90.56,102.70,99.51
1734296234.5576684,96.35,90.58,102.73,99.51
1734296234.6079757,96.35,90.58,102.75,99.51
1734296234.6598706,96.33,90.58,102.62,99.48
1734296234.7087724,96.33,90.58,102.59,99.48
1734296234.7552447,96.33,90.58,102.48,99.48
1734296234.8127897,96.30,90.58,102.40,99.45
1734296234.8729546,96.30,90.58,102.24,99.43
1734296234.9263992,96.28,90.58,102.24,99.40
1734296234.974369,96.25,90.58,102.19,99.40
1734296235.0267148,96.23,90.58,102.22,99.40
1734296235.077982,96.20,90.58,102.27,99.38
1734296235.130676,96.18,90.58,102.35,99.35
1734296235.1917787,96.18,90.58,102.38,99.35
1734296235.2323978,96.15,90.58,102.40,99.32
1734296235.2938874,96.13,90.58,102.43,99.32
1734296235.348852,96.10,90.58,102.46,99.30
1734296235.4032817,96.08,90.58,102.48,99.30
1734296235.4478533,96.08,90.58,102.51,99.32
1734296235.4962204,96.08,90.58,102.54,99.32
1734296235.5593398,96.08,90.58,102.43,99.32
1734296235.6084683,96.10,90.58,102.43,99.35
1734296235.6564286,96.13,90.58,102.38,99.38
1734296235.7112684,96.15,90.58,102.32,99.40
1734296235.7694435,96.18,90.58,102.16,99.40
1734296235.8158638,96.23,90.58,102.11,99.43
1734296235.8712676,96.28,90.58,102.06,99.48
1734296235.942741,96.33,90.58,101.98,99.53
1734296236.070554,96.38,90.58,101.92,99.58
1734296236.19296,96.43,90.58,101.87,99.64
1734296236.3100414,96.48,90.58,101.84,99.66
1734296236.4472423,96.53,90.58,101.82,99.71
1734296236.5706618,96.58,90.58,101.79,99.74
1734296236.6958826,96.63,90.58,101.74,99.77
1734296236.806975,96.68,90.56,101.68,99.79
1734296236.9420636,96.71,90.56,101.66,99.82
1734296237.065589,96.73,90.56,101.60,99.85
1734296237.1917796,96.76,90.56,101.63,99.87
1734296237.3070474,96.78,90.56,101.63,99.90
1734296237.4412746,96.81,90.56,101.63,99.92
1734296237.5688636,96.81,90.53,101.63,99.92
1734296237.696721,96.81,90.53,101.63,99.92
1734296237.8233795,96.83,90.51,101.60,99.92
1734296237.946857,96.86,90.51,101.60,99.92
1734296238.072514,96.86,90.51,101.60,99.92
1734296238.1873517,96.88,90.49,101.58,99.92
1734296238.327009,96.91,90.49,101.55,99.92
1734296238.4543214,96.93,90.49,101.52,99.95
1734296238.5719402,96.96,90.49,101.52,99.98
1734296238.695094,96.99,90.51,101.52,100.00
1734296238.8293946,97.04,90.51,101.50,100.03
1734296238.9548595,97.06,90.49,101.50,100.05
1734296239.0723972,97.11,90.49,101.47,100.08
1734296239.2104337,97.16,90.49,101.47,100.11
1734296239.3344748,97.21,90.49,101.47,100.13
1734296239.465469,97.26,90.51,101.47,100.16
1734296239.5867171,97.31,90.51,101.47,100.19
1734296239.7066982,97.34,90.53,101.47,100.21
1734296239.8473148,97.37,90.53,101.47,100.26
1734296239.9688284,97.42,90.53,101.47,100.29
1734296240.0880988,97.44,90.56,101.47,100.32
1734296240.22202,97.47,90.53,101.47,100.34
1734296240.3552208,97.49,90.51,101.47,100.37
1734296240.4720128,97.52,90.51,101.47,100.39
1734296240.6046581,97.54,90.51,101.47,100.39
1734296240.7307403,97.54,90.51,101.47,100.39
1734296240.8632655,97.57,90.51,101.47,100.39
1734296240.9877732,97.57,90.51,101.47,100.39
1734296241.1044223,97.57,90.51,101.47,100.39
1734296241.240875,97.57,90.51,101.47,100.42
1734296241.3574443,97.57,90.51,101.47,100.45
1734296241.4908912,97.59,90.49,101.47,100.47
1734296241.621205,97.62,90.46,101.47,100.50
1734296241.7408626,97.65,90.44,101.47,100.50
1734296241.8696578,97.67,90.44,101.47,100.53
1734296242.0053527,97.70,90.41,101.47,100.55
1734296242.1320274,97.72,90.41,101.47,100.58
1734296242.2597327,97.77,90.41,101.47,100.58
1734296242.3715405,97.82,90.39,101.47,100.58
1734296242.5129886,97.88,90.37,101.47,100.61
1734296242.6408372,97.90,90.34,101.47,100.63
1734296242.7625494,97.95,90.37,101.47,100.66
1734296242.8928306,98.00,90.34,101.47,100.71
1734296243.0213897,98.05,90.32,101.47,100.74
1734296243.1444995,98.11,90.30,101.47,100.74
1734296243.2744062,98.16,90.27,101.47,100.74
1734296243.3928316,98.18,90.27,101.47,100.74
1734296243.5230622,98.21,90.27,101.47,100.74
1734296243.6537976,98.23,90.27,101.47,100.74
1734296243.7821493,98.26,90.25,101.47,100.74
1734296243.9043734,98.29,90.25,101.47,100.76
1734296244.0334148,98.31,90.25,101.47,100.79
1734296244.1539183,98.31,90.25,101.47,100.82
1734296244.2905262,98.34,90.25,101.47,100.84
1734296244.4186854,98.36,90.25,101.47,100.87
1734296244.541372,98.41,90.25,101.47,100.90
1734296244.6705356,98.44,90.23,101.47,100.92
1734296244.7892141,98.47,90.23,101.47,100.92
1734296244.923916,98.49,90.23,101.47,100.95
1734296245.04191,98.52,90.23,101.47,100.97
1734296245.1801052,98.54,90.23,101.47,101.00
1734296245.3029506,98.57,90.23,101.47,101.03
1734296245.4341958,98.59,90.23,101.47,101.05
1734296245.5610654,98.62,90.23,101.47,101.08
1734296245.6748078,98.65,90.23,101.47,101.11
1734296245.8092904,98.67,90.23,101.47,101.11
1734296245.93711,98.70,90.23,101.47,101.11
1734296246.0573692,98.72,90.23,101.47,101.11
1734296246.196035,98.75,90.23,101.47,101.11
1734296246.3138902,98.75,90.23,101.47,101.11
1734296246.450116,98.75,90.23,101.47,101.11
1734296246.573635,98.75,90.23,101.47,101.11
1734296246.6982138,98.75,90.23,101.47,101.11
1734296246.8270948,98.75,90.23,101.47,101.11
1734296246.9557052,98.75,90.23,101.47,101.11
1734296247.084199,98.75,90.23,101.47,101.11
1734296247.2082956,98.77,90.23,101.47,101.11
1734296247.3386161,98.80,90.23,101.47,101.11
1734296247.4640784,98.83,90.23,101.47,101.11
1734296247.5920048,98.85,90.23,101.47,101.11
1734296247.719212,98.85,90.23,101.47,101.11
1734296247.8380787,98.88,90.23,101.47,101.11
1734296247.9721653,98.90,90.23,101.47,101.11
1734296248.0919967,98.88,90.23,101.47,101.11
1734296248.2228067,98.90,90.23,101.44,101.11
1734296248.35426,98.90,90.23,101.44,101.11
1734296248.4765563,98.93,90.23,101.44,101.11
1734296248.6026015,98.96,90.23,101.44,101.11
1734296248.7354386,98.98,90.23,101.42,101.11
1734296248.8582637,99.01,90.23,101.42,101.11
1734296248.9758666,99.03,90.23,101.42,101.11
1734296249.109666,99.03,90.23,101.42,101.11
1734296249.2385218,99.03,90.23,101.42,101.11
1734296249.3694596,99.03,90.23,101.42,101.11
1734296249.497193,99.03,90.23,101.42,101.11
1734296249.6101413,99.06,90.23,101.42,101.11
1734296249.751278,99.06,90.23,101.42,101.11
1734296249.8659415,99.06,90.23,101.42,101.11
1734296249.994891,99.08,90.23,101.42,101.11
1734296250.1207135,99.08,90.23,101.42,101.11
