Time(s),R1(O),R2(O),R3(O),R4(O)
1734289273.360741,61.55,54.16,73.38,62.30
1734289273.4906747,62.00,53.92,71.74,61.94
1734289273.6156585,61.53,53.60,71.13,61.80
1734289273.7458208,61.17,53.41,69.92,61.72
1734289273.8692636,61.08,53.37,70.25,62.32
1734289274.0073106,61.53,53.72,68.74,61.80
1734289274.1294894,61.53,53.29,67.37,61.59
1734289274.2627296,60.85,53.00,65.86,61.47
1734289274.3812296,60.67,52.86,64.57,61.92
1734289274.516665,60.52,53.20,63.62,62.07
1734289274.6484046,61.12,53.19,62.07,61.55
1734289274.781675,60.79,52.66,61.61,61.42
1734289274.9009032,60.41,52.35,61.18,61.37
1734289275.0368655,60.47,52.20,61.61,61.94
1734289275.1676939,61.05,52.66,62.08,61.67
1734289275.3015127,61.17,52.41,61.55,61.40
1734289275.416773,60.74,52.13,61.28,61.35
1734289275.549898,60.54,51.94,61.18,61.39
1734289275.6861815,60.57,52.20,61.85,62.09
1734289275.8155725,61.17,52.58,61.68,61.60
1734289275.9333282,61.28,52.26,61.32,61.37
1734289276.0760455,60.74,52.08,61.12,61.30
1734289276.2028875,60.67,52.05,61.12,61.89
1734289276.3335872,60.70,52.49,61.71,61.92
1734289276.448007,61.40,52.54,61.32,61.50
1734289276.580353,61.02,52.10,61.10,61.42
1734289276.7155395,60.70,51.97,61.07,61.42
1734289276.8439286,60.70,51.97,61.60,62.02
1734289276.9727695,61.23,52.48,61.75,61.69
1734289277.103744,61.45,52.24,61.22,61.44
1734289277.2312217,61.00,52.00,61.03,61.39
1734289277.3653197,60.89,51.92,61.00,61.85
1734289277.4794803,60.90,52.41,61.61,62.47
1734289277.61462,61.48,52.74,61.38,61.97
1734289277.7472453,61.35,52.55,61.07,61.79
1734289277.877949,60.77,52.41,60.92,61.70
1734289278.0091317,60.72,52.39,61.02,62.27
1734289278.1281397,60.77,52.83,61.78,62.10
1734289278.2602432,61.43,52.74,61.50,61.82
1734289278.3947396,61.03,52.33,61.37,61.72
1734289278.5124004,60.70,52.24,61.33,61.72
1734289278.646658,60.61,52.24,61.88,62.49
1734289278.7830517,61.18,52.74,61.95,62.12
1734289278.9131248,61.37,52.43,61.43,61.94
1734289279.0375426,60.85,52.11,61.30,61.90
1734289279.1678653,60.85,51.98,61.28,62.41
1734289279.299607,60.95,52.41,61.93,62.56
1734289279.4304092,61.53,52.54,61.60,62.05
1734289279.5477753,61.30,52.17,61.20,61.90
1734289279.6808605,60.92,51.94,61.07,61.87
1734289279.8063598,60.89,52.02,61.25,62.49
1734289279.9336188,61.08,52.60,61.98,62.19
1734289280.0728574,61.68,52.52,61.58,61.82
1734289280.2044013,61.23,52.33,61.48,61.72
1734289280.3177907,60.97,52.36,61.47,61.69
1734289280.4501047,60.98,52.49,62.07,62.47
1734289280.5762773,61.56,53.10,61.90,62.02
1734289280.7138636,61.61,52.88,61.42,61.84
1734289280.8464122,61.05,52.77,61.35,61.80
1734289280.9778335,60.92,52.85,61.38,62.32
1734289281.099293,60.92,53.43,62.05,62.14
1734289281.2321796,61.56,53.68,61.73,61.64
1734289281.3517957,61.42,53.40,61.48,61.52
1734289281.4883056,61.12,53.35,61.42,61.49
1734289281.6145818,61.10,53.52,61.58,62.10
1734289281.7470243,61.58,54.13,62.17,61.80
1734289281.8815942,62.00,54.01,61.68,61.54
1734289282.0109713,61.52,53.80,61.51,61.42
1734289282.1373343,61.32,53.75,61.45,61.37
1734289282.2630637,61.32,53.93,62.18,62.09
1734289282.395289,61.88,54.42,62.07,61.60
1734289282.5116005,61.86,54.07,61.81,61.47
1734289282.6537883,61.22,53.90,61.75,61.47
1734289282.7833624,61.03,53.89,61.75,62.15
1734289282.9101875,61.05,54.37,62.37,62.02
1734289283.0385244,61.75,54.42,61.98,61.80
1734289283.1700823,61.43,53.87,61.75,61.72
1734289283.2964723,61.07,53.71,61.68,61.70
1734289283.4305992,61.20,53.69,62.25,62.34
1734289283.548677,61.71,54.25,62.76,62.00
1734289283.6900148,61.86,54.01,62.15,61.75
1734289283.8106294,61.40,53.72,62.00,61.70
1734289283.9441743,61.28,53.68,61.97,62.17
1734289284.0599947,61.30,54.08,62.69,62.81
1734289284.2057564,61.92,54.42,62.47,62.19
1734289284.3327804,61.75,54.05,62.33,62.05
1734289284.4631326,61.22,53.90,62.33,61.99
1734289284.579519,61.18,53.89,62.42,62.69
1734289284.7157717,61.23,54.36,63.11,62.46
1734289284.8484435,61.86,54.19,62.74,62.29
1734289284.9736388,61.47,53.74,62.60,62.22
1734289285.103516,61.18,53.62,62.62,62.22
1734289285.2341647,61.27,53.58,63.28,62.84
1734289285.3642712,61.78,54.13,63.45,62.46
1734289285.4957693,62.05,53.83,62.94,62.24
1734289285.6224382,61.55,53.62,62.81,62.20
1734289285.7543232,61.43,53.63,62.72,62.69
1734289285.875853,61.43,54.16,63.66,62.89
1734289286.011675,62.03,54.37,63.50,62.35
1734289286.1391816,61.80,54.01,63.33,62.22
1734289286.2692587,61.42,53.87,63.31,62.07
1734289286.3927155,61.40,53.87,63.60,62.71
1734289286.5271566,61.58,54.34,64.41,62.42
1734289286.654766,62.20,54.16,63.98,62.20
1734289286.7774284,61.71,53.90,63.91,62.12
1734289286.9089067,61.35,53.81,63.93,62.20
1734289287.043402,61.35,53.89,64.62,62.81
1734289287.163838,61.93,54.42,64.55,62.37
1734289287.301829,62.07,53.99,64.02,62.17
1734289287.4271736,61.40,53.71,63.93,62.14
1734289287.547819,61.30,53.63,63.96,62.64
1734289287.6834173,61.30,54.13,64.81,62.78
1734289287.8160028,61.88,54.25,64.27,62.24
1734289287.9443052,61.58,53.87,63.91,62.09
1734289288.076856,61.23,53.74,63.84,62.04
1734289288.2061224,61.22,53.72,63.98,62.67
1734289288.3321457,61.68,54.19,64.62,62.25
1734289288.462962,62.13,53.96,64.12,62.02
1734289288.5791543,61.63,53.72,63.98,61.90
1734289288.717078,61.38,53.65,63.90,61.92
1734289288.8492773,61.38,53.71,64.48,62.61
1734289288.9818463,61.92,54.14,64.19,62.29
1734289289.1034179,61.93,53.75,63.76,62.14
1734289289.2314713,61.37,53.55,63.64,62.10
1734289289.3659806,61.37,53.50,63.59,62.64
1734289289.4978595,61.47,53.95,64.24,62.51
1734289289.6180778,62.18,53.99,63.69,61.97
1734289289.7476656,61.85,53.56,63.33,61.85
1734289289.8823032,61.55,53.38,63.13,61.84
1734289290.014063,61.52,53.43,63.64,62.47
1734289290.1405826,61.98,53.99,64.15,62.10
1734289290.2705636,62.08,53.71,63.54,61.85
1734289290.3988905,61.50,53.43,63.28,61.65
1734289290.5301545,61.25,53.26,63.16,61.80
1734289290.6517792,61.18,53.55,63.79,62.44
1734289290.7825384,61.71,53.87,63.40,61.92
1734289290.915019,61.43,53.40,62.99,61.74
1734289291.0347636,60.70,53.13,62.79,61.69
1734289291.1589837,60.52,53.01,62.65,62.22
1734289291.3042905,60.49,53.40,63.16,61.94
1734289291.430529,61.08,53.07,62.57,61.60
1734289291.5622418,60.69,52.54,62.20,61.49
1734289291.6818895,60.39,52.29,61.98,61.44
1734289291.816067,60.33,52.19,62.43,62.04
1734289291.9471633,60.80,52.63,62.32,61.62
1734289292.078084,60.89,52.29,61.63,61.35
1734289292.1932113,60.38,52.02,61.33,61.27
1734289292.3347595,60.26,51.95,61.25,61.75
1734289292.4611812,60.28,52.35,61.95,62.19
1734289292.5936704,60.89,52.43,61.58,61.65
1734289292.7213469,60.66,52.05,61.45,61.52
1734289292.8443716,60.26,51.91,61.35,61.49
1734289292.9785113,60.26,51.89,61.48,62.20
1734289293.1017249,60.28,52.36,62.08,62.09
1734289293.2374437,60.95,52.19,61.63,61.89
1734289293.3680885,60.59,51.95,61.45,61.84
1734289293.483086,60.36,51.76,61.42,61.87
1734289293.623123,60.47,51.78,62.02,62.51
1734289293.7534137,61.17,52.32,62.08,62.10
1734289293.880444,61.25,52.01,61.53,61.90
1734289294.0114055,60.75,51.81,61.30,61.87
1734289294.1409624,60.67,51.79,61.27,62.41
1734289294.2688322,60.69,52.30,61.98,62.57
1734289294.3986833,61.30,52.36,61.65,62.00
1734289294.5239468,61.05,51.98,61.47,61.80
1734289294.6458821,60.72,51.86,61.27,61.74
1734289294.7894483,60.72,51.86,61.75,62.42
1734289294.9143367,61.20,52.32,62.22,62.12
1734289295.0336235,61.83,52.08,61.73,61.89
1734289295.1653023,61.33,51.81,61.58,61.82
1734289295.3053353,61.07,51.73,61.56,61.87
1734289295.4325237,61.07,52.11,62.15,62.44
1734289295.549322,61.68,52.57,61.97,61.99
1734289295.6827385,61.78,52.21,61.42,61.80
1734289295.8217254,61.28,52.04,61.30,61.79
1734289295.948075,61.20,52.04,61.28,62.34
1734289296.0745487,61.20,52.68,61.95,62.22
1734289296.1935306,61.80,52.88,61.56,61.67
1734289296.3378842,61.48,52.73,61.38,61.55
1734289296.463287,61.17,52.74,61.32,61.50
1734289296.5958824,61.17,52.85,62.02,62.14
1734289296.7151926,61.66,53.41,62.37,61.74
1734289296.8483374,61.85,53.26,62.05,61.54
1734289296.9770207,61.27,53.16,61.98,61.45
1734289297.111975,61.00,53.22,62.00,61.52
1734289297.231202,60.94,53.72,62.62,62.22
1734289297.3657403,61.56,53.98,62.38,61.77
1734289297.4937057,61.40,53.69,62.08,61.64
1734289297.6272829,60.79,53.55,62.03,61.62
1734289297.7486284,60.82,53.55,62.22,62.17
1734289297.8809562,60.98,54.13,62.94,61.97
1734289298.0129378,61.58,54.19,62.47,61.64
1734289298.141949,61.20,53.78,62.20,61.55
1734289298.2707481,60.94,53.59,62.10,61.52
1734289298.402167,60.94,53.71,62.74,62.19
1734289298.5288808,61.45,54.19,62.89,61.74
1734289298.6534133,61.60,53.90,62.40,61.47
1734289298.7830381,61.02,53.72,62.20,61.37
1734289298.9177213,60.90,53.69,62.20,61.85
1734289299.0452142,60.92,54.10,62.81,62.57
1734289299.1659653,61.55,54.20,62.47,62.07
1734289299.2982728,61.23,53.78,62.23,61.95
1734289299.4340498,60.84,53.62,62.20,61.94
1734289299.5613563,60.82,53.62,62.38,62.51
1734289299.6825755,61.23,54.14,62.92,62.25
1734289299.8174124,61.86,53.93,62.50,61.99
1734289299.9361057,61.65,53.50,62.42,61.94
1734289300.0776591,61.48,53.38,62.40,61.97
1734289300.194187,61.52,53.49,63.30,62.64
1734289300.3297124,62.08,53.98,63.47,62.20
1734289300.460927,62.20,53.78,62.99,62.02
1734289300.5804882,61.66,53.63,62.91,61.94
1734289300.7245479,61.60,53.60,63.06,62.41
1734289300.8513815,61.61,54.02,64.05,62.47
1734289300.9766479,62.25,54.11,63.95,61.95
1734289301.1000106,61.95,53.71,63.86,61.85
1734289301.231234,61.56,53.59,63.90,61.85
1734289301.371693,61.47,53.59,64.50,62.59
1734289301.4941928,61.97,54.08,65.07,62.27
1734289301.6288843,62.27,53.83,64.62,62.04
1734289301.7430975,61.80,53.50,64.45,61.99
1734289301.8876674,61.47,53.32,64.38,62.04
1734289302.013374,61.55,53.47,65.04,62.62
1734289302.1455755,62.10,53.99,64.57,62.15
1734289302.2726898,62.13,53.66,63.88,61.95
1734289302.3981972,61.60,53.43,63.74,61.89
1734289302.5297568,61.51,53.40,63.71,62.44
1734289302.655426,61.52,53.86,64.45,62.30
1734289302.781698,62.13,53.90,63.91,61.79
1734289302.9143898,61.78,53.50,63.69,61.67
1734289303.046377,61.47,53.40,63.62,61.62
1734289303.1691904,61.47,53.40,64.15,62.39
1734289303.3047547,61.98,53.89,64.27,62.00
1734289303.4330647,62.13,53.60,63.74,61.80
1734289303.561037,61.61,53.35,63.60,61.75
1734289303.6850777,61.42,53.29,63.60,62.07
1734289303.815128,61.50,53.72,64.26,62.61
1734289303.9475355,62.12,54.13,63.98,62.12
1734289304.07776,62.07,53.74,63.62,61.97
1734289304.2063782,61.52,53.56,63.49,61.94
1734289304.336971,61.43,53.59,63.57,62.52
1734289304.4599733,61.48,54.17,64.34,62.34
1734289304.5921872,62.08,54.30,63.86,62.00
1734289304.725759,61.71,53.92,63.67,61.90
1734289304.8472576,61.43,53.81,63.57,61.75
1734289304.9839923,61.42,53.80,64.26,62.46
1734289305.0966797,61.93,54.28,64.33,62.02
1734289305.2349918,62.08,53.98,63.76,61.85
1734289305.368871,61.42,53.75,63.60,61.82
1734289305.49985,61.13,53.69,63.55,62.41
1734289305.6210341,61.10,54.10,64.15,62.67
1734289305.7478473,61.71,54.17,63.78,62.17
1734289305.8851929,61.42,53.63,63.60,62.02
