Time(s),R1(O),R2(O),R3(O),R4(O)
1734287439.9891036,60.46,56.10,61.48,62.74
1734287440.0357888,60.72,56.08,60.90,61.90
1734287440.096856,61.33,56.67,61.12,61.89
1734287440.1903994,60.92,56.62,61.70,62.41
1734287440.317313,60.98,56.22,61.07,62.09
1734287440.438549,61.18,56.45,61.13,61.55
1734287440.5659258,60.89,56.92,61.83,61.92
1734287440.6982381,60.41,56.34,61.55,62.32
1734287440.829536,60.59,56.33,61.15,61.70
1734287440.952816,61.00,56.70,61.55,61.87
1734287441.0740345,60.41,56.56,62.02,62.62
1734287441.2118406,60.51,56.11,61.23,62.02
1734287441.3372285,61.12,56.24,61.15,62.05
1734287441.4682822,60.94,56.67,61.73,62.73
1734287441.5953188,60.79,56.14,61.13,62.41
1734287441.7259622,61.10,56.24,61.12,61.65
1734287441.8445456,61.30,56.78,61.76,61.87
1734287441.9767976,60.74,56.30,61.60,62.35
1734287442.1114092,60.61,56.87,61.68,62.10
1734287442.2383254,60.98,57.44,61.97,62.22
1734287442.3606927,60.87,57.44,62.03,62.24
1734287442.4898798,60.87,56.76,61.40,61.85
1734287442.6276345,60.84,56.64,61.97,61.99
1734287442.7581851,61.13,57.08,62.60,62.25
1734287442.8726258,61.28,56.78,62.42,62.22
1734287443.006866,61.38,56.83,61.75,61.57
1734287443.1416025,61.27,56.78,61.71,61.62
1734287443.2658093,60.62,57.11,62.27,62.30
1734287443.4009962,61.25,57.22,61.93,61.79
1734287443.5256417,61.58,57.38,62.00,61.79
1734287443.6587079,61.45,57.31,61.98,61.79
1734287443.7906358,61.07,56.72,61.32,62.14
1734287443.9175868,61.07,57.19,61.91,61.90
1734287444.0446293,61.83,57.28,61.45,61.62
1734287444.166765,61.47,56.83,61.23,61.52
1734287444.3062277,61.20,56.66,61.10,61.49
1734287444.42732,61.18,56.75,61.63,62.17
1734287444.561829,61.70,57.44,61.78,61.74
1734287444.677827,61.85,57.14,61.25,61.54
1734287444.8193457,61.30,56.94,61.10,61.42
1734287444.9499629,61.17,56.89,61.08,61.82
1734287445.078031,61.17,57.34,61.83,62.49
1734287445.1939502,61.78,57.45,61.48,61.95
1734287445.3274996,61.48,57.00,61.27,61.87
1734287445.46039,60.98,56.83,61.20,61.84
1734287445.596755,60.85,56.78,61.33,62.54
1734287445.7232563,60.92,57.34,61.98,62.24
1734287445.8529978,61.56,57.11,61.50,61.95
1734287445.9766152,61.15,56.52,61.32,61.87
1734287446.112213,60.94,56.34,61.23,61.84
1734287446.2280827,60.95,56.38,61.85,62.51
1734287446.359997,61.50,57.00,61.92,62.05
1734287446.4921596,61.61,56.66,61.27,61.85
1734287446.622209,61.05,56.47,61.12,61.77
1734287446.755651,60.92,56.41,61.07,62.29
1734287446.880308,60.92,56.89,61.86,62.47
1734287447.0082843,61.56,57.00,61.50,61.80
1734287447.141205,61.25,56.55,61.45,61.69
1734287447.2619941,60.89,56.41,61.38,61.60
1734287447.400771,60.89,56.41,61.92,62.41
1734287447.5251632,60.87,56.97,62.40,62.07
1734287447.6548219,61.51,56.73,61.92,61.87
1734287447.7732,61.03,56.45,61.76,61.80
1734287447.9146688,60.80,56.31,61.70,61.82
1734287448.043255,60.90,56.47,62.32,62.47
1734287448.1716094,61.58,57.08,62.12,62.00
1734287448.2942111,61.63,56.69,61.53,61.82
1734287448.4349928,61.07,56.50,61.38,61.77
1734287448.5622077,60.97,56.53,61.25,62.34
1734287448.6919909,60.97,57.17,61.98,62.24
1734287448.810309,61.60,57.23,61.56,61.67
1734287448.9485538,61.27,56.80,61.42,61.57
1734287449.0822856,60.95,56.67,61.22,61.40
1734287449.2085514,60.94,56.67,61.83,62.10
1734287449.3354533,61.40,57.22,61.93,61.69
1734287449.467564,62.03,56.92,61.42,61.54
1734287449.5982873,61.35,56.62,61.27,61.49
1734287449.7251682,61.15,56.55,61.22,61.89
1734287449.8418458,61.15,56.98,61.83,62.47
1734287449.9835103,61.78,57.38,61.55,61.97
1734287450.114469,61.65,56.84,61.22,61.82
1734287450.2414052,61.10,56.66,61.10,61.77
1734287450.3656566,61.03,56.59,61.08,62.35
1734287450.4985192,61.07,57.19,61.78,62.17
1734287450.6294527,61.68,57.27,61.20,61.84
1734287450.7578218,61.32,56.97,61.03,61.74
1734287450.8775334,61.02,56.86,60.90,61.65
1734287451.0144727,61.00,56.84,61.60,62.37
1734287451.146512,61.55,57.39,61.76,61.84
1734287451.2674212,61.71,57.06,61.38,61.65
1734287451.4038868,61.10,56.84,61.27,61.55
1734287451.5312953,60.97,56.80,61.23,62.15
1734287451.6622462,60.87,57.27,61.85,62.54
1734287451.7896078,61.51,57.44,61.52,62.19
1734287451.9116113,61.27,56.95,61.25,62.07
1734287452.0469759,60.85,56.76,61.15,62.02
1734287452.1775897,60.90,56.64,61.30,62.62
1734287452.2955446,61.05,57.23,61.97,62.35
1734287452.434771,61.65,57.08,61.45,62.05
1734287452.5636983,61.27,56.62,61.28,61.97
1734287452.6931925,61.02,56.39,61.08,61.92
1734287452.8214347,61.00,56.52,61.71,62.62
1734287452.9530056,61.55,57.09,61.83,62.14
1734287453.0743086,61.65,56.75,61.32,61.97
1734287453.2108066,61.07,56.56,61.08,61.80
1734287453.3376894,60.95,56.52,61.07,62.32
1734287453.465152,60.94,57.00,61.70,62.35
1734287453.5924656,61.58,57.11,61.30,61.84
1734287453.7262368,61.13,56.61,61.07,61.72
1734287453.853619,60.77,56.45,60.98,61.70
1734287453.9819853,60.72,56.44,61.52,62.32
1734287454.1086557,61.07,57.01,62.02,61.99
1734287454.2428823,61.70,56.67,61.50,61.72
1734287454.3625317,61.25,56.36,61.33,61.64
1734287454.500625,61.02,56.21,61.23,61.65
1734287454.626275,61.00,56.34,61.86,62.34
1734287454.758957,61.56,56.94,61.58,61.85
1734287454.885727,61.63,56.69,61.03,61.67
1734287455.0171518,61.07,56.52,60.92,61.57
1734287455.1421704,60.97,56.47,60.98,62.12
1734287455.2751489,60.97,56.98,61.78,61.92
1734287455.4017196,61.61,57.06,61.48,61.52
1734287455.5306213,61.23,56.59,61.33,61.42
1734287455.6599095,60.92,56.47,61.28,61.35
1734287455.7777114,60.80,56.45,61.83,62.12
1734287455.9155147,61.32,57.03,61.95,61.87
1734287456.049284,61.68,56.72,61.43,61.67
1734287456.1740224,61.17,56.44,61.28,61.62
1734287456.3045893,61.12,56.25,61.23,62.15
1734287456.4254029,61.22,56.70,61.88,62.76
1734287456.5653985,61.81,57.28,61.60,62.25
1734287456.6955342,61.61,56.87,61.27,62.07
1734287456.8228126,61.03,56.69,61.02,62.00
1734287456.9408243,60.95,56.73,60.97,62.61
1734287457.0812025,60.98,57.28,61.70,62.41
1734287457.2116525,61.61,57.30,61.27,62.10
1734287457.3322039,61.23,56.84,61.15,61.92
1734287457.4633424,60.94,56.72,61.08,61.84
1734287457.5931358,60.92,56.72,61.65,62.57
1734287457.7277622,61.43,57.30,61.71,62.14
1734287457.8555894,61.51,56.94,61.18,61.97
1734287457.977349,60.94,56.69,61.05,61.90
1734287458.104718,60.77,56.61,61.02,62.24
1734287458.2394626,60.75,57.09,61.65,62.32
1734287458.3709798,61.40,57.20,61.32,61.82
1734287458.497837,61.28,56.75,61.03,61.67
1734287458.6296227,60.95,56.56,60.90,61.64
1734287458.7588515,60.92,56.53,61.03,62.25
1734287458.8866198,60.98,57.12,61.66,61.99
1734287459.016184,61.56,57.05,61.18,61.69
1734287459.1455674,61.17,56.64,61.05,61.59
1734287459.2743144,60.90,56.53,60.94,61.50
1734287459.3982267,60.90,56.55,61.66,62.15
1734287459.5344822,61.47,57.11,61.70,61.65
1734287459.6550899,61.60,56.75,61.20,61.52
1734287459.7931542,60.98,56.55,61.10,61.44
1734287459.9102263,60.75,56.50,61.08,61.99
1734287460.0506144,60.74,57.01,61.71,62.25
1734287460.177835,61.40,57.12,61.35,61.75
1734287460.308026,61.10,56.61,61.10,61.64
1734287460.4253879,60.66,56.34,61.00,61.60
1734287460.5666857,60.72,56.30,61.20,62.22
1734287460.6939795,61.18,56.90,61.75,61.89
1734287460.824474,61.71,56.67,61.22,61.62
1734287460.9436655,61.25,56.39,60.95,61.54
1734287461.083081,61.02,56.28,60.82,61.54
1734287461.2094371,61.00,56.36,61.48,62.25
1734287461.3407888,61.56,56.90,61.28,61.72
1734287461.4621487,61.65,56.53,60.95,61.52
1734287461.5974667,61.03,56.34,60.85,61.42
1734287461.7255125,60.92,56.31,60.84,61.99
1734287461.8573682,60.90,56.83,61.45,61.95
1734287461.988282,61.51,56.90,61.02,61.59
1734287462.1030989,61.13,56.41,60.80,61.47
1734287462.2409058,60.84,56.25,60.74,61.45
1734287462.3731692,60.92,56.24,61.27,62.07
1734287462.5042708,61.42,56.78,61.75,61.70
1734287462.6312196,61.71,56.48,61.22,61.49
1734287462.761701,61.23,56.24,61.05,61.42
1734287462.888456,61.07,56.14,60.98,61.47
1734287463.0062978,61.05,56.66,61.60,62.12
1734287463.1381624,61.63,57.28,61.35,61.60
1734287463.2781792,61.48,56.89,61.10,61.45
1734287463.4050827,60.85,56.72,60.95,61.32
1734287463.5271814,60.77,56.69,61.07,61.87
1734287463.6586428,60.79,57.20,61.85,61.69
1734287463.7935615,61.45,57.11,61.43,61.42
1734287463.916824,61.00,56.61,61.28,61.34
1734287464.0518632,60.62,56.48,61.23,61.32
1734287464.175482,60.59,56.48,61.80,61.94
1734287464.309473,61.13,57.08,61.92,61.54
1734287464.4322612,61.35,56.70,61.37,61.34
1734287464.5683517,60.69,56.38,61.22,61.27
1734287464.6915722,60.57,56.27,61.18,61.74
1734287464.8265574,60.59,56.76,61.86,62.34
1734287464.939537,61.18,56.97,61.53,61.79
1734287465.0847263,60.94,56.56,61.23,61.62
1734287465.2098496,60.54,56.41,61.13,61.55
1734287465.3419392,60.51,56.39,61.35,62.20
1734287465.4695976,60.56,56.90,62.12,61.90
1734287465.5937636,61.20,56.70,61.73,61.55
1734287465.725801,60.75,56.38,61.78,61.47
1734287465.8573625,60.47,56.27,61.80,61.40
1734287465.9709172,60.46,56.28,62.45,62.22
1734287466.1167011,60.94,56.86,62.32,61.90
1734287466.238119,61.07,56.47,61.85,61.74
1734287466.3712838,60.49,56.24,61.80,61.69
1734287466.5010574,60.49,56.14,61.83,62.22
1734287466.6327693,60.59,56.59,62.57,62.37
1734287466.7533262,61.32,56.75,62.25,61.84
1734287466.887451,61.02,56.30,62.05,61.72
1734287467.0174744,60.72,56.11,61.92,61.69
1734287467.1491117,60.69,56.17,62.03,62.32
1734287467.2706575,61.15,56.83,62.64,62.00
1734287467.4042058,61.73,56.59,62.15,61.74
1734287467.5332675,61.23,56.33,62.00,61.62
1734287467.6600983,61.00,56.22,61.85,61.52
1734287467.7887166,61.00,56.25,62.60,62.25
1734287467.9229026,61.58,56.80,62.38,61.77
1734287468.0492213,61.65,56.39,62.17,61.65
1734287468.1810472,60.94,56.19,62.13,61.62
1734287468.3070827,60.80,56.14,62.17,62.17
1734287468.424782,60.80,56.67,62.89,62.00
1734287468.5654404,61.47,56.73,62.52,61.47
1734287468.6967008,61.12,56.14,62.35,61.35
1734287468.8281772,60.85,55.96,62.32,61.32
1734287468.955055,60.84,55.94,62.99,61.95
1734287469.0728965,61.33,56.56,63.55,61.59
1734287469.2130513,61.48,56.30,62.94,61.32
1734287469.343667,60.98,56.08,62.86,61.24
1734287469.4713104,60.82,56.02,63.01,61.27
1734287469.5908382,60.82,56.44,63.90,61.94
1734287469.7287266,61.42,56.97,63.90,61.30
1734287469.8602548,61.22,56.53,63.83,61.15
1734287469.9726465,60.59,56.36,63.78,61.07
1734287470.1079793,60.49,56.31,63.83,61.77
1734287470.2450552,60.39,56.84,64.62,61.65
1734287470.3760178,61.07,56.66,64.12,61.49
1734287470.4906712,60.67,56.16,63.88,61.40
1734287470.6305828,60.39,55.97,63.76,61.37
1734287470.7607732,60.47,55.88,64.33,62.00
1734287470.8923867,61.10,56.45,64.39,61.60
1734287471.0112574,61.22,56.08,63.79,61.39
1734287471.145858,60.70,55.82,63.60,61.32
1734287471.277143,60.56,55.71,63.40,61.79
1734287471.3992214,60.54,56.24,63.96,62.41
1734287471.5218415,61.12,56.34,63.60,61.84
1734287471.6573339,60.89,55.90,63.20,61.72
1734287471.7929072,60.51,55.71,63.09,61.55
1734287471.9225512,60.44,55.65,63.47,62.19
1734287472.0412376,60.49,56.14,64.19,61.90
1734287472.1764529,61.15,55.91,63.59,61.69
1734287472.3093388,60.57,55.60,63.45,61.62
1734287472.4399936,60.28,55.45,63.45,61.70
1734287472.5596747,60.26,55.50,64.10,62.30
1734287472.6941526,60.80,56.08,64.12,61.82
1734287472.822432,60.90,55.63,63.54,61.62
1734287472.9451952,60.34,55.45,63.43,61.55
1734287473.0765107,60.21,55.39,63.42,62.07
1734287473.2146983,60.20,56.00,64.21,62.22
1734287473.3338795,60.75,56.16,63.86,61.65
1734287473.4627466,60.44,55.87,63.64,61.52
1734287473.5949678,60.07,55.73,63.50,61.42
1734287473.7304873,60.02,55.74,63.74,62.07
1734287473.851201,60.46,56.27,64.22,61.64
1734287473.9885113,61.03,56.00,63.76,61.42
1734287474.10883,60.52,55.74,63.64,61.34
1734287474.242962,60.29,55.67,63.62,61.32
1734287474.3736744,60.23,55.94,64.24,62.00
1734287474.504875,60.80,56.47,64.00,61.70
1734287474.6322103,60.92,56.03,63.50,61.59
1734287474.7588363,60.38,55.80,63.40,61.54
1734287474.8935382,60.39,55.63,63.37,62.07
1734287475.0099902,60.47,56.14,64.10,61.79
1734287475.1450107,61.07,56.24,63.64,61.25
1734287475.2762215,60.74,55.79,63.28,61.14
1734287475.410123,60.44,55.53,63.08,61.07
1734287475.5363512,60.41,55.60,63.64,61.74
1734287475.6594317,60.89,56.13,64.17,61.35
1734287475.7952707,61.05,55.85,63.62,61.12
1734287475.9260528,60.52,55.63,63.45,60.94
1734287476.0516725,60.31,55.56,63.43,60.92
1734287476.1841264,60.29,55.73,64.05,61.62
1734287476.3074987,60.87,56.00,63.72,61.12
1734287476.4408047,60.59,55.57,63.43,60.99
1734287476.5692656,59.98,55.39,63.35,60.94
1734287476.6998005,59.85,55.34,63.35,61.50
1734287476.8229694,59.90,55.90,64.08,61.29
1734287476.9557865,60.57,55.80,63.60,61.12
1734287477.0775511,60.36,55.33,63.37,61.02
1734287477.2159584,60.11,55.16,63.26,60.99
1734287477.3435314,60.10,55.24,63.90,61.65
1734287477.4730632,60.62,55.83,63.98,61.24
1734287477.5993252,60.75,55.67,63.40,61.01
1734287477.7286963,60.23,55.47,63.23,60.91
1734287477.8591042,60.08,55.42,63.18,61.35
1734287477.9904552,60.08,55.87,64.00,61.97
1734287478.1170225,60.69,56.24,64.00,61.42
1734287478.2471223,60.44,55.82,63.81,61.30
1734287478.3650258,60.03,55.65,63.90,61.22
1734287478.5064297,59.85,55.60,63.91,61.95
1734287478.630859,59.90,56.14,64.78,61.80
1734287478.7616138,60.54,55.93,64.24,61.57
1734287478.8901172,60.15,55.51,64.17,61.49
1734287479.0220313,59.79,55.28,64.26,61.45
1734287479.1481168,59.87,55.31,65.14,62.09
1734287479.2709587,60.43,55.93,65.35,61.65
1734287479.4072022,60.49,55.59,64.67,61.44
1734287479.5385964,59.97,55.37,64.34,61.37
1734287479.6634846,59.85,55.33,64.21,61.89
1734287479.796838,59.85,55.80,64.90,62.07
1734287479.9235072,60.46,55.88,64.41,61.49
1734287480.0432885,60.16,55.45,63.96,61.29
1734287480.181619,59.79,55.30,63.79,61.19
1734287480.3105645,59.76,55.28,63.78,61.87
1734287480.4392502,59.94,55.82,64.33,61.52
1734287480.5652437,60.49,55.56,63.52,61.30
1734287480.6977444,60.02,55.25,63.30,61.22
1734287480.829061,59.76,55.11,63.04,61.25
1734287480.9558077,59.84,55.31,63.43,61.87
1734287481.0801654,60.43,55.80,62.89,61.42
