Time(s),R1(O),R2(O),R3(O),R4(O)
1733109549.5136926,122.44,318.65,289.05,163.69
1733109549.5159137,122.44,318.65,289.05,163.69
1733109549.5327811,122.44,318.65,289.05,163.46
1733109549.5698433,122.44,318.53,289.05,163.04
1733109549.6026435,122.44,318.65,289.05,162.53
1733109549.6350505,122.44,318.77,289.05,162.16
1733109549.6722975,122.41,318.77,289.05,161.79
1733109549.7049499,122.41,318.89,289.05,161.47
1733109549.7383924,122.41,318.89,289.05,161.15
1733109549.7752523,122.41,318.89,289.05,160.79
1733109549.807988,122.41,318.89,289.05,160.47
1733109549.8405275,122.44,318.89,289.05,160.20
1733109549.8774235,122.47,318.89,289.05,159.93
1733109549.910133,122.44,318.89,289.05,159.65
1733109549.9466867,122.47,319.01,289.05,159.38
1733109549.9799333,122.44,319.13,289.05,159.11
1733109550.012008,122.41,319.14,289.05,158.84
1733109550.0496354,122.41,319.14,289.05,158.80
1733109550.082544,122.44,319.26,289.05,158.93
1733109550.1188974,122.41,319.26,289.05,159.07
1733109550.151167,122.41,319.26,289.05,159.29
1733109550.1835964,122.41,319.26,289.05,159.65
1733109550.2215936,122.41,319.26,289.05,159.74
1733109550.254597,122.41,319.26,289.05,159.83
1733109550.287199,122.41,319.26,289.05,159.88
1733109550.3239474,122.41,319.26,289.05,159.92
1733109550.3561947,122.37,319.26,289.05,159.97
1733109550.393631,122.34,319.38,289.05,159.92
1733109550.4262927,122.34,319.38,289.05,159.92
1733109550.4592035,122.31,319.38,289.05,160.06
1733109550.4952223,122.31,319.38,289.05,160.06
1733109550.5289428,122.31,319.38,289.05,160.29
1733109550.5651057,122.34,319.26,289.05,160.42
1733109550.601895,122.31,319.26,289.05,160.56
1733109550.634714,122.31,319.26,289.05,160.51
1733109550.6720135,122.31,319.26,289.05,160.47
1733109550.709053,122.34,319.26,289.05,160.20
1733109550.741581,122.37,319.26,289.05,160.15
1733109550.7780957,122.37,319.26,289.05,160.11
1733109550.8147857,122.37,319.26,289.05,160.11
1733109550.847979,122.34,319.14,289.05,159.65
1733109550.8851295,122.34,319.14,289.05,159.74
1733109550.91727,122.37,319.14,289.05,159.97
1733109550.9548166,122.41,319.14,289.05,159.88
1733109550.9913628,122.44,319.14,289.05,159.56
1733109551.0242941,122.44,319.14,289.05,159.43
1733109551.0613298,122.47,319.14,289.05,159.11
1733109551.0973215,122.47,319.14,289.05,158.84
1733109551.1307766,122.47,319.14,289.05,158.62
1733109551.1677525,122.47,319.14,289.05,158.53
1733109551.204719,122.44,319.14,289.05,158.67
1733109551.2374716,122.41,319.14,289.05,158.62
1733109551.2739694,122.41,319.14,289.05,158.40
1733109551.306898,122.44,319.14,289.05,158.17
1733109551.343435,122.44,319.14,289.05,158.00
1733109551.3805044,122.47,319.14,289.05,158.26
1733109551.4134107,122.47,319.14,289.05,158.00
1733109551.449845,122.44,319.01,289.05,157.73
1733109551.4865177,122.41,319.01,289.05,157.77
1733109551.519625,122.37,319.01,289.05,158.22
1733109551.5567696,122.41,319.01,289.05,158.62
1733109551.593197,122.37,319.01,289.05,158.53
1733109551.6259787,122.34,319.13,289.05,158.44
1733109551.6632383,122.34,319.14,289.05,158.31
1733109551.695546,122.34,319.14,289.05,158.22
1733109551.7332065,122.37,319.14,289.05,157.82
1733109551.7692294,122.37,319.14,289.05,157.68
1733109551.8025115,122.37,319.14,289.05,157.77
1733109551.838922,122.37,319.14,289.05,157.86
1733109551.8757312,122.37,319.14,289.05,158.00
1733109551.9091787,122.37,319.26,289.05,158.35
1733109551.9458494,122.41,319.26,289.05,158.40
1733109551.9824576,122.44,319.38,289.05,158.26
1733109552.0155747,122.44,319.38,289.05,158.13
1733109552.0519617,122.44,319.38,289.05,157.68
1733109552.0891466,122.41,319.38,289.05,157.29
1733109552.1217968,122.44,319.38,289.05,157.37
1733109552.158584,122.47,319.38,289.05,157.55
1733109552.1910179,122.47,319.38,289.05,157.86
1733109552.2287824,122.50,319.38,289.05,158.08
1733109552.2655056,122.47,319.38,289.05,158.58
1733109552.2977996,122.47,319.38,289.05,158.40
1733109552.335235,122.44,319.38,289.05,158.35
1733109552.37208,122.41,319.38,289.05,158.35
1733109552.404027,122.44,319.26,289.05,158.26
1733109552.4415784,122.44,319.26,289.05,157.95
1733109552.477904,122.44,319.26,289.05,158.00
1733109552.5108135,122.41,319.26,289.05,158.17
1733109552.547814,122.41,319.26,289.05,158.31
1733109552.580831,122.41,319.26,289.05,158.49
1733109552.6179008,122.41,319.26,289.05,158.58
1733109552.6539376,122.37,319.26,289.05,158.67
