Time(s),R1(O),R2(O),R3(O),R4(O)
1733694632.2426667,115.64,174.67,182.34,138.02
1733694632.245179,115.61,174.67,182.44,138.02
1733694632.2665777,115.61,174.67,182.77,138.02
1733694632.2986495,115.61,174.67,184.99,138.02
1733694632.3313513,115.61,174.62,187.14,138.02
1733694632.3683743,115.61,174.56,189.27,138.02
1733694632.400899,115.61,174.51,191.38,138.02
1733694632.4347205,115.61,174.46,193.28,138.02
1733694632.471312,115.58,174.41,194.80,138.02
1733694632.5036125,115.58,174.36,195.92,138.02
1733694632.5365846,115.58,174.31,196.99,138.02
1733694632.573648,115.58,174.26,198.25,138.02
1733694632.6065302,115.58,174.26,199.64,138.02
1733694632.642548,115.58,174.26,201.23,138.02
1733694632.676085,115.58,174.26,202.83,138.02
1733694632.708635,115.58,174.26,204.64,138.06
1733694632.7454958,115.58,174.21,206.35,138.06
1733694632.7780697,115.58,174.16,208.59,138.06
1733694632.815457,115.58,174.11,208.85,138.06
1733694632.8482506,115.58,174.11,209.17,138.06
1733694632.8813279,115.58,174.11,209.43,138.06
1733694632.9174411,115.58,174.11,209.69,138.06
1733694632.949935,115.58,174.11,209.89,138.06
1733694632.9830005,115.58,174.11,210.41,138.06
1733694633.0197465,115.58,174.11,211.00,138.06
1733694633.0528553,115.58,174.11,211.33,138.06
1733694633.0891478,115.58,174.16,211.39,138.06
1733694633.122479,115.58,174.16,211.26,138.06
1733694633.155406,115.58,174.16,211.00,138.09
1733694633.1915503,115.58,174.16,210.87,138.09
1733694633.2242415,115.58,174.16,210.61,138.06
1733694633.2616177,115.58,174.21,210.15,138.06
1733694633.2944207,115.58,174.26,209.89,138.06
1733694633.3309834,115.58,174.31,209.82,138.06
1733694633.3674529,115.58,174.36,209.63,138.06
1733694633.4005275,115.58,174.41,209.24,138.06
1733694633.4372792,115.58,174.46,208.33,138.06
1733694633.4748492,115.58,174.51,207.31,138.06
1733694633.5074956,115.58,174.56,206.48,138.06
1733694633.5442622,115.58,174.62,206.29,138.06
1733694633.5809228,115.58,174.67,206.86,138.06
1733694633.613739,115.58,174.67,208.21,138.06
1733694633.6510894,115.58,174.67,209.56,138.06
1733694633.683628,115.58,174.62,210.61,138.02
1733694633.7198157,115.58,174.56,210.93,138.02
1733694633.7574227,115.58,174.56,210.67,138.02
1733694633.789494,115.58,174.51,210.28,138.02
1733694633.8264956,115.58,174.51,209.69,138.02
