Time(s),R1(O),R2(O),R3(O),R4(O)
1733108352.167016,122.67,319.38,289.05,152.98
1733108352.173198,122.67,319.38,289.05,152.94
1733108352.1870368,122.67,319.38,289.05,153.02
1733108352.219423,122.67,319.38,289.05,152.89
1733108352.2565362,122.67,319.38,289.05,152.89
1733108352.2890654,122.67,319.38,289.05,152.89
1733108352.321809,122.67,319.38,289.05,152.85
1733108352.3590364,122.67,319.38,289.05,152.81
1733108352.3921347,122.67,319.38,289.05,152.77
1733108352.4288514,122.67,319.38,289.05,152.77
1733108352.4620109,122.67,319.38,289.05,152.64
1733108352.494635,122.67,319.38,289.05,152.55
1733108352.5306482,122.67,319.38,289.05,152.51
1733108352.5636394,122.67,319.38,289.05,152.38
1733108352.5963242,122.70,319.38,289.05,152.38
1733108352.6334853,122.70,319.38,289.05,152.25
1733108352.666382,122.70,319.38,289.05,152.21
1733108352.703351,122.70,319.38,289.05,152.13
1733108352.7362974,122.70,319.38,289.05,152.42
1733108352.768749,122.70,319.38,289.05,152.42
1733108352.8055396,122.70,319.38,289.05,152.68
1733108352.8381538,122.70,319.38,289.05,152.68
1733108352.875251,122.70,319.38,289.05,152.94
1733108352.9076602,122.70,319.38,289.05,152.98
1733108352.9403234,122.70,319.38,289.05,152.94
1733108352.9775264,122.70,319.38,289.05,152.94
1733108353.010782,122.70,319.38,289.05,153.19
1733108353.042838,122.70,319.38,289.05,153.49
1733108353.079881,122.70,319.38,289.05,153.79
1733108353.113307,122.70,319.38,289.05,153.75
1733108353.149894,122.70,319.38,289.05,153.71
1733108353.1827066,122.70,319.38,289.05,153.97
1733108353.2193174,122.70,319.38,289.05,153.97
1733108353.2561285,122.70,319.38,289.05,153.66
1733108353.2882416,122.70,319.38,289.05,153.88
1733108353.325475,122.70,319.26,289.05,153.88
1733108353.3581803,122.70,319.26,289.05,154.18
1733108353.395618,122.70,319.26,289.05,153.88
1733108353.4325078,122.70,319.26,289.05,153.79
1733108353.4651976,122.70,319.26,289.05,154.05
1733108353.5022671,122.70,319.26,289.05,154.35
1733108353.5388844,122.70,319.26,289.05,154.40
1733108353.5715783,122.70,319.26,289.05,154.40
1733108353.6087906,122.70,319.26,289.05,154.40
1733108353.6451693,122.70,319.26,289.05,154.70
1733108353.6771796,122.70,319.26,289.05,155.05
1733108353.7146955,122.70,319.26,289.05,155.14
1733108353.7481055,122.70,319.26,289.05,155.44
1733108353.7848985,122.70,319.26,289.05,155.83
1733108353.8209186,122.67,319.26,289.05,156.27
1733108353.8539212,122.67,319.38,289.05,156.32
1733108353.8912814,122.67,319.38,289.05,156.32
1733108353.9279835,122.67,319.38,289.05,156.76
1733108353.9604886,122.67,319.38,289.05,157.02
1733108353.9979064,122.67,319.38,289.05,157.02
1733108354.0338445,122.67,319.38,289.05,157.11
1733108354.0671434,122.67,319.38,289.05,157.42
1733108354.1036637,122.67,319.38,289.05,157.46
1733108354.137253,122.67,319.38,289.05,157.55
1733108354.1732705,122.67,319.38,289.05,157.60
1733108354.2100792,122.67,319.38,289.05,157.55
1733108354.2434642,122.67,319.38,289.05,157.51
1733108354.2798088,122.67,319.38,289.05,157.46
1733108354.316816,122.70,319.50,289.15,157.20
1733108354.349909,122.77,319.62,289.36,156.71
1733108354.3862584,123.03,319.86,289.67,156.80
1733108354.4227629,123.33,320.23,289.99,156.84
1733108354.4564457,123.56,320.47,290.30,156.67
1733108354.493343,123.72,320.72,290.62,156.80
1733108354.52929,123.85,321.08,290.93,156.58
1733108354.5626118,123.92,321.33,291.25,156.18
1733108354.599576,123.99,321.57,291.56,155.92
1733108354.6323612,124.09,321.82,291.77,155.92
1733108354.6692626,124.19,322.06,291.98,156.05
1733108354.7062967,124.25,322.31,292.20,156.23
1733108354.7392848,124.32,322.56,292.41,156.23
1733108354.7753427,124.35,322.80,292.62,155.92
1733108354.8121119,124.38,323.05,292.83,155.61
1733108354.8451123,124.35,323.17,292.94,155.66
1733108354.88228,124.32,323.30,292.94,155.57
1733108354.9189723,124.02,323.17,292.83,155.31
1733108354.951704,123.69,323.05,292.72,155.09
1733108354.9888492,123.42,323.05,292.62,154.79
1733108355.0213084,123.23,322.93,292.51,154.31
1733108355.057973,123.06,322.68,292.30,154.10
1733108355.0950572,122.93,322.56,292.19,153.97
1733108355.1273851,122.80,322.43,292.09,153.66
1733108355.1648414,122.64,322.31,292.09,153.41
1733108355.2018218,122.47,322.19,292.09,153.02
1733108355.2345114,122.34,322.06,292.09,152.68
1733108355.2710557,122.21,321.94,292.09,152.60
1733108355.308029,122.11,321.82,292.09,152.77
1733108355.340452,122.02,321.69,292.09,152.85
1733108355.3774734,121.95,321.57,291.98,152.85
1733108355.41447,121.89,321.57,291.98,152.89
1733108355.4467947,121.85,321.57,291.88,152.85
1733108355.484385,121.82,321.45,291.77,153.02
1733108355.5173385,121.79,321.33,291.77,153.36
1733108355.55386,121.76,321.33,291.77,153.66
1733108355.5903714,121.72,321.33,291.77,153.92
1733108355.6237562,121.72,321.33,291.67,154.22
1733108355.660254,121.72,321.45,291.67,154.40
1733108355.6966882,121.72,321.45,291.67,154.53
1733108355.729888,121.72,321.45,291.67,154.61
1733108355.7661738,121.72,321.45,291.67,154.66
1733108355.8039293,121.72,321.45,291.67,154.66
1733108355.8367891,121.69,321.45,291.67,154.70
1733108355.8732865,121.66,321.57,291.67,154.87
1733108355.906022,121.66,321.57,291.77,154.79
1733108355.9435027,121.63,321.45,291.77,154.66
1733108355.9802122,121.59,321.45,291.88,154.70
1733108356.0122817,121.56,321.45,291.98,154.44
1733108356.0493393,121.53,321.45,291.98,154.27
1733108356.085889,121.50,321.45,291.98,154.18
1733108356.1193604,121.46,321.45,292.09,154.18
1733108356.1557028,121.43,321.45,292.09,154.10
1733108356.193038,121.40,321.33,291.98,153.97
1733108356.225377,121.37,321.33,291.88,153.84
1733108356.2627037,121.33,321.33,291.77,153.71
1733108356.2952335,121.30,321.33,291.67,153.58
1733108356.3313558,121.27,321.33,291.67,153.49
1733108356.3685224,121.27,321.33,291.56,153.36
1733108356.4013863,121.27,321.20,291.56,153.19
1733108356.4379005,121.24,321.20,291.46,153.15
1733108356.4747782,121.24,321.20,291.35,153.15
1733108356.5087192,121.24,321.20,291.35,153.06
1733108356.5450702,121.24,321.20,291.35,153.11
1733108356.5815854,121.24,321.20,291.35,153.11
1733108356.6149042,121.24,321.20,291.25,153.06
1733108356.6510708,121.24,321.20,291.14,153.11
1733108356.687825,121.24,321.20,291.25,153.15
1733108356.7212245,121.24,321.20,291.25,153.19
1733108356.7574458,121.24,321.20,291.35,153.24
1733108356.791073,121.24,321.20,291.35,153.32
1733108356.8272352,121.24,321.20,291.46,153.41
1733108356.8642523,121.24,321.20,291.35,153.45
1733108356.8973875,121.24,321.20,291.35,153.49
1733108356.9338796,121.24,321.20,291.35,153.58
1733108356.9705546,121.24,321.20,291.35,153.58
1733108357.003644,121.24,321.20,291.35,153.62
1733108357.0413678,121.24,321.20,291.25,153.62
1733108357.0774343,121.24,321.20,291.14,153.66
1733108357.1102684,121.24,321.20,291.04,153.66
1733108357.1475084,121.24,321.20,291.04,153.71
1733108357.179395,121.24,321.20,291.04,153.71
1733108357.2169309,121.24,321.20,290.93,153.71
1733108357.2532978,121.24,321.20,290.93,153.71
1733108357.285762,121.24,321.20,290.83,153.71
1733108357.323113,121.24,321.20,290.83,153.66
1733108357.3596935,121.24,321.20,290.72,153.62
1733108357.3932178,121.24,321.20,290.72,153.62
1733108357.4297535,121.24,321.20,290.83,153.62
1733108357.4665933,121.24,321.20,290.72,153.58
1733108357.4991105,121.24,321.20,290.72,153.66
1733108357.5365336,121.24,321.20,290.83,153.75
1733108357.569334,121.24,321.20,290.83,153.92
1733108357.6056151,121.24,321.20,290.83,154.10
1733108357.6429658,121.24,321.20,290.83,154.22
1733108357.6752481,121.24,321.20,290.83,154.31
1733108357.7122786,121.20,321.20,290.83,154.61
