Time(s),R1(O),R2(O),R3(O),R4(O)
0.0,165.84,318.41,350.58,217.16
0.01,165.89,318.41,350.58,217.16
0.02,165.89,318.41,350.58,217.16
0.02,165.89,318.29,350.58,217.16
0.02,165.89,318.17,350.58,217.16
0.03,165.89,318.17,350.58,217.16
0.03,165.89,318.17,350.58,217.23
0.03,165.89,318.17,350.58,217.23
0.03,165.89,318.17,350.58,217.23
0.04,165.89,318.05,350.58,217.23
0.04,165.89,318.17,350.58,217.23
0.04,165.89,318.05,350.58,217.23
0.05,165.89,318.05,350.58,217.23
0.05,165.89,317.93,350.72,217.23
0.06,165.89,317.93,350.72,217.16
0.06,165.89,317.93,350.72,217.16
0.06,165.84,318.05,350.72,217.16
0.06,165.84,318.17,350.72,217.16
0.07,165.84,318.17,350.72,217.16
0.07,165.84,318.17,350.72,217.16
0.07,165.89,318.29,350.72,217.16
0.07,165.89,318.29,350.72,217.16
0.08,165.89,318.41,350.72,217.16
0.08,165.89,318.29,350.72,217.16
0.08,165.89,318.29,350.72,217.16
0.08,165.89,318.17,350.72,217.16
0.08,165.89,318.29,350.72,217.16
0.08,165.89,318.29,350.72,217.16
0.08,165.89,318.29,350.72,217.16
0.08,165.89,318.29,350.72,217.16
0.09,165.89,318.17,350.72,217.16
0.09,165.89,318.05,350.72,217.16
0.09,165.89,318.05,350.72,217.16
0.09,165.89,318.05,350.72,217.16
0.1,165.89,318.05,350.72,217.16
0.14,165.84,317.93,350.72,217.16
0.18,165.84,317.93,350.72,217.09
0.21,165.84,317.81,350.72,217.09
0.25,165.84,317.93,350.72,217.09
0.28,165.84,318.05,350.72,217.09
0.32,165.84,318.17,350.72,217.09
0.35,165.84,318.05,350.72,217.16
0.39,165.84,318.05,350.72,217.16
0.42,165.84,318.05,350.72,217.16
0.45,165.84,318.05,350.72,217.16
0.5,165.84,318.05,350.72,217.23
0.53,165.84,318.05,350.72,217.23
0.57,165.84,317.93,350.72,217.23
0.59,165.84,318.05,350.72,217.23
0.64,165.84,318.05,350.72,217.23
0.66,165.84,318.17,350.72,217.23
0.7,165.84,318.17,350.72,217.23
0.74,165.84,318.17,350.72,217.30
0.78,165.84,318.05,350.72,217.30
0.81,165.84,318.05,350.72,217.30
0.85,165.84,318.05,350.72,217.30
0.88,165.84,318.05,350.72,217.23
0.92,165.84,318.17,350.58,217.23
0.95,165.84,318.17,350.58,217.23
0.99,165.84,318.17,350.58,217.23
1.01,165.84,318.17,350.58,217.16
1.06,165.84,318.17,350.58,217.16
1.09,165.84,318.17,350.58,217.23
1.13,165.84,318.17,350.58,217.23
1.17,165.84,318.29,350.58,217.23
1.2,165.84,318.17,350.58,217.23
1.24,165.84,318.17,350.58,217.23
1.27,165.84,318.17,350.58,217.16
1.3,165.84,318.17,350.58,217.16
