Time(s),R1(O),R2(O),R3(O),R4(O)
0.0,121.72,334.60,307.60,143.81
0.02,121.72,334.73,307.71,143.81
0.02,121.72,334.73,307.60,143.81
0.02,121.72,334.73,307.60,143.81
0.02,121.72,334.73,307.60,143.85
0.02,121.72,334.73,307.48,143.85
0.02,121.72,334.73,307.48,143.85
0.02,121.76,334.73,307.48,143.85
0.02,121.76,334.73,307.48,143.85
0.02,121.76,334.73,307.48,143.85
0.02,121.76,334.60,307.48,143.85
0.03,121.76,334.60,307.48,143.89
0.03,121.76,334.60,307.48,143.89
0.04,121.76,334.60,307.48,143.89
0.04,121.76,334.73,307.48,143.89
0.04,121.76,334.73,307.48,143.89
0.04,121.76,334.60,307.37,143.89
0.04,121.76,334.73,307.37,143.89
0.04,121.79,334.86,307.37,143.89
0.04,121.79,334.99,307.25,143.85
0.05,121.79,334.99,307.37,143.85
0.05,121.82,334.99,307.25,143.85
0.05,121.79,334.99,307.25,143.85
0.05,121.79,334.99,307.25,143.85
0.05,121.82,334.99,307.25,143.89
0.06,121.82,334.99,307.14,143.89
0.06,121.82,334.99,307.25,143.85
0.06,121.82,334.99,307.37,143.85
0.06,121.82,334.99,307.48,143.85
0.06,121.82,334.86,307.48,143.85
0.06,121.82,334.86,307.48,143.85
0.07,121.82,334.86,307.60,143.85
0.07,121.82,334.73,307.60,143.85
0.08,121.79,334.60,307.71,143.85
0.12,121.79,334.47,307.82,143.85
0.15,121.79,334.47,307.71,143.85
0.19,121.76,334.47,307.82,143.85
0.22,121.76,334.47,307.82,143.85
0.26,121.76,334.47,307.82,143.85
0.29,121.72,334.47,307.82,143.81
0.33,121.72,334.60,307.82,143.81
0.37,121.72,334.60,307.71,143.81
0.4,121.72,334.60,307.60,143.81
0.44,121.72,334.60,307.48,143.81
0.47,121.72,334.60,307.48,143.81
0.51,121.72,334.60,307.48,143.81
0.54,121.72,334.60,307.37,143.85
0.57,121.72,334.60,307.37,143.85
0.61,121.72,334.60,307.25,143.85
0.64,121.72,334.60,307.14,143.85
0.69,121.72,334.60,307.14,143.85
0.72,121.72,334.60,307.02,143.85
0.76,121.72,334.60,307.14,143.85
0.79,121.72,334.60,307.14,143.85
0.82,121.72,334.60,307.14,143.85
0.86,121.72,334.47,307.14,143.85
0.89,121.72,334.47,307.14,143.85
0.93,121.72,334.47,307.25,143.85
0.97,121.72,334.47,307.25,143.85
1.01,121.72,334.47,307.25,143.85
1.04,121.72,334.60,307.25,143.85
1.07,121.72,334.60,307.25,143.81
1.11,121.72,334.60,307.25,143.81
1.14,121.76,334.60,307.37,143.81
1.18,121.76,334.60,307.48,143.81
1.22,121.76,334.60,307.48,143.81
1.25,121.76,334.60,307.48,143.81
1.29,121.76,334.73,307.37,143.81
1.32,121.76,334.73,307.37,143.81
1.36,121.76,334.73,307.48,143.81
1.39,121.76,334.73,307.48,143.81
1.42,121.76,334.73,307.48,143.81
1.46,121.79,334.73,307.37,143.81
1.49,121.79,334.73,307.37,143.81
1.53,121.79,334.86,307.37,143.81
1.57,121.79,334.73,307.37,143.85
1.61,121.79,334.73,307.37,143.85
1.64,121.79,334.73,307.48,143.85
1.68,121.76,334.73,307.48,143.85
1.71,121.76,334.73,307.48,143.85
1.74,121.76,334.73,307.60,143.85
1.78,121.76,334.73,307.60,143.89
1.82,121.76,334.60,307.71,143.89
1.85,121.76,334.60,307.82,143.89
1.89,121.79,334.60,307.71,143.89
1.92,121.79,334.60,307.71,143.89
1.96,121.82,334.60,307.71,143.89
1.99,121.79,334.60,307.71,143.89
2.02,121.79,334.73,307.71,143.89
2.05,121.79,334.60,307.71,143.89
2.1,121.79,334.60,307.71,143.85
2.14,121.79,334.60,307.71,143.85
2.17,121.82,334.60,307.60,143.85
2.21,121.85,334.60,307.48,143.85
2.24,121.85,334.73,307.37,143.85
2.28,121.85,334.73,307.25,143.85
2.3,121.85,334.73,307.25,143.81
2.35,121.85,334.86,307.14,143.81
2.39,121.85,334.86,307.02,143.81
2.42,121.82,334.86,307.02,143.81
