Time(s),R1(O),R2(O),R3(O),R4(O)
1734211569.818055,10,349.46,INF,INF
1734211569.9332964,69,349.46,INF,INF
1734211570.0475013,185,349.32,INF,INF
1734211570.166789,302,349.18,INF,INF
1734211570.281035,418,349.04,INF,INF
1734211570.4002104,534,349.04,INF,INF
1734211570.5150237,651,349.04,INF,INF
1734211570.6295245,768,349.04,INF,INF
1734211570.7478619,884,349.04,INF,INF
1734211570.8664412,1000,348.90,INF,INF
1734211570.9820378,1118,348.76,INF,INF
1734211571.1003952,1235,348.76,INF,INF
1734211571.2195034,1353,348.76,INF,INF
1734211571.3377488,1470,348.76,INF,INF
1734211571.453105,1588,348.76,INF,INF
1734211571.5710452,1705,348.62,INF,INF
1734211571.6902454,1823,348.62,INF,INF
1734211571.8046782,1941,348.62,INF,INF
1734211571.9239533,2058,348.62,INF,INF
1734211572.0426588,2176,348.62,INF,INF
1734211572.1612403,2293,348.62,INF,INF
1734211572.2759755,2411,348.62,INF,INF
1734211572.3946855,2528,348.62,INF,INF
1734211572.5137136,2646,348.62,INF,INF
1734211572.628467,2763,348.62,INF,INF
1734211572.7475548,2881,348.62,INF,INF
1734211572.8660347,2998,348.62,INF,INF
1734211572.980456,3116,348.76,INF,INF
1734211573.098985,3233,348.76,INF,INF
1734211573.2180154,3351,348.76,INF,INF
1734211573.3368475,3468,348.90,INF,INF
1734211573.451457,3586,348.90,INF,INF
1734211573.5705132,3703,348.90,INF,INF
1734211573.6892316,3821,348.90,INF,INF
1734211573.8078902,3940,348.90,INF,INF
1734211573.9264083,4058,348.90,INF,INF
1734211574.045173,4177,349.04,INF,INF
1734211574.1678824,4297,349.18,INF,INF
1734211574.287418,4417,349.18,INF,INF
1734211574.4058053,4537,349.18,INF,INF
1734211574.5244446,4656,349.18,INF,INF
1734211574.6473927,4775,349.32,INF,INF
1734211574.7664506,4895,348.90,INF,INF
1734211574.884757,5015,348.48,INF,INF
1734211575.0031595,5135,348.48,INF,INF
1734211575.1269739,5254,348.48,INF,INF
1734211575.249833,5376,348.62,INF,INF
1734211575.3682616,5497,348.62,INF,INF
1734211575.4909053,5619,348.48,INF,INF
1734211575.6142714,5741,348.62,INF,INF
1734211575.7366154,5862,348.62,INF,INF
1734211575.8556948,5984,348.62,INF,INF
1734211575.9780812,6106,348.62,INF,INF
1734211576.1018634,6227,347.51,INF,INF
