Time(s),R1(O),R2(O),R3(O),R4(O)
1733888269.6055903,119.19,290.93,280.81,142.08
1733888269.613431,119.19,290.93,280.81,142.08
1733888269.624577,119.19,291.04,280.71,142.08
1733888269.6615994,119.19,291.14,280.61,142.08
1733888269.6946585,119.19,291.14,280.51,142.08
1733888269.727041,119.22,291.04,280.41,142.08
1733888269.7645128,119.22,291.04,280.41,142.08
1733888269.796331,119.22,291.04,280.31,142.08
1733888269.8294687,119.22,291.04,280.11,142.08
1733888269.8662155,119.22,291.04,279.91,142.08
1733888269.8996997,119.22,291.04,279.82,142.08
1733888269.9321408,119.25,291.04,279.72,142.08
1733888269.969288,119.28,291.04,279.72,142.08
1733888270.0019917,119.28,291.04,279.82,142.08
1733888270.038517,119.28,291.04,279.91,142.04
1733888270.0710378,119.28,290.93,280.01,142.04
1733888270.1041355,119.32,290.93,280.11,142.04
1733888270.1407855,119.32,290.83,280.41,142.04
1733888270.1747406,119.32,290.72,280.51,142.04
1733888270.2108228,119.32,290.72,280.61,142.04
1733888270.2436533,119.32,290.83,280.61,142.04
1733888270.2762554,119.32,290.93,280.61,142.04
1733888270.3128211,119.32,290.93,280.61,142.04
1733888270.3455255,119.32,290.93,280.71,142.04
1733888270.3788254,119.32,290.93,280.71,142.04
1733888270.4152703,119.32,290.93,280.61,142.04
1733888270.4484642,119.32,290.93,280.61,142.04
1733888270.4852855,119.32,290.93,280.51,142.04
1733888270.5172608,119.28,291.04,280.51,142.04
1733888270.5503418,119.28,291.04,280.51,142.04
1733888270.5871615,119.25,291.04,280.51,142.04
1733888270.6197004,119.25,291.04,280.51,142.04
1733888270.656603,119.25,291.04,280.41,142.04
1733888270.694342,119.25,291.04,280.41,142.04
1733888270.726978,119.25,291.04,280.31,142.04
1733888270.7636092,119.25,291.04,280.31,142.04
1733888270.8001943,119.25,290.93,280.21,142.04
1733888270.8332138,119.25,291.04,280.21,142.04
1733888270.87033,119.25,291.04,280.31,142.04
1733888270.9069998,119.25,291.04,280.51,142.04
1733888270.9394724,119.22,291.14,280.71,142.04
1733888270.9762218,119.22,291.25,280.81,142.04
1733888271.008826,119.22,291.14,280.81,142.04
1733888271.0463605,119.25,291.04,280.71,142.04
1733888271.0833797,119.25,291.04,280.51,142.04
1733888271.1159403,119.28,291.14,280.41,142.04
1733888271.1527061,119.28,291.25,280.41,142.04
1733888271.1895459,119.28,291.25,280.41,142.04
1733888271.2221062,119.28,291.25,280.41,142.04
1733888271.2593875,119.28,291.35,280.41,142.04
1733888271.295574,119.28,291.35,280.41,142.04
1733888271.3285372,119.28,291.46,280.51,142.04
1733888271.3654392,119.28,291.46,280.51,142.04
1733888271.3986764,119.25,291.56,280.41,142.04
1733888271.435197,119.25,291.67,280.41,142.04
1733888271.4716165,119.28,291.67,280.41,142.04
1733888271.5052702,119.28,291.67,280.51,142.04
1733888271.541606,119.28,291.77,280.61,142.04
1733888271.5781252,119.28,291.88,280.61,142.04
1733888271.6114988,119.28,291.98,280.71,142.04
1733888271.6484146,119.28,291.98,280.61,142.04
1733888271.6852808,119.25,291.98,280.51,142.04
1733888271.7175405,119.25,292.09,280.51,142.04
1733888271.7552137,119.22,292.20,280.51,142.08
1733888271.7872229,119.22,292.20,280.61,142.08
1733888271.823905,119.22,292.20,280.71,142.08
1733888271.8616505,119.22,292.20,280.71,142.08
1733888271.8942173,119.19,292.20,280.71,142.08
1733888271.9314532,119.19,292.20,280.71,142.08
1733888271.9672658,119.19,292.20,280.71,142.08
1733888272.000935,119.19,292.20,280.71,142.08
1733888272.0370576,119.19,292.20,280.61,142.08
1733888272.0744689,119.19,292.20,280.61,142.08
1733888272.107109,119.19,292.20,280.71,142.08
1733888272.1432266,119.19,292.20,280.81,142.08
1733888272.1802857,119.19,292.20,280.91,142.08
1733888272.2137973,119.22,292.20,280.91,142.08
1733888272.2506154,119.22,292.20,280.81,142.08
1733888272.283424,119.25,292.20,280.81,142.04
1733888272.3197742,119.22,292.20,280.81,142.04
1733888272.35633,119.22,292.20,280.81,142.04
1733888272.3891146,119.22,292.20,280.91,142.04
1733888272.426666,119.25,292.20,281.01,142.04
1733888272.4633617,119.28,292.20,281.01,142.04
1733888272.495803,119.28,292.20,280.91,142.04
1733888272.5327818,119.28,292.20,280.81,142.04
1733888272.5692184,119.28,292.20,280.81,142.04
1733888272.6021814,119.28,292.20,280.81,142.04
1733888272.639617,119.25,292.20,280.91,142.04
1733888272.671663,119.25,292.20,280.91,142.04
1733888272.7086835,119.25,292.20,281.01,142.04
1733888272.7462494,119.25,292.20,281.01,142.04
1733888272.778509,119.22,292.20,280.91,142.04
1733888272.8158643,119.22,292.20,280.81,142.04
1733888272.8522706,119.28,292.30,280.81,142.04
1733888272.8853645,119.32,292.41,280.91,142.08
1733888272.9223924,119.60,292.72,281.21,142.43
1733888272.9592633,119.92,293.04,281.61,142.74
1733888272.991305,120.21,293.36,282.01,142.98
1733888273.0284705,120.43,293.68,282.31,143.18
1733888273.0612912,120.63,294.00,282.61,143.26
1733888273.0981545,120.75,294.21,282.71,143.29
1733888273.1355617,120.88,294.43,282.91,143.29
1733888273.1674757,121.08,294.64,283.01,143.33
1733888273.2042146,121.24,294.86,283.21,143.41
1733888273.241769,121.37,295.07,283.51,143.45
1733888273.2745886,121.46,295.29,283.82,143.45
1733888273.311392,121.59,295.50,284.12,143.41
1733888273.3476028,121.69,295.72,284.32,143.41
1733888273.380955,121.72,295.82,284.32,143.37
1733888273.4173474,121.72,295.93,284.32,143.26
1733888273.4544973,121.46,295.82,284.22,142.82
1733888273.4875684,121.17,295.72,284.02,142.39
1733888273.5239713,120.91,295.61,283.92,142.04
1733888273.5567796,120.72,295.50,283.82,141.73
1733888273.5934768,120.53,295.39,283.72,141.53
1733888273.6307452,120.40,295.39,283.72,141.38
1733888273.663357,120.27,295.39,283.52,141.26
1733888273.700795,120.11,295.39,283.41,141.11
1733888273.7373092,119.95,295.39,283.41,140.92
1733888273.769684,119.83,295.39,283.21,140.76
1733888273.8062236,119.73,295.39,283.21,140.61
1733888273.843211,119.63,295.39,283.21,140.49
1733888273.8759785,119.54,295.39,283.21,140.34
1733888273.9134846,119.48,295.39,283.31,140.22
1733888273.9456565,119.44,295.39,283.21,140.15
1733888273.982423,119.41,295.29,283.11,140.07
1733888274.019082,119.38,295.29,283.11,140.03
1733888274.052811,119.35,295.29,283.11,139.99
1733888274.0889478,119.32,295.29,283.21,139.95
1733888274.1256769,119.32,295.29,283.21,139.92
1733888274.1586154,119.32,295.29,283.21,139.88
1733888274.1963189,119.32,295.29,283.31,139.84
1733888274.2325208,119.32,295.29,283.21,139.80
1733888274.2655478,119.32,295.29,283.11,139.72
1733888274.3021178,119.28,295.18,283.21,139.65
1733888274.3388257,119.28,295.07,283.21,139.61
1733888274.3717158,119.25,295.07,283.31,139.57
1733888274.4090161,119.22,295.07,283.31,139.53
