Time(s),R1(O),R2(O),R3(O),R4(O)
3.06,124.68,336.44,307.25,147.34
3.09,124.68,336.44,307.25,147.34
3.13,124.68,336.44,307.25,147.34
3.16,124.68,336.44,307.37,147.34
3.2,124.68,336.44,307.25,147.34
3.23,124.65,336.44,307.25,147.34
3.27,124.65,336.44,307.37,147.34
3.29,124.65,336.44,307.48,147.34
3.34,124.65,336.44,307.48,147.34
3.37,124.65,336.44,307.48,147.34
3.41,124.62,336.44,307.48,147.30
3.45,124.58,336.44,307.37,147.26
3.48,124.55,336.44,307.37,147.22
3.51,124.52,336.44,307.48,147.22
3.55,124.52,336.44,307.48,147.26
3.58,124.48,336.44,307.60,147.26
3.62,124.48,336.44,307.60,147.26
3.66,124.48,336.44,307.60,147.22
3.69,124.45,336.44,307.48,147.18
3.73,124.42,336.44,307.48,147.18
3.77,124.42,336.44,307.60,147.14
3.8,124.38,336.44,307.48,147.10
3.83,124.35,336.44,307.37,147.06
3.86,124.32,336.44,307.37,147.02
3.9,124.28,336.44,307.37,146.98
3.94,124.28,336.44,307.48,146.98
3.98,124.28,336.44,307.48,146.98
4.01,124.28,336.44,307.48,146.98
4.05,124.28,336.44,307.37,146.94
4.08,124.25,336.44,307.37,146.89
4.12,124.25,336.44,307.25,146.89
4.14,124.22,336.44,307.25,146.85
4.19,124.18,336.44,307.25,146.85
4.23,124.18,336.44,307.25,146.85
4.26,124.18,336.44,307.25,146.81
4.29,124.18,336.31,307.14,146.85
4.33,124.18,336.31,307.14,146.85
4.36,124.18,336.31,307.14,146.85
4.4,124.18,336.17,307.25,146.85
4.43,124.25,336.17,307.37,146.94
4.47,124.32,336.31,307.37,146.98
4.51,124.35,336.44,307.48,146.94
4.54,124.35,336.57,307.60,146.81
4.58,124.35,336.70,307.71,146.69
4.61,124.35,336.83,307.82,146.53
4.65,124.35,336.83,307.94,146.37
4.68,124.32,336.83,308.05,146.17
4.72,124.28,336.96,308.17,145.96
4.75,124.22,336.96,308.28,145.72
4.79,124.15,337.10,308.40,145.48
4.83,124.09,337.36,308.51,145.20
4.86,123.99,337.49,308.63,144.92
4.9,123.89,337.49,308.74,144.64
4.93,123.79,337.63,308.74,144.36
4.97,123.62,337.63,308.74,144.01
5.0,123.46,337.49,308.74,143.69
5.04,123.29,337.36,308.74,143.45
5.07,123.16,337.23,308.74,143.29
5.11,123.03,337.23,308.74,143.14
5.14,122.90,337.10,308.74,143.02
5.18,122.77,337.10,308.74,142.86
5.21,122.67,337.10,308.74,142.74
5.24,122.57,336.96,308.74,142.63
5.28,122.50,336.96,308.74,142.59
5.31,122.44,336.83,308.74,142.55
5.35,122.37,336.70,308.74,142.47
5.39,122.34,336.57,308.74,142.43
5.43,122.31,336.57,308.74,142.39
5.46,122.28,336.57,308.74,142.35
5.5,122.24,336.57,308.74,142.31
5.53,122.21,336.57,308.74,142.27
5.57,122.21,336.57,308.74,142.23
5.6,122.21,336.57,308.74,142.20
5.63,122.21,336.57,308.74,142.16
5.68,122.21,336.57,308.74,142.12
5.71,122.21,336.57,308.74,142.12
5.74,122.21,336.57,308.74,142.12
5.78,122.21,336.57,308.74,142.12
5.81,122.21,336.57,308.74,142.08
5.84,122.21,336.57,308.74,142.04
5.88,122.21,336.57,308.74,142.04
5.93,122.21,336.57,308.74,142.04
5.96,122.21,336.57,308.74,142.04
5.99,122.21,336.57,308.74,142.04
6.03,122.21,336.57,308.74,142.04
6.06,122.21,336.57,308.74,142.04
6.1,122.21,336.57,308.74,142.04
6.13,122.21,336.57,308.74,142.04
6.17,122.21,336.44,308.74,142.04
6.21,122.18,336.44,308.74,142.04
6.24,122.18,336.44,308.74,142.04
6.28,122.15,336.44,308.74,142.04
6.31,122.11,336.44,308.74,142.00
6.35,122.08,336.44,308.74,142.00
6.38,122.05,336.44,308.74,142.00
6.42,122.02,336.44,308.74,142.00
6.45,121.98,336.57,308.74,142.00
6.49,121.95,336.57,308.74,142.00
6.52,121.92,336.57,308.74,142.00
6.56,121.89,336.57,308.74,142.00
6.6,121.85,336.57,308.74,142.00
6.63,121.82,336.57,308.74,141.96
6.67,121.79,336.57,308.74,141.92
6.7,121.76,336.57,308.74,141.92
6.74,121.76,336.57,308.74,141.88
6.77,121.72,336.57,308.74,141.85
6.81,121.72,336.57,308.74,141.85
6.84,121.76,336.57,308.74,141.88
6.88,121.82,336.57,308.74,141.92
6.91,121.92,336.70,308.74,142.00
6.95,122.05,336.83,308.74,142.16
6.98,122.21,336.83,308.74,142.35
7.01,122.37,336.96,308.74,142.55
7.04,122.54,337.10,308.74,142.70
7.09,122.67,337.10,308.74,142.86
7.13,122.77,337.10,308.74,142.98
7.16,122.86,337.10,308.74,143.10
7.2,122.93,337.23,308.74,143.22
7.23,123.00,337.23,308.74,143.29
7.27,123.06,337.23,308.74,143.41
7.29,123.13,337.23,308.74,143.53
7.34,123.19,337.23,308.74,143.61
7.37,123.23,337.23,308.74,143.69
7.41,123.23,337.23,308.74,143.73
7.44,123.19,337.10,308.74,143.73
7.48,123.13,336.96,308.74,143.61
7.51,123.03,336.83,308.74,143.45
7.55,122.93,336.70,308.74,143.29
7.58,122.80,336.57,308.74,143.18
7.62,122.70,336.57,308.74,143.06
7.66,122.64,336.57,308.74,143.02
7.69,122.60,336.57,308.74,142.98
7.73,122.57,336.44,308.74,142.94
7.76,122.54,336.44,308.74,142.90
7.8,122.50,336.44,308.74,142.86
7.83,122.47,336.44,308.74,142.82
7.87,122.44,336.44,308.74,142.78
7.9,122.41,336.44,308.74,142.74
7.94,122.37,336.44,308.74,142.70
7.98,122.34,336.57,308.74,142.66
8.01,122.31,336.57,308.74,142.66
8.05,122.28,336.57,308.63,142.66
8.08,122.24,336.57,308.63,142.66
8.12,122.24,336.57,308.63,142.66
8.15,122.24,336.57,308.63,142.66
8.18,122.24,336.57,308.63,142.63
8.22,122.21,336.57,308.63,142.63
8.26,122.21,336.57,308.63,142.63
8.29,122.21,336.57,308.63,142.63
8.33,122.21,336.57,308.63,142.63
8.37,122.21,336.57,308.63,142.59
8.4,122.21,336.57,308.63,142.59
8.43,122.21,336.57,308.63,142.59
8.47,122.21,336.57,308.63,142.59
8.51,122.21,336.44,308.63,142.59
8.54,122.21,336.44,308.63,142.59
8.57,122.18,336.44,308.74,142.55
8.61,122.18,336.44,308.74,142.51
8.65,122.18,336.44,308.74,142.51
8.68,122.15,336.44,308.74,142.47
8.72,122.11,336.44,308.74,142.47
8.75,122.08,336.44,308.74,142.47
8.79,122.05,336.44,308.74,142.43
8.82,122.05,336.44,308.74,142.39
8.86,122.02,336.44,308.74,142.35
8.89,122.08,336.57,308.86,142.43
8.93,122.21,336.70,308.97,142.59
8.97,122.34,336.83,308.97,142.78
9.0,122.47,336.96,308.97,142.98
9.04,122.60,337.10,308.97,143.18
9.07,122.73,337.23,308.97,143.37
9.11,122.90,337.36,308.97,143.57
9.15,123.00,337.49,308.97,143.77
9.18,123.09,337.63,308.97,143.93
9.21,123.23,337.63,308.97,144.12
9.25,123.36,337.63,308.97,144.28
9.29,123.49,337.63,308.97,144.44
9.33,123.62,337.63,308.97,144.64
9.36,123.72,337.63,308.97,144.84
9.4,123.85,337.63,308.97,145.00
9.43,123.85,337.49,308.86,145.08
9.48,123.79,337.36,308.74,145.04
9.51,123.72,337.23,308.74,144.96
9.55,123.66,337.10,308.74,144.88
9.58,123.59,336.96,308.74,144.80
9.62,123.52,336.83,308.63,144.72
9.66,123.46,336.70,308.63,144.68
9.69,123.42,336.57,308.63,144.64
9.73,123.39,336.44,308.63,144.60
9.77,123.36,336.44,308.63,144.56
9.8,123.33,336.44,308.63,144.48
9.84,123.29,336.44,308.63,144.40
9.88,123.26,336.44,308.63,144.32
9.91,123.23,336.44,308.63,144.24
9.95,123.16,336.44,308.63,144.20
9.98,123.16,336.44,308.51,144.16
10.01,123.16,336.44,308.40,144.12
10.06,123.13,336.44,308.40,144.08
10.09,123.09,336.44,308.40,144.04
10.13,123.06,336.44,308.28,144.00
10.17,123.03,336.44,308.40,143.97
10.2,123.00,336.44,308.40,143.89
10.24,122.96,336.44,308.28,143.81
10.27,122.93,336.44,308.17,143.73
10.31,122.90,336.44,308.05,143.65
10.35,122.86,336.44,307.94,143.61
10.38,122.83,336.44,307.94,143.57
10.42,122.80,336.44,307.82,143.53
10.46,122.77,336.44,307.71,143.49
10.5,122.77,336.44,307.60,143.45
10.53,122.73,336.44,307.71,143.41
10.57,122.70,336.44,307.71,143.37
10.6,122.70,336.44,307.71,143.33
10.64,122.70,336.44,307.60,143.29
10.68,122.67,336.44,307.60,143.25
10.71,122.67,336.44,307.48,143.21
10.75,122.64,336.44,307.37,143.21
10.79,122.60,336.44,307.37,143.21
10.82,122.60,336.44,307.37,143.21
10.86,122.57,336.44,307.37,143.21
10.9,122.54,336.44,307.37,143.21
10.93,122.50,336.44,307.25,143.21
10.96,122.47,336.44,307.25,143.18
11.0,122.44,336.44,307.25,143.18
11.04,122.41,336.44,307.25,143.14
11.08,122.41,336.44,307.14,143.14
11.11,122.37,336.44,307.14,143.14
11.15,122.34,336.44,307.02,143.14
11.19,122.34,336.44,307.02,143.10
11.22,122.34,336.31,307.02,143.06
11.26,122.31,336.31,307.02,143.02
11.29,122.31,336.31,307.02,142.98
11.33,122.31,336.31,307.02,142.94
11.37,122.28,336.17,307.02,142.90
11.4,122.28,336.17,307.02,142.86
11.44,122.28,336.17,307.02,142.82
11.48,122.28,336.17,307.02,142.82
11.52,122.28,336.17,307.02,142.82
11.55,122.28,336.17,307.02,142.78
11.59,122.28,336.17,307.02,142.78
11.62,122.24,336.17,307.02,142.74
11.66,122.24,336.17,307.02,142.70
11.7,122.24,336.17,307.02,142.66
11.73,122.21,336.17,307.02,142.66
11.77,122.21,336.31,307.02,142.66
11.81,122.21,336.31,307.02,142.66
11.84,122.21,336.31,307.14,142.66
11.88,122.21,336.31,307.14,142.66
11.91,122.18,336.44,307.14,142.66
11.95,122.18,336.44,307.14,142.66
11.98,122.15,336.44,307.14,142.66
12.02,122.11,336.44,307.14,142.63
12.06,122.08,336.44,307.14,142.63
12.1,122.05,336.44,307.14,142.63
12.13,122.02,336.44,307.14,142.63
12.17,121.98,336.44,307.14,142.63
12.21,121.95,336.44,307.14,142.63
12.24,121.92,336.44,307.14,142.63
12.28,121.88,336.31,307.14,142.63
12.31,121.85,336.31,307.14,142.63
12.35,121.82,336.31,307.14,142.63
12.38,121.79,336.17,307.02,142.63
12.42,121.76,336.17,307.02,142.59
12.46,121.76,336.04,307.02,142.59
12.5,121.72,336.04,307.02,142.55
12.53,121.72,336.04,307.02,142.55
12.57,121.72,336.04,307.02,142.51
12.61,121.72,335.91,307.02,142.47
12.65,121.72,335.91,307.02,142.43
12.68,121.72,335.91,307.02,142.39
12.72,121.72,335.91,307.02,142.35
12.75,121.72,335.91,307.02,142.35
12.78,121.72,335.78,307.02,142.35
12.83,121.72,335.91,307.02,142.35
12.86,121.72,335.78,307.02,142.31
12.9,121.72,335.65,307.02,142.27
12.93,121.72,335.78,307.02,142.23
12.97,121.72,335.78,307.02,142.23
13.01,121.72,335.91,307.02,142.20
13.04,121.72,335.78,307.02,142.20
13.08,121.72,335.65,307.02,142.16
13.12,121.72,335.52,307.02,142.16
13.15,121.72,335.52,307.02,142.16
13.19,121.72,335.39,307.02,142.16
13.23,121.72,335.26,307.02,142.16
13.26,121.72,335.26,307.02,142.16
13.3,121.72,335.12,307.02,142.12
13.33,121.72,335.26,307.02,142.08
13.37,121.72,335.26,307.02,142.04
13.41,121.72,335.26,307.02,142.04
13.44,121.72,335.39,307.02,142.04
13.48,121.69,335.39,307.02,142.04
13.51,121.69,335.26,307.02,142.04
13.56,121.69,335.12,307.02,142.04
13.59,121.69,335.12,307.02,142.04
13.63,121.69,335.12,307.02,142.04
13.67,121.69,335.12,307.02,142.04
13.7,121.69,335.12,307.02,142.04
13.73,121.69,335.26,307.02,142.04
13.77,121.69,335.26,307.02,142.04
13.81,121.69,335.12,307.02,142.04
13.85,121.69,335.12,307.02,142.04
13.88,121.69,334.99,307.02,142.04
13.92,121.69,334.86,307.02,142.04
13.96,121.69,334.86,307.02,142.04
13.99,121.69,334.73,307.02,142.04
14.03,121.72,334.60,307.02,142.04
14.06,121.72,334.60,307.02,142.04
14.1,121.72,334.60,307.02,142.04
14.13,121.72,334.60,307.02,142.04
14.17,121.72,334.60,307.02,142.04
14.21,121.69,334.60,307.02,142.04
14.25,121.66,334.60,307.02,142.04
14.28,121.63,334.47,307.02,142.04
14.32,121.63,334.47,307.02,142.04
14.36,121.63,334.47,307.02,142.04
14.39,121.59,334.47,307.02,142.04
14.43,121.56,334.47,307.02,142.04
14.46,121.53,334.47,307.02,142.04
14.5,121.50,334.47,307.02,142.04
14.53,121.46,334.47,307.02,142.04
14.58,121.43,334.47,307.02,142.04
14.61,121.40,334.60,307.02,142.04
14.65,121.37,334.60,307.02,142.04
14.68,121.33,334.60,307.02,142.00
14.71,121.30,334.60,307.02,142.00
14.76,121.30,334.60,307.02,142.00
14.79,121.30,334.60,307.02,142.00
14.83,121.30,334.60,307.02,141.96
14.86,121.27,334.60,307.02,141.96
14.9,121.24,334.60,307.02,141.96
14.94,121.27,334.60,307.02,141.96
14.98,121.30,334.60,307.02,141.96
15.01,121.30,334.60,307.02,141.96
15.05,121.30,334.60,307.02,141.96
15.08,121.30,334.73,307.02,141.96
15.12,121.30,334.73,307.02,141.96
15.16,121.33,334.60,307.02,141.96
15.19,121.33,334.60,307.02,141.96
15.23,121.33,334.60,307.02,142.00
15.27,121.33,334.60,307.02,142.00
15.3,121.33,334.73,307.02,142.00
15.34,121.33,334.73,307.02,142.00
15.38,121.33,334.73,307.02,142.04
15.41,121.33,334.73,307.02,142.04
15.45,121.33,334.73,307.02,142.00
15.48,121.30,334.73,307.02,142.00
15.52,121.27,334.86,307.02,142.00
15.56,121.27,334.86,307.02,142.00
15.6,121.27,334.86,307.02,142.00
15.63,121.27,334.73,307.02,142.00
15.66,121.27,334.73,307.02,142.00
15.69,121.24,334.73,307.02,142.00
15.73,121.24,334.73,307.02,142.00
15.78,121.24,334.73,307.02,142.00
15.81,121.24,334.73,307.02,142.00
15.85,121.24,334.60,307.02,141.96
15.88,121.24,334.60,307.02,141.96
15.92,121.24,334.60,307.02,141.96
15.96,121.24,334.60,307.02,141.92
16.0,121.24,334.60,307.02,141.96
16.03,121.24,334.60,307.02,141.96
16.07,121.24,334.47,307.02,141.96
16.1,121.24,334.47,307.02,141.96
16.14,121.24,334.47,307.02,141.96
16.18,121.24,334.47,307.02,141.96
16.21,121.24,334.47,307.02,141.96
16.25,121.24,334.60,307.02,141.96
16.28,121.24,334.60,307.02,141.92
16.32,121.24,334.60,307.02,141.92
16.36,121.24,334.60,307.02,141.88
16.4,121.24,334.60,307.02,141.88
16.43,121.24,334.60,307.02,141.84
16.47,121.24,334.60,307.02,141.84
16.49,121.24,334.60,307.02,141.84
16.54,121.24,334.60,307.02,141.84
16.58,121.24,334.60,307.02,141.84
16.61,121.24,334.60,307.02,141.84
16.65,121.24,334.60,307.02,141.81
16.69,121.24,334.60,307.02,141.77
16.72,121.24,334.60,307.02,141.77
16.76,121.24,334.60,307.02,141.73
16.79,121.24,334.47,307.02,141.69
16.83,121.24,334.47,307.02,141.69
16.86,121.24,334.47,307.02,141.65
16.9,121.24,334.47,307.02,141.65
16.94,121.24,334.60,307.02,141.65
16.98,121.24,334.60,307.02,141.65
17.01,121.24,334.60,307.02,141.61
17.05,121.24,334.60,307.02,141.61
17.09,121.24,334.60,307.02,141.57
17.12,121.24,334.60,307.02,141.53
17.16,121.24,334.60,307.02,141.49
17.2,121.27,334.60,307.02,141.53
17.23,121.30,334.73,307.02,141.57
17.27,121.33,334.86,307.02,141.57
17.31,121.37,334.99,307.14,141.61
17.34,121.40,335.12,307.14,141.65
17.38,121.46,335.26,307.14,141.73
17.42,121.53,335.39,307.25,141.84
17.45,121.63,335.52,307.37,141.96
17.48,121.69,335.52,307.48,142.04
17.52,121.75,335.65,307.48,142.16
17.56,121.82,335.78,307.60,142.23
17.6,121.88,335.91,307.60,142.31
17.63,121.92,336.04,307.71,142.39
17.67,121.98,336.17,307.71,142.47
17.71,122.02,336.31,307.71,142.55
17.75,122.05,336.44,307.82,142.59
17.78,122.08,336.44,307.82,142.66
17.81,122.11,336.44,307.82,142.74
17.85,122.15,336.44,307.82,142.82
17.88,122.18,336.44,307.94,142.90
17.93,122.18,336.44,308.05,142.94
17.96,122.18,336.44,308.05,142.94
18.0,122.15,336.44,307.94,142.94
18.03,122.15,336.44,307.94,142.98
18.06,122.15,336.44,307.94,142.98
18.11,122.15,336.31,307.82,143.02
18.14,122.15,336.31,307.82,143.06
18.18,122.18,336.17,307.82,143.10
18.21,122.18,336.17,307.82,143.10
18.25,122.21,336.17,307.82,143.10
18.29,122.21,336.17,307.71,143.10
18.33,122.21,336.17,307.71,143.06
18.36,122.21,336.17,307.71,143.02
18.4,122.21,336.17,307.60,142.98
18.43,122.18,336.17,307.48,142.94
18.47,122.18,336.17,307.48,142.90
18.51,122.18,336.17,307.37,142.86
18.54,122.18,336.17,307.37,142.82
18.58,122.15,336.17,307.25,142.78
18.62,122.15,336.17,307.25,142.74
18.65,122.11,336.17,307.25,142.70
18.69,122.11,336.17,307.25,142.66
18.73,122.08,336.31,307.14,142.62
18.76,122.05,336.31,307.14,142.62
18.8,122.02,336.31,307.14,142.62
18.83,121.98,336.31,307.14,142.62
18.86,121.95,336.31,307.14,142.62
18.91,121.92,336.31,307.14,142.62
18.94,121.88,336.31,307.14,142.62
18.98,121.88,336.31,307.14,142.62
19.01,121.85,336.31,307.02,142.62
19.04,121.82,336.17,307.14,142.62
19.09,121.79,336.17,307.14,142.62
19.12,121.79,336.17,307.14,142.62
19.16,121.76,336.17,307.14,142.62
19.19,121.76,336.31,307.14,142.62
19.23,121.72,336.31,307.14,142.62
19.27,121.72,336.31,307.14,142.62
19.31,121.72,336.31,307.14,142.62
19.35,121.72,336.31,307.14,142.62
19.38,121.72,336.17,307.14,142.62
19.42,121.72,336.17,307.14,142.62
19.46,121.72,336.04,307.14,142.62
19.49,121.72,336.04,307.14,142.62
19.53,121.72,335.91,307.14,142.62
19.56,121.72,335.78,307.14,142.62
19.6,121.72,335.91,307.02,142.62
19.63,121.72,335.78,307.02,142.62
19.67,121.72,335.65,307.02,142.62
19.71,121.72,335.52,307.02,142.62
19.75,121.72,335.39,307.02,142.62
19.78,121.72,335.39,307.02,142.62
19.81,121.72,335.26,307.02,142.62
19.85,121.72,335.12,307.02,142.62
19.89,121.72,334.99,307.02,142.62
19.93,121.72,334.99,307.02,142.62
19.96,121.72,334.86,307.02,142.62
20.0,121.72,334.86,307.02,142.62
20.03,121.72,334.86,307.02,142.62
20.08,121.72,334.86,307.02,142.62
20.11,121.72,334.86,307.02,142.62
20.15,121.72,334.73,307.02,142.62
20.18,121.72,334.73,307.02,142.62
20.22,121.72,334.86,307.02,142.62
20.24,121.72,334.86,307.02,142.62
20.29,121.72,334.86,307.02,142.62
20.33,121.72,334.73,307.02,142.62
20.37,121.72,334.73,307.02,142.62
20.4,121.72,334.73,307.02,142.59
20.44,121.72,334.73,307.02,142.59
20.48,121.72,334.73,307.02,142.59
20.51,121.72,334.73,307.02,142.59
20.55,121.72,334.73,307.02,142.59
20.58,121.72,334.60,307.02,142.59
20.62,121.72,334.60,307.02,142.59
20.66,121.72,334.60,307.02,142.59
20.69,121.72,334.60,307.02,142.59
20.73,121.72,334.60,307.02,142.59
20.77,121.72,334.47,307.02,142.59
20.8,121.72,334.47,307.02,142.55
20.84,121.72,334.47,307.02,142.55
20.87,121.72,334.47,307.02,142.55
20.91,121.72,334.47,307.02,142.55
20.95,121.72,334.47,307.02,142.59
20.98,121.72,334.47,307.02,142.59
21.01,121.72,334.47,307.02,142.59
21.06,121.72,334.60,307.02,142.59
21.1,121.79,334.73,307.02,142.66
21.13,121.92,334.86,307.14,142.82
21.16,122.05,335.12,307.37,142.98
21.2,122.18,335.39,307.60,143.14
21.23,122.34,335.65,307.82,143.33
21.28,122.47,335.91,308.05,143.53
21.31,122.60,336.17,308.28,143.69
21.35,122.70,336.44,308.51,143.89
21.38,122.80,336.70,308.63,144.00
21.42,122.90,336.96,308.86,144.12
21.46,122.96,337.23,308.97,144.20
21.5,123.03,337.49,309.09,144.28
21.53,123.09,337.76,309.32,144.36
21.56,123.16,338.02,309.43,144.44
21.6,123.23,338.15,309.55,144.52
21.64,123.23,338.29,309.67,144.52
21.68,123.13,338.42,309.67,144.40
21.71,123.03,338.42,309.55,144.28
21.75,122.93,338.42,309.43,144.16
21.78,122.80,338.42,309.32,144.00
21.82,122.70,338.42,309.20,143.85
21.86,122.60,338.29,309.09,143.73
21.89,122.54,338.29,308.97,143.61
21.93,122.47,338.29,308.97,143.53
21.97,122.41,338.29,308.86,143.41
21.99,122.37,338.29,308.86,143.33
22.04,122.31,338.15,308.86,143.25
22.08,122.24,338.15,308.86,143.17
22.12,122.18,338.15,308.86,143.10
22.15,122.11,338.15,308.86,143.02
22.19,122.05,338.15,308.86,142.94
22.21,122.02,338.15,308.86,142.90
22.26,121.98,338.15,308.86,142.86
22.3,121.95,338.15,308.86,142.82
22.33,121.95,338.15,308.86,142.78
22.37,121.95,338.15,308.97,142.74
22.4,121.95,338.15,308.97,142.70
22.44,121.92,338.15,308.97,142.66
22.48,121.88,338.15,308.97,142.59
22.52,121.85,338.02,308.97,142.59
22.55,121.82,338.02,308.97,142.59
22.58,121.82,338.15,308.97,142.55
22.62,121.82,338.02,308.86,142.55
22.66,121.82,337.89,308.86,142.51
22.7,121.82,337.76,308.86,142.47
22.73,121.82,337.76,308.86,142.43
22.76,121.82,337.76,308.86,142.39
22.81,121.82,337.62,308.86,142.35
22.84,121.82,337.49,308.86,142.31
22.88,121.79,337.36,308.86,142.27
22.91,121.76,337.36,308.74,142.23
22.95,121.69,337.36,308.74,142.19
22.98,121.69,337.23,308.74,142.16
23.02,121.66,337.10,308.74,142.16
23.06,121.66,337.10,308.74,142.12
23.1,121.63,336.96,308.74,142.08
23.13,121.59,336.83,308.74,142.08
23.17,121.56,336.83,308.74,142.04
23.21,121.56,336.96,308.74,142.08
23.25,121.56,337.10,308.74,142.12
23.28,121.59,337.10,308.74,142.19
23.32,121.66,337.10,308.74,142.23
23.35,121.69,337.10,308.74,142.27
23.39,121.75,337.23,308.86,142.35
23.43,121.82,337.36,308.97,142.43
23.46,121.88,337.36,309.09,142.51
23.5,121.98,337.49,309.09,142.55
23.53,122.01,337.62,309.20,142.59
23.57,122.08,337.76,309.20,142.59
23.61,122.08,337.89,309.32,142.59
23.64,122.15,338.02,309.43,142.59
23.68,122.18,338.15,309.55,142.59
23.72,122.21,338.29,309.55,142.59
23.75,122.21,338.29,309.55,142.55
23.79,122.24,338.29,309.67,142.51
23.83,122.21,338.29,309.67,142.43
23.86,122.15,338.29,309.67,142.35
23.9,122.11,338.42,309.67,142.27
23.93,122.05,338.42,309.55,142.16
23.97,121.98,338.42,309.43,142.04
