Time(s),R1(O),R2(O),R3(O),R4(O)
0.0,113.31,287.50,272.63,133.05
0.0,113.31,287.50,272.63,133.05
0.01,113.31,287.50,272.63,133.05
0.01,113.31,287.50,272.63,133.05
0.01,113.31,287.50,272.63,133.05
0.01,113.31,287.50,272.63,133.05
0.02,113.31,287.50,272.63,133.05
0.02,113.31,287.50,272.63,133.05
0.02,113.31,287.50,272.63,133.05
0.02,113.31,287.50,272.73,133.05
0.02,113.31,287.50,272.73,133.05
0.02,113.31,287.50,272.73,133.05
0.03,113.31,287.50,272.73,133.05
0.03,113.31,287.50,272.73,133.05
0.03,113.31,287.50,272.73,133.05
0.03,113.31,287.50,272.82,133.01
0.03,113.31,287.50,272.82,133.01
0.03,113.31,287.50,272.82,133.01
0.04,113.31,287.50,272.82,133.01
0.04,113.31,287.50,272.82,133.01
0.04,113.31,287.50,272.82,133.01
0.04,113.31,287.50,272.82,133.01
0.04,113.31,287.50,272.92,133.01
0.04,113.31,287.50,272.92,133.01
0.04,113.31,287.50,272.82,133.01
0.05,113.31,287.50,272.82,133.01
0.05,113.31,287.50,272.82,133.01
0.05,113.31,287.50,272.82,133.01
0.05,113.31,287.50,272.82,133.05
0.05,113.31,287.50,272.82,133.05
0.05,113.31,287.50,272.73,133.08
0.05,113.31,287.50,272.73,133.08
0.06,113.31,287.50,272.73,133.08
0.08,113.31,287.50,272.73,133.08
0.12,113.31,287.50,272.73,133.08
0.15,113.31,287.50,272.73,133.08
0.18,113.31,287.50,272.73,133.08
0.22,113.31,287.50,272.63,133.08
0.25,113.31,287.50,272.63,133.08
0.28,113.31,287.50,272.63,133.08
0.32,113.31,287.50,272.73,133.08
0.36,113.31,287.50,272.73,133.08
0.4,113.31,287.50,272.73,133.08
0.43,113.31,287.50,272.73,133.05
0.47,113.31,287.50,272.73,133.05
0.5,113.31,287.50,272.73,133.05
0.53,113.31,287.50,272.73,133.05
0.57,113.31,287.50,272.73,133.05
0.6,113.31,287.50,272.73,133.05
0.64,113.34,287.39,272.73,133.05
0.68,113.34,287.39,272.73,133.05
0.71,113.34,287.39,272.73,133.05
