Time(s),R1(O),R2(O),R3(O),R4(O)
1733694809.056101,115.39,193.40,193.46,137.16
1733694809.0596602,115.39,193.40,192.88,137.16
1733694809.078006,115.39,193.40,192.41,137.12
1733694809.1105478,115.42,193.40,194.04,137.08
1733694809.1439626,115.42,193.40,195.80,137.12
1733694809.1805692,115.42,193.40,197.59,137.12
1733694809.2123451,115.42,193.40,199.34,137.12
1733694809.2499292,115.42,193.40,200.92,137.16
1733694809.2824564,115.39,193.40,202.21,137.16
1733694809.3158047,115.42,193.40,203.14,137.16
1733694809.3523,115.46,193.40,203.83,137.12
1733694809.3855984,115.46,193.40,204.52,137.16
1733694809.4184644,115.46,193.40,205.27,137.19
1733694809.454883,115.46,193.40,206.16,137.23
1733694809.487472,115.49,193.40,207.18,137.23
1733694809.524263,115.49,193.40,208.46,137.27
1733694809.5568104,115.49,193.40,210.02,137.27
1733694809.5904927,115.49,193.40,212.05,137.31
1733694809.6264567,115.49,193.40,212.12,137.31
1733694809.6600661,115.46,193.40,212.25,137.27
1733694809.6963143,115.46,193.40,212.32,137.27
1733694809.7298186,115.46,193.40,212.52,137.27
1733694809.762232,115.42,193.40,212.78,137.23
1733694809.7993536,115.42,193.40,213.05,137.23
1733694809.8317316,115.42,193.40,213.65,137.23
1733694809.8682065,115.42,193.34,214.11,137.23
1733694809.9014478,115.42,193.28,214.25,137.19
1733694809.9343417,115.42,193.23,214.25,137.16
1733694809.9709258,115.42,193.17,214.18,137.12
1733694810.0035033,115.42,193.11,214.05,137.12
1733694810.0369256,115.42,193.05,213.85,137.12
1733694810.0738018,115.42,192.99,213.65,137.12
1733694810.1106136,115.42,192.94,213.45,137.08
1733694810.143246,115.39,192.88,213.58,137.08
1733694810.1796458,115.39,192.82,213.65,137.08
1733694810.2170174,115.36,192.76,213.45,137.12
1733694810.2498934,115.33,192.70,212.85,137.08
1733694810.2868853,115.36,192.65,211.72,137.08
1733694810.3232555,115.39,192.59,210.80,137.08
1733694810.3564432,115.36,192.53,210.15,137.12
1733694810.3931487,115.36,192.53,210.21,137.12
1733694810.4259853,115.33,192.53,211.20,137.12
1733694810.462832,115.33,192.53,212.45,137.12
1733694810.4996507,115.30,192.53,213.38,137.12
1733694810.5319433,115.27,192.53,214.05,137.08
1733694810.569384,115.27,192.53,213.91,137.04
1733694810.606294,115.24,192.53,213.51,137.01
1733694810.6390684,115.21,192.53,212.98,137.01
1733694810.6759777,115.21,192.53,212.18,137.01
1733694810.7124696,115.24,192.53,211.92,137.04
1733694810.7456446,115.24,192.53,212.18,137.01
1733694810.782415,115.24,192.53,212.65,137.01
1733694810.8146338,115.21,192.53,213.51,137.01
1733694810.8513634,115.18,192.47,213.71,136.97
1733694810.8884234,115.21,192.41,213.45,136.93
1733694810.9214237,115.18,192.36,212.98,136.97
1733694810.958478,115.18,192.30,212.18,136.97
1733694810.9951272,115.18,192.24,211.85,136.97
1733694811.0278938,115.18,192.18,212.12,136.97
1733694811.0641205,115.18,192.13,212.52,136.97
1733694811.101815,115.18,192.07,213.31,136.97
1733694811.1344826,115.18,192.01,213.65,136.97
1733694811.170497,115.18,191.95,213.45,136.97
1733694811.207897,115.18,191.90,213.05,137.01
1733694811.240862,115.15,191.84,212.32,136.97
1733694811.2774096,115.15,191.72,211.85,137.01
1733694811.310265,115.15,191.67,211.92,137.01
1733694811.346862,115.15,191.61,212.18,137.01
1733694811.3836048,115.15,191.61,212.91,137.01
