Time(s),R1(O),R2(O),R3(O),R4(O)
0.0,122.21,330.59,305.32,143.18
0.0,122.21,330.59,305.32,143.18
0.01,122.21,330.59,305.32,143.18
0.01,122.21,330.59,305.32,143.18
0.01,122.21,330.59,305.32,143.22
0.01,122.21,330.59,305.32,143.22
0.01,122.21,330.59,305.32,143.22
0.01,122.21,330.59,305.32,143.22
0.01,122.21,330.59,305.32,143.22
0.02,122.21,330.59,305.32,143.22
0.02,122.21,330.59,305.32,143.22
0.02,122.21,330.59,305.32,143.22
0.02,122.21,330.59,305.32,143.22
0.03,122.21,330.59,305.32,143.22
0.03,122.21,330.59,305.32,143.22
0.03,122.21,330.59,305.32,143.22
0.03,122.21,330.59,305.32,143.22
0.03,122.21,330.59,305.32,143.22
0.03,122.21,330.59,305.32,143.22
0.03,122.21,330.59,305.32,143.22
0.04,122.21,330.59,305.32,143.22
0.04,122.21,330.59,305.21,143.22
0.04,122.21,330.59,305.21,143.22
0.04,122.21,330.59,305.21,143.22
0.04,122.21,330.59,305.21,143.22
0.04,122.21,330.59,305.21,143.22
0.04,122.21,330.59,305.21,143.22
0.04,122.21,330.59,305.21,143.22
0.05,122.21,330.59,305.21,143.22
0.05,122.21,330.59,305.21,143.22
0.05,122.21,330.59,305.21,143.22
0.05,122.21,330.59,305.21,143.22
0.05,122.21,330.59,305.21,143.22
0.08,122.21,330.59,305.21,143.22
0.11,122.21,330.59,305.21,143.22
0.15,122.21,330.59,305.21,143.22
0.18,122.21,330.59,305.32,143.22
0.22,122.21,330.59,305.32,143.22
0.26,122.21,330.59,305.32,143.22
0.29,122.21,330.59,305.32,143.22
0.33,122.21,330.59,305.32,143.22
0.36,122.21,330.59,305.32,143.22
0.4,122.21,330.59,305.32,143.22
0.44,122.21,330.59,305.32,143.22
0.47,122.21,330.59,305.21,143.22
0.51,122.21,330.59,305.21,143.22
0.54,122.21,330.59,305.21,143.22
0.58,122.21,330.59,305.21,143.22
0.61,122.21,330.59,305.21,143.22
0.65,122.21,330.59,305.21,143.22
0.68,122.21,330.59,305.21,143.22
0.71,122.21,330.59,305.09,143.22
0.75,122.21,330.59,305.09,143.22
0.79,122.21,330.59,305.09,143.22
0.83,122.21,330.59,305.09,143.22
0.86,122.21,330.59,305.09,143.22
0.9,122.21,330.59,305.09,143.22
0.93,122.21,330.59,305.09,143.22
0.96,122.21,330.59,305.09,143.22
1.0,122.21,330.59,305.21,143.22
1.04,122.21,330.59,305.21,143.22
1.07,122.21,330.59,305.21,143.22
1.11,122.21,330.59,305.21,143.22
1.14,122.21,330.59,305.21,143.22
1.18,122.21,330.59,305.21,143.22
1.21,122.21,330.59,305.21,143.22
1.25,122.21,330.59,305.32,143.22
1.28,122.21,330.59,305.32,143.22
1.32,122.21,330.59,305.32,143.22
1.36,122.21,330.59,305.32,143.22
1.39,122.21,330.59,305.32,143.22
1.43,122.21,330.59,305.32,143.22
1.46,122.21,330.59,305.32,143.22
1.5,122.21,330.59,305.32,143.22
1.53,122.21,330.59,305.32,143.22
1.56,122.21,330.59,305.32,143.22
1.6,122.21,330.59,305.21,143.22
1.64,122.21,330.59,305.21,143.22
1.67,122.21,330.59,305.21,143.22
1.71,122.21,330.59,305.21,143.22
1.74,122.21,330.59,305.21,143.22
1.78,122.21,330.59,305.21,143.22
1.82,122.21,330.59,305.21,143.22
1.85,122.21,330.59,305.21,143.22
1.89,122.21,330.59,305.21,143.22
1.92,122.21,330.59,305.21,143.22
1.96,122.21,330.59,305.21,143.22
1.99,122.21,330.59,305.21,143.22
2.03,122.21,330.59,305.21,143.22
2.06,122.21,330.59,305.21,143.22
2.1,122.21,330.59,305.21,143.22
2.14,122.21,330.59,305.32,143.22
2.16,122.21,330.59,305.32,143.22
2.21,122.21,330.59,305.32,143.22
2.24,122.21,330.59,305.32,143.18
2.27,122.21,330.59,305.32,143.18
2.31,122.21,330.59,305.32,143.18
2.34,122.21,330.59,305.32,143.18
2.38,122.21,330.59,305.32,143.18
2.41,122.21,330.59,305.32,143.18
2.45,122.21,330.59,305.32,143.18
2.49,122.21,330.59,305.32,143.18
2.53,122.21,330.59,305.32,143.18
2.56,122.21,330.59,305.32,143.18
2.59,122.21,330.72,305.21,143.14
2.63,122.21,330.85,305.21,143.14
2.66,122.21,330.85,305.21,143.14
2.69,122.21,330.85,305.21,143.10
2.73,122.21,330.85,305.21,143.10
2.77,122.21,330.85,305.21,143.14
2.81,122.21,330.85,305.21,143.14
2.84,122.21,330.85,305.21,143.10
2.88,122.21,330.85,305.21,143.10
2.91,122.21,330.85,305.21,143.10
2.94,122.21,330.85,305.21,143.10
2.98,122.21,330.85,305.21,143.10
3.02,122.21,330.85,305.21,143.10
3.05,122.21,330.85,305.21,143.06
3.09,122.21,330.85,305.21,143.06
3.13,122.21,330.72,305.32,143.10
3.16,122.21,330.59,305.32,143.10
3.2,122.21,330.59,305.32,143.10
3.23,122.21,330.59,305.32,143.14
3.26,122.21,330.59,305.32,143.14
3.29,122.21,330.59,305.32,143.14
3.34,122.21,330.59,305.21,143.14
3.37,122.21,330.59,305.21,143.18
3.41,122.21,330.59,305.21,143.18
3.44,122.21,330.59,305.21,143.18
3.48,122.21,330.59,305.21,143.18
3.52,122.21,330.59,305.21,143.18
3.55,122.21,330.59,305.21,143.18
3.59,122.21,330.59,305.21,143.22
3.61,122.21,330.59,305.21,143.22
3.66,122.21,330.59,305.21,143.22
3.69,122.21,330.59,305.21,143.22
3.73,122.21,330.59,305.21,143.22
3.76,122.21,330.59,305.21,143.22
3.8,122.21,330.59,305.21,143.22
3.83,122.21,330.59,305.21,143.22
3.86,122.21,330.59,305.32,143.18
3.91,122.21,330.59,305.32,143.18
3.94,122.21,330.59,305.32,143.18
3.97,122.21,330.59,305.32,143.18
4.01,122.21,330.59,305.32,143.18
4.04,122.21,330.59,305.32,143.18
4.08,122.21,330.72,305.32,143.18
4.11,122.21,330.72,305.32,143.18
4.14,122.21,330.72,305.32,143.18
4.18,122.21,330.72,305.32,143.18
4.22,122.21,330.72,305.32,143.18
4.26,122.21,330.72,305.32,143.18
4.29,122.21,330.85,305.32,143.18
4.33,122.21,330.98,305.21,143.14
4.36,122.21,330.98,305.21,143.14
4.39,122.21,330.98,305.21,143.18
4.43,122.21,330.98,305.21,143.18
4.46,122.21,330.98,305.21,143.18
4.5,122.21,330.98,305.21,143.18
4.54,122.21,330.98,305.21,143.18
4.58,122.21,330.98,305.21,143.18
4.61,122.21,330.85,305.21,143.18
4.65,122.21,330.85,305.21,143.18
4.68,122.21,330.85,305.21,143.18
4.71,122.21,330.85,305.21,143.18
4.75,122.21,330.85,305.21,143.18
4.79,122.21,330.98,305.21,143.18
4.82,122.31,330.98,305.32,143.26
4.86,122.44,330.98,305.55,143.41
4.89,122.57,331.11,305.66,143.49
4.93,122.67,331.24,305.77,143.57
4.96,122.77,331.36,305.89,143.61
5.0,122.83,331.49,306.00,143.61
5.04,122.90,331.62,306.11,143.61
5.07,122.96,331.75,306.23,143.61
5.1,123.03,331.88,306.34,143.61
5.14,123.09,332.01,306.45,143.61
5.18,123.16,332.14,306.57,143.61
5.21,123.23,332.14,306.68,143.61
5.25,123.26,332.27,306.80,143.57
5.28,123.29,332.39,306.91,143.53
5.32,123.33,332.39,307.02,143.49
5.35,123.26,332.39,307.02,143.37
5.39,123.16,332.39,307.02,143.22
5.42,123.06,332.39,307.02,143.10
5.46,123.03,332.39,307.02,142.98
5.49,123.00,332.39,306.91,142.90
5.53,122.96,332.39,306.91,142.86
5.57,122.93,332.27,306.91,142.82
5.6,122.90,332.27,306.91,142.78
5.64,122.86,332.27,306.91,142.74
5.67,122.86,332.27,306.91,142.70
5.71,122.86,332.27,306.91,142.70
5.74,122.86,332.39,306.91,142.70
5.78,122.90,332.39,306.91,142.74
5.81,122.93,332.39,306.91,142.74
5.85,122.93,332.39,306.91,142.74
5.88,122.96,332.39,306.91,142.74
5.92,123.00,332.39,306.91,142.74
5.96,123.03,332.39,306.91,142.74
5.99,123.03,332.39,306.91,142.74
6.03,123.03,332.39,307.02,142.74
6.06,123.06,332.39,307.02,142.74
6.1,123.09,332.52,307.02,142.74
6.13,123.13,332.52,307.02,142.74
6.16,123.16,332.52,307.02,142.74
6.2,123.16,332.52,307.02,142.74
6.24,123.16,332.52,307.02,142.70
6.27,123.13,332.52,307.02,142.67
6.31,123.09,332.52,307.02,142.63
6.35,123.06,332.52,307.02,142.63
6.38,123.06,332.52,307.02,142.63
6.42,123.03,332.52,307.02,142.59
6.45,123.00,332.52,307.02,142.55
6.48,122.96,332.52,307.02,142.51
6.52,122.93,332.52,307.02,142.47
6.56,122.90,332.52,307.02,142.43
6.59,122.86,332.52,307.02,142.39
6.63,122.83,332.52,307.02,142.35
6.66,122.80,332.52,307.02,142.31
6.7,122.77,332.52,307.02,142.27
6.74,122.73,332.52,307.02,142.24
6.76,122.70,332.52,307.02,142.20
6.8,122.70,332.52,307.02,142.16
6.84,122.70,332.52,307.02,142.12
6.87,122.70,332.52,307.02,142.08
6.91,122.70,332.52,307.02,142.04
6.95,122.70,332.39,307.02,142.04
6.98,122.70,332.39,307.02,142.04
7.02,122.70,332.39,307.02,142.04
7.05,122.70,332.39,307.02,142.04
7.09,122.70,332.39,307.02,142.04
7.12,122.70,332.27,307.02,142.04
7.16,122.70,332.27,307.02,142.00
7.19,122.70,332.27,307.02,141.96
7.23,122.70,332.27,307.02,141.92
7.26,122.70,332.27,307.02,141.88
7.3,122.70,332.27,307.02,141.88
7.34,122.70,332.27,307.02,141.85
7.37,122.70,332.27,306.91,141.81
7.41,122.70,332.27,306.91,141.77
7.44,122.70,332.27,306.91,141.73
7.48,122.70,332.39,306.91,141.69
7.51,122.70,332.39,306.91,141.65
7.55,122.70,332.39,306.91,141.61
7.58,122.70,332.39,306.91,141.57
7.62,122.70,332.39,306.91,141.53
7.65,122.67,332.52,306.91,141.50
7.69,122.67,332.52,306.91,141.50
7.73,122.64,332.52,306.91,141.50
7.76,122.64,332.52,306.91,141.50
7.79,122.64,332.52,306.91,141.50
7.83,122.64,332.52,306.91,141.46
7.86,122.60,332.52,306.91,141.46
7.9,122.60,332.52,307.02,141.46
7.93,122.57,332.52,307.02,141.46
7.97,122.54,332.52,306.91,141.46
8.01,122.50,332.52,306.91,141.46
8.04,122.50,332.52,306.91,141.46
8.08,122.50,332.52,306.91,141.46
8.11,122.47,332.52,306.91,141.46
8.14,122.47,332.52,306.91,141.46
8.19,122.47,332.52,306.91,141.46
8.22,122.44,332.52,306.91,141.46
8.25,122.44,332.52,306.91,141.42
8.29,122.41,332.52,306.91,141.42
8.33,122.37,332.52,306.91,141.38
8.36,122.34,332.52,306.91,141.34
8.4,122.34,332.52,306.91,141.34
8.43,122.31,332.52,306.91,141.34
8.47,122.31,332.52,306.91,141.34
8.5,122.31,332.52,307.02,141.30
8.53,122.31,332.52,306.91,141.26
8.57,122.28,332.52,306.80,141.22
8.61,122.24,332.52,306.80,141.19
8.64,122.24,332.52,306.68,141.15
8.68,122.21,332.52,306.68,141.11
8.71,122.21,332.52,306.57,141.07
8.75,122.21,332.52,306.57,141.03
8.79,122.21,332.52,306.45,141.03
8.81,122.21,332.52,306.45,140.99
8.86,122.21,332.52,306.45,140.99
8.89,122.21,332.52,306.45,140.99
8.93,122.21,332.52,306.45,140.95
8.96,122.21,332.52,306.45,140.92
9.0,122.21,332.52,306.45,140.88
9.03,122.21,332.52,306.45,140.88
9.06,122.21,332.52,306.57,140.88
9.11,122.21,332.52,306.68,140.88
9.14,122.21,332.52,306.68,140.88
9.18,122.21,332.52,306.80,140.88
9.22,122.21,332.52,306.80,140.88
9.25,122.21,332.52,306.91,140.88
9.29,122.21,332.52,306.80,140.88
9.33,122.21,332.52,306.80,140.88
9.36,122.21,332.52,306.68,140.88
9.4,122.21,332.52,306.68,140.88
9.43,122.21,332.52,306.57,140.88
9.47,122.21,332.52,306.57,140.88
9.51,122.21,332.52,306.57,140.88
9.55,122.21,332.52,306.57,140.88
9.58,122.18,332.52,306.57,140.88
9.62,122.18,332.52,306.57,140.88
9.66,122.15,332.52,306.57,140.88
9.69,122.11,332.52,306.57,140.88
9.73,122.08,332.52,306.57,140.88
9.76,122.05,332.52,306.57,140.88
9.8,122.02,332.52,306.57,140.88
9.83,121.98,332.52,306.68,140.88
9.87,121.98,332.52,306.80,140.88
9.91,121.95,332.52,306.91,140.88
9.95,121.95,332.52,306.91,140.88
9.98,121.92,332.52,307.02,140.88
10.02,121.89,332.52,307.02,140.88
10.06,121.85,332.52,307.02,140.88
10.09,121.82,332.39,307.02,140.88
10.13,121.82,332.39,307.02,140.88
10.16,121.79,332.39,307.02,140.88
10.2,121.79,332.39,307.02,140.84
10.24,121.79,332.39,307.02,140.84
10.27,121.79,332.39,307.02,140.84
10.31,121.79,332.39,307.02,140.84
10.35,121.79,332.39,307.02,140.84
10.38,121.79,332.39,307.02,140.84
10.42,121.76,332.39,307.02,140.84
10.45,121.76,332.39,307.02,140.84
10.49,121.72,332.39,307.02,140.80
10.53,121.72,332.39,307.02,140.76
10.56,121.72,332.39,307.02,140.76
10.6,121.72,332.39,307.02,140.76
10.64,121.72,332.52,307.02,140.76
10.67,121.72,332.52,307.02,140.76
10.71,121.72,332.52,306.91,140.76
10.75,121.72,332.52,306.91,140.80
10.78,121.72,332.52,306.91,140.80
10.81,121.72,332.52,306.91,140.80
10.86,121.72,332.52,306.91,140.80
10.89,121.72,332.52,306.91,140.80
10.93,121.72,332.52,306.80,140.80
10.97,121.72,332.52,306.80,140.76
11.0,121.72,332.52,306.68,140.72
11.04,121.72,332.52,306.68,140.72
11.07,121.72,332.52,306.68,140.72
11.11,121.72,332.52,306.68,140.68
11.15,121.72,332.52,306.68,140.65
11.18,121.72,332.52,306.68,140.61
11.22,121.72,332.52,306.68,140.57
11.26,121.72,332.52,306.80,140.53
11.29,121.72,332.52,306.68,140.49
11.33,121.72,332.52,306.57,140.45
11.37,121.72,332.52,306.57,140.45
11.4,121.72,332.52,306.57,140.45
11.44,121.72,332.52,306.57,140.41
11.47,121.72,332.52,306.68,140.38
11.51,121.72,332.52,306.68,140.38
11.55,121.72,332.52,306.80,140.41
11.58,121.72,332.52,306.80,140.41
11.62,121.72,332.52,306.80,140.41
11.66,121.72,332.52,306.80,140.41
11.7,121.72,332.52,306.80,140.41
11.73,121.72,332.52,306.80,140.41
11.76,121.72,332.52,306.80,140.41
11.8,121.72,332.52,306.80,140.41
11.84,121.72,332.39,306.91,140.41
11.87,121.72,332.39,307.02,140.41
11.91,121.72,332.39,307.02,140.38
11.94,121.72,332.39,306.91,140.34
11.98,121.72,332.39,306.91,140.34
12.02,121.72,332.39,306.91,140.34
12.06,121.72,332.27,306.80,140.34
12.1,121.72,332.27,306.80,140.30
12.13,121.72,332.27,306.80,140.30
12.17,121.76,332.14,306.80,140.34
12.2,121.82,332.14,306.80,140.41
12.24,121.92,332.14,306.80,140.57
12.28,122.05,332.14,306.80,140.76
12.31,122.18,332.14,306.80,140.99
12.35,122.31,332.14,306.80,141.19
12.39,122.41,332.27,306.80,141.34
12.42,122.50,332.27,306.80,141.50
12.46,122.57,332.27,306.80,141.61
12.49,122.64,332.27,306.91,141.73
12.53,122.70,332.27,306.91,141.85
12.56,122.73,332.27,306.80,141.96
12.6,122.77,332.39,306.80,142.08
12.64,122.80,332.39,306.68,142.16
12.68,122.83,332.39,306.57,142.23
12.72,122.83,332.52,306.57,142.27
12.75,122.80,332.52,306.57,142.27
12.79,122.73,332.52,306.57,142.20
12.82,122.64,332.52,306.57,142.08
12.86,122.54,332.52,306.45,141.92
12.9,122.44,332.52,306.45,141.81
12.93,122.37,332.52,306.34,141.73
12.96,122.34,332.52,306.34,141.69
13.01,122.37,332.52,306.34,141.77
13.04,122.47,332.39,306.23,141.92
13.08,122.64,332.39,306.23,142.16
13.12,122.86,332.39,306.34,142.47
13.15,123.13,332.39,306.45,142.82
13.18,123.39,332.39,306.57,143.21
13.22,123.62,332.39,306.68,143.61
13.26,123.85,332.39,306.68,144.01
13.3,124.09,332.39,306.68,144.36
13.33,124.28,332.39,306.68,144.72
13.36,124.48,332.39,306.68,145.08
13.41,124.68,332.39,306.80,145.44
13.44,124.88,332.39,306.80,145.80
13.48,125.09,332.39,306.91,146.17
13.51,125.25,332.39,306.91,146.45
13.55,125.39,332.39,306.91,146.69
13.59,125.45,332.52,307.02,146.85
13.62,125.42,332.52,307.02,146.89
13.66,125.35,332.52,306.91,146.85
13.7,125.29,332.52,306.91,146.77
13.72,125.19,332.52,306.91,146.69
13.77,125.12,332.52,306.91,146.61
13.81,125.05,332.39,306.80,146.53
13.84,124.99,332.39,306.80,146.49
13.88,124.95,332.39,306.80,146.45
13.92,124.92,332.39,306.68,146.41
13.95,124.88,332.39,306.68,146.37
13.99,124.85,332.39,306.57,146.33
14.03,124.82,332.39,306.45,146.29
14.06,124.78,332.39,306.45,146.29
14.1,124.75,332.39,306.45,146.25
14.13,124.72,332.39,306.34,146.21
14.17,124.72,332.39,306.34,146.21
14.21,124.72,332.39,306.45,146.21
14.24,124.68,332.39,306.34,146.21
14.28,124.68,332.39,306.23,146.21
14.32,124.68,332.27,306.23,146.21
14.35,124.68,332.39,306.23,146.21
14.39,124.68,332.39,306.11,146.21
14.43,124.68,332.27,306.00,146.21
14.46,124.65,332.27,306.11,146.21
14.5,124.62,332.27,306.00,146.17
14.52,124.58,332.27,306.00,146.13
14.57,124.55,332.27,306.11,146.13
14.61,124.52,332.14,306.00,146.13
14.64,124.48,332.14,305.89,146.08
14.68,124.45,332.14,305.89,146.08
14.72,124.42,332.01,305.77,146.04
14.75,124.38,332.01,305.66,146.04
14.79,124.35,332.01,305.66,146.00
14.83,124.32,331.88,305.66,145.96
14.86,124.28,331.88,305.66,145.92
14.9,124.25,331.88,305.77,145.88
14.93,124.22,331.75,305.89,145.84
14.97,124.18,331.88,305.89,145.80
15.01,124.18,331.75,305.89,145.76
15.05,124.18,331.75,306.00,145.76
15.08,124.18,331.62,306.00,145.76
15.12,124.18,331.62,305.89,145.72
15.16,124.18,331.75,306.00,145.68
15.19,124.18,331.62,306.00,145.68
15.23,124.18,331.49,306.00,145.64
15.26,124.18,331.62,306.00,145.64
15.3,124.18,331.62,306.11,145.60
15.34,124.18,331.62,306.23,145.60
15.37,124.35,331.88,306.45,145.76
15.41,124.58,332.14,306.57,146.00
15.45,124.75,332.27,306.68,146.21
15.48,124.88,332.52,306.68,146.37
15.52,125.02,332.65,306.80,146.49
15.55,125.12,332.91,306.80,146.61
15.59,125.19,333.04,306.80,146.69
15.63,125.25,333.30,306.91,146.77
15.66,125.32,333.43,307.02,146.85
15.7,125.39,333.43,307.02,146.94
15.74,125.45,333.56,307.14,147.02
15.77,125.52,333.82,307.25,147.10
15.81,125.56,333.82,307.25,147.18
15.85,125.59,333.82,307.25,147.26
15.88,125.62,333.82,307.25,147.30
15.92,125.49,333.69,307.14,147.18
15.96,125.29,333.56,306.91,146.98
15.99,125.15,333.43,306.68,146.81
16.03,125.05,333.43,306.68,146.69
16.06,124.95,333.30,306.57,146.61
16.1,124.88,333.17,306.57,146.53
16.14,124.85,333.04,306.45,146.49
16.18,124.82,332.91,306.45,146.45
16.21,124.78,332.78,306.34,146.41
16.25,124.75,332.78,306.34,146.37
16.28,124.72,332.78,306.23,146.33
16.32,124.68,332.65,306.11,146.29
16.36,124.68,332.65,306.11,146.25
16.39,124.68,332.65,306.11,146.21
16.43,124.68,332.65,306.11,146.21
16.47,124.68,332.65,306.00,146.21
16.49,124.68,332.65,306.11,146.21
16.54,124.68,332.65,306.23,146.21
16.57,124.68,332.52,306.11,146.21
16.61,124.68,332.52,306.11,146.21
16.65,124.65,332.52,306.00,146.21
16.68,124.62,332.52,306.00,146.21
16.72,124.62,332.52,305.89,146.21
16.76,124.58,332.52,305.89,146.21
16.79,124.55,332.52,305.77,146.21
16.83,124.52,332.52,305.77,146.21
16.87,124.48,332.52,305.77,146.21
16.9,124.45,332.52,305.77,146.21
16.94,124.42,332.52,305.77,146.17
16.98,124.38,332.52,305.66,146.17
17.01,124.35,332.52,305.66,146.17
17.04,124.32,332.52,305.55,146.17
17.09,124.28,332.52,305.43,146.17
17.12,124.25,332.52,305.43,146.17
17.16,124.22,332.52,305.43,146.13
17.2,124.22,332.52,305.43,146.08
17.23,124.22,332.52,305.43,146.08
17.26,124.18,332.52,305.43,146.04
17.3,124.18,332.52,305.43,146.04
17.34,124.18,332.52,305.43,146.00
17.38,124.18,332.52,305.43,145.96
17.41,124.18,332.52,305.43,145.92
17.45,124.18,332.52,305.55,145.92
17.48,124.18,332.52,305.43,145.92
17.52,124.18,332.52,305.43,145.88
17.56,124.18,332.52,305.43,145.84
17.59,124.18,332.52,305.43,145.80
17.63,124.18,332.52,305.43,145.76
17.66,124.18,332.52,305.43,145.72
17.7,124.18,332.52,305.43,145.72
17.74,124.18,332.52,305.43,145.72
17.78,124.18,332.52,305.43,145.68
17.81,124.18,332.52,305.43,145.68
17.85,124.18,332.52,305.43,145.64
17.89,124.18,332.52,305.43,145.64
17.93,124.18,332.52,305.43,145.64
17.96,124.18,332.52,305.43,145.64
17.99,124.18,332.52,305.32,145.60
18.03,124.18,332.52,305.32,145.60
18.07,124.18,332.52,305.32,145.60
18.11,124.18,332.52,305.32,145.60
18.14,124.18,332.52,305.32,145.60
18.18,124.18,332.52,305.32,145.60
18.22,124.18,332.52,305.32,145.60
18.25,124.18,332.52,305.21,145.60
18.29,124.18,332.52,305.21,145.60
18.32,124.18,332.52,305.21,145.60
18.36,124.18,332.52,305.21,145.60
18.4,124.18,332.52,305.21,145.60
18.43,124.18,332.52,305.21,145.60
18.47,124.18,332.52,305.21,145.60
18.51,124.18,332.52,305.21,145.60
18.54,124.18,332.52,305.21,145.60
18.58,124.18,332.52,305.21,145.60
