Time(s),R1(O),R2(O),R3(O),R4(O)
0.0,203.33,INF,211.99,161.70
0.01,203.33,INF,211.99,161.70
0.01,203.33,1380381.80,211.99,161.70
0.02,203.33,1380381.80,211.99,161.70
0.02,203.33,1380381.80,211.99,161.70
0.02,203.33,1380381.80,211.99,161.70
0.02,203.33,1380381.80,211.99,161.70
0.03,203.33,1380381.80,211.99,161.70
0.03,203.33,1380381.80,211.99,161.70
0.03,203.33,1380381.80,211.99,161.70
0.03,203.33,1380381.80,211.99,161.70
0.04,203.33,1380381.80,211.99,161.70
0.04,203.33,1380381.80,211.99,161.70
0.04,203.33,1380381.80,211.99,161.70
0.04,203.33,1380381.80,211.99,161.70
0.04,203.33,1380381.80,211.99,161.70
0.04,203.33,1380381.80,211.99,161.70
0.05,203.33,INF,211.99,161.70
0.05,203.33,INF,211.99,161.70
0.05,203.33,INF,211.99,161.70
0.05,203.33,INF,211.99,161.70
0.05,203.33,INF,211.99,161.70
0.05,203.33,INF,211.99,161.70
0.06,203.33,INF,211.99,161.70
0.06,203.33,INF,211.99,161.70
0.06,203.33,INF,211.99,161.70
0.06,203.33,INF,211.99,161.70
0.06,203.33,INF,211.99,161.70
0.06,203.33,1380381.80,211.99,161.70
0.06,203.33,1380381.80,211.99,161.70
0.06,203.33,1380381.80,211.99,161.70
0.06,203.33,1380381.80,211.99,161.70
0.1,203.33,1380381.80,211.99,161.70
0.14,203.33,1380381.80,211.99,161.70
0.17,203.33,690650.75,211.99,161.70
0.2,203.33,460291.59,211.99,161.70
0.25,203.33,460291.59,211.99,161.70
0.29,203.33,460291.59,211.99,161.70
0.33,203.33,460291.59,211.99,161.70
0.37,203.33,460291.59,211.99,161.70
0.41,203.33,460291.59,211.99,161.70
0.44,203.33,460291.59,211.99,161.70
0.49,203.33,460291.59,211.99,161.70
0.53,203.33,690650.75,211.99,161.70
0.56,203.33,690650.75,211.99,161.70
0.6,203.33,690650.75,211.99,161.70
0.64,203.33,690650.75,211.99,161.70
0.68,203.33,690650.75,211.99,161.70
0.72,203.33,690650.75,211.99,161.70
0.75,203.33,1380381.80,211.99,161.70
0.79,203.33,INF,212.05,161.70
0.82,203.33,INF,212.05,161.70
0.86,203.33,INF,212.05,161.70
0.89,203.33,INF,212.05,161.70
0.92,203.33,INF,212.05,161.70
0.96,203.33,INF,212.05,161.70
0.99,203.33,INF,212.05,161.70
1.02,203.33,INF,212.05,161.70
1.05,203.33,INF,212.05,161.70
1.09,203.33,INF,212.05,161.70
1.12,203.33,INF,212.05,161.70
1.16,203.33,INF,212.05,161.70
1.19,203.33,INF,212.05,161.70
1.22,203.33,INF,212.05,161.70
1.25,203.33,INF,212.05,161.70
1.29,203.33,INF,211.99,161.70
1.32,203.33,INF,211.99,161.70
1.36,203.33,INF,211.99,161.70
1.39,203.33,INF,211.99,161.70
1.42,203.33,INF,211.99,161.70
1.45,203.33,INF,211.99,161.70
1.49,203.33,INF,211.99,161.70
1.52,203.33,INF,211.99,161.70
1.55,203.33,INF,211.99,161.70
1.59,203.33,1380381.80,211.99,161.70
1.64,203.33,1380381.80,211.99,161.70
1.67,203.33,1380381.80,211.99,161.70
1.71,203.33,1380381.80,211.99,161.70
1.75,203.33,1380381.80,211.99,161.70
1.79,203.33,1380381.80,211.99,161.70
1.83,203.33,1380381.80,211.99,161.70
