Time(s),R1(O),R2(O),R3(O),R4(O)
0.0,122.21,330.59,314.23,143.26
0.0,122.21,330.59,315.06,143.26
0.0,122.21,330.59,316.13,143.26
0.0,122.21,330.59,316.01,143.26
0.01,122.21,330.59,315.89,143.26
0.01,122.21,330.59,316.13,143.26
0.01,122.21,330.59,316.85,143.26
0.01,122.21,330.59,317.93,143.26
0.01,122.21,330.59,319.26,143.26
0.01,122.21,330.59,320.23,143.26
0.01,122.21,330.59,320.96,143.26
0.01,122.18,330.59,321.21,143.26
0.02,122.18,330.59,320.96,143.26
0.02,122.15,330.59,320.47,143.26
0.02,122.15,330.59,319.50,143.26
0.02,122.15,330.59,317.81,143.26
0.02,122.15,330.59,315.41,143.26
0.02,122.15,330.59,313.05,143.26
0.02,122.15,330.72,312.11,143.26
0.02,122.15,330.72,311.41,143.26
0.02,122.15,330.72,310.94,143.26
0.02,122.15,330.72,310.48,143.26
0.02,122.15,330.72,309.90,143.26
0.03,122.15,330.72,309.43,143.26
0.03,122.15,330.72,309.55,143.26
0.03,122.15,330.72,309.78,143.22
0.03,122.18,330.72,310.24,143.22
0.03,122.18,330.72,310.59,143.22
0.03,122.21,330.72,310.94,143.22
0.03,122.21,330.72,311.29,143.22
0.03,122.21,330.72,311.99,143.22
0.03,122.21,330.72,312.46,143.22
0.05,122.21,330.72,312.46,143.22
0.08,122.21,330.59,312.58,143.22
0.12,122.21,330.59,313.05,143.22
0.15,122.21,330.59,313.87,143.22
0.18,122.21,330.59,314.94,143.22
0.22,122.21,330.72,315.41,143.22
0.25,122.21,330.72,314.58,143.22
0.29,122.21,330.72,312.93,143.22
0.33,122.21,330.72,310.59,143.22
0.36,122.21,330.72,308.74,143.22
0.4,122.21,330.72,307.94,143.22
0.43,122.21,330.72,308.05,143.22
0.46,122.21,330.72,309.20,143.22
0.51,122.21,330.72,310.24,143.22
0.54,122.21,330.72,311.06,143.22
0.58,122.21,330.72,311.76,143.22
0.61,122.21,330.72,311.41,143.22
0.65,122.21,330.72,310.71,143.22
0.68,122.21,330.72,309.90,143.22
0.72,122.21,330.72,308.97,143.22
0.75,122.21,330.59,309.20,143.22
0.79,122.21,330.59,310.01,143.22
0.82,122.21,330.59,310.71,143.22
0.86,122.21,330.59,311.64,143.22
0.9,122.21,330.59,311.41,143.22
0.93,122.21,330.59,310.71,143.22
0.97,122.21,330.59,309.90,143.22
1.0,122.21,330.59,308.86,143.22
1.03,122.18,330.59,309.09,143.26
1.07,122.18,330.59,310.01,143.26
1.1,122.18,330.59,310.94,143.26
1.14,122.18,330.59,311.99,143.26
1.18,122.18,330.59,311.87,143.26
1.21,122.18,330.59,311.06,143.26
1.25,122.18,330.59,310.24,143.26
1.28,122.18,330.59,309.20,143.26
1.31,122.18,330.59,309.32,143.26
1.35,122.18,330.59,310.24,143.26
1.39,122.18,330.59,311.17,143.26
1.43,122.18,330.59,312.23,143.26
1.46,122.18,330.59,312.34,143.26
1.5,122.18,330.59,311.52,143.26
1.53,122.18,330.59,310.71,143.26
1.57,122.21,330.59,309.67,143.22
1.6,122.21,330.59,309.43,143.22
1.63,122.21,330.59,310.01,143.22
1.68,122.21,330.59,310.71,143.22
1.71,122.21,330.59,311.76,143.22
1.74,122.21,330.59,312.11,143.22
1.78,122.21,330.59,311.52,143.22
1.81,122.21,330.59,310.71,143.22
1.85,122.21,330.59,309.67,143.22
1.88,122.21,330.59,309.20,143.22
1.92,122.21,330.59,309.67,143.22
1.95,122.21,330.59,310.48,143.22
1.98,122.21,330.59,311.52,143.22
2.03,122.21,330.59,312.11,143.22
2.06,122.21,330.59,311.64,143.22
2.1,122.21,330.59,310.83,143.22
2.13,122.18,330.59,309.78,143.22
2.17,122.18,330.59,309.09,143.22
2.2,122.18,330.59,309.55,143.22
2.23,122.18,330.59,310.36,143.22
2.27,122.18,330.59,311.29,143.22
2.31,122.18,330.59,312.11,143.22
2.35,122.18,330.59,311.76,143.22
2.38,122.18,330.59,310.94,143.22
2.42,122.18,330.59,309.90,143.22
2.45,122.18,330.59,308.97,143.22
2.48,122.18,330.59,309.20,143.22
2.52,122.18,330.59,309.90,143.22
2.56,122.18,330.72,310.83,143.22
2.59,122.18,330.72,311.76,143.22
2.63,122.18,330.72,311.52,143.22
2.67,122.21,330.72,310.71,143.22
2.7,122.21,330.72,309.90,143.22
2.74,122.21,330.72,308.97,143.22
2.77,122.21,330.72,309.09,143.22
2.8,122.21,330.72,309.90,143.22
2.84,122.21,330.72,310.71,143.22
2.88,122.21,330.72,311.76,143.22
2.91,122.21,330.72,311.76,143.22
2.95,122.21,330.72,311.06,143.22
2.98,122.21,330.72,310.36,143.22
3.02,122.21,330.72,309.32,143.22
3.05,122.21,330.72,309.32,143.22
3.08,122.21,330.59,310.01,143.22
3.12,122.21,330.59,310.94,143.22
3.16,122.21,330.59,311.99,143.22
3.2,122.21,330.59,312.11,143.22
3.23,122.21,330.59,311.41,143.22
3.26,122.21,330.59,310.59,143.22
3.3,122.21,330.59,309.55,143.22
3.34,122.21,330.59,309.32,143.22
3.37,122.21,330.59,310.01,143.22
3.4,122.21,330.59,310.83,143.22
3.44,122.21,330.59,311.76,143.22
3.48,122.21,330.59,311.99,143.22
3.51,122.21,330.59,311.29,143.22
3.55,122.18,330.59,310.48,143.22
3.58,122.18,330.59,309.43,143.22
3.62,122.18,330.59,309.09,143.22
3.65,122.18,330.59,309.55,143.22
3.68,122.21,330.72,310.36,143.26
3.73,122.34,330.85,311.52,143.37
3.76,122.47,330.98,312.11,143.45
3.8,122.60,331.24,311.76,143.53
3.83,122.77,331.49,311.29,143.61
3.87,122.90,331.62,310.48,143.65
3.9,123.00,331.75,310.01,143.65
3.93,123.09,331.88,310.59,143.65
3.96,123.19,332.01,311.52,143.65
4.0,123.33,332.14,312.69,143.69
4.04,123.46,332.27,313.52,143.77
4.08,123.59,332.39,313.28,143.81
4.12,123.69,332.52,312.69,143.81
4.15,123.75,332.65,311.87,143.77
4.19,123.79,332.78,311.17,143.69
4.22,123.79,332.78,311.64,143.57
4.26,123.66,332.78,312.46,143.33
4.29,123.52,332.78,313.40,143.14
4.33,123.39,332.65,314.11,142.90
4.36,123.19,332.52,313.52,142.67
4.4,123.03,332.52,312.58,142.47
4.43,122.86,332.52,311.64,142.31
4.47,122.73,332.52,310.71,142.16
4.5,122.64,332.52,311.06,142.04
4.53,122.57,332.65,311.87,141.92
4.58,122.50,332.78,312.93,141.81
4.61,122.50,332.91,313.99,141.73
4.64,122.50,333.04,313.75,141.69
4.68,122.50,333.17,313.05,141.65
4.72,122.50,333.17,312.23,141.65
4.75,122.50,333.30,311.29,141.61
4.79,122.50,333.43,311.41,141.61
4.82,122.50,333.43,312.11,141.61
4.85,122.50,333.43,313.05,141.61
4.89,122.50,333.43,314.11,141.61
4.93,122.50,333.43,314.23,141.61
4.96,122.54,333.43,313.64,141.61
5.0,122.54,333.43,312.93,141.61
5.03,122.50,333.43,311.87,141.53
5.07,122.41,333.30,311.76,141.42
5.11,122.28,333.17,312.34,141.26
5.13,122.11,333.04,313.05,141.11
5.17,121.95,332.91,314.11,140.95
5.21,121.82,332.78,314.23,140.84
5.25,121.72,332.78,313.52,140.72
5.28,121.63,332.65,312.58,140.65
5.32,121.56,332.52,311.41,140.57
5.35,121.50,332.52,311.06,140.49
5.39,121.43,332.52,311.64,140.45
5.42,121.40,332.52,312.58,140.41
5.46,121.37,332.52,313.64,140.38
5.5,121.33,332.52,313.87,140.34
5.53,121.30,332.52,313.16,140.30
5.57,121.27,332.52,312.23,140.30
5.6,121.24,332.52,311.06,140.30
5.64,121.24,332.52,310.48,140.30
5.67,121.24,332.52,311.17,140.30
5.71,121.24,332.52,311.99,140.30
5.74,121.24,332.52,313.05,140.30
5.78,121.24,332.52,313.64,140.30
5.81,121.24,332.52,313.16,140.30
5.85,121.24,332.52,312.34,140.30
5.89,121.24,332.52,311.29,140.30
5.92,121.20,332.52,310.59,140.30
5.95,121.17,332.52,310.94,140.30
5.99,121.17,332.52,311.76,140.30
6.02,121.17,332.52,312.81,140.30
6.06,121.14,332.52,313.64,140.30
6.1,121.14,332.52,313.28,140.30
6.13,121.11,332.52,312.46,140.30
6.17,121.08,332.52,311.52,140.30
6.2,121.08,332.52,310.48,140.30
6.23,121.04,332.52,310.83,140.30
6.27,121.01,332.52,311.52,140.26
6.3,120.98,332.52,312.46,140.26
6.34,120.95,332.52,313.52,140.26
6.38,120.91,332.52,313.40,140.26
6.41,120.88,332.52,312.69,140.22
6.45,120.88,332.52,311.87,140.18
6.49,120.88,332.52,310.83,140.18
6.52,120.85,332.52,310.94,140.15
6.55,120.82,332.52,311.52,140.11
6.59,120.82,332.52,312.34,140.07
6.63,120.79,332.52,313.40,140.07
6.66,120.79,332.52,313.40,140.07
6.7,120.79,332.52,312.69,140.03
6.73,120.75,332.52,311.99,139.99
6.76,120.75,332.52,310.83,139.95
6.79,120.75,332.52,310.83,139.95
6.83,120.75,332.52,311.52,139.92
6.88,120.75,332.52,312.23,139.88
6.91,120.75,332.52,313.28,139.84
6.95,120.75,332.52,313.40,139.84
6.98,120.75,332.52,312.58,139.84
7.02,120.75,332.52,311.76,139.80
7.05,120.75,332.52,310.71,139.80
7.09,120.75,332.52,310.59,139.80
7.12,120.75,332.52,311.29,139.80
7.16,120.75,332.52,312.11,139.76
7.19,120.75,332.52,313.16,139.72
7.23,120.75,332.52,313.40,139.72
7.27,120.75,332.52,312.69,139.72
7.3,120.75,332.52,311.87,139.72
7.34,120.75,332.52,310.83,139.72
7.36,120.75,332.52,310.48,139.72
7.4,120.75,332.52,311.06,139.72
7.44,120.75,332.52,311.87,139.72
7.47,120.75,332.52,312.93,139.72
7.51,120.75,332.52,313.52,139.72
7.55,120.75,332.52,313.05,139.72
7.58,120.75,332.52,312.23,139.72
7.62,120.75,332.52,311.29,139.72
7.66,120.75,332.52,310.71,139.72
7.69,120.75,332.52,311.17,139.72
7.72,120.75,332.52,312.11,139.72
7.76,120.75,332.52,313.16,139.72
7.79,120.75,332.52,313.87,139.72
7.83,120.75,332.52,313.52,139.72
7.86,120.75,332.52,312.69,139.72
7.9,120.75,332.52,311.64,139.72
7.94,120.75,332.52,310.71,139.72
7.96,120.75,332.52,311.06,139.72
8.0,120.75,332.52,311.87,139.72
8.04,120.75,332.52,312.81,139.72
8.08,120.75,332.52,313.75,139.72
8.11,120.75,332.52,313.40,139.72
8.15,120.75,332.52,312.46,139.72
8.18,120.75,332.39,311.41,139.72
8.22,120.75,332.39,310.36,139.72
8.25,120.75,332.39,310.48,139.72
8.29,120.75,332.39,311.17,139.72
8.33,120.75,332.39,312.11,139.72
8.36,120.75,332.39,313.16,139.72
8.4,120.75,332.39,313.05,139.72
8.43,120.75,332.39,312.23,139.72
8.47,120.75,332.39,311.52,139.72
8.5,120.75,332.39,310.48,139.72
8.54,120.75,332.39,310.48,139.72
