Time(s),R1(O),R2(O),R3(O),R4(O)
0.0,172.40,319.37,350.71,227.68
0.02,172.40,319.37,350.71,227.68
0.03,172.40,319.310,172.40,319.38
0.03,172.40,319.38,349.74,227.68
0.03,172.40,319.38,349.74,227.68
0.04,172.40,319.38,349.60,227.68
0.04,172.40,319.38,349.60,227.68
0.04,172.40,319.38,349.46,227.68
0.05,172.40,319.38,349.46,227.68
0.05,172.40,319.26,349.60,227.68
0.05,172.40,319.13,349.60,227.68
0.06,172.40,319.13,349.60,227.68
0.06,172.40,319.13,349.74,227.68
0.06,172.40,319.13,349.74,227.68
0.07,172.40,319.13,349.88,227.68
0.07,172.40,319.13,349.74,227.68
0.07,172.40,319.13,349.88,227.68
0.07,172.40,319.13,349.88,227.68
0.07,172.40,319.13,349.88,227.68
0.07,172.40,319.13,350.02,227.68
0.08,172.40,319.13,350.02,227.68
0.08,172.40,319.01,350.02,227.68
0.08,172.40,319.01,350.16,227.68
0.08,172.40,319.01,350.16,227.68
0.08,172.40,319.13,350.16,227.68
0.08,172.40,319.26,350.16,227.68
0.08,172.40,319.26,350.16,227.68
0.09,172.40,319.26,350.16,227.68
0.09,172.40,319.26,350.30,227.61
0.09,172.40,319.26,350.16,227.61
0.09,172.40,319.13,350.16,227.61
0.09,172.40,319.13,350.02,227.61
0.09,172.40,319.13,350.16,227.61
0.09,172.40,319.13,350.16,227.61
0.09,172.40,319.13,350.16,227.61
0.1,172.40,319.13,350.30,227.61
0.11,172.40,319.26,350.16,227.61
0.15,172.40,319.26,350.16,227.61
0.18,172.40,319.26,350.16,227.61
0.22,172.40,319.26,350.02,227.61
0.26,172.40,319.26,349.88,227.61
0.3,172.40,319.26,349.74,227.61
0.33,172.40,319.26,349.60,227.61
0.37,172.40,319.26,349.46,227.68
0.39,172.40,319.26,349.46,227.68
0.43,172.40,319.38,349.60,227.68
0.47,172.40,319.38,349.60,227.68
0.51,172.40,319.38,349.46,227.61
0.54,172.40,319.38,349.46,227.54
0.58,172.40,319.38,349.46,227.54
0.61,172.40,319.38,349.32,227.54
0.65,172.40,319.38,349.32,227.54
0.68,172.40,319.38,349.18,227.54
0.71,172.40,319.38,349.04,227.54
0.75,172.35,319.38,349.18,227.54
0.79,172.35,319.38,349.32,227.54
0.83,172.35,319.38,349.46,227.54
0.86,172.35,319.38,349.60,227.54
0.9,172.35,319.38,349.60,227.54
0.93,172.35,319.38,349.60,227.54
0.97,172.35,319.38,349.46,227.54
1.0,172.35,319.26,349.60,227.54
1.04,172.35,319.26,349.74,227.61
1.08,172.35,319.26,349.60,227.68
1.11,172.35,319.26,349.60,227.68
1.15,172.35,319.26,349.60,227.68
1.18,172.35,319.26,349.60,227.68
1.22,172.35,319.26,349.60,227.68
1.25,172.35,319.26,349.60,227.68
1.28,172.40,319.26,349.46,227.68
1.32,172.40,319.26,349.46,227.68
1.35,172.40,319.26,349.32,227.68
1.39,172.40,319.26,349.32,227.68
1.43,172.40,319.26,349.32,227.68
1.47,172.40,319.26,349.32,227.68
1.5,172.40,319.26,349.32,227.68
1.54,172.40,319.38,349.32,227.68
1.56,172.40,319.38,349.32,227.68
1.6,172.40,319.26,349.32,227.68
1.64,172.40,319.13,349.18,227.68
1.68,172.40,319.13,349.32,227.68
1.71,172.40,319.13,349.32,227.68
1.75,172.40,319.13,349.32,227.68
1.78,172.40,319.13,349.32,227.68
1.81,172.40,319.13,349.46,227.68
1.85,172.40,319.13,349.46,227.68
1.88,172.40,319.13,349.46,227.68
1.92,172.40,319.13,349.32,227.68
1.96,172.40,319.13,349.46,227.61
1.99,172.40,319.13,349.60,227.61
2.03,172.40,319.13,349.74,227.61
2.07,172.40,319.01,349.60,227.61
2.09,172.40,318.89,349.46,227.61
2.13,172.40,319.01,349.46,227.61
2.17,172.40,319.13,349.60,227.61
2.2,172.40,319.13,349.60,227.61
2.24,172.40,319.01,349.74,227.61
2.28,172.35,319.01,349.74,227.61
2.31,172.35,319.01,349.88,227.61
