Time(s),R1(O),R2(O),R3(O),R4(O)
0.0,122.70,332.52,305.32,143.22
0.0,122.70,332.52,305.32,143.22
0.0,122.70,332.52,305.32,143.22
0.01,122.70,332.52,305.32,143.22
0.01,122.70,332.52,305.32,143.22
0.01,122.70,332.52,305.32,143.22
0.01,122.70,332.52,305.32,143.22
0.01,122.70,332.52,305.32,143.22
0.01,122.70,332.52,305.32,143.22
0.01,122.70,332.52,305.32,143.22
0.01,122.70,332.52,305.32,143.22
0.02,122.70,332.52,305.32,143.22
0.02,122.67,332.52,305.32,143.22
0.02,122.67,332.52,305.32,143.22
0.02,122.67,332.52,305.32,143.22
0.03,122.67,332.52,305.32,143.22
0.03,122.67,332.52,305.32,143.22
0.03,122.67,332.52,305.32,143.22
0.03,122.67,332.52,305.32,143.22
0.03,122.67,332.52,305.32,143.22
0.03,122.67,332.52,305.32,143.22
0.03,122.67,332.52,305.21,143.22
0.04,122.67,332.52,305.21,143.22
0.04,122.67,332.52,305.21,143.22
0.04,122.67,332.52,305.21,143.22
0.04,122.67,332.52,305.21,143.22
0.05,122.67,332.52,305.21,143.22
0.05,122.70,332.52,305.21,143.22
0.05,122.70,332.52,305.21,143.22
0.05,122.70,332.52,305.21,143.22
0.05,122.70,332.52,305.21,143.22
0.05,122.70,332.52,305.21,143.22
0.05,122.70,332.52,305.32,143.18
0.08,122.70,332.52,305.32,143.18
0.11,122.70,332.52,305.32,143.18
0.15,122.70,332.52,305.32,143.18
0.19,122.70,332.52,305.43,143.18
0.22,122.70,332.52,305.43,143.18
0.25,122.70,332.52,305.43,143.18
0.29,122.70,332.52,305.43,143.18
0.32,122.70,332.52,305.43,143.18
0.36,122.70,332.52,305.43,143.18
0.4,122.70,332.52,305.43,143.18
0.43,122.70,332.52,305.55,143.18
0.47,122.70,332.52,305.55,143.18
0.5,122.70,332.52,305.55,143.18
0.54,122.70,332.52,305.55,143.18
0.57,122.70,332.52,305.43,143.22
0.61,122.70,332.52,305.43,143.22
0.65,122.70,332.52,305.43,143.22
0.68,122.70,332.52,305.43,143.22
0.72,122.70,332.52,305.43,143.22
0.75,122.70,332.52,305.43,143.22
0.79,122.70,332.52,305.43,143.22
0.82,122.70,332.52,305.43,143.22
0.85,122.70,332.52,305.43,143.22
0.89,122.70,332.52,305.43,143.22
0.93,122.70,332.52,305.43,143.22
0.96,122.70,332.52,305.32,143.22
1.0,122.70,332.52,305.32,143.22
1.04,122.70,332.52,305.32,143.22
1.07,122.70,332.52,305.32,143.22
1.1,122.70,332.52,305.32,143.22
1.14,122.70,332.52,305.32,143.22
1.17,122.70,332.52,305.32,143.22
1.21,122.70,332.52,305.32,143.22
1.25,122.70,332.52,305.32,143.22
1.28,122.70,332.52,305.32,143.22
1.32,122.70,332.52,305.32,143.22
1.35,122.70,332.52,305.32,143.22
1.39,122.70,332.52,305.43,143.22
1.42,122.70,332.52,305.43,143.22
1.46,122.70,332.52,305.43,143.22
1.49,122.70,332.52,305.43,143.22
1.53,122.70,332.52,305.43,143.22
1.57,122.70,332.52,305.43,143.22
1.6,122.70,332.52,305.43,143.22
1.64,122.70,332.52,305.43,143.22
1.67,122.70,332.52,305.43,143.22
