imgnum,timestamp,Angle1(deg),Angle2(deg)
0,1734233769.6181195,8.79,29.87
1,1734233769.6541662,8.79,29.87
2,1734233769.717697,9.09,29.87
3,1734233769.7687001,9.09,29.87
4,1734233769.8243341,9.09,29.87
5,1734233769.8765662,8.42,29.87
6,1734233769.9271996,8.42,29.87
7,1734233769.981035,8.79,29.87
8,1734233770.0338326,8.42,29.87
9,1734233770.0859053,9.09,29.87
10,1734233770.1403298,9.09,29.87
11,1734233770.1898282,8.42,29.87
12,1734233770.2451015,8.97,29.62
13,1734233770.2959044,8.42,29.87
14,1734233770.3461494,9.52,29.44
15,1734233770.3945367,9.22,29.44
16,1734233770.450271,8.42,29.87
17,1734233770.5135417,9.22,29.44
18,1734233770.5663447,9.22,29.44
19,1734233770.620726,8.42,29.87
20,1734233770.6761417,8.42,29.87
21,1734233770.727903,8.42,29.87
22,1734233770.7830174,8.42,29.87
23,1734233770.8325245,9.22,29.44
24,1734233770.8819685,9.22,29.44
25,1734233770.9323454,9.22,29.44
26,1734233770.98644,9.22,29.44
27,1734233771.0354538,9.22,29.44
28,1734233771.0950074,9.22,29.44
29,1734233771.1512127,9.22,29.44
30,1734233771.2044556,9.22,29.44
31,1734233771.2558963,9.22,29.44
32,1734233771.30975,9.22,29.44
33,1734233771.3666942,9.22,29.44
34,1734233771.4131138,9.22,29.44
35,1734233771.4686208,9.22,29.44
36,1734233771.517783,9.22,29.44
37,1734233771.5684917,9.22,29.44
38,1734233771.6190531,9.22,29.44
39,1734233771.6700056,9.22,29.44
40,1734233771.7186909,9.22,29.44
41,1734233771.771093,9.22,29.44
42,1734233771.8302078,9.22,29.44
43,1734233771.8846757,9.22,29.44
44,1734233771.9366922,9.22,29.44
45,1734233771.9897652,9.76,29.2
46,1734233772.0435932,9.22,29.44
47,1734233772.0971146,9.22,29.44
48,1734233772.1501188,9.22,29.44
49,1734233772.2020903,9.76,29.2
50,1734233772.2536936,9.76,29.2
51,1734233772.3144417,9.76,29.2
52,1734233772.3648064,9.09,29.2
53,1734233772.4156795,9.09,29.2
54,1734233772.4667969,9.39,29.2
55,1734233772.5196843,9.09,29.2
56,1734233772.5703273,9.39,29.2
57,1734233772.619078,9.39,29.2
58,1734233772.6728008,9.39,29.2
59,1734233772.727712,9.39,29.2
60,1734233772.7788599,9.39,29.2
61,1734233772.829776,9.39,29.2
62,1734233772.8837147,9.39,29.2
63,1734233772.9330268,9.39,29.2
64,1734233772.9877162,9.39,29.2
65,1734233773.038874,9.09,29.2
66,1734233773.091925,9.39,29.2
67,1734233773.209921,9.39,29.2
68,1734233773.3335514,9.39,29.2
69,1734233773.4642682,9.39,29.2
70,1734233773.5942526,9.39,29.2
71,1734233773.7120197,9.09,29.2
72,1734233773.841291,9.09,29.2
73,1734233773.9675095,9.39,29.2
74,1734233774.0964372,9.39,29.2
75,1734233774.2303658,9.39,29.2
76,1734233774.349535,9.09,29.2
77,1734233774.4749293,9.52,28.77
78,1734233774.597623,8.86,28.77
79,1734233774.7300742,9.15,28.77
80,1734233774.8485446,8.86,28.77
81,1734233774.983694,8.86,28.77
82,1734233775.1135786,8.86,28.77
83,1734233775.2271655,8.86,28.77
84,1734233775.3593786,8.86,28.77
85,1734233775.493258,9.23,28.77
86,1734233775.6181724,8.86,28.77
87,1734233775.734499,8.86,28.77
88,1734233775.864675,8.86,28.77
89,1734233775.9990976,8.86,28.77
90,1734233776.1150906,8.86,28.77
91,1734233776.2557626,8.86,28.77
92,1734233776.3707054,8.86,28.77
93,1734233776.5003922,8.86,28.77
94,1734233776.6310802,8.86,28.77
95,1734233776.7633367,8.86,28.77
96,1734233776.8953042,8.86,28.77
97,1734233777.0182683,9.01,28.53
98,1734233777.1458082,8.72,28.53
99,1734233777.2638228,8.72,28.53
100,1734233777.3980012,9.01,28.53
101,1734233777.5169723,8.72,28.53
102,1734233777.6508048,8.72,28.53
103,1734233777.7865531,8.72,28.53
104,1734233777.9050589,8.72,28.53
105,1734233778.0341296,8.72,28.53
106,1734233778.1503384,8.72,28.53
107,1734233778.2785904,8.72,28.53
108,1734233778.4114552,8.72,28.53
109,1734233778.5458531,8.72,28.53
110,1734233778.6682189,8.34,28.53
111,1734233778.7999578,8.72,28.53
112,1734233778.9167955,8.72,28.53
113,1734233779.0522282,8.72,28.53
114,1734233779.16991,8.34,28.53
115,1734233779.3028743,7.82,28.77
116,1734233779.4346054,8.34,28.53
117,1734233779.5536745,8.34,28.53
118,1734233779.687189,7.82,28.77
119,1734233779.8046582,8.06,28.53
120,1734233779.9346347,8.06,28.53
121,1734233780.0633152,8.06,28.53
122,1734233780.1980913,7.67,28.53
123,1734233780.3170123,8.49,28.1
124,1734233780.4428687,8.49,28.1
125,1734233780.5785146,7.67,28.53
126,1734233780.6979609,8.49,28.1
127,1734233780.832555,8.49,28.1
128,1734233780.9495637,8.49,28.1
129,1734233781.0736256,8.49,28.1
130,1734233781.2107267,8.49,28.1
131,1734233781.326539,8.49,28.1
132,1734233781.4608638,8.49,28.1
133,1734233781.5862443,8.49,28.1
134,1734233781.7178624,8.49,28.1
135,1734233781.8351405,8.49,28.1
136,1734233781.9699743,8.49,28.1
137,1734233782.0988858,8.49,28.1
138,1734233782.217693,8.49,28.1
139,1734233782.3477712,8.49,28.1
140,1734233782.4827838,8.49,28.1
141,1734233782.600449,8.49,28.1
142,1734233782.730767,7.82,28.1
143,1734233782.8506453,7.82,28.1
144,1734233782.9810915,7.82,28.1
145,1734233783.115199,7.82,28.1
146,1734233783.2342465,7.82,28.1
147,1734233783.3685226,7.82,28.1
148,1734233783.4967625,7.82,28.1
149,1734233783.6132987,7.82,28.1
150,1734233783.7489524,7.82,28.1
151,1734233783.8663278,7.82,28.1
152,1734233783.996148,7.82,28.1
153,1734233784.1301658,7.82,28.1
154,1734233784.261627,7.98,27.67
155,1734233784.378717,8.48,27.44
156,1734233784.5168438,8.48,27.44
157,1734233784.6310925,8.48,27.44
158,1734233784.7640722,8.1,27.44
159,1734233784.8981645,8.48,27.44
160,1734233785.0172644,8.1,27.44
161,1734233785.1491692,8.1,27.44
162,1734233785.2783475,8.1,27.44
163,1734233785.3965433,8.1,27.44
164,1734233785.52517,7.82,27.44
165,1734233785.6494336,7.82,27.44
166,1734233785.7816246,7.82,27.44
167,1734233785.9153426,7.44,27.44
168,1734233786.0322773,7.44,27.44
169,1734233786.1671689,7.44,27.44
170,1734233786.2965567,7.44,27.44
171,1734233786.412248,7.44,27.44
172,1734233786.547323,7.44,27.44
173,1734233786.666784,7.44,27.44
174,1734233786.7977917,7.44,27.44
175,1734233786.9318347,7.44,27.44
176,1734233787.0491092,7.61,27.0
177,1734233787.1798651,8.1,26.78
178,1734233787.3129175,8.1,26.78
179,1734233787.4310095,7.7,26.78
180,1734233787.56346,7.7,26.78
181,1734233787.6823971,7.7,26.78
182,1734233787.8154514,7.7,26.78
183,1734233787.9487815,7.04,26.78
184,1734233788.0668056,7.04,26.78
185,1734233788.2038996,7.04,26.78
186,1734233788.323459,7.04,26.78
187,1734233788.4467564,7.04,26.78
188,1734233788.581798,7.04,26.78
189,1734233788.6984658,7.04,26.78
190,1734233788.824352,7.04,26.78
191,1734233788.9544108,7.04,26.78
192,1734233789.0794334,7.47,26.35
193,1734233789.2124398,7.21,26.35
194,1734233789.3442376,7.21,26.35
195,1734233789.461973,6.81,26.35
196,1734233789.6019263,6.81,26.35
197,1734233789.7202168,6.81,26.35
198,1734233789.853614,6.81,26.35
199,1734233789.971798,6.81,26.35
200,1734233790.0991468,6.81,26.35
201,1734233790.2304142,6.56,26.35
202,1734233790.3612792,6.56,26.35
203,1734233790.4796154,6.56,26.35
204,1734233790.619104,6.56,26.35
205,1734233790.7476342,6.81,26.35
206,1734233790.8671227,6.56,26.35
207,1734233790.9830964,6.56,26.35
208,1734233791.1190505,6.63,26.13
209,1734233791.2453544,6.63,26.13
210,1734233791.3827934,6.63,26.13
211,1734233791.498905,6.63,26.13
212,1734233791.634322,6.82,25.69
213,1734233791.7500696,6.82,25.69
214,1734233791.8796618,6.82,25.69
215,1734233792.0133975,6.42,25.69
216,1734233792.1327658,6.42,25.69
217,1734233792.2633715,5.76,25.69
218,1734233792.3848455,5.76,25.69
219,1734233792.5187702,5.76,25.69
220,1734233792.6520536,5.76,25.69
221,1734233792.768688,6.61,25.25
222,1734233792.8990986,6.61,25.25
223,1734233793.0314069,6.36,25.25
224,1734233793.1489089,6.61,25.25
225,1734233793.2821012,5.96,25.25
226,1734233793.402173,6.0,25.05
227,1734233793.5362382,5.34,25.05
228,1734233793.6633255,5.78,24.61
229,1734233793.797484,5.78,24.61
230,1734233793.916551,5.13,24.61
231,1734233794.036966,5.13,24.61
232,1734233794.1677008,5.13,24.61
233,1734233794.2951787,5.35,24.16
234,1734233794.4273796,5.78,23.96
235,1734233794.5452895,5.78,23.96
236,1734233794.6729422,5.78,23.96
237,1734233794.8009667,5.78,23.96
238,1734233794.9353433,5.78,23.96
239,1734233795.0670109,5.37,23.96
240,1734233795.1848097,5.37,23.96
241,1734233795.3115225,5.37,23.96
242,1734233795.45114,5.37,23.96
243,1734233795.56989,5.37,23.96
244,1734233795.7044253,5.37,23.96
245,1734233795.8210037,5.37,23.96
246,1734233795.953825,5.37,23.96
247,1734233796.0799115,5.37,23.96
248,1734233796.1978006,5.37,23.96
249,1734233796.3310213,4.96,23.96
250,1734233796.455594,4.96,23.96
251,1734233796.581437,4.96,23.96
252,1734233796.7160685,4.73,23.96
253,1734233796.831664,4.73,23.96
254,1734233796.9694843,4.73,23.96
255,1734233797.0918958,4.73,23.96
256,1734233797.2162032,4.73,23.96
257,1734233797.3481061,4.73,23.96
258,1734233797.4657507,4.73,23.96
259,1734233797.5997837,4.73,23.96
260,1734233797.723739,4.73,23.96
261,1734233797.8622055,4.73,23.96
262,1734233797.9808986,4.73,23.96
263,1734233798.1122642,4.52,23.52
264,1734233798.235044,4.52,23.33
265,1734233798.3668592,5.16,22.88
266,1734233798.4824378,4.75,22.88
267,1734233798.617614,4.32,22.88
268,1734233798.7520294,4.11,22.88
269,1734233798.8710492,4.11,22.88
270,1734233799.001657,3.69,22.88
271,1734233799.1295264,4.56,22.43
272,1734233799.2478378,4.56,22.43
273,1734233799.3833756,4.56,22.43
274,1734233799.5025089,4.56,22.43
275,1734233799.6305265,4.14,22.43
276,1734233799.7644594,3.92,22.43
277,1734233799.8838358,4.32,22.25
278,1734233800.0059612,4.32,22.25
279,1734233800.145702,3.92,22.43
280,1734233800.2805467,3.92,22.43
281,1734233800.3944526,3.92,22.43
282,1734233800.5208132,4.32,22.25
283,1734233800.6493855,3.92,22.43
284,1734233800.7847376,3.5,22.43
285,1734233800.9011621,3.5,22.43
286,1734233801.0339823,3.5,22.43
287,1734233801.168118,3.5,22.43
288,1734233801.2873802,3.5,22.43
289,1734233801.4218643,3.89,22.25
290,1734233801.5349789,3.5,22.43
291,1734233801.6675851,4.13,21.8
292,1734233801.8019218,3.7,21.8
293,1734233801.9212997,3.95,21.35
294,1734233802.0528843,3.52,21.35
295,1734233802.1709483,3.26,21.18
296,1734233802.3021402,3.28,20.73
297,1734233802.4312124,3.28,20.73
298,1734233802.563659,3.09,20.73
299,1734233802.6799586,2.66,20.73
300,1734233802.8056555,2.22,20.73
301,1734233802.9319594,2.22,20.73
302,1734233803.0661128,2.22,20.73
303,1734233803.1856651,2.93,20.27
304,1734233803.3129835,2.5,20.27
305,1734233803.4485075,2.5,20.27
306,1734233803.5884871,2.5,20.27
307,1734233803.7069929,2.5,20.27
308,1734233803.824467,2.5,20.27
309,1734233803.9590108,2.84,20.11
310,1734233804.0778637,2.5,20.27
311,1734233804.2122667,2.5,20.27
312,1734233804.3309836,2.84,20.11
313,1734233804.4573247,2.5,20.27
314,1734233804.5981538,2.06,20.27
315,1734233804.7124782,2.06,20.27
316,1734233804.8444183,2.06,20.27
317,1734233804.971286,2.06,20.27
318,1734233805.0956473,2.06,20.27
319,1734233805.2264132,2.06,20.27
320,1734233805.360221,2.06,20.27
321,1734233805.4731367,2.06,20.27
322,1734233805.6148522,2.06,20.27
323,1734233805.7361655,2.4,20.11
324,1734233805.8685687,3.12,19.65
325,1734233805.98592,2.68,19.65
326,1734233806.1199713,2.24,19.65
327,1734233806.2508082,1.62,19.65
328,1734233806.3661878,1.8,19.65
329,1734233806.5008957,1.8,19.65
330,1734233806.6194432,2.07,19.2
331,1734233806.7495143,2.07,19.2
332,1734233806.8771858,2.07,19.2
333,1734233807.012665,1.63,19.2
334,1734233807.1287584,1.47,19.2
335,1734233807.251566,1.63,19.2
336,1734233807.3823164,1.63,19.2
337,1734233807.5150418,1.79,19.04
338,1734233807.6322672,1.19,19.2
339,1734233807.7585778,2.41,18.59
340,1734233807.8975315,2.41,18.59
341,1734233808.0160868,2.24,18.59
342,1734233808.1488855,2.24,18.59
343,1734233808.2680194,2.24,18.59
344,1734233808.40358,2.24,18.59
345,1734233808.5297623,2.24,18.59
346,1734233808.6652668,2.24,18.59
347,1734233808.782933,1.8,18.59
348,1734233808.904432,0.76,18.13
349,1734233809.0335538,0.62,17.67
350,1734233809.1630816,0.31,17.53
351,1734233809.2978444,-0.28,17.07
352,1734233809.4173057,0.0,16.47
353,1734233809.549044,0.0,16.47
354,1734233809.6841931,0.07,15.68
355,1734233809.8015316,-1.05,16.01
356,1734233809.9357994,-0.71,15.55
357,1734233810.0521846,-0.71,15.55
358,1734233810.1828752,-1.17,15.55
359,1734233810.3168602,-0.46,15.42
360,1734233810.4331157,-0.92,15.42
361,1734233810.5649157,0.21,15.09
362,1734233810.6826806,-0.71,15.55
363,1734233810.8147907,-0.59,16.01
364,1734233810.9473984,-0.59,16.47
365,1734233811.0636914,0.18,16.61
366,1734233811.1972682,0.17,17.07
367,1734233811.3340843,0.31,17.07
368,1734233811.4494386,1.22,17.07
369,1734233811.5835497,0.62,17.67
370,1734233811.7012599,0.62,17.67
371,1734233811.8274324,1.06,17.67
372,1734233811.9688442,1.36,17.53
373,1734233812.0836217,0.91,17.98
374,1734233812.213454,1.36,17.53
375,1734233812.3443751,1.06,17.98
376,1734233812.476542,0.76,18.13
377,1734233812.6014762,0.76,18.13
378,1734233812.7344155,1.2,18.13
379,1734233812.8538058,1.2,18.13
380,1734233812.9864566,1.2,18.13
381,1734233813.1050684,1.2,18.13
382,1734233813.2316916,1.2,18.13
383,1734233813.3651195,1.2,18.13
384,1734233813.4841757,1.2,18.13
