imgnum,timestamp,Angle1(deg),Angle2(deg)
0,1734296536.9341276,-5.75715661890311,4.325060434738461
1,1734296536.9702926,-6.23421286773484,4.325060434738461
2,1734296537.028901,-6.23421286773484,4.325060434738461
3,1734296537.0826187,-5.75715661890311,4.325060434738461
4,1734296537.1374826,-6.23421286773484,4.325060434738461
5,1734296537.1907694,-6.23421286773484,4.325060434738461
6,1734296537.2442873,-6.23421286773484,4.325060434738461
7,1734296537.3014123,-6.23421286773484,4.325060434738461
8,1734296537.3553677,-6.23421286773484,4.325060434738461
9,1734296537.4075067,-6.23421286773484,4.325060434738461
10,1734296537.4612846,-6.23421286773484,4.325060434738461
11,1734296537.5130525,-6.23421286773484,4.325060434738461
12,1734296537.5628607,-5.75715661890311,4.325060434738461
13,1734296537.6122677,-6.23421286773484,4.325060434738461
14,1734296537.6649766,-6.23421286773484,4.325060434738461
15,1734296537.7205637,-6.23421286773484,4.325060434738461
16,1734296537.775876,-6.23421286773484,4.325060434738461
17,1734296537.8289773,-6.250244143061622,4.325060434738461
18,1734296537.883094,-6.23421286773484,4.325060434738461
19,1734296537.9384487,-6.23421286773484,4.325060434738461
20,1734296537.9882984,-6.250244143061622,4.325060434738461
21,1734296538.0452921,-6.23421286773484,4.325060434738461
22,1734296538.1006105,-5.75715661890311,4.325060434738461
23,1734296538.1492474,-6.250244143061622,4.325060434738461
24,1734296538.1986322,-6.270725078016966,4.361572645020587
25,1734296538.247621,-5.75715661890311,4.325060434738461
26,1734296538.310025,-5.781838191419638,4.361572645020587
27,1734296538.364532,-6.250244143061622,4.325060434738461
28,1734296538.416784,-5.75715661890311,4.325060434738461
29,1734296538.4656804,-5.75715661890311,4.325060434738461
30,1734296538.5166695,-6.23421286773484,4.325060434738461
31,1734296538.5695946,-5.75715661890311,4.325060434738461
32,1734296538.6210117,-5.75715661890311,4.325060434738461
33,1734296538.6723979,-4.800871343919567,3.8460300900473783
34,1734296538.7301729,-4.800871343919567,3.8460300900473783
35,1734296538.7847066,-4.808893715683595,3.8460300900473783
