Time(s),R1(O),R2(O),R3(O),R4(O)
1734296536.9341276,95.68,89.17,97.57,98.76
1734296536.982088,95.68,89.17,97.57,98.76
1734296537.034394,95.70,89.20,97.59,98.78
1734296537.0912838,95.73,89.20,97.62,98.81
1734296537.1520882,95.75,89.20,97.65,98.83
1734296537.2064407,95.78,89.20,97.65,98.83
1734296537.2599428,95.80,89.20,97.67,98.86
1734296537.3014123,95.80,89.20,97.70,98.88
1734296537.3553677,95.83,89.20,97.72,98.88
1734296537.4075067,95.85,89.20,97.72,98.91
1734296537.4673443,95.88,89.20,97.75,98.94
1734296537.5130525,95.90,89.22,97.77,98.94
1734296537.5693665,95.93,89.22,97.80,98.96
1734296537.6122677,95.93,89.22,97.82,98.99
1734296537.6676917,95.95,89.24,97.85,98.99
1734296537.728821,95.98,89.27,97.88,99.01
1734296537.775876,95.98,89.27,97.90,99.04
1734296537.8344972,95.98,89.27,97.90,99.01
1734296537.883094,95.98,89.27,97.90,99.01
1734296537.9384487,95.95,89.29,97.90,99.01
1734296538.013379,95.95,89.29,97.93,99.01
1734296538.0555615,95.95,89.29,97.93,99.01
1734296538.106608,95.95,89.31,97.93,99.01
1734296538.1492474,95.95,89.31,97.93,99.01
1734296538.2047045,95.95,89.31,97.95,99.01
1734296538.2561686,95.93,89.31,97.95,99.01
1734296538.325786,95.93,89.29,97.95,99.01
1734296538.364532,95.93,89.29,97.95,99.01
1734296538.416784,95.93,89.29,97.95,99.01
1734296538.4656804,95.93,89.29,97.95,99.01
1734296538.5166695,95.93,89.27,97.95,99.01
1734296538.5695946,95.93,89.29,97.95,99.01
1734296538.6364586,95.93,89.27,97.95,99.04
1734296538.6908154,95.93,89.27,97.95,99.04
1734296538.7362113,95.93,89.24,97.95,99.04
1734296538.7847066,95.93,89.24,97.95,99.04
1734296538.8364708,95.93,89.27,97.95,99.04
1734296538.8879423,95.93,89.24,97.95,99.04
1734296538.9458597,95.93,89.24,97.95,99.04
1734296538.9917164,95.93,89.24,97.95,99.04
1734296539.0649483,95.93,89.24,97.95,99.04
1734296539.0974202,95.93,89.24,97.95,99.04
1734296539.1648846,95.93,89.24,97.95,99.04
1734296539.2034981,95.93,89.24,97.95,99.04
1734296539.2478921,95.93,89.22,97.95,99.04
1734296539.3050065,95.93,89.22,97.95,99.04
1734296539.3614058,95.93,89.20,97.95,99.04
1734296539.4198816,95.93,89.20,97.95,99.01
1734296539.4866116,95.93,89.20,97.95,99.01
1734296539.5406153,95.93,89.20,97.95,99.01
1734296539.5856867,95.93,89.22,97.95,99.01
1734296539.637818,95.93,89.20,97.95,99.01
1734296539.6952746,95.93,89.20,97.95,99.01
1734296539.7297843,95.93,89.22,97.95,99.01
1734296539.7807105,95.93,89.22,97.95,99.01
1734296539.8487306,95.93,89.24,97.95,99.01
1734296539.8936903,95.93,89.29,97.98,99.01
1734296539.9443195,95.93,89.36,98.00,99.01
1734296539.9991145,95.93,89.43,98.03,99.01
1734296540.0485318,95.90,89.52,98.05,99.01
1734296540.1019368,95.88,89.62,98.08,99.01
1734296540.166941,95.88,89.73,98.11,99.01
1734296540.2326155,95.85,89.85,98.13,99.01
1734296540.263818,95.83,89.99,98.18,99.01
1734296540.324786,95.83,90.18,98.23,99.01
1734296540.3732693,95.83,90.34,98.31,99.01
1734296540.4268332,95.80,90.56,98.39,99.01
1734296540.496796,95.80,90.77,98.47,99.01
1734296540.5489454,95.78,90.98,98.54,99.01
1734296540.5861871,95.75,91.22,98.62,99.01
1734296540.6403484,95.75,91.43,98.70,99.01
1734296540.7115438,95.73,91.65,98.75,99.01
1734296540.7534678,95.70,91.84,98.80,99.01
1734296540.870949,95.70,92.03,98.85,99.01
1734296540.9890654,95.70,92.20,98.90,99.01
1734296541.1076996,95.70,92.39,98.96,98.99
1734296541.2383263,95.70,92.54,99.01,98.99
1734296541.362044,95.70,92.71,99.06,98.99
1734296541.4901385,95.70,92.85,99.08,98.99
1734296541.6078498,95.70,92.92,99.11,98.96
1734296541.7352223,95.68,93.00,99.11,98.96
1734296541.862502,95.68,93.04,99.11,98.96
1734296541.985798,95.68,93.09,99.11,98.96
1734296542.1042824,95.68,93.14,99.11,98.96
1734296542.2201648,95.68,93.17,99.11,98.94
1734296542.358479,95.68,93.19,99.11,98.94
1734296542.4847395,95.68,93.21,99.11,98.94
1734296542.602047,95.68,93.19,99.11,98.91
1734296542.7220812,95.68,93.19,99.11,98.88
1734296542.854575,95.68,93.19,99.11,98.88
1734296542.9803233,95.68,93.14,99.11,98.91
1734296543.0961797,95.68,93.14,99.11,98.88
1734296543.2211874,95.68,93.12,99.11,98.88
1734296543.3410163,95.68,93.07,99.11,98.88
1734296543.4727144,95.68,93.07,99.11,98.91
1734296543.5896811,95.68,93.04,99.08,98.91
1734296543.73045,95.70,93.00,99.08,98.91
1734296543.8527524,95.70,92.92,99.08,98.91
1734296543.9682662,95.73,92.83,99.06,98.94
1734296544.1003327,95.75,92.71,99.03,98.96
1734296544.2262268,95.78,92.59,99.01,98.96
1734296544.3526418,95.80,92.44,98.98,98.99
1734296544.46874,95.83,92.32,98.96,99.01
1734296544.5945342,95.85,92.18,98.93,99.01
1734296544.725253,95.88,92.03,98.88,99.04
1734296544.8437233,95.88,91.89,98.83,99.04
1734296544.9752553,95.90,91.72,98.77,99.04
1734296545.0941668,95.93,91.55,98.70,99.07
1734296545.2140882,95.93,91.41,98.65,99.07
1734296545.3461342,95.95,91.24,98.59,99.07
1734296545.4753566,95.98,91.08,98.57,99.09
1734296545.5977514,95.95,90.96,98.52,99.09
1734296545.723186,95.98,90.89,98.49,99.07
1734296545.8446472,95.98,90.84,98.49,99.07
1734296545.9709806,95.95,90.89,98.49,99.07
1734296546.0977995,95.93,90.96,98.49,99.04
1734296546.215463,95.90,91.03,98.52,99.04
1734296546.34527,95.88,91.15,98.54,99.01
1734296546.470386,95.85,91.29,98.57,99.01
1734296546.5967696,95.83,91.41,98.62,98.99
1734296546.7201355,95.83,91.58,98.67,98.96
1734296546.8390486,95.80,91.77,98.72,98.99
1734296546.963907,95.78,91.94,98.80,98.96
1734296547.0908906,95.78,92.10,98.85,98.94
1734296547.219843,95.75,92.27,98.90,98.91
1734296547.337415,95.73,92.46,98.96,98.88
1734296547.4700446,95.73,92.63,99.01,98.86
1734296547.5900137,95.70,92.78,99.03,98.86
1734296547.7078965,95.68,92.90,99.06,98.86
1734296547.840955,95.68,92.97,99.08,98.83
1734296547.9656873,95.68,93.00,99.08,98.86
1734296548.0919466,95.68,93.00,99.08,98.86
1734296548.208679,95.70,92.97,99.06,98.86
1734296548.3425827,95.73,92.88,99.03,98.86
1734296548.4637809,95.73,92.80,99.01,98.88
1734296548.5884116,95.75,92.68,98.98,98.88
1734296548.7031195,95.78,92.51,98.96,98.88
1734296548.8370697,95.78,92.37,98.93,98.91
1734296548.9584687,95.80,92.22,98.88,98.91
1734296549.0878112,95.83,92.06,98.83,98.94
1734296549.2040598,95.83,91.89,98.77,98.96
1734296549.3311455,95.85,91.72,98.72,98.99
1734296549.459382,95.88,91.53,98.67,99.01
