Time(s),Angle1(deg),Angle2(deg)
7.9,71.5,72.32
7.9,71.5,72.32
8.0,71.04,72.32
8.0,70.77,72.11
8.0,70.91,72.05
8.0,70.84,72.11
8.0,70.84,72.11
8.1,70.64,72.05
8.1,70.84,72.11
8.1,70.84,72.11
8.1,70.84,72.11
8.1,70.84,72.11
8.2,70.57,72.11
8.2,70.18,71.63
8.2,69.71,71.36
8.2,68.86,71.15
8.2,68.2,70.87
8.3,67.73,70.39
8.3,67.08,69.9
8.3,66.61,69.7
8.3,66.33,69.62
8.3,66.06,69.37
8.4,65.68,69.09
8.4,65.21,68.81
8.4,64.74,68.73
8.4,64.09,68.44
8.4,64.0,68.04
8.4,63.34,68.04
8.5,63.25,67.63
8.5,62.68,67.43
8.5,62.31,67.15
8.5,61.94,66.86
8.5,61.66,66.69
8.6,61.19,66.48
8.6,60.9,66.28
8.6,60.44,65.99
8.6,60.05,65.79
8.6,59.68,65.7
8.6,59.5,65.59
8.7,59.32,65.41
8.7,59.4,65.1
8.7,58.75,65.21
8.7,58.28,64.81
8.8,58.17,64.72
8.8,57.99,64.42
8.8,57.42,64.52
8.8,57.24,64.22
8.8,57.06,64.22
8.9,56.95,63.93
8.9,56.66,63.93
8.9,56.48,63.93
8.9,56.19,63.73
8.9,56.02,63.73
9.0,55.9,63.53
9.0,55.73,63.43
9.0,55.61,63.24
9.0,55.61,63.24
9.0,55.2,63.04
9.1,55.03,63.04
9.1,54.97,62.94
9.1,54.85,62.74
9.1,54.68,62.64
9.1,54.39,62.64
9.2,54.22,62.64
9.2,54.22,62.64
9.2,54.39,62.45
9.2,54.27,62.45
9.2,53.93,62.45
9.2,54.05,62.45
9.3,53.76,62.45
9.3,53.46,62.34
9.3,53.76,62.05
9.3,53.46,62.05
9.3,53.46,62.05
9.4,53.46,62.05
9.4,53.17,62.15
9.4,53.34,61.95
9.4,53.34,61.85
9.4,53.34,61.85
9.5,53.34,61.95
9.5,53.34,61.95
9.5,53.17,61.95
9.5,52.75,61.76
9.5,52.46,61.76
9.6,52.71,61.65
9.6,52.71,61.65
9.6,52.71,61.65
9.6,52.71,61.65
9.6,52.71,61.65
9.6,52.71,61.65
9.7,52.71,61.65
9.7,52.75,61.46
9.7,52.46,61.46
9.7,52.29,61.35
9.7,52.29,61.35
9.8,52.29,61.35
9.8,52.29,61.35
9.8,52.29,61.35
9.8,52.42,61.35
9.8,52.42,61.35
9.9,52.25,61.35
9.9,52.13,61.35
9.9,52.13,61.35
9.9,52.13,61.35
9.9,52.13,61.35
10.0,52.13,61.55
10.0,52.13,61.55
10.0,52.13,61.55
10.0,51.87,61.46
10.0,51.87,61.27
10.1,52.0,61.16
10.1,51.87,61.27
10.1,52.0,61.16
10.1,52.0,61.16
10.2,52.0,61.16
10.2,52.0,61.35
10.2,52.0,61.35
10.2,52.0,61.16
10.2,52.0,61.16
10.3,52.0,61.35
10.3,52.0,61.35
10.3,52.0,61.16
10.3,52.0,61.16
10.3,52.0,61.35
10.4,52.0,61.16
10.4,52.0,61.16
10.4,52.0,61.16
10.4,51.54,61.16
10.4,51.54,60.86
10.5,51.41,60.86
10.5,51.54,60.86
10.5,51.41,60.86
10.5,51.54,60.86
10.5,51.41,60.86
10.5,51.41,60.86
10.6,51.41,60.86
10.6,51.54,60.86
10.6,51.41,60.86
10.6,51.41,61.05
10.6,51.41,61.05
10.7,51.24,61.05
10.7,51.24,60.86
10.7,51.41,60.86
10.7,51.24,60.86
10.7,51.24,61.05
10.7,51.41,61.05
10.8,51.24,60.86
10.8,51.24,60.86
10.8,51.24,61.05
10.8,51.41,60.86
10.9,51.24,60.86
10.9,51.41,60.86
10.9,51.67,61.05
10.9,53.05,61.85
10.9,55.56,62.74
11.0,59.5,64.81
11.0,64.09,67.46
11.0,68.59,70.18
11.0,71.5,72.26
11.0,72.76,73.7
11.1,72.56,73.91
11.1,72.56,73.49
11.1,72.62,73.43
11.1,72.62,73.43
11.1,72.62,73.43
11.2,72.56,73.49
11.2,72.62,73.43
11.2,72.62,73.43
11.2,72.62,73.43
11.2,72.62,73.43
11.3,72.62,73.43
11.3,72.62,73.43
11.3,73.02,73.43
11.3,73.48,73.91
11.3,74.34,74.17
11.3,75.2,74.59
11.4,75.66,75.07
11.4,76.07,75.49
11.4,76.27,75.75
11.4,76.32,75.96
11.4,76.52,75.96
11.5,76.72,75.96
11.5,76.72,75.96
11.5,77.18,76.17
11.5,77.58,76.23
11.5,77.79,76.65
11.6,77.95,76.7
11.6,78.24,76.86
11.6,78.44,76.86
11.6,78.81,76.96
11.6,78.81,77.12
11.6,78.81,77.12
11.7,78.81,77.33
11.7,78.81,77.33
11.7,78.85,77.33
11.7,78.85,77.33
11.7,78.85,77.33
11.8,79.51,77.33
11.8,79.71,77.75
11.8,79.88,77.8
11.8,80.13,78.01
11.8,80.13,78.01
11.9,80.13,78.01
11.9,80.13,78.01
11.9,80.13,78.01
11.9,80.33,78.01
11.9,80.74,78.01
12.0,80.54,78.27
12.0,80.57,78.22
12.0,80.74,78.06
12.0,80.74,78.06
12.0,80.74,78.06
12.1,80.74,78.06
12.1,80.74,78.06
12.1,80.74,78.22
12.1,80.74,78.06
12.1,80.74,78.06
12.2,80.74,78.06
12.2,80.78,78.06
12.2,80.54,78.27
12.2,80.78,78.06
12.2,80.78,78.06
12.3,80.57,78.27
12.3,80.57,78.27
12.3,80.57,78.27
12.3,80.57,78.27
12.3,80.57,78.27
12.4,80.78,78.06
12.4,80.57,78.27
12.4,80.74,78.1
12.4,80.74,78.1
12.4,80.57,78.27
12.5,80.57,78.48
12.5,80.74,78.27
12.5,80.78,78.22
12.5,80.78,78.22
12.5,80.74,78.27
12.6,80.74,78.27
12.6,80.74,78.1
12.6,80.74,78.27
12.6,80.74,78.1
12.6,80.78,78.06
12.6,80.78,78.22
12.7,80.78,78.22
12.7,80.78,78.06
12.7,80.78,78.06
12.7,80.78,78.06
12.8,80.78,78.27
12.8,80.78,78.06
12.8,80.78,78.06
12.8,80.74,78.1
12.8,80.74,78.1
12.9,80.74,78.1
12.9,80.78,78.06
12.9,80.78,78.22
12.9,80.78,78.06
12.9,80.78,78.06
12.9,80.78,78.06
13.0,80.57,78.27
13.0,80.78,78.06
13.0,80.78,78.06
13.0,80.57,78.27
13.1,80.57,78.27
13.1,80.74,78.1
13.1,80.78,78.06
13.1,80.78,78.06
13.1,80.78,78.06
13.2,80.78,78.06
13.2,80.78,78.06
13.2,80.78,78.06
13.2,80.78,78.06
13.2,80.78,78.06
13.3,80.78,78.06
13.3,80.78,78.22
13.3,80.78,78.22
13.3,80.78,78.22
13.3,80.78,78.22
13.3,80.78,78.22
13.4,80.74,78.22
13.4,80.74,78.22
13.4,80.78,78.22
13.4,80.78,78.22
13.4,80.78,78.22
13.5,80.78,78.22
13.5,80.78,78.06
13.5,80.78,78.22
13.5,80.74,78.22
13.5,80.74,78.22
13.5,80.74,78.22
13.6,80.74,78.22
13.6,80.74,78.22
13.6,80.74,78.22
13.6,80.74,78.22
13.6,80.74,78.22
13.6,80.54,78.22
13.7,80.13,78.22
13.7,80.13,78.22
13.7,79.92,78.22
13.7,79.92,78.22
13.7,80.09,78.06
13.8,80.09,78.06
13.8,79.92,78.22
13.8,79.92,78.22
13.8,79.92,78.22
13.8,79.92,78.22
13.9,80.09,78.01
13.9,79.51,77.97
13.9,79.51,77.75
13.9,79.3,77.75
13.9,79.26,77.75
13.9,79.51,77.75
14.0,79.51,77.75
14.0,79.26,77.75
14.0,79.26,77.75
14.0,79.26,77.75
14.0,79.3,77.75
14.1,79.3,77.75
14.1,79.3,77.75
14.1,79.26,77.75
14.1,79.06,77.75
14.1,79.06,77.75
14.2,79.1,77.75
14.2,79.1,77.75
14.2,79.1,77.75
14.2,79.1,77.75
14.2,78.65,77.54
14.2,78.2,76.91
14.3,77.58,76.65
14.3,76.93,76.17
14.3,76.27,75.96
14.3,76.07,75.81
14.3,75.86,75.49
14.4,75.61,75.33
14.4,75.0,75.28
14.4,75.0,75.07
14.4,74.6,74.8
14.4,74.34,74.59
14.4,73.88,74.38
14.5,73.48,74.17
14.5,73.02,73.91
14.5,72.82,73.7
14.5,72.56,73.7
14.5,72.36,73.7
14.6,72.62,73.43
14.6,72.62,73.43
14.6,72.62,73.43
14.6,72.62,73.43
14.6,72.62,73.43
14.7,72.62,73.43
14.7,72.62,73.43
14.7,72.62,73.43
14.7,72.62,73.43
14.7,72.62,73.43
14.7,72.62,73.43
14.8,72.62,73.43
14.8,72.62,73.43
14.8,72.62,73.43
14.8,72.62,73.43
14.8,73.08,73.43
14.9,73.68,73.7
14.9,74.08,74.38
14.9,75.0,74.8
14.9,76.27,75.33
14.9,77.13,75.96
14.9,78.2,76.44
15.0,78.81,77.12
15.0,79.51,77.54
15.0,79.96,77.97
15.0,80.78,78.22
15.0,81.4,78.69
15.1,82.23,79.11
15.1,83.06,79.79
15.1,84.35,80.04
15.1,86.02,80.96
15.1,87.06,82.21
15.1,88.33,82.66
15.2,89.17,83.09
15.2,89.16,83.33
15.2,89.16,83.11
15.2,88.95,83.11
15.2,88.96,83.09
15.3,89.17,83.09
15.3,88.95,83.11
15.3,89.16,83.09
15.3,89.16,83.09
15.3,89.16,83.11
15.4,89.16,83.09
15.4,89.16,83.11
15.4,89.16,83.11
15.4,89.16,83.09
15.4,89.16,83.09
15.5,89.16,83.09
15.5,89.16,83.09
15.5,89.16,83.09
15.5,89.16,83.09
15.5,89.16,83.11
15.6,89.16,83.09
15.6,89.16,83.09
15.6,88.95,83.3
15.6,88.95,83.33
15.6,88.95,83.33
15.7,89.16,83.09
15.7,89.16,83.11
15.7,88.95,83.33
15.7,89.16,83.09
15.7,89.37,83.09
15.8,89.37,83.11
15.8,89.16,83.33
15.8,83.33,
15.8,89.16,83.33
15.8,88.95,83.33
15.9,88.95,83.33
15.9,88.95,83.33
15.9,89.16,83.33
15.9,89.16,83.33
15.9,89.16,83.33
15.9,88.95,83.33
16.0,89.16,83.33
16.0,89.16,83.33
16.0,89.16,83.33
16.0,89.16,83.33
16.0,89.37,83.11
16.1,89.16,83.11
16.1,88.95,83.33
16.1,88.95,83.33
16.1,89.16,83.33
16.1,89.16,83.33
16.2,89.16,83.33
16.2,89.16,83.33
16.2,89.16,83.09
16.2,88.95,83.33
16.2,88.95,83.33
16.3,89.17,83.3
16.3,89.37,83.11
16.3,89.16,83.33
16.3,89.37,83.11
16.3,89.37,83.11
16.4,89.37,83.09
16.4,89.16,83.33
16.4,86.21,84.84
16.4,84.33,85.06
16.4,82.64,84.42
16.4,81.75,83.99
16.5,81.78,83.75
16.5,81.75,83.99
16.5,81.54,83.99
16.5,81.57,83.97
16.5,81.57,83.97
16.5,81.57,83.97
16.6,81.57,83.97
16.6,81.57,83.97
16.6,81.54,83.99
16.6,81.57,83.97
16.6,81.57,83.97
16.7,81.57,83.95
16.7,81.57,83.99
16.7,81.57,83.97
16.7,81.54,83.97
16.7,81.54,83.99
16.8,81.57,83.95
16.8,81.57,83.95
16.8,81.57,83.95
16.8,81.54,83.99
16.8,81.54,83.99
16.8,80.92,83.97
16.9,78.77,84.42
16.9,77.45,84.18
16.9,77.24,83.95
16.9,77.2,83.97
16.9,77.2,83.99
17.0,76.78,83.99
17.0,76.78,83.99
17.0,76.78,83.97
17.0,76.53,83.97
17.0,76.53,83.97
17.1,76.58,83.95
17.1,76.12,83.99
17.1,76.12,83.97
17.1,76.07,83.97
17.1,75.86,83.97
17.2,75.86,83.97
17.2,75.66,83.97
17.2,75.81,83.97
17.2,75.71,83.95
17.2,75.71,83.95
17.3,75.5,83.95
17.3,74.99,84.18
17.3,74.99,84.18
17.3,74.99,84.18
17.3,75.19,83.97
17.3,75.19,83.97
17.4,74.93,83.97
17.4,74.73,84.18
17.4,74.73,84.18
17.4,74.73,84.18
17.4,74.58,84.18
17.5,74.58,84.18
17.5,74.58,84.2
17.5,74.52,84.18
17.5,74.52,84.18
17.5,74.32,84.18
17.6,74.32,84.18
17.6,74.32,84.18
17.6,74.32,84.18
17.6,74.32,84.18
17.6,74.32,84.18
17.7,74.32,84.18
17.7,74.17,84.18
17.7,74.11,84.18
17.7,74.05,84.18
17.7,74.11,84.18
17.8,73.91,84.18
17.8,73.44,84.18
17.8,73.44,84.18
17.8,73.44,84.18
17.8,73.44,84.18
17.9,73.44,84.18
17.9,73.44,84.18
17.9,73.44,84.18
17.9,73.44,84.16
17.9,73.44,84.16
18.0,73.44,84.16
18.0,73.44,84.16
18.0,73.44,84.16
18.0,73.44,84.16
18.0,73.44,84.16
18.1,73.44,84.16
18.1,73.44,84.16
18.1,73.44,84.16
18.1,73.44,84.16
18.1,73.44,84.16
18.2,73.44,84.16
18.2,73.44,84.16
18.2,73.44,84.16
18.2,73.24,84.16
18.2,73.24,84.16
18.3,73.24,84.16
18.3,73.24,84.16
18.3,73.24,84.16
18.3,73.24,84.16
18.3,73.24,84.16
18.3,73.24,84.16
18.4,73.24,84.16
18.4,73.24,84.16
18.4,73.18,84.16
18.4,73.18,84.16
18.4,73.24,84.16
18.5,73.18,84.16
18.5,73.18,84.16
18.5,73.18,84.16
18.5,73.18,84.16
18.5,73.04,84.16
18.6,73.04,84.16
18.6,72.98,84.16
18.6,73.04,84.16
18.6,73.04,84.16
18.6,73.04,84.16
18.7,73.04,84.16
18.7,72.98,84.18
18.7,72.98,84.18
18.7,72.98,84.18
18.7,72.98,84.16
18.8,72.71,84.18
18.8,72.71,84.2
18.8,72.98,84.16
18.8,72.77,84.16
18.8,72.77,84.16
18.9,72.77,84.16
18.9,72.98,84.18
18.9,72.77,84.18
18.9,72.77,84.18
18.9,72.77,84.16
18.9,72.77,84.18
19.0,72.77,84.16
19.0,72.77,84.16
19.0,72.77,84.18
19.0,72.77,84.18
19.0,72.77,84.16
19.1,72.77,84.16
19.1,72.77,84.16
19.1,72.77,84.16
19.1,72.77,84.16
19.1,72.77,84.16
19.2,72.77,84.16
19.2,72.77,84.16
19.2,72.77,84.18
19.2,72.77,84.16
19.2,72.77,84.16
19.3,72.77,84.18
19.3,73.04,84.16
19.3,75.04,83.52
19.3,76.83,83.75
19.3,79.23,83.49
19.4,81.13,83.75
19.4,82.41,83.97
19.4,84.75,83.75
19.4,86.23,83.73
19.4,87.69,83.73
19.4,88.53,83.75
19.5,88.74,83.78
19.5,88.74,83.75
19.5,88.74,83.75
19.5,88.74,83.73
19.5,88.74,83.75
19.6,88.74,83.75
19.6,88.74,83.75
19.6,88.74,83.73
19.6,88.74,83.75
19.6,88.74,83.75
19.7,88.74,83.75
19.7,88.74,83.75
19.7,88.74,83.75
19.7,88.74,83.75
19.7,88.74,83.73
19.8,88.74,83.75
19.8,88.95,83.75
19.8,88.74,83.75
19.8,88.74,83.75
19.8,88.95,83.75
19.9,88.95,83.75
19.9,88.95,83.75
19.9,88.95,83.75
19.9,89.16,83.75
19.9,89.16,83.75
20.0,89.16,83.75
20.0,89.16,83.75
20.0,89.37,83.54
20.0,89.16,83.75
20.0,89.16,83.75
20.0,89.37,83.54
20.1,89.16,83.75
20.1,87.92,83.49
20.1,82.64,80.93
20.1,74.85,76.65
20.1,66.99,71.5
20.2,60.9,66.74
20.2,57.99,64.61
20.2,58.46,64.71
20.2,61.37,65.97
20.2,65.59,68.12
20.3,68.86,70.26
20.3,70.37,71.5
20.3,69.32,71.63
20.3,67.08,70.46
20.3,64.65,68.88
20.4,62.68,67.43
20.4,61.94,66.86
20.4,62.31,66.86
20.4,62.97,67.15
20.4,63.53,67.63
20.5,63.81,67.83
20.5,63.62,67.83
20.5,63.53,67.83
20.5,63.25,67.95
20.5,63.06,67.75
20.6,62.97,67.55
20.6,62.68,67.55
20.6,62.31,67.46
20.6,62.59,67.26
20.6,62.5,67.06
20.7,62.4,66.94
20.7,62.03,67.06
20.7,61.94,66.97
20.7,61.66,66.97
20.7,61.76,66.89
20.7,61.74,66.77
20.8,61.56,66.77
20.8,61.37,66.69
20.8,61.47,66.69
20.8,61.19,66.48
20.8,60.9,66.48
20.9,60.72,66.19
20.9,60.72,66.19
20.9,60.33,66.28
20.9,60.44,66.28
20.9,60.62,65.99
21.0,60.33,65.99
21.0,60.05,65.99
21.0,60.15,65.99
21.0,59.97,65.7
21.0,59.68,65.7
21.1,59.5,65.7
21.1,59.5,65.7
21.1,59.68,65.79
21.1,59.68,65.59
21.1,59.68,65.5
21.2,59.68,65.48
21.2,59.79,65.39
21.2,59.68,65.41
21.2,59.22,65.41
21.2,58.93,65.41
21.3,59.04,65.21
21.3,58.93,65.21
21.3,58.93,65.21
21.3,59.04,65.12
21.3,58.86,65.12
21.4,58.57,65.12
21.4,58.75,64.92
21.4,58.75,64.92
21.4,58.75,64.92
21.4,58.64,65.1
21.5,58.53,65.01
21.5,58.46,64.92
21.5,58.46,64.81
21.5,58.46,64.72
21.5,58.64,64.72
21.6,58.64,64.72
21.6,58.64,64.81
21.6,58.46,64.81
21.6,58.46,64.71
21.6,58.46,64.81
21.7,58.46,64.81
21.7,58.46,64.72
21.7,58.46,64.72
21.7,58.46,64.81
21.7,57.88,64.81
21.7,57.99,64.52
21.8,57.99,64.52
21.8,57.99,64.42
21.8,57.99,64.42
21.8,57.99,64.52
21.8,57.99,64.52
21.9,57.99,64.52
21.9,57.99,64.52
21.9,57.71,64.52
21.9,57.71,64.52
21.9,57.71,64.52
22.0,57.71,64.52
22.0,57.71,64.52
22.0,57.71,64.42
22.0,57.71,64.52
22.0,57.71,64.52
22.1,57.71,64.41
22.1,57.53,64.52
22.1,57.53,64.52
22.1,57.53,64.52
22.1,57.53,64.52
22.2,57.42,64.52
22.2,57.42,64.52
22.2,57.42,64.52
22.2,57.42,64.52
22.2,57.42,64.52
22.3,57.42,64.52
22.3,57.53,64.52
22.3,57.42,64.52
22.3,57.42,64.52
22.3,57.42,64.42
22.3,57.42,64.22
22.4,57.42,64.22
22.4,57.42,64.22
22.4,57.42,64.22
22.4,57.42,64.13
22.4,57.42,64.22
22.5,57.71,64.42
22.5,58.17,64.81
22.5,58.75,65.01
22.5,59.04,65.5
22.5,59.5,65.5
22.6,59.68,65.59
22.6,58.93,66.08
22.6,57.35,68.44
22.6,56.08,69.9
22.6,56.25,70.87
22.6,55.78,71.84
22.7,55.78,71.84
22.7,55.03,71.84
22.7,54.56,71.57
22.7,53.85,71.36
22.7,53.51,71.15
22.8,53.13,70.95
22.8,52.96,70.95
22.8,52.96,70.95
22.8,52.96,70.95
22.8,52.96,70.95
22.9,53.13,70.87
22.9,52.5,70.87
22.9,51.77,70.67
22.9,51.14,70.39
22.9,50.55,70.18
23.0,50.25,70.18
23.0,50.25,70.18
23.0,50.38,70.11
23.0,50.38,70.11
23.0,50.25,70.11
23.1,49.65,70.11
23.1,49.51,69.9
23.1,49.21,69.78
23.1,49.05,69.7
23.1,48.75,69.7
23.2,48.75,69.9
23.2,48.6,69.7
23.2,48.3,69.7
23.2,48.15,69.7
23.2,48.01,69.5
23.2,47.7,69.62
23.3,47.7,69.42
23.3,47.7,69.42
23.3,47.7,69.5
23.3,47.25,69.5
23.3,47.25,69.21
23.3,47.1,69.21
23.4,46.94,69.21
23.4,46.8,69.42
23.4,46.94,69.34
23.4,46.65,69.42
23.4,46.8,69.21
23.5,46.8,69.21
23.5,46.35,69.09
23.5,46.05,68.81
23.5,45.75,68.81
23.5,45.75,68.81
23.5,45.75,68.81
23.6,45.75,68.81
23.6,45.9,68.73
23.6,45.9,68.73
