Time(s),Angle1(deg),Angle2(deg)
8.7,59.09,
8.7,59.09,
8.7,59.09,
8.7,59.09,
8.8,59.09,
8.8,59.09,
8.8,59.09,
8.8,59.04,
8.8,58.89,
8.9,58.94,
8.9,58.94,
8.9,58.94,
8.9,58.89,
8.9,58.94,
9.0,58.89,
9.0,58.94,
9.0,58.74,
9.0,58.7,
9.1,58.65,
9.1,58.65,
9.1,58.65,
9.1,58.65,
9.1,58.65,
9.2,58.65,
9.2,58.65,
9.2,58.65,
9.2,58.56,
9.2,58.56,
9.3,58.5,
9.3,58.5,
9.3,58.56,
9.3,58.56,
9.3,58.56,
9.4,58.56,
9.4,58.41,
9.4,58.26,
9.4,58.26,
9.5,58.26,
9.5,58.26,
9.5,58.26,
9.5,58.26,
9.5,58.26,
9.5,58.26,
9.6,58.26,
9.6,58.26,
9.6,58.26,
9.6,58.26,
9.7,58.17,
9.7,58.17,
9.7,58.11,
9.7,58.11,
9.7,58.11,
9.8,58.11,
9.8,58.11,
9.8,58.11,
9.8,58.11,
9.8,58.76,
9.9,60.07,
9.9,62.86,
9.9,66.25,
9.9,69.98,
10.0,73.28,
10.0,75.16,
10.0,75.83,
10.0,75.5,
10.0,75.27,
10.1,75.27,
10.1,75.29,
10.1,75.29,
10.1,75.29,
10.1,75.29,
10.2,75.6,
10.2,76.04,
10.2,76.5,
10.2,77.25,
10.3,77.92,
10.3,78.57,
10.3,79.0,
10.3,79.42,
10.3,79.75,
10.4,80.08,
10.4,80.42,
10.4,80.73,
10.4,81.58,
10.4,82.77,
10.5,84.05,
10.5,85.22,
10.5,86.17,
10.5,86.6,
10.5,86.6,
10.6,86.6,
10.6,86.6,
10.6,86.6,
10.6,86.6,
10.6,86.6,
10.7,86.6,
10.7,86.6,
10.7,86.6,
10.7,86.6,
10.8,86.6,
10.8,86.6,
10.8,86.6,
10.8,86.6,
10.8,86.6,
10.9,86.6,
10.9,86.6,
10.9,86.6,
10.9,86.6,
10.9,86.6,
11.0,86.6,
11.0,86.6,
11.0,86.6,
11.0,86.6,
11.1,86.6,
11.1,86.6,
11.1,86.6,
11.1,86.6,
11.1,86.6,
11.2,86.49,
11.2,85.32,
11.2,83.5,
11.2,81.76,
11.2,80.12,
11.3,78.77,
11.3,77.97,
11.3,77.66,
11.3,77.53,
11.3,77.51,
11.4,77.4,
11.4,77.17,
11.4,77.06,
11.4,77.06,
11.5,76.8,
11.5,76.7,
11.5,76.7,
11.5,76.7,
11.5,76.57,
11.6,76.46,
11.6,76.46,
11.6,76.49,
11.6,76.36,
11.6,76.33,
11.7,76.25,
11.7,76.23,
11.7,76.2,
11.7,76.1,
11.7,76.1,
11.8,76.1,
11.8,76.1,
11.8,75.99,
11.8,75.86,
11.8,75.86,
11.9,75.86,
11.9,75.86,
11.9,75.86,
11.9,75.86,
11.9,75.73,
12.0,75.73,
12.0,75.73,
12.0,75.73,
12.0,75.59,
12.0,75.59,
12.1,75.62,
12.1,75.65,
12.1,75.52,
12.1,75.59,
12.2,75.59,
12.2,75.62,
12.2,75.52,
12.2,75.49,
12.2,75.49,
12.3,75.49,
12.3,75.52,
12.3,75.49,
12.3,75.31,
12.3,75.31,
12.4,75.49,
12.4,75.38,
12.4,75.38,
12.4,75.38,
12.4,75.38,
12.5,75.38,
12.5,75.38,
12.5,75.25,
12.5,75.25,
12.6,75.25,
12.6,75.22,
12.6,75.22,
12.6,75.22,
12.6,75.22,
12.6,75.22,
12.7,75.22,
12.7,75.12,
12.7,75.04,
12.7,75.12,
12.8,75.15,
12.8,75.15,
12.8,75.15,
12.8,75.15,
12.8,75.15,
12.9,75.15,
12.9,75.15,
12.9,75.12,
12.9,75.15,
12.9,75.15,
13.0,75.15,
13.0,75.01,
13.0,75.15,
13.0,75.01,
13.1,75.01,
13.1,75.01,
13.1,75.15,
13.1,75.01,
13.2,75.01,
13.2,75.01,
13.2,75.01,
13.2,75.01,
13.2,75.01,
13.3,75.01,
13.3,75.01,
13.3,75.01,
13.3,75.01,
13.3,74.98,
13.4,75.01,
13.4,75.01,
13.4,75.01,
13.4,75.01,
13.5,75.01,
13.5,75.01,
13.5,74.98,
13.5,74.98,
13.5,74.98,
13.5,74.85,
13.6,74.96,
13.6,74.85,
13.6,74.96,
13.6,74.96,
13.6,74.85,
13.7,74.85,
13.7,74.88,
13.7,74.88,
13.7,74.77,
13.8,74.88,
13.8,74.85,
13.8,74.85,
13.8,74.85,
13.8,74.85,
13.9,74.85,
13.9,74.85,
13.9,74.85,
13.9,74.85,
13.9,74.85,
14.0,74.85,
14.0,74.85,
14.0,74.85,
14.0,74.72,
14.0,74.74,
14.0,74.85,
14.1,74.74,
14.1,74.74,
14.1,74.74,
14.1,74.74,
14.2,74.72,
14.2,74.72,
14.2,74.74,
14.2,74.72,
14.3,74.72,
14.3,74.74,
14.3,74.74,
14.3,74.72,
14.3,74.72,
14.4,74.74,
14.4,74.74,
14.4,74.74,
14.4,74.72,
14.4,74.72,
14.5,74.72,
14.5,74.74,
14.5,74.77,
14.5,74.77,
14.5,74.77,
14.6,74.77,
14.6,74.77,
14.6,75.15,
14.6,75.28,
14.6,75.78,
14.7,76.64,
14.7,77.47,
14.7,78.23,
14.7,78.9,
14.8,79.34,
14.8,79.45,
14.8,79.45,
14.8,79.47,
14.9,79.59,
14.9,79.8,
14.9,79.8,
14.9,79.92,
14.9,80.03,
14.9,80.47,
15.0,81.01,
15.0,81.24,
15.0,81.34,
15.0,81.46,
15.1,81.57,
15.1,81.67,
15.1,81.69,
15.1,81.78,
15.1,82.01,
15.2,82.87,
15.2,84.05,
15.2,85.22,
15.2,86.18,
15.3,86.6,
15.3,86.6,
15.3,86.6,
15.3,86.6,
15.3,86.6,
15.4,86.6,
15.4,86.6,
15.4,86.5,
15.4,86.5,
15.4,86.6,
15.5,86.6,
15.5,86.6,
15.5,86.6,
15.5,86.6,
15.5,86.6,
15.6,86.6,
15.6,86.6,
15.6,86.6,
15.6,86.6,
15.6,86.6,
15.7,86.6,
15.7,86.6,
15.7,86.6,
15.7,86.6,
15.8,86.6,
15.8,86.6,
15.8,86.6,
15.8,86.6,
15.8,86.6,
15.9,86.6,
15.9,86.6,
15.9,86.6,
15.9,86.5,
16.0,86.5,
16.0,86.06,
16.0,82.22,
16.0,74.83,
16.0,65.49,
16.1,56.1,
16.1,49.0,
16.1,45.77,
16.1,46.39,
16.2,50.15,
16.2,55.44,
16.2,60.35,
16.2,62.62,
16.2,61.75,
16.3,58.56,
16.3,54.41,
16.3,51.39,
16.3,50.08,
16.3,50.85,
16.4,52.54,
16.4,54.39,
16.4,55.53,
16.4,55.47,
16.4,54.39,
16.5,53.39,
16.5,52.48,
16.5,52.24,
16.5,52.33,
16.6,52.48,
16.6,52.48,
16.6,52.39,
16.6,52.39,
16.7,52.39,
16.7,52.39,
16.7,52.46,
16.7,52.46,
16.7,52.46,
16.8,52.39,
16.8,52.39,
16.8,52.39,
16.8,52.33,
16.9,52.26,
16.9,52.17,
16.9,52.17,
16.9,52.17,
17.0,52.17,
17.0,52.17,
17.0,52.17,
17.0,52.17,
17.1,52.17,
17.1,52.17,
17.1,51.95,
17.1,51.78,
17.1,51.71,
17.2,51.71,
17.2,51.63,
17.2,51.63,
17.2,51.63,
17.2,51.63,
17.3,51.63,
17.3,51.63,
17.3,51.63,
17.3,51.56,
17.3,51.54,
17.4,51.41,
17.4,51.41,
17.4,51.48,
17.4,51.41,
17.4,51.48,
17.5,51.48,
17.5,51.41,
17.5,51.48,
17.5,51.48,
17.5,51.48,
17.6,51.48,
17.6,51.48,
17.6,51.48,
17.6,51.48,
17.6,51.48,
17.7,51.48,
17.7,51.48,
17.7,51.48,
17.7,51.48,
17.8,51.48,
17.8,51.32,
17.8,51.41,
17.8,51.32,
17.8,51.24,
17.9,51.32,
17.9,51.32,
17.9,51.32,
17.9,51.17,
17.9,51.17,
18.0,51.24,
18.0,51.24,
18.0,51.17,
18.0,51.31,
18.0,50.64,
18.1,50.38,
18.1,49.11,
18.1,48.5,
18.1,47.79,
18.1,47.16,
18.2,46.52,
18.2,46.21,
18.2,46.12,
18.2,46.12,
18.3,46.04,
18.3,45.72,
18.3,45.48,
18.3,45.24,
18.3,45.08,
18.4,44.92,
18.4,44.84,
18.4,44.84,
18.4,44.84,
18.4,44.68,
18.4,44.43,
18.5,44.35,
18.5,44.19,
18.5,43.95,
18.5,43.87,
18.6,43.87,
18.6,43.87,
18.6,43.78,
18.6,43.7,
18.7,43.7,
18.7,43.62,
18.7,43.38,
18.7,43.29,
18.7,43.13,
18.8,43.05,
18.8,42.97,
18.8,42.88,
18.8,42.88,
18.8,42.88,
18.9,42.72,
18.9,42.64,
18.9,42.64,
18.9,42.48,
18.9,42.48,
19.0,42.48,
19.0,42.48,
19.0,42.39,
19.0,42.31,
19.0,42.31,
19.1,42.23,
19.1,42.23,
19.1,42.23,
19.1,42.23,
19.1,42.14,
19.2,42.14,
19.2,42.06,
19.2,42.14,
19.2,41.98,
19.3,41.89,
19.3,41.89,
19.3,41.89,
19.3,41.89,
19.3,41.89,
19.4,41.82,
19.4,41.82,
19.4,41.81,
19.4,41.72,
19.4,41.64,
19.5,41.65,
19.5,41.72,
19.5,41.72,
19.5,41.64,
19.5,41.64,
19.6,41.64,
19.6,41.64,
19.6,41.64,
19.6,41.64,
19.6,41.56,
19.7,41.56,
19.7,41.56,
19.7,41.56,
19.7,41.56,
19.7,41.56,
19.7,41.56,
19.8,41.56,
19.8,41.56,
19.8,41.48,
19.8,41.56,
19.9,41.39,
19.9,41.23,
19.9,41.23,
19.9,41.14,
19.9,41.07,
20.0,41.07,
20.0,41.07,
20.0,41.07,
20.0,41.14,
20.0,41.22,
20.1,41.14,
20.1,41.07,
20.1,41.07,
20.1,41.07,
20.2,41.07,
20.2,41.07,
20.2,41.07,
20.2,41.07,
20.3,41.05,
20.3,41.05,
20.3,40.98,
20.3,41.05,
20.3,40.97,
20.3,40.89,
20.4,40.89,
20.4,40.89,
20.4,40.89,
20.4,40.73,
20.4,40.8,
20.5,40.8,
20.5,40.8,
20.5,40.73,
20.5,40.8,
20.5,40.8,
20.6,40.8,
20.6,40.8,
20.6,40.8,
20.6,40.8,
20.6,40.73,
20.7,40.73,
20.7,40.73,
20.7,40.73,
20.7,40.64,
20.8,40.64,
20.8,40.64,
20.8,40.64,
20.8,40.64,
20.8,40.64,
20.9,40.55,
20.9,40.48,
20.9,40.48,
20.9,40.48,
20.9,40.48,
21.0,40.39,
21.0,40.39,
21.0,40.39,
21.0,40.48,
21.0,40.39,
21.1,40.48,
21.1,40.39,
21.1,40.31,
21.1,40.31,
21.2,40.22,
21.2,40.22,
21.2,40.22,
21.2,40.22,
21.3,40.22,
21.3,40.22,
21.3,40.31,
21.3,40.22,
21.3,40.3,
21.4,40.22,
21.4,40.22,
21.4,40.22,
21.4,40.22,
21.4,40.22,
21.5,40.22,
21.5,40.22,
21.5,40.22,
21.5,40.22,
21.5,40.22,
21.6,40.22,
21.6,40.22,
21.6,40.22,
21.6,40.13,
21.6,40.13,
21.7,40.13,
21.7,40.13,
21.7,40.13,
21.7,40.13,
21.7,40.13,
21.8,40.04,
21.8,40.04,
21.8,40.04,
21.8,40.04,
21.9,40.04,
21.9,40.04,
21.9,40.04,
21.9,40.04,
21.9,40.04,
22.0,40.04,
22.0,40.04,
22.0,40.04,
22.0,40.04,
22.1,40.04,
22.1,40.04,
22.1,40.04,
22.1,40.04,
22.1,40.04,
22.2,40.04,
22.2,40.04,
22.2,40.12,
22.2,40.12,
22.3,40.04,
22.3,40.04,
22.3,40.04,
22.3,40.04,
22.3,40.04,
22.4,40.06,
22.4,40.49,
22.4,41.41,
22.4,43.06,
22.4,45.32,
22.5,47.78,
22.5,49.81,
22.5,50.89,
22.5,51.2,
22.6,50.98,
22.6,50.66,
22.6,50.51,
22.6,50.51,
22.6,50.51,
22.7,50.51,
22.7,50.51,
22.7,50.51,
22.7,50.51,
22.8,50.51,
22.8,50.51,
22.8,50.51,
22.8,50.51,
22.8,50.51,
22.9,50.51,
22.9,50.51,
22.9,50.51,
22.9,50.51,
22.9,50.51,
23.0,50.51,
23.0,50.51,
23.0,50.51,
23.0,50.51,
23.1,50.51,
23.1,50.51,
23.1,50.51,
23.1,50.51,
23.1,50.51,
23.2,50.51,
23.2,50.51,
23.2,50.51,
23.2,50.51,
23.3,50.51,
23.3,50.51,
23.3,50.51,
23.3,50.51,
23.3,50.51,
23.4,50.51,
23.4,50.51,
23.4,50.51,
23.4,50.51,
23.4,50.51,
23.5,50.51,
23.5,50.51,
23.5,50.51,
23.5,50.51,
23.6,50.51,
23.6,50.51,
23.6,50.58,
23.6,50.58,
23.6,50.58,
23.7,50.58,
23.7,50.58,
23.7,50.58,
23.7,50.58,
23.7,50.58,
23.8,50.58,
23.8,50.58,
23.8,50.51,
23.8,50.58,
23.9,50.58,
23.9,50.51,
23.9,50.51,
23.9,50.51,
23.9,50.51,
23.9,50.51,
24.0,50.51,
24.0,50.51,
24.0,50.51,
24.1,50.51,
24.1,50.42,
24.1,50.42,
24.1,50.42,
24.1,50.42,
24.2,50.42,
24.2,50.42,
24.2,50.42,
24.2,50.42,
24.2,51.13,
24.3,52.49,
24.3,54.85,
24.3,58.19,
24.3,61.83,
24.4,65.03,
24.4,67.3,
24.4,68.3,
24.4,68.54,
24.4,68.44,
24.4,68.58,
24.5,69.05,
24.5,69.67,
24.5,70.58,
24.5,71.87,
24.6,73.72,
24.6,75.29,
24.6,76.5,
24.6,76.5,
24.6,76.27,
24.7,75.94,
24.7,75.6,
24.7,75.14,
24.7,74.49,
24.7,73.92,
24.8,73.28,
24.8,72.71,
24.8,72.37,
24.8,72.04,
24.9,71.6,
24.9,71.36,
24.9,70.89,
24.9,70.55,
25.0,70.22,
25.0,69.88,
25.0,69.51,
25.0,69.17,
25.0,68.79,
25.1,68.56,
25.1,68.36,
25.1,68.12,
25.1,68.02,
25.2,67.88,
25.2,67.64,
25.2,67.54,
25.2,67.21,
25.2,67.07,
25.3,66.83,
25.3,66.69,
25.3,66.59,
25.3,66.49,
25.3,66.35,
25.4,66.21,
25.4,66.11,
25.4,65.97,
25.4,65.87,
25.5,65.59,
25.5,65.64,
25.5,65.64,
25.5,65.49,
25.5,65.4,
25.5,65.4,
25.6,65.4,
25.6,65.4,
25.6,65.25,
25.6,65.25,
25.7,65.25,
25.7,65.16,
25.7,65.16,
25.7,65.16,
25.8,65.02,
25.8,64.92,
25.8,64.92,
25.8,64.92,
25.8,64.92,
25.9,64.92,
25.9,64.92,
25.9,64.96,
25.9,64.96,
25.9,64.96,
26.0,64.82,
26.0,64.92,
26.0,64.82,
26.0,64.68,
26.0,64.58,
26.1,64.58,
26.1,64.54,
26.1,64.39,
26.1,64.44,
26.1,64.3,
26.2,64.3,
26.2,64.3,
26.2,64.25,
26.2,64.25,
26.3,64.25,
26.3,64.15,
26.3,64.15,
26.3,64.15,
26.3,64.15,
26.3,64.15,
26.3,64.15,
26.4,64.2,
26.4,64.15,
26.4,64.15,
26.4,64.15,
26.5,64.15,
26.5,64.15,
26.5,64.15,
26.5,64.06,
26.6,64.06,
26.6,64.01,
26.6,64.06,
26.6,64.15,
26.6,64.82,
26.7,65.54,
26.7,66.59,
26.7,67.78,
26.7,68.97,
26.8,70.08,
26.8,70.89,
26.8,71.7,
26.8,72.27,
26.8,72.51,
26.9,72.84,
26.9,73.38,
26.9,73.95,
26.9,74.73,
27.0,75.63,
27.0,76.5,
27.0,77.38,
27.0,78.13,
27.0,78.77,
27.1,79.44,
27.1,80.19,
27.1,81.37,
27.1,82.56,
27.1,83.73,
27.2,84.58,
27.2,85.0,
27.2,85.22,
27.2,85.22,
27.2,85.22,
27.3,85.22,
27.3,85.22,
27.3,85.22,
27.3,85.22,
27.3,85.22,
27.4,85.22,
27.4,85.22,
27.4,85.22,
27.4,85.22,
27.5,85.22,
27.5,85.22,
27.5,85.22,
27.5,85.22,
27.5,85.22,
27.6,85.22,
27.6,85.22,
27.6,85.22,
27.6,85.22,
27.7,85.22,
27.7,85.22,
27.7,85.22,
27.7,85.22,
27.7,85.22,
27.8,85.22,
27.8,85.22,
27.8,85.22,
27.8,85.22,
27.9,85.22,
27.9,85.22,
27.9,85.22,
27.9,85.11,
27.9,85.22,
27.9,85.22,
28.0,85.22,
28.0,85.22,
28.0,85.22,
28.0,85.22,
28.1,85.22,
28.1,85.22,
28.1,85.22,
28.1,85.22,
28.1,85.22,
28.2,85.22,
28.2,85.22,
28.2,85.22,
28.2,85.22,
28.2,85.22,
28.3,85.11,
28.3,85.22,
28.3,85.22,
28.3,85.22,
28.3,85.22,
28.4,85.22,
28.4,85.22,
28.4,85.22,
28.4,85.21,
28.5,85.22,
28.5,85.21,
28.5,85.22,
28.5,85.22,
28.5,85.22,
28.6,85.22,
28.6,85.22,
28.6,85.22,
28.6,85.22,
28.7,85.22,
28.7,85.22,
28.7,85.22,
28.7,85.22,
28.7,85.22,
28.7,85.22,
28.8,85.22,
28.8,85.22,
28.8,85.22,
28.8,85.22,
28.9,85.22,
28.9,85.22,
28.9,85.22,
28.9,85.22,
29.0,85.22,
29.0,85.22,
29.0,85.22,
29.0,85.22,
29.0,85.22,
29.1,85.22,
29.1,85.22,
29.1,85.22,
29.1,85.22,
29.1,85.22,
29.2,85.22,
29.2,85.22,
29.2,85.22,
29.2,85.22,
29.2,85.22,
29.3,85.22,
29.3,85.11,
29.3,85.22,
29.3,85.22,
29.3,85.22,
29.4,85.22,
29.4,85.22,
29.4,85.22,
29.4,85.22,
29.5,85.22,
29.5,85.22,
29.5,85.22,
29.5,85.22,
29.5,85.22,
29.6,85.22,
29.6,85.22,
29.6,85.22,
29.6,85.22,
29.6,85.22,
29.7,85.22,
29.7,85.22,
29.7,85.11,
29.7,85.22,
29.8,85.22,
29.8,85.22,
29.8,85.22,
29.8,85.22,
29.8,85.22,
29.9,85.22,
29.9,85.22,
29.9,85.22,
29.9,85.22,
30.0,85.22,
30.0,85.22,
30.0,85.22,
30.0,85.22,
30.0,85.22,
30.1,85.22,
30.1,85.22,
30.1,85.22,
30.1,85.22,
30.2,85.11,
30.2,85.22,
30.2,85.11,
30.2,85.22,
30.2,85.11,
30.3,85.11,
30.3,85.11,
30.3,85.22,
30.3,85.22,
30.3,85.22,
30.4,85.11,
30.4,85.22,
30.4,85.22,
30.4,85.11,
30.4,85.22,
30.5,85.22,
30.5,85.22,
30.5,85.21,
30.5,85.22,
30.6,85.11,
30.6,85.22,
30.6,85.22,
30.6,85.22,
30.6,85.21,
30.7,85.22,
30.7,85.22,
30.7,85.11,
30.7,85.22,
30.7,85.22,
30.8,85.22,
30.8,85.22,
30.8,85.22,
30.8,85.22,
30.9,85.22,
30.9,85.22,
30.9,85.22,
30.9,85.22,
30.9,85.11,
31.0,85.11,
31.0,85.22,
31.0,85.22,
31.0,85.22,
31.1,85.22,
31.1,85.22,
31.1,85.22,
31.1,85.22,
31.1,85.22,
31.2,85.22,
31.2,85.22,
31.2,85.11,
31.2,85.22,
31.3,85.22,
31.3,85.22,
31.3,85.22,
31.3,85.22,
31.3,85.11,
31.4,85.22,
31.4,85.22,
31.4,85.22,
31.4,85.22,
31.4,85.22,
31.5,85.22,
31.5,85.22,
31.5,85.22,
31.5,85.22,
31.5,85.22,
31.6,85.22,
31.6,85.22,
31.6,85.22,
31.6,85.22,
31.7,85.22,
31.7,85.22,
31.7,85.22,
31.7,85.22,
31.7,85.22,
31.7,85.22,
31.8,85.22,
31.8,85.11,
31.8,85.11,
31.8,85.11,
31.8,85.11,
31.9,85.11,
31.9,85.11,
31.9,85.11,
31.9,85.22,
32.0,85.22,
32.0,85.11,
32.0,85.11,
32.0,85.11,
