Time(s),R1(O),R2(O),R3(O),R4(O),Angle1(deg),Angle2(deg)
1733109900.097794,123.23,319.26,289.05,153.02,88.33,82.66
1337109900.1007442,123.23,319.26,289.05,153.02,88.11,82.66
1733109900.1212173,123.23,319.26,289.05,153.02,88.32,82.66
1733109900.154213,123.23,319.26,289.05,153.02,88.32,82.66
1733109900.1872232,123.23,319.26,289.05,153.02,88.12,82.66
1733109900.224112,123.23,319.26,289.05,153.06,88.32,82.66
1733109900.2564914,123.23,319.38,289.05,153.11,88.11,82.69
1733109900.2898097,123.23,319.38,289.05,153.49,88.11,82.69
1733109900.3262298,123.26,319.38,289.05,153.75,88.11,82.69
1733109900.3589702,123.26,319.38,289.05,153.71,88.32,82.69
1733109900.3959627,123.26,319.38,289.05,153.71,88.32,82.85
1733109900.4282956,123.23,319.38,289.05,153.71,88.32,82.85
1733109900.4615088,123.23,319.38,289.05,153.71,88.1,82.87
1733109900.4986486,123.23,319.38,289.05,153.71,88.1,82.87
1733109900.531033,123.23,319.38,289.05,153.71,88.1,82.87
1733109900.5638924,123.23,319.38,289.05,153.71,88.1,82.87
1733109900.6006775,123.23,319.38,289.05,153.71,88.1,82.87
1733109900.6329825,123.23,319.38,289.05,153.71,88.1,82.87
1733109900.6705587,123.23,319.38,289.05,153.71,88.1,82.87
1733109900.7029836,123.23,319.38,289.05,153.62,88.1,82.87
1733109900.7360091,123.23,319.38,289.05,153.49,88.11,82.87
1733109900.772922,123.23,319.38,289.05,153.36,88.11,82.87
1733109900.8055422,123.23,319.38,289.05,152.94,88.1,82.87
1733109900.8426282,123.19,319.38,289.05,152.6,88.1,82.87
1733109900.874392,123.19,319.38,289.05,152.55,88.1,82.69
1733109900.908115,123.19,319.38,289.05,152.51,88.1,82.87
1733109900.9440238,123.19,319.38,289.05,152.42,88.1,82.69
1733109900.9772515,123.19,319.38,289.05,152.38,88.1,82.66
1733109901.0104074,123.19,319.38,289.05,152.3,88.1,82.69
1733109901.0470452,123.19,319.38,289.05,152.21,88.11,82.66
1733109901.0798151,123.19,319.38,289.05,152.13,88.11,82.66
1733109901.1170957,123.19,319.38,289.05,152.04,88.11,82.66
1733109901.1497324,123.19,319.38,289.05,151.96,88.11,82.66
1733109901.1866252,123.19,319.38,289.05,151.92,88.32,82.66
1733109901.223525,123.19,319.38,289.05,151.92,88.11,82.66
1733109901.2558444,123.19,319.38,289.05,151.92,88.32,82.66
1733109901.2931404,123.19,319.38,289.05,151.92,88.32,82.66
1733109901.3293426,123.19,319.38,289.05,151.96,88.32,82.66
1733109901.3624191,123.19,319.38,289.05,151.96,88.11,82.66
1733109901.398365,123.19,319.38,289.05,151.96,88.11,82.66
1733109901.436716,123.19,319.38,289.05,151.92,88.11,82.66
1733109901.4689932,123.19,319.38,289.05,151.96,88.11,82.66
1733109901.5055504,123.19,319.38,289.05,151.96,88.11,82.66
1733109901.5428798,123.19,319.38,289.05,152.0,88.11,82.66
1733109901.5750737,123.19,319.38,289.05,152.04,88.11,82.66
1733109901.6121154,123.19,319.38,289.05,152.08,88.11,82.66
