Time(s),R1(O),R2(O),R3(O),R4(O),Angle1(deg),Angle2(deg)
1733888399.5807235,119.79,294.11,282.21,143.22,-5.69,7.15
1733888399.584723,119.79,294.11,282.01,143.22,-5.66,7.13
1733888399.5997665,119.79,294.22,281.91,143.22,-5.66,7.13
1733888399.6363564,119.79,294.22,281.61,143.22,-5.66,7.13
1733888399.669135,119.79,294.22,281.41,143.22,-5.66,7.13
1733888399.701382,119.79,294.22,281.21,143.22,82.87,
1733888399.7347765,119.79,294.22,281.11,143.22,82.87,
1733888399.7711527,119.79,294.22,281.01,143.22,82.87,
1733888399.8042326,119.79,294.11,281.11,143.22,-5.67,7.13
1733888399.8410192,119.79,294.11,281.21,143.22,-5.67,7.13
1733888399.8736196,119.79,294.11,281.31,143.22,-5.67,7.13
1733888399.9063947,119.79,294.22,281.41,143.22,-5.67,7.13
1733888399.9439094,119.79,294.22,281.51,143.22,-5.66,7.13
1733888399.9761152,119.79,294.22,281.71,143.22,-5.66,7.13
1733888400.0124671,119.79,294.11,281.91,143.22,-5.66,7.13
1733888400.045491,119.79,294.11,282.11,143.22,-5.66,7.13
1733888400.0789645,119.79,294.11,282.11,143.22,-5.66,7.13
1733888400.115701,119.79,294.11,282.01,143.22,-5.66,7.13
1733888400.1486092,119.79,294.11,282.11,143.22,-5.66,7.13
1733888400.1809084,119.79,294.11,282.21,143.22,82.87,
1733888400.2178354,119.79,294.22,282.21,143.22,-5.66,7.13
1733888400.2503388,119.79,294.22,282.11,143.22,-5.66,7.13
1733888400.287397,119.79,294.22,282.11,143.22,-5.66,7.13
1733888400.3199446,119.79,294.22,282.01,143.22,-5.66,7.13
1733888400.3529828,119.79,294.22,281.91,143.22,-5.66,7.13
1733888400.3897676,119.79,294.22,281.91,143.22,-5.87,7.13
1733888400.4223409,119.79,294.11,281.91,143.22,-5.66,7.13
1733888400.459848,119.79,294.11,281.91,143.22,-5.67,7.13
1733888400.492339,119.79,294.0,281.91,143.22,-5.66,7.13
1733888400.5252025,119.79,294.0,282.01,143.22,-5.66,7.13
1733888400.561585,119.79,294.0,282.01,143.22,-5.66,7.13
1733888400.5948408,119.79,294.0,282.11,143.22,-5.66,7.13
1733888400.631613,119.79,293.89,282.11,143.22,-5.87,7.13
1733888400.6681354,119.79,293.89,282.11,143.22,-5.66,7.13
1733888400.7011938,119.79,294.0,282.01,143.22,-5.66,7.13
1733888400.7382464,119.79,293.89,282.11,143.22,-5.67,7.13
1733888400.7753844,119.79,294.0,282.31,143.22,-5.87,7.13
1733888400.8072176,119.79,294.0,282.41,143.22,-5.66,7.13
1733888400.8449714,119.79,294.11,282.61,143.22,-5.87,7.13
1733888400.8775492,119.79,294.22,282.71,143.22,-5.87,7.13
1733888400.91381,119.79,294.22,282.61,143.22,-5.66,7.13
1733888400.950908,119.79,294.22,282.51,143.22,-5.66,7.13
1733888400.9838564,119.79,294.22,282.31,143.22,-5.66,7.13
1733888401.0208263,119.79,294.22,282.11,143.22,-5.63,7.1
1733888401.0572326,119.79,294.22,282.01,143.22,-5.63,7.1
1733888401.090614,119.79,294.22,282.01,143.22,-5.44,6.91
1733888401.1276836,119.79,294.32,282.11,143.22,-5.44,6.91
1733888401.1637394,119.79,294.32,282.21,143.22,-5.63,7.1
1733888401.1967082,119.79,294.32,282.21,143.22,-5.66,7.13
1733888401.234267,119.79,294.22,282.31,143.22,-5.66,7.13
1733888401.2660947,119.79,294.22,282.21,143.22,-5.66,7.13
1733888401.3033357,119.79,294.11,282.11,143.22,-5.66,7.13
1733888401.3405738,119.79,294.11,282.11,143.22,-5.66,7.13
1733888401.372399,119.79,294.0,282.01,143.22,-5.66,7.13
1733888401.4100804,119.79,293.89,282.11,143.22,-5.66,7.13
1733888401.4466512,119.79,293.89,282.21,143.22,-5.66,7.13
1733888401.4796507,119.79,293.89,282.21,143.22,-5.66,7.13
1733888401.516517,119.79,293.89,282.31,143.22,-5.66,7.13
1733888401.553101,119.79,293.89,282.21,143.22,-5.63,7.1
1733888401.585875,119.79,293.89,282.11,143.22,-5.63,7.1
1733888401.6226728,119.79,293.89,282.11,143.22,-5.66,7.13
1733888401.6593633,119.79,293.79,282.01,143.22,-5.66,7.13
1733888401.6922834,119.79,293.79,282.11,143.22,-5.66,7.13
1733888401.7289886,119.79,293.79,282.21,143.22,-5.66,7.13
1733888401.7618587,119.79,293.79,282.21,143.22,-5.66,7.13
1733888401.7988503,119.79,293.89,282.31,143.22,-5.66,7.13
1733888401.8355398,119.76,293.89,282.21,143.22,-5.66,7.13
1733888401.8684163,119.76,293.89,282.11,143.22,-5.66,7.13
1733888401.905609,119.76,293.89,282.11,143.22,-5.66,7.13
1733888401.9423366,119.76,293.89,282.01,143.22,-5.66,7.13
1733888401.975384,119.76,294.0,282.11,143.22,-5.66,7.13
1733888402.0113113,119.76,294.0,282.21,143.22,-5.66,7.13
1733888402.0490694,119.76,294.11,282.21,143.22,-5.44,6.91
1733888402.0817964,119.76,294.11,282.31,143.22,-5.66,7.13
1733888402.1180608,119.76,294.11,282.21,143.22,-5.66,7.13
1733888402.1513045,119.76,294.11,282.11,143.22,-5.66,7.13
1733888402.1875532,119.76,294.11,282.11,143.22,-5.66,7.13
1733888402.2247877,119.76,294.11,282.01,143.22,-5.66,7.13
1733888402.2573297,119.76,294.11,282.01,143.22,-5.66,7.13
1733888402.2943263,119.76,294.22,282.11,143.22,-5.66,7.13
1733888402.3308604,119.76,294.11,282.11,143.22,-5.66,7.13
1733888402.3638592,119.79,294.11,282.21,143.22,-5.66,7.13
1733888402.400808,119.79,294.11,282.21,143.22,-5.66,7.13
1733888402.437663,119.79,294.11,282.11,143.22,-5.66,7.13
1733888402.4704514,119.79,294.11,282.01,143.22,-5.66,7.13
