Angle1(deg),Angle2(deg)
1.5399999999999991,19.95
1.490000000000002,20.08
1.2899999999999991,20.28
1.6800000000000033,20.08
1.490000000000002,20.08
1.6800000000000033,20.08
1.6800000000000033,20.08
1.2899999999999991,20.28
1.2899999999999991,20.28
1.6800000000000033,20.08
1.5300000000000011,20.15
1.6800000000000033,20.08
1.5300000000000011,20.15
1.2899999999999991,20.28
1.2899999999999991,20.28
1.5300000000000011,20.15
1.2899999999999991,20.28
1.2899999999999991,20.28
1.4100000000000001,20.35
1.4100000000000001,20.35
1.4100000000000001,20.35
1.4100000000000001,20.35
1.4100000000000001,20.35
1.4100000000000001,20.35
1.6899999999999977,20.35
1.6899999999999977,20.35
1.879999999999999,20.35
1.2000000000000028,20.56
1.4800000000000004,20.56
1.75,20.56
1.6700000000000017,20.56
1.6700000000000017,20.56
1.8000000000000007,20.63
1.8000000000000007,20.63
2.1799999999999997,20.63
1.990000000000002,20.63
1.7800000000000011,20.84
1.5899999999999999,20.84
1.7800000000000011,20.84
2.1000000000000014,20.91
1.8500000000000014,21.04
1.8500000000000014,21.04
2.1300000000000026,21.04
2.3200000000000003,21.04
1.9300000000000033,21.24
1.9300000000000033,21.24
1.9300000000000033,21.24
1.7699999999999996,21.32
1.7699999999999996,21.32
1.7699999999999996,21.32
1.7699999999999996,21.32
1.7699999999999996,21.32
1.7699999999999996,21.32
1.9300000000000033,21.24
1.9300000000000033,21.24
1.7699999999999996,21.32
1.7699999999999996,21.32
1.7699999999999996,21.32
1.7699999999999996,21.32
1.7699999999999996,21.32
1.7699999999999996,21.32
1.9300000000000033,21.24
1.7699999999999996,21.32
1.7699999999999996,21.32
1.7699999999999996,21.32
1.9300000000000033,21.24
1.9300000000000033,21.24
1.7699999999999996,21.32
1.7699999999999996,21.32
1.7699999999999996,21.32
1.7699999999999996,21.32
1.7699999999999996,21.32
1.7699999999999996,21.32
1.7699999999999996,21.32
1.7699999999999996,21.32
1.7699999999999996,21.32
1.7699999999999996,21.32
2.0700000000000003,21.6
2.419999999999998,21.8
2.6999999999999993,21.8
2.3000000000000007,22.0
2.3000000000000007,22.0
2.3000000000000007,22.0
2.3000000000000007,22.0
2.5,22.0
2.5,22.0
2.5,22.0
2.5,22.0
2.780000000000001,22.0
2.780000000000001,22.0
2.780000000000001,22.0
2.780000000000001,22.0
2.66,22.2
2.59,22.29
2.59,22.29
2.59,22.29
2.6799999999999997,22.29
2.870000000000001,22.29
3.0600000000000023,22.29
2.469999999999999,22.69
2.5599999999999987,22.69
2.469999999999999,22.69
2.5599999999999987,22.69
2.75,22.69
2.84,22.69
2.84,22.69
2.66,22.97
3.1400000000000006,22.77
2.75,22.97
2.75,22.97
3.1499999999999986,22.85
3.2200000000000024,22.97
3.2200000000000024,22.97
3.2200000000000024,22.97
3.5,22.97
3.0199999999999996,23.26
3.1199999999999974,23.26
3.3999999999999986,23.17
3.3999999999999986,23.26
3.1999999999999993,23.46
3.030000000000001,23.54
3.289999999999999,23.37
3.669999999999998,23.46
3.759999999999998,23.46
3.759999999999998,23.46
3.759999999999998,23.46
3.4800000000000004,23.65
3.6700000000000017,23.65
3.469999999999999,23.85
3.849999999999998,23.85
3.469999999999999,23.94
3.849999999999998,23.94
4.050000000000001,23.74
3.849999999999998,23.94
4.029999999999998,23.94
3.8299999999999983,24.14
4.120000000000001,24.14
4.120000000000001,24.14
4.120000000000001,24.14
4.120000000000001,24.14
4.32,23.94
4.399999999999999,24.14
4.5,24.23
4.109999999999999,24.52
4.580000000000002,24.43
4.390000000000001,24.52
4.390000000000001,24.52
4.390000000000001,24.52
4.199999999999999,24.71
4.489999999999998,24.71
4.489999999999998,24.71
4.669999999999998,24.71
4.960000000000001,24.71
4.68,24.91
4.859999999999999,24.91
4.859999999999999,24.91
5.039999999999999,24.91
4.57,25.2
4.75,25.2
5.039999999999999,25.2
5.039999999999999,25.2
4.850000000000001,25.29
4.850000000000001,25.29
5.030000000000001,25.29
5.030000000000001,25.29
5.030000000000001,25.29
5.030000000000001,25.29
5.030000000000001,25.29
5.130000000000003,25.29
5.120000000000001,25.2
5.120000000000001,25.2
4.850000000000001,25.29
4.850000000000001,25.29
4.850000000000001,25.29
4.850000000000001,25.29
4.850000000000001,25.29
5.220000000000002,25.2
4.940000000000001,25.2
5.030000000000001,25.29
5.130000000000003,25.29
5.130000000000003,25.29
5.030000000000001,25.29
5.030000000000001,25.29
5.030000000000001,25.29
5.030000000000001,25.29
5.130000000000003,25.29
5.030000000000001,25.29
4.650000000000002,25.49
4.930000000000003,25.49
5.040000000000003,25.49
5.400000000000002,25.49
5.02,25.69
5.02,25.69
5.02,25.69
5.02,25.69
5.41,25.59
5.109999999999999,25.78
5.109999999999999,25.78
5.109999999999999,25.78
5.109999999999999,25.78
5.399999999999999,25.78
5.02,25.98
5.02,25.98
5.02,25.98
5.02,25.98
5.399999999999999,25.78
5.399999999999999,25.78
5.02,25.98
5.02,25.98
5.120000000000001,25.88
5.489999999999998,25.69
5.120000000000001,25.88
5.399999999999999,25.78
5.489999999999998,25.69
5.489999999999998,25.69
5.489999999999998,25.69
5.399999999999999,25.78
5.02,25.98
5.399999999999999,25.78
5.399999999999999,25.78
4.82,25.78
5.110000000000003,25.49
4.930000000000003,25.49
4.740000000000002,25.4
4.75,25.49
4.75,25.49
5.030000000000001,25.29
4.75,25.49
4.830000000000002,25.49
4.75,25.49
5.030000000000001,25.29
5.030000000000001,25.29
5.130000000000003,25.29
5.130000000000003,25.29
5.130000000000003,25.29
5.120000000000001,25.2
5.120000000000001,25.2
5.220000000000002,25.2
5.120000000000001,25.2
5.120000000000001,25.2
5.030000000000001,25.29
5.030000000000001,25.29
4.830000000000002,25.49
4.830000000000002,25.49
4.930000000000003,25.49
4.930000000000003,25.49
4.930000000000003,25.49
4.830000000000002,25.49
4.830000000000002,25.49
4.830000000000002,25.49
5.030000000000001,25.29
5.030000000000001,25.29
5.030000000000001,25.29
5.030000000000001,25.29
5.030000000000001,25.29
5.030000000000001,25.29
5.030000000000001,25.29
5.030000000000001,25.29
4.850000000000001,25.29
5.030000000000001,25.29
5.030000000000001,25.29
5.030000000000001,25.29
5.220000000000002,25.2
5.030000000000001,25.29
5.030000000000001,25.29
5.130000000000003,25.29
5.130000000000003,25.29
4.930000000000003,25.49
4.930000000000003,25.49
4.930000000000003,25.49
4.830000000000002,25.49
4.830000000000002,25.49
5.120000000000001,25.2
4.830000000000002,25.49
5.030000000000001,25.29
4.830000000000002,25.49
4.940000000000001,25.2
5.030000000000001,25.29
5.030000000000001,25.29
5.030000000000001,25.29
5.120000000000001,25.2
5.030000000000001,25.29
5.030000000000001,25.29
5.120000000000001,25.2
5.120000000000001,25.2
5.120000000000001,25.2
5.030000000000001,25.29
5.120000000000001,25.2
5.220000000000002,25.2
5.120000000000001,25.2
5.120000000000001,25.2
5.120000000000001,25.2
5.220000000000002,25.2
5.220000000000002,25.2
5.220000000000002,25.2
4.740000000000002,25.4
4.75,25.49
5.020000000000003,25.4
5.020000000000003,25.4
5.020000000000003,25.4
5.020000000000003,25.4
5.020000000000003,25.4
5.120000000000001,25.59
5.490000000000002,25.4
5.120000000000001,25.59
4.91,25.69
5.02,25.69
5.02,25.69
5.02,25.69
5.02,25.69
5.199999999999999,25.69
5.199999999999999,25.69
5.489999999999998,25.69
5.010000000000002,25.88
5.300000000000001,25.88
5.300000000000001,25.88
5.300000000000001,25.88
5.48,25.88
5.379999999999999,25.98
5.18,26.18
5.18,26.18
5.18,26.18
5.469999999999999,26.18
5.469999999999999,26.18
5.760000000000002,26.18
5.559999999999999,26.27
5.57,26.37
5.57,26.37
5.7499999999999964,26.37
6.039999999999996,26.37
6.039999999999996,26.37
5.7499999999999964,26.66
5.7499999999999964,26.66
6.040000000000003,26.66
6.209999999999997,26.66
5.950000000000003,26.86
5.740000000000002,26.96
5.740000000000002,26.96
5.740000000000002,26.96
5.740000000000002,26.96
5.740000000000002,26.96
5.740000000000002,26.96
5.740000000000002,26.96
5.740000000000002,26.96
5.740000000000002,26.96
5.740000000000002,26.96
5.740000000000002,26.96
5.740000000000002,26.96
5.740000000000002,26.96
5.740000000000002,26.96
5.740000000000002,26.96
5.740000000000002,26.96
5.740000000000002,26.96
5.740000000000002,26.96
5.740000000000002,26.96
5.740000000000002,26.96
5.740000000000002,26.96
5.619999999999997,26.96
5.619999999999997,26.96
5.619999999999997,26.96
5.740000000000002,26.96
5.740000000000002,26.96
5.740000000000002,26.96
5.740000000000002,26.96
5.740000000000002,26.96
5.740000000000002,26.96
5.740000000000002,26.96
5.740000000000002,26.96
5.740000000000002,26.96
5.740000000000002,26.96
5.619999999999997,26.96
5.619999999999997,26.96
5.740000000000002,26.96
5.740000000000002,26.96
5.740000000000002,26.96
5.619999999999997,26.96
5.619999999999997,26.96
5.619999999999997,26.96
5.740000000000002,26.96
5.619999999999997,26.96
5.619999999999997,26.96
5.619999999999997,26.96
5.740000000000002,26.96
5.740000000000002,26.96
5.619999999999997,26.96
5.740000000000002,26.96
5.740000000000002,26.96
5.619999999999997,26.96
5.619999999999997,26.96
5.619999999999997,26.96
5.740000000000002,26.96
5.909999999999997,26.96
5.740000000000002,26.96
5.740000000000002,26.96
5.740000000000002,26.96
5.740000000000002,26.96
5.740000000000002,26.96
5.740000000000002,26.96
6.030000000000001,26.96
6.030000000000001,26.96
5.909999999999997,26.96
6.089999999999996,26.96
6.089999999999996,26.96
6.380000000000003,26.96
5.840000000000003,27.15
6.009999999999998,27.15
6.310000000000002,27.15
6.090000000000003,27.25
6.090000000000003,27.25
6.380000000000003,27.25
6.380000000000003,27.25
6.309999999999999,27.44
6.309999999999999,27.44
6.309999999999999,27.44
6.48,27.44
6.270000000000003,27.54
6.270000000000003,27.54
6.439999999999998,27.54
6.560000000000002,27.54
6.560000000000002,27.54
6.560000000000002,27.54
6.070000000000004,27.74
6.560000000000002,27.54
6.070000000000004,27.74
6.180000000000003,27.74
6.180000000000003,27.74
6.360000000000003,27.74
6.180000000000003,27.74
6.180000000000003,27.74
6.180000000000003,27.74
6.180000000000003,27.74
6.360000000000003,27.74
6.180000000000003,27.74
6.180000000000003,27.74
6.180000000000003,27.74
6.180000000000003,27.74
6.180000000000003,27.74
6.180000000000003,27.74
6.180000000000003,27.74
6.180000000000003,27.74
6.070000000000004,27.74
6.070000000000004,27.74
6.070000000000004,27.74
6.070000000000004,27.74
6.180000000000003,27.74
6.360000000000003,27.74
6.360000000000003,27.74
6.360000000000003,27.74
6.360000000000003,27.74
6.180000000000003,27.74
6.360000000000003,27.74
6.070000000000004,27.74
6.180000000000003,27.74
6.070000000000004,27.74
6.070000000000004,27.74
6.360000000000003,27.74
6.180000000000003,27.74
5.890000000000004,27.74
6.070000000000004,27.74
6.070000000000004,27.74
6.070000000000004,27.74
6.070000000000004,27.74
6.180000000000003,27.74
6.070000000000004,27.74
6.360000000000003,27.74
6.180000000000003,27.74
6.070000000000004,27.74
6.070000000000004,27.74
6.360000000000003,27.74
6.180000000000003,27.74
6.360000000000003,27.74
6.360000000000003,27.74
6.360000000000003,27.74
6.070000000000004,27.74
6.180000000000003,27.74
6.180000000000003,27.74
6.070000000000004,27.74
6.180000000000003,27.74
6.360000000000003,27.74
6.180000000000003,27.74
6.070000000000004,27.74
6.070000000000004,27.74
6.180000000000003,27.74
6.180000000000003,27.74
11.099999999999998,25.98
12.930000000000003,25.2
13.66,25.2
14.110000000000003,24.91
14.339999999999996,24.82
14.5,24.82
14.41,24.91
14.41,24.91
14.540000000000003,24.91
14.540000000000003,24.91
14.540000000000003,24.91
14.540000000000003,24.91
14.540000000000003,24.91
14.540000000000003,24.91
14.540000000000003,24.91
14.540000000000003,24.91
14.540000000000003,24.91
14.540000000000003,24.91
14.540000000000003,24.91
14.540000000000003,24.91
14.189999999999998,25.0
14.41,24.91
14.310000000000002,24.71
14.019999999999996,24.71
14.43,24.43
14.299999999999997,24.43
14.130000000000003,24.43
14.130000000000003,24.43
14.130000000000003,24.43
14.130000000000003,24.43
14.130000000000003,24.43
14.0,24.43
14.0,24.43
14.0,24.43
14.0,24.43
14.130000000000003,24.43
14.130000000000003,24.43
14.0,24.43
14.0,24.43
14.0,24.43
14.0,24.43
14.0,24.43
14.0,24.43
14.0,24.43
14.0,24.43
13.809999999999999,24.62
13.809999999999999,24.62
13.809999999999999,24.62
13.809999999999999,24.62
13.809999999999999,24.62
13.809999999999999,24.62
14.0,24.43
13.809999999999999,24.62
14.0,24.43
14.0,24.43
13.809999999999999,24.62
13.809999999999999,24.62
13.809999999999999,24.62
13.639999999999997,24.62
14.220000000000002,24.34
13.639999999999997,24.62
13.869999999999997,24.53
13.639999999999997,24.62
13.869999999999997,24.53
13.639999999999997,24.62
13.549999999999997,24.71
13.639999999999997,24.62
14.0,24.43
14.0,24.43
14.220000000000002,24.34
14.220000000000002,24.34
14.220000000000002,24.34
14.220000000000002,24.34
14.220000000000002,24.34
14.220000000000002,24.34
14.420000000000002,24.14
14.420000000000002,24.14
14.420000000000002,24.14
14.420000000000002,24.14
14.420000000000002,24.14
14.420000000000002,24.14
14.420000000000002,24.14
14.130000000000003,24.43
14.420000000000002,24.14
14.420000000000002,24.14
14.420000000000002,24.14
14.420000000000002,24.14
14.549999999999997,24.14
14.420000000000002,24.14
14.420000000000002,24.14
14.549999999999997,24.14
14.420000000000002,24.14
14.130000000000003,24.43
14.549999999999997,24.14
14.549999999999997,24.14
14.420000000000002,24.14
14.220000000000002,24.34
14.420000000000002,24.14
14.389999999999997,24.34
14.819999999999997,24.34
14.89,24.43
15.020000000000003,24.43
15.020000000000003,24.43
15.020000000000003,24.43
15.020000000000003,24.43
15.020000000000003,24.43
15.020000000000003,24.43
15.020000000000003,24.43
15.020000000000003,24.43
14.830000000000002,24.62
15.020000000000003,24.43
15.020000000000003,24.43
15.189999999999998,24.43
15.649999999999999,24.43
15.429999999999996,24.62
15.199999999999996,24.71
15.07,24.71
15.199999999999996,24.71
15.199999999999996,24.71
15.199999999999996,24.71
15.799999999999997,24.71
15.599999999999998,24.91
15.369999999999997,25.0
15.670000000000002,25.0
15.670000000000002,25.0
15.900000000000002,24.91
15.670000000000002,25.0
15.670000000000002,25.0
16.06,24.91
15.969999999999999,25.0
15.410000000000004,25.4
15.610000000000003,25.2
15.410000000000004,25.4
15.700000000000003,25.11
16.29,25.11
16.29,25.11
16.070000000000004,25.2
16.29,25.11
16.249999999999996,25.3
15.959999999999997,25.59
16.249999999999996,25.3
16.249999999999996,25.3
16.249999999999996,25.3
16.15,25.4
16.249999999999996,25.3
16.110000000000003,25.59
16.029999999999998,25.69
16.27,25.59
16.07,25.79
16.27,25.59
16.27,25.59
16.27,25.59
16.41,25.59
16.7,25.3
16.5,25.5
16.5,25.5
16.5,25.5
16.5,25.5
16.7,25.3
16.5,25.5
16.5,25.5
16.5,25.5
16.5,25.5
16.7,25.3
16.5,25.5
16.5,25.5
16.41,25.59
16.6,25.4
16.709999999999997,25.59
17.1,25.5
16.77,25.69
16.67,25.79
16.67,25.79
16.87,25.59
16.77,25.69
16.87,25.59
16.67,25.79
16.67,25.79
17.169999999999998,25.59
17.069999999999997,25.69
16.919999999999998,25.69
16.97,25.79
16.88,25.88
16.63,25.98
16.63,25.98
17.129999999999995,25.78
17.129999999999995,25.78
16.979999999999997,25.78
17.129999999999995,25.78
17.029999999999998,25.88
17.029999999999998,25.88
17.129999999999995,25.78
17.129999999999995,25.78
17.129999999999995,25.78
17.029999999999998,25.88
16.68,26.08
17.080000000000002,25.98
17.080000000000002,25.98
17.080000000000002,25.98
16.72,26.18
16.82,26.08
16.880000000000003,26.18
16.880000000000003,26.18
16.880000000000003,26.18
16.880000000000003,26.18
16.980000000000004,26.08
16.880000000000003,26.18
16.880000000000003,26.18
16.980000000000004,26.08
17.180000000000003,25.88
17.180000000000003,25.88
17.180000000000003,25.88
17.180000000000003,25.88
17.180000000000003,25.88
17.180000000000003,25.88
16.980000000000004,26.08
16.980000000000004,26.08
18.06,25.59
20.360000000000003,24.34
20.38,24.62
21.709999999999997,24.34
22.4,24.71
22.910000000000004,25.4
23.200000000000003,26.18
23.470000000000002,26.37
24.1,26.18
23.77,26.37
23.77,26.37
23.929999999999996,26.37
24.069999999999997,26.37
24.24,26.37
24.539999999999996,26.37
24.7,26.37
25.139999999999997,26.37
24.709999999999997,26.66
25.01,26.66
25.31,26.66
25.48,26.66
25.62,26.66
25.549999999999997,26.86
25.91,26.66
25.880000000000003,26.86
25.590000000000003,27.15
25.89,27.15
26.020000000000003,27.15
26.32,27.15
26.68,26.96
26.370000000000005,27.15
26.490000000000002,27.15
26.57,27.25
26.689999999999998,27.25
26.38,27.44
26.38,27.44
26.38,27.44
26.38,27.44
26.38,27.44
26.38,27.44
26.38,27.44
26.38,27.44
26.38,27.44
26.669999999999998,27.44
26.669999999999998,27.44
26.499999999999996,27.44
26.38,27.44
26.38,27.44
26.38,27.44
26.080000000000002,27.44
25.599999999999998,27.44
25.75,27.25
25.89,27.15
25.89,27.15
25.89,27.15
25.42,27.15
25.29,27.15
25.42,26.86
25.28,26.86
25.28,26.86
24.980000000000004,26.86
25.150000000000002,26.66
25.150000000000002,26.66
25.150000000000002,26.66
25.150000000000002,26.66
24.709999999999997,26.66
24.55,26.66
25.139999999999997,26.37
24.84,26.37
24.84,26.37
24.64,26.57
24.64,26.57
24.770000000000003,26.57
24.64,26.57
24.64,26.57
24.64,26.57
24.64,26.57
24.339999999999996,26.57
24.17,26.57
24.17,26.57
24.17,26.57
24.17,26.57
24.17,26.57
24.17,26.57
24.17,26.57
24.17,26.57
24.17,26.57
24.17,26.57
24.17,26.57
24.17,26.57
24.17,26.57
24.17,26.57
24.17,26.57
24.17,26.57
24.17,26.57
24.17,26.57
24.17,26.57
24.17,26.57
24.17,26.57
24.17,26.57
24.17,26.57
24.17,26.57
24.17,26.57
24.17,26.57
24.17,26.57
24.17,26.57
24.17,26.57
24.17,26.57
24.17,26.57
24.17,26.57
24.17,26.57
24.17,26.57
24.17,26.57
24.17,26.57
24.270000000000003,26.47
24.17,26.57
24.700000000000003,26.18
24.610000000000003,26.27
24.51,26.37
24.17,26.57
24.17,26.57
24.610000000000003,26.27
24.17,26.57
24.270000000000003,26.47
24.270000000000003,26.47
24.539999999999996,26.37
24.539999999999996,26.37
24.86,26.18
24.86,26.18
24.639999999999997,26.27
24.77,26.27
25.03,26.18
24.77,26.27
25.03,26.18
25.03,26.18
25.03,26.18
24.639999999999997,26.27
24.300000000000004,26.47
24.77,26.27
24.77,26.27
24.94,26.27
24.669999999999998,26.37
25.24,26.27
25.200000000000003,26.47
25.1,26.57
63.53,
25.3,26.37
63.63,
25.44,26.37
25.599999999999998,26.37
25.599999999999998,26.37
25.91,26.37
25.64,26.47
25.810000000000002,26.47
25.64,26.47
25.810000000000002,26.47
25.64,26.47
25.810000000000002,26.47
26.1,26.47
25.779999999999998,26.66
25.91,26.66
25.91,26.66
25.91,26.66
25.91,26.66
25.91,26.66
25.91,26.66
25.91,26.66
25.91,26.66
25.91,26.66
25.91,26.66
25.95,26.66
25.91,26.66
25.95,26.66
25.91,26.66
25.95,26.66
25.91,26.66
25.91,26.66
25.91,26.66
25.71,26.86
25.71,26.86
25.91,26.66
25.91,26.66
25.91,26.66
25.91,26.66
25.91,26.66
25.779999999999998,26.66
25.779999999999998,26.66
25.779999999999998,26.66
25.779999999999998,26.66
25.779999999999998,26.66
25.779999999999998,26.66
25.779999999999998,26.66
25.779999999999998,26.66
25.779999999999998,26.66
25.779999999999998,26.66
25.779999999999998,26.66
25.779999999999998,26.66
25.679999999999996,26.76
25.779999999999998,26.66
25.779999999999998,26.66
25.779999999999998,26.66
25.779999999999998,26.66
25.779999999999998,26.66
25.679999999999996,26.76
25.649999999999995,26.76
25.649999999999995,26.76
25.649999999999995,26.76
25.679999999999996,26.76
25.52,26.76
25.62,26.66
25.52,26.76
25.649999999999995,26.76
25.679999999999996,26.76
25.679999999999996,26.76
25.679999999999996,26.76
25.679999999999996,26.76
63.24,
25.81,26.76
63.24,
25.679999999999996,26.76
25.679999999999996,26.76
25.679999999999996,26.76
25.679999999999996,26.76
25.779999999999998,26.66
25.679999999999996,26.76
25.679999999999996,26.76
25.679999999999996,26.76
25.679999999999996,26.76
25.679999999999996,26.76
25.679999999999996,26.76
63.24,
25.679999999999996,26.76
25.679999999999996,26.76
25.679999999999996,26.76
25.679999999999996,26.76
25.679999999999996,26.76
25.679999999999996,26.76
25.679999999999996,26.76
25.679999999999996,26.76
25.81,26.76
25.91,26.66
25.81,26.76
25.81,26.76
25.81,26.76
25.81,26.76
25.81,26.76
25.81,26.76
26.109999999999996,26.76
26.259999999999998,26.96
26.380000000000003,26.96
26.380000000000003,26.96
26.380000000000003,26.96
26.290000000000003,27.05
26.380000000000003,26.96
26.380000000000003,26.96
26.380000000000003,26.96
26.560000000000002,26.96
26.380000000000003,26.96
26.509999999999998,26.96
26.68,26.96
26.67,27.15
26.29,27.35
26.39,27.25
26.39,27.25
26.57,27.25
26.96,27.15
26.96,27.15
26.96,27.15
26.96,27.15
26.96,27.15
26.96,27.15
26.96,27.15
26.96,27.15
26.96,27.15
26.96,27.15
27.15,26.96
26.96,27.15
26.96,27.15
26.689999999999998,27.25
26.96,27.15
26.96,27.15
26.689999999999998,27.25
26.689999999999998,27.25
26.689999999999998,27.25
26.650000000000002,27.34
26.689999999999998,27.25
26.589999999999996,27.35
26.689999999999998,27.25
26.689999999999998,27.25
26.38,27.44
26.650000000000002,27.34
26.55,27.44
26.55,27.44
26.55,27.44
26.55,27.44
26.55,27.44
26.55,27.44
26.589999999999996,27.35
26.38,27.44
26.55,27.44
26.55,27.44
26.55,27.44
26.55,27.44
26.55,27.44
26.55,27.44
26.55,27.44
26.55,27.44
26.28,27.54
26.28,27.54
26.28,27.54
26.28,27.54
26.1,27.54
26.55,27.44
26.28,27.54
26.28,27.54
26.28,27.54
26.28,27.54
26.28,27.54
26.55,27.44
26.55,27.44
26.28,27.54
26.28,27.54
26.55,27.44
26.650000000000002,27.34
26.55,27.44
26.55,27.44
26.650000000000002,27.34
26.689999999999998,27.25
26.55,27.44
26.650000000000002,27.34
26.650000000000002,27.34
26.650000000000002,27.34
26.650000000000002,27.34
26.650000000000002,27.34
26.650000000000002,27.34
26.55,27.44
26.689999999999998,27.25
26.55,27.44
26.55,27.44
26.55,27.44
26.589999999999996,27.35
26.55,27.44
26.650000000000002,27.34
26.819999999999997,27.34
27.04,27.25
26.86,27.25
26.89,27.35
26.75,27.54
26.75,27.54
26.75,27.54
26.75,27.54
26.75,27.54
27.04,27.25
26.75,27.54
27.04,27.25
27.310000000000002,27.15
26.849999999999998,27.44
27.04,27.25
26.849999999999998,27.44
26.849999999999998,27.44
27.04,27.25
27.04,27.25
27.04,27.25
27.340000000000003,27.25
27.340000000000003,27.25
27.21,27.25
26.869999999999997,27.54
27.04,27.25
26.869999999999997,27.54
27.159999999999997,27.25
27.04,27.25
27.340000000000003,27.25
27.159999999999997,27.25
27.340000000000003,27.25
27.04,27.25
27.159999999999997,27.25
26.75,27.54
26.75,27.54
26.75,27.54
27.050000000000004,27.54
26.75,27.54
