Angle1(deg),Angle2(deg)
9.510000000000002,28.95
9.510000000000002,28.95
9.510000000000002,28.95
9.510000000000002,28.95
9.510000000000002,28.95
9.510000000000002,28.95
9.510000000000002,28.95
9.620000000000001,28.84
9.510000000000002,28.95
9.510000000000002,28.95
9.510000000000002,28.95
9.450000000000003,29.14
9.450000000000003,29.14
9.450000000000003,29.14
9.450000000000003,29.14
9.450000000000003,29.14
9.450000000000003,29.14
9.450000000000003,29.14
9.450000000000003,29.14
9.450000000000003,29.14
9.450000000000003,29.14
9.450000000000003,29.14
9.450000000000003,29.14
9.450000000000003,29.14
9.509999999999998,29.25
9.509999999999998,29.25
9.509999999999998,29.25
9.509999999999998,29.25
9.509999999999998,29.25
9.509999999999998,29.25
9.509999999999998,29.25
9.509999999999998,29.25
9.509999999999998,29.25
9.509999999999998,29.25
9.509999999999998,29.25
9.509999999999998,29.25
9.509999999999998,29.25
9.619999999999997,29.14
9.060000000000002,28.65
7.77,27.84
6.979999999999997,26.07
4.899999999999999,24.01
3.1400000000000006,21.84
2.780000000000001,19.68
2.5799999999999983,18.64
2.5199999999999996,18.43
2.1099999999999994,18.64
2.3099999999999987,18.64
2.5199999999999996,18.43
2.5199999999999996,18.43
2.3099999999999987,18.64
2.5199999999999996,18.43
2.5199999999999996,18.43
2.5199999999999996,18.43
2.3099999999999987,18.64
2.3099999999999987,18.64
2.3099999999999987,18.64
2.3099999999999987,18.64
2.3099999999999987,18.64
2.3099999999999987,18.64
2.3099999999999987,18.64
2.3099999999999987,18.64
2.3099999999999987,18.64
2.16,18.71
2.16,18.71
2.16,18.71
2.16,18.71
2.16,18.71
2.16,18.71
2.16,18.71
2.16,18.71
2.16,18.71
2.3099999999999987,18.64
2.169999999999998,18.78
2.0199999999999996,18.85
2.16,18.71
2.16,18.71
2.0199999999999996,18.85
2.0199999999999996,18.85
2.0199999999999996,18.85
2.0199999999999996,18.85
2.0199999999999996,18.85
2.0199999999999996,18.85
2.0199999999999996,18.85
2.3099999999999987,18.64
2.3099999999999987,18.64
2.3099999999999987,18.64
2.3099999999999987,18.64
2.3099999999999987,18.64
2.3099999999999987,18.64
2.3099999999999987,18.64
2.3099999999999987,18.64
2.3099999999999987,18.64
2.3099999999999987,18.64
2.3099999999999987,18.64
2.3099999999999987,18.64
2.3099999999999987,18.64
2.3099999999999987,18.64
2.3099999999999987,18.64
2.3099999999999987,18.64
2.3099999999999987,18.64
2.3099999999999987,18.64
2.3099999999999987,18.64
2.3099999999999987,18.64
2.3099999999999987,18.64
2.3099999999999987,18.64
2.3099999999999987,18.64
2.3099999999999987,18.64
2.3099999999999987,18.64
2.3099999999999987,18.64
2.3099999999999987,18.64
2.3099999999999987,18.64
2.3099999999999987,18.64
2.3099999999999987,18.64
2.3099999999999987,18.64
2.3099999999999987,18.64
2.3099999999999987,18.64
2.3099999999999987,18.64
2.3099999999999987,18.64
2.3099999999999987,18.64
2.3099999999999987,18.64
2.3099999999999987,18.64
2.3099999999999987,18.64
2.3099999999999987,18.64
2.3099999999999987,18.64
2.3099999999999987,18.64
2.3099999999999987,18.64
2.3099999999999987,18.64
2.3099999999999987,18.64
2.1099999999999994,18.64
2.0500000000000007,18.43
2.129999999999999,18.16
2.1400000000000006,17.95
1.4100000000000001,17.95
1.4800000000000004,17.68
1.3000000000000007,17.47
1.3000000000000007,17.2
0.7799999999999976,17.26
0.8500000000000014,16.99
0.9800000000000004,16.66
0.8099999999999987,16.57
0.6799999999999997,16.3
0.75,16.03
0.9000000000000004,15.62
0.3000000000000007,15.62
0.11000000000000121,15.35
-0.14000000000000057,15.14
-0.5399999999999991,14.93
-0.5300000000000011,14.46
-1.2800000000000011,14.4
-1.1100000000000012,13.98
-1.1400000000000006,13.56
-1.7800000000000011,13.46
-1.5300000000000011,12.88
-2.09,12.62
-2.08,12.2
-2.4000000000000004,11.9
-2.6799999999999997,11.52
-2.8000000000000007,11.23
-3.4299999999999997,11.02
-4.090000000000001,10.38
-4.630000000000001,9.46
-5.479999999999999,8.62
-5.46,7.55
-5.84,7.1
-5.63,6.89
-5.63,6.89
83.11,
-6.0200000000000005,7.07
-6.05,7.1
-6.05,7.1
-6.0200000000000005,7.07
-6.0200000000000005,7.07
-6.0200000000000005,7.07
-6.0200000000000005,7.07
-6.0200000000000005,7.07
-6.0200000000000005,7.07
-6.0200000000000005,7.07
-6.0200000000000005,7.07
-6.0200000000000005,7.07
-6.0200000000000005,7.07
-6.0200000000000005,7.07
-6.0200000000000005,7.07
-6.0200000000000005,7.07
-6.0200000000000005,7.07
-6.0200000000000005,7.07
-6.0200000000000005,7.07
-6.0200000000000005,7.07
-6.0200000000000005,7.07
-6.0200000000000005,7.07
-6.0200000000000005,7.07
-6.0200000000000005,7.07
-5.66,6.91
-5.65,6.91
-5.66,6.91
-5.65,6.91
-5.65,6.91
-5.86,6.91
-5.65,6.91
-5.65,6.91
-5.65,6.91
-6.08,7.13
-6.08,7.13
-6.08,7.13
-5.86,6.91
-5.86,6.91
-6.05,7.1
-5.86,6.91
-6.05,7.1
-6.05,7.1
-6.05,7.1
-6.05,7.1
-6.05,7.1
-6.05,7.1
-6.05,7.1
-6.05,7.1
-5.46,6.72
-5.65,6.91
-5.65,6.91
-5.65,6.91
-5.65,6.91
-5.65,6.91
-5.44,6.7
-5.44,6.7
-5.44,6.7
-5.44,6.7
-5.44,6.7
-5.44,6.7
-6.05,7.1
-6.05,7.1
-6.05,7.1
-6.05,7.1
-6.05,7.1
-6.05,7.1
0.1200000000000001,4.92
3.2799999999999994,4.73
5.050000000000001,5.35
8.47,5.16
9.620000000000001,5.8
9.829999999999998,6.46
10.099999999999998,6.46
10.099999999999998,6.46
10.36,6.46
10.559999999999999,6.46
10.77,6.46
11.02,6.27
11.219999999999999,6.27
11.239999999999998,6.46
11.690000000000001,6.27
11.690000000000001,6.27
11.5,6.46
11.760000000000002,6.27
11.71,6.46
11.71,6.46
11.77,6.46
11.969999999999999,6.46
12.18,6.46
11.969999999999999,6.46
11.969999999999999,6.46
11.969999999999999,6.46
12.18,6.46
12.25,6.46
12.45,6.46
12.45,6.46
12.86,6.25
12.86,6.25
12.86,6.25
12.86,6.25
12.86,6.25
12.86,6.25
13.059999999999999,6.25
13.129999999999999,6.25
13.129999999999999,6.25
13.129999999999999,6.25
13.129999999999999,6.25
13.329999999999998,6.25
13.529999999999998,6.05
13.46,6.05
13.529999999999998,6.05
13.529999999999998,6.05
13.599999999999998,6.05
13.599999999999998,6.05
13.529999999999998,6.05
13.529999999999998,6.05
13.809999999999999,6.05
13.809999999999999,6.05
13.700000000000001,6.08
13.700000000000001,6.08
13.829999999999998,6.03
13.829999999999998,6.03
13.829999999999998,6.03
13.73,6.05
13.73,6.05
13.73,6.05
13.829999999999998,6.03
13.95,6.03
13.809999999999999,6.05
14.029999999999998,6.03
13.809999999999999,6.05
13.57,6.29
14.029999999999998,6.03
14.029999999999998,6.03
14.029999999999998,6.03
14.029999999999998,6.03
13.79,6.27
14.029999999999998,6.03
14.029999999999998,6.03
14.029999999999998,6.03
14.029999999999998,6.03
14.029999999999998,6.03
14.029999999999998,6.03
14.029999999999998,6.03
13.91,6.27
13.91,6.27
13.71,6.27
13.71,6.27
13.91,6.27
13.71,6.27
13.71,6.27
13.71,6.27
13.990000000000002,6.27
13.990000000000002,6.27
13.990000000000002,6.27
13.91,6.27
14.299999999999997,6.03
14.299999999999997,6.03
14.23,6.03
14.23,6.03
14.23,6.03
14.23,6.03
14.23,6.03
14.23,6.03
14.23,6.03
14.23,6.03
14.23,6.03
14.23,6.03
14.23,6.03
14.299999999999997,6.03
14.299999999999997,6.03
14.21,6.05
14.079999999999998,6.25
14.079999999999998,6.25
14.079999999999998,6.25
14.079999999999998,6.25
14.079999999999998,6.25
14.079999999999998,6.25
14.079999999999998,6.25
13.990000000000002,6.27
14.079999999999998,6.25
14.180000000000001,6.08
14.48,6.05
14.48,6.05
14.38,6.08
14.48,6.05
14.48,6.05
14.48,6.05
14.299999999999999,6.08
14.41,6.05
14.41,6.05
14.299999999999999,6.08
14.11,6.22
14.11,6.22
14.11,6.22
14.11,6.22
14.11,6.22
14.310000000000002,6.22
14.010000000000002,6.25
14.11,6.22
14.299999999999997,6.03
14.43,6.03
14.299999999999997,6.03
14.299999999999997,6.03
14.5,6.03
14.41,6.05
14.5,6.03
14.5,6.03
14.5,6.03
14.5,6.03
14.5,6.03
14.5,6.03
14.5,6.03
14.5,6.03
14.41,6.05
14.5,6.03
14.5,6.03
14.5,6.03
14.5,6.03
14.46,6.27
14.48,6.05
14.260000000000002,6.27
14.7,6.03
14.68,6.05
14.68,6.05
14.58,6.08
14.68,6.05
14.68,6.05
14.61,6.05
14.68,6.05
14.68,6.05
14.61,6.05
14.61,6.05
14.61,6.05
14.61,6.05
14.61,6.05
14.61,6.05
14.61,6.05
14.61,6.05
14.61,6.05
14.46,6.27
14.58,6.08
14.61,6.05
14.48,6.05
14.48,6.05
14.48,6.05
14.61,6.05
14.61,6.05
14.61,6.05
14.61,6.05
14.61,6.05
14.61,6.05
14.48,6.05
14.450000000000001,6.08
14.450000000000001,6.08
14.450000000000001,6.08
14.450000000000001,6.08
14.450000000000001,6.08
14.450000000000001,6.08
14.450000000000001,6.08
14.450000000000001,6.08
14.450000000000001,6.08
14.450000000000001,6.08
14.450000000000001,6.08
14.68,6.05
14.68,6.05
14.68,6.05
14.779999999999998,6.03
14.68,6.05
14.779999999999998,6.03
14.779999999999998,6.03
14.68,6.05
14.779999999999998,6.03
14.779999999999998,6.03
14.779999999999998,6.03
14.68,6.05
14.559999999999999,6.25
14.46,6.27
14.46,6.27
14.46,6.27
14.46,6.27
14.65,6.08
14.65,6.08
14.65,6.08
14.65,6.08
14.65,6.08
14.65,6.08
14.65,6.08
14.779999999999998,6.03
14.779999999999998,6.03
14.969999999999999,5.84
14.969999999999999,5.84
14.969999999999999,5.84
14.870000000000001,5.86
14.68,6.05
14.68,6.05
14.68,6.05
14.68,6.05
14.68,6.05
14.68,6.05
14.68,6.05
14.68,6.05
14.68,6.05
14.68,6.05
14.68,6.05
13.66,6.05
12.05,6.05
8.52,6.7
6.130000000000001,6.67
5.0200000000000005,6.46
4.5600000000000005,6.25
3.8999999999999995,6.46
3.6099999999999994,6.51
3.4099999999999993,6.29
2.7799999999999994,6.51
0.20999999999999996,6.94
-2.3000000000000007,7.15
-4.210000000000001,7.15
-4.619999999999999,6.72
-4.83,6.72
-5.05,6.72
-4.83,6.72
-4.83,6.72
-4.83,6.72
-4.84,6.51
-4.8100000000000005,6.48
-5.03,6.7
-5.05,6.72
-5.03,6.7
-4.84,6.51
-5.05,6.72
-4.84,6.51
-5.05,6.72
-4.8100000000000005,6.7
-4.8100000000000005,6.7
-5.03,6.7
-4.8100000000000005,6.7
-4.8100000000000005,6.7
-4.8100000000000005,6.7
-4.8100000000000005,6.7
-4.8100000000000005,6.7
-4.8100000000000005,6.7
-4.8100000000000005,6.7
-4.8100000000000005,6.7
-4.8100000000000005,6.7
-4.8100000000000005,6.7
-4.8100000000000005,6.7
-4.590000000000001,6.48
-5.0,6.67
-5.0,6.67
-5.03,6.7
-5.03,6.7
-5.03,6.7
-5.03,6.7
-5.03,6.7
-5.03,6.7
-5.03,6.7
-5.03,6.7
-5.03,6.7
-5.03,6.7
-5.43,6.89
-5.26,6.72
-5.26,6.72
-5.26,6.72
-4.18,6.91
-1.3599999999999994,9.11
2.49,13.83
5.330000000000002,19.74
7.77,24.52
8.410000000000004,27.15
7.969999999999999,27.35
6.329999999999998,26.08
4.610000000000003,23.83
3.2799999999999976,21.6
2.780000000000001,20.5
3.25,20.5
4.329999999999998,21.48
5.219999999999999,22.94
6.199999999999999,24.12
5.600000000000001,25.0
6.170000000000002,24.61
6.09,24.41
6.18,24.32
6.18,24.32
5.710000000000001,24.61
5.710000000000001,24.61
5.710000000000001,24.61
5.91,24.41
5.710000000000001,24.61
5.91,24.41
5.710000000000001,24.61
5.710000000000001,24.61
5.990000000000002,24.61
5.800000000000001,24.7
6.080000000000002,24.7
6.080000000000002,24.7
5.990000000000002,24.79
5.990000000000002,24.9
6.170000000000002,24.9
6.170000000000002,24.9
6.170000000000002,24.9
6.170000000000002,24.9
6.260000000000002,24.99
6.550000000000001,24.99
6.550000000000001,24.99
6.73,24.99
6.459999999999997,25.19
6.529999999999998,25.19
6.529999999999998,25.19
6.529999999999998,25.19
6.529999999999998,25.19
6.529999999999998,25.19
6.529999999999998,25.19
6.529999999999998,25.19
6.75,25.19
6.819999999999997,25.19
6.609999999999999,25.28
6.529999999999998,25.48
6.529999999999998,25.48
6.529999999999998,25.48
6.529999999999998,25.48
6.529999999999998,25.48
6.529999999999998,25.48
6.639999999999997,25.48
6.639999999999997,25.48
6.639999999999997,25.48
6.639999999999997,25.48
6.809999999999999,25.48
6.989999999999998,25.48
6.609999999999999,25.68
6.609999999999999,25.68
6.729999999999997,25.68
7.099999999999998,25.48
6.729999999999997,25.68
7.07,25.58
7.07,25.58
6.899999999999999,25.68
6.689999999999998,25.78
6.689999999999998,25.78
6.689999999999998,25.78
6.689999999999998,25.78
9.400000000000002,24.99
16.209999999999997,22.05
19.5,20.71
20.08,20.43
20.36,20.43
20.36,20.43
20.96,20.43
21.5,20.5
21.75,20.71
21.84,20.91
21.709999999999997,21.19
21.859999999999996,21.19
21.859999999999996,21.19
21.930000000000003,21.27
22.529999999999998,21.27
22.62,21.48
23.069999999999997,21.48
23.17,21.68
23.47,21.68
23.619999999999997,21.68
23.92,21.68
23.84,21.76
23.99,21.76
23.799999999999997,21.96
24.289999999999996,21.76
24.289999999999996,21.76
24.1,21.96
24.599999999999998,21.76
24.45,22.05
24.669999999999998,21.84
24.81,21.84
24.81,21.84
24.64,22.17
24.64,22.17
24.64,22.17
24.900000000000002,22.05
24.939999999999998,22.17
24.939999999999998,22.17
25.1,22.17
24.86,22.25
24.820000000000004,22.45
24.970000000000002,22.45
25.12,22.45
24.970000000000002,22.45
25.12,22.45
25.12,22.45
25.2,22.37
25.2,22.37
25.499999999999996,22.37
25.17,22.54
25.159999999999997,22.57
25.26,22.45
25.34,22.37
25.419999999999998,22.45
25.56,22.45
25.680000000000003,22.49
25.6,22.57
25.6,22.57
25.759999999999998,22.57
25.759999999999998,22.57
25.759999999999998,22.57
25.759999999999998,22.57
25.759999999999998,22.57
25.660000000000004,22.65
25.740000000000002,22.57
25.660000000000004,22.65
25.660000000000004,22.65
25.660000000000004,22.65
25.740000000000002,22.57
25.660000000000004,22.65
25.660000000000004,22.65
25.82,22.65
25.980000000000004,22.65
25.980000000000004,22.65
67.35,
26.230000000000004,22.54
25.96,22.65
25.96,22.65
25.619999999999997,22.85
25.619999999999997,22.85
25.96,22.65
25.96,22.65
25.96,22.65
25.619999999999997,22.85
25.78,22.85
25.78,22.85
25.78,22.85
25.890000000000004,22.74
25.890000000000004,22.74
25.890000000000004,22.74
25.939999999999998,22.85
25.939999999999998,22.85
25.939999999999998,22.85
25.939999999999998,22.85
25.939999999999998,22.85
25.939999999999998,22.85
26.08,22.85
26.08,22.85
26.08,22.85
26.16,22.77
26.16,22.77
26.16,22.77
26.08,22.85
26.08,22.85
25.830000000000002,22.94
26.08,22.85
25.830000000000002,22.94
26.08,22.85
26.08,22.85
26.059999999999995,22.85
26.13,22.94
26.39,22.85
26.500000000000004,22.74
26.3,22.94
26.3,22.94
26.3,22.94
26.3,22.94
26.75,22.65
26.3,22.94
26.39,22.85
26.549999999999997,22.85
26.470000000000002,22.77
26.610000000000003,22.77
26.689999999999998,22.85
26.77,22.77
26.180000000000003,23.06
26.689999999999998,22.85
26.44,22.94
26.53,22.85
26.44,22.94
26.53,22.85
26.53,22.85
26.1,23.14
26.180000000000003,23.06
26.180000000000003,23.06
26.89,22.65
26.3,22.94
26.3,22.94
26.34,23.06
26.34,23.06
26.549999999999997,22.85
26.3,22.94
26.549999999999997,22.85
26.549999999999997,22.85
26.549999999999997,22.85
26.3,22.94
26.459999999999997,22.94
26.34,23.06
26.44,22.94
26.44,22.94
26.44,22.94
26.44,22.94
26.44,22.94
26.44,22.94
26.44,22.94
26.44,22.94
26.44,22.94
26.44,22.94
26.44,22.94
26.44,22.94
26.320000000000004,23.06
26.44,22.94
26.44,22.94
26.34,23.06
26.459999999999997,22.94
26.48,23.06
26.48,23.06
26.48,23.06
26.599999999999998,22.94
26.48,23.06
26.599999999999998,22.94
26.54,23.14
26.54,23.14
26.54,23.14
26.54,23.14
26.54,23.14
26.560000000000002,23.14
26.700000000000003,23.14
26.700000000000003,23.14
26.700000000000003,23.14
26.700000000000003,23.14
26.700000000000003,23.14
26.700000000000003,23.14
26.780000000000005,23.06
26.780000000000005,23.06
26.780000000000005,23.06
26.780000000000005,23.06
26.780000000000005,23.06
26.780000000000005,23.06
26.700000000000003,23.14
26.700000000000003,23.14
26.86,23.14
26.86,23.14
26.700000000000003,23.14
26.86,23.14
26.72,23.14
26.86,23.14
26.86,23.14
26.86,23.14
26.86,23.14
26.86,23.14
26.86,23.14
26.86,23.14
26.86,23.14
26.86,23.14
26.86,23.14
27.0,23.14
27.2,22.94
27.2,22.94
27.2,22.94
27.2,22.94
27.2,22.94
27.2,22.94
27.2,22.94
27.2,22.94
27.2,22.94
27.2,22.94
27.2,22.94
27.2,22.94
27.080000000000002,23.06
27.24,23.06
27.359999999999996,22.94
27.499999999999996,22.94
27.38,23.06
27.299999999999997,23.14
27.299999999999997,23.14
27.299999999999997,23.14
27.299999999999997,23.14
27.499999999999996,22.94
26.959999999999997,23.34
26.959999999999997,23.34
27.499999999999996,22.94
27.409999999999997,23.03
27.499999999999996,22.94
27.499999999999996,22.94
27.499999999999996,22.94
27.25,23.03
27.069999999999997,23.23
27.669999999999998,22.94
27.05,23.23
27.499999999999996,22.94
27.25,23.03
27.25,23.03
27.069999999999997,23.23
27.069999999999997,23.23
27.209999999999997,23.23
27.069999999999997,23.23
27.209999999999997,23.23
27.209999999999997,23.23
26.42,22.65
24.779999999999998,21.88
22.87,20.02
20.88,17.95
19.83,15.68
18.89,14.51
18.77,13.98
18.95,13.98
18.95,13.98
18.95,13.98
18.300000000000004,14.04
18.009999999999998,14.04
17.61,14.04
16.78,14.04
16.580000000000002,13.77
16.0,13.51
15.739999999999998,13.09
14.81,12.99
14.91,12.79
14.720000000000002,12.79
14.620000000000001,12.79
14.790000000000001,12.62
13.799999999999999,12.67
14.319999999999999,12.15
13.600000000000001,12.11
13.31,11.94
12.940000000000001,11.73
12.5,11.23
11.940000000000001,10.84
11.81,10.42
11.4,10.17
11.149999999999999,9.75
10.649999999999999,9.46
10.750000000000002,8.62
10.45,7.98
10.790000000000003,7.31
10.799999999999999,7.1
11.270000000000001,7.1
11.57,7.07
11.84,7.07
12.11,7.07
12.309999999999999,7.07
12.600000000000001,6.91
12.57,6.94
12.919999999999998,6.94
13.04,6.94
13.04,6.94
13.32,6.94
13.32,6.94
13.7,6.91
13.709999999999999,7.1
13.899999999999999,6.91
14.100000000000001,6.91
14.100000000000001,6.91
13.8,7.13
13.83,7.1
14.03,7.1
14.2,7.13
14.27,6.94
14.080000000000002,7.13
14.27,6.94
14.27,6.94
14.54,6.94
14.469999999999999,6.94
14.66,6.94
14.739999999999998,6.94
14.61,7.07
14.61,7.07
14.690000000000001,7.07
14.690000000000001,7.07
14.690000000000001,7.07
14.89,7.07
14.690000000000001,7.07
14.89,7.07
14.860000000000001,7.1
15.07,6.89
15.07,6.89
15.07,6.89
15.189999999999998,6.89
15.169999999999998,6.91
15.25,6.91
15.27,6.89
15.370000000000001,6.91
15.370000000000001,6.91
15.27,6.89
15.27,6.89
15.25,6.91
15.030000000000001,6.89
15.46,6.7
15.469999999999999,6.89
15.25,6.91
15.419999999999998,6.94
15.219999999999999,6.94
15.219999999999999,6.94
15.5,6.94
15.5,6.94
15.5,6.94
15.219999999999999,6.94
15.219999999999999,6.94
15.5,6.94
15.419999999999998,6.94
15.419999999999998,6.94
15.740000000000002,6.7
15.419999999999998,6.94
15.64,6.72
15.419999999999998,6.94
15.419999999999998,6.94
15.5,6.94
15.61,6.94
15.720000000000002,6.72
15.720000000000002,6.72
14.350000000000001,7.13
13.239999999999998,6.94
12.099999999999998,6.94
10.01,7.15
7.590000000000001,7.37
6.500000000000001,7.13
6.050000000000001,6.91
5.290000000000001,7.1
4.760000000000001,7.13
4.3,7.13
4.1000000000000005,7.13
3.6399999999999997,7.13
3.6399999999999997,7.13
3.4400000000000004,7.13
3.2299999999999995,7.13
3.0200000000000005,7.13
2.8199999999999994,7.13
2.7800000000000002,7.13
2.7800000000000002,7.13
-0.6199999999999992,7.77
-2.7799999999999994,8.01
-3.55,7.55
-4.4,7.34
-4.4,7.13
-4.4,7.13
-4.4,7.13
-4.4,7.13
-4.42,7.15
-4.42,7.15
-4.42,7.15
-4.42,7.15
-4.42,7.15
-4.42,7.15
-4.42,7.15
-4.42,7.15
-4.42,7.15
-4.42,7.15
-4.210000000000001,6.94
-4.210000000000001,6.94
-4.369999999999999,7.1
-4.4,7.13
-4.4,7.13
-4.4,7.13
-4.609999999999999,7.13
-4.609999999999999,7.13
-4.4,7.13
-4.4,7.13
-4.4,7.13
-4.4,7.13
-4.4,7.13
-4.609999999999999,7.13
-5.029999999999999,7.34
-5.029999999999999,7.34
-5.029999999999999,7.34
-5.029999999999999,7.34
-5.029999999999999,7.34
-5.029999999999999,7.34
-5.04,7.34
-5.04,7.34
-5.04,7.34
-5.029999999999999,7.34
-5.029999999999999,7.34
-5.029999999999999,7.34
-4.83,7.13
-4.8500000000000005,7.15
-4.8500000000000005,7.15
-4.8500000000000005,7.15
-4.8500000000000005,7.15
-4.8500000000000005,7.15
-5.04,7.34
-5.04,7.34
-5.04,7.34
-5.04,7.34
-5.04,7.34
-5.04,7.34
-5.0,7.31
-5.01,7.31
-5.01,7.31
-5.0,7.31
-5.0,7.31
-5.029999999999999,7.34
-5.04,7.34
-5.04,7.34
-5.04,7.34
-5.04,7.34
-5.01,7.31
-4.83,7.13
-5.029999999999999,7.34
-5.029999999999999,7.34
-4.82,7.13
-4.8500000000000005,7.15
-4.84,7.15
