Time(s),R1(O),R2(O),R3(O),R4(O),Angle1(deg),Angle2(deg)
1733888123.8028257,117.43,289.15,278.24,140.3,-5.63,6.89
1733888123.8058462,117.43,289.15,278.34,140.3,-5.47,6.72
1733888123.8252244,117.43,289.15,278.43,140.3,-6.1000000000000005,7.15
1733888123.8590052,117.43,289.15,278.53,140.3,-6.08,7.13
1733888123.8919086,117.43,289.15,278.63,140.3,-5.65,6.91
1733888123.9287148,117.43,289.15,278.73,140.3,-5.86,6.91
1733888123.9612255,117.43,289.15,278.73,140.3,-5.86,6.91
1733888123.9942346,117.43,289.15,278.73,140.3,-5.86,6.91
1733888124.030841,117.43,289.15,278.73,140.3,-5.86,6.91
1733888124.063861,117.43,289.15,278.73,140.3,-5.86,6.91
1733888124.1007917,117.43,289.15,278.73,140.3,-5.44,6.7
1733888124.1336057,117.46,289.15,278.73,140.3,-5.65,6.91
1733888124.165881,117.46,289.15,278.63,140.3,-5.69,6.94
1733888124.2032416,117.46,289.05,278.63,140.3,-5.69,6.94
1733888124.2360198,117.46,289.05,278.63,140.3,-5.69,6.94
1733888124.2723503,117.46,289.05,278.53,140.3,-5.69,6.94
1733888124.3054554,117.46,289.05,278.53,140.3,-5.69,6.94
1733888124.338072,117.46,289.05,278.53,140.3,-5.69,6.94
1733888124.3751757,117.46,289.05,278.53,140.3,-5.69,6.94
1733888124.4078271,117.46,289.05,278.43,140.3,-5.66,6.91
1733888124.4408598,117.46,289.05,278.43,140.3,-5.65,6.91
1733888124.4775393,117.46,289.05,278.53,140.3,-5.63,6.89
1733888124.5099206,117.46,289.05,278.63,140.3,-5.63,6.89
1733888124.546604,117.46,289.05,278.63,140.3,-5.63,6.89
1733888124.5792234,117.46,289.05,278.63,140.3,-6.05,7.1
1733888124.6126063,117.46,289.05,278.63,140.3,-6.05,7.1
1733888124.6495898,117.43,289.05,278.63,140.3,-5.86,6.91
1733888124.681577,117.43,289.05,278.73,140.3,-5.86,6.91
1733888124.7185633,117.43,289.05,278.63,140.3,-5.890000000000001,6.94
1733888124.75165,117.43,289.05,278.53,140.3,-5.890000000000001,6.94
1733888124.7840073,117.43,289.05,278.53,140.3,-5.890000000000001,6.94
1733888124.82073,117.43,289.05,278.53,140.3,-5.86,6.91
1733888124.8582983,117.43,289.05,278.53,140.3,-5.890000000000001,6.94
1733888124.890657,117.43,289.05,278.53,140.3,-5.890000000000001,6.94
1733888124.9279013,117.43,289.05,278.63,140.3,-5.890000000000001,6.94
1733888124.964413,117.43,289.05,278.53,140.3,-5.890000000000001,6.94
1733888124.9970007,117.43,289.05,278.43,140.3,82.87,
1733888125.034087,117.43,289.05,278.34,140.3,-6.08,7.13
1733888125.067311,117.43,289.05,278.34,140.3,-6.08,7.13
1733888125.1039796,117.43,289.05,278.34,140.34,-6.08,7.13
1733888125.1411674,117.43,289.05,278.34,140.34,-6.08,7.13
1733888125.174091,117.43,289.05,278.34,140.34,-6.08,7.13
1733888125.2102373,117.43,289.05,278.43,140.34,-6.08,7.13
1733888125.2467842,117.43,289.05,278.63,140.34,-6.08,7.13
1733888125.2797952,117.43,289.05,278.73,140.34,-6.08,7.13
1733888125.3171358,117.43,289.05,278.73,140.34,-6.08,7.13
