Time(s),R1(O),R2(O),R3(O),R4(O),Angle1(deg),Angle2(deg)
1733888507.563074,120.79,295.5,283.92,144.92,-5.65,6.91
1733888507.5699072,120.79,295.61,284.02,144.88,-5.890000000000001,7.15
1733888507.5856955,120.79,295.72,284.02,144.88,-5.890000000000001,7.15
1733888507.6186132,120.79,295.72,284.12,144.88,-5.93,7.18
1733888507.6507194,120.79,295.72,284.22,144.88,-5.93,7.18
1733888507.6840909,120.79,295.72,284.32,144.88,-5.72,7.18
1733888507.7205954,120.79,295.72,284.43,144.88,-5.93,7.18
1733888507.753193,120.79,295.72,284.43,144.92,-5.93,7.18
1733888507.7860668,120.79,295.72,284.32,144.92,-5.93,7.18
1733888507.8233466,120.79,295.72,284.22,144.92,-5.93,7.18
1733888507.8555574,120.79,295.72,284.12,144.92,-5.93,7.18
1733888507.893137,120.79,295.61,283.92,144.92,-5.93,7.18
1733888507.9258685,120.82,295.61,283.62,144.92,-5.87,7.13
1733888507.958118,120.79,295.61,283.41,144.92,-5.87,7.13
1733888507.9955544,120.82,295.61,283.21,144.92,-5.87,7.13
1733888508.0285757,120.82,295.61,283.11,144.92,-5.87,7.13
1733888508.0645878,120.82,295.5,283.21,144.96,-5.87,7.13
1733888508.0974238,120.82,295.39,283.31,145.0,-5.87,7.13
1733888508.1306734,120.82,295.39,283.31,145.0,-5.87,7.13
1733888508.1669765,120.82,295.39,283.41,145.0,-5.87,7.13
1733888508.2005038,120.82,295.39,283.51,145.0,-5.87,7.13
1733888508.2330377,120.82,295.39,283.51,145.0,-5.87,7.13
1733888508.2694254,120.82,295.39,283.62,145.0,-5.87,7.13
1733888508.3029425,120.82,295.5,283.62,145.0,-5.87,7.13
1733888508.3397715,120.82,295.5,283.62,145.0,-6.13,7.18
1733888508.372408,120.85,295.5,283.62,144.96,-6.13,7.18
1733888508.404376,120.85,295.5,283.72,144.96,-6.13,7.18
1733888508.4412818,120.82,295.5,283.82,144.96,-6.13,7.18
1733888508.4747677,120.82,295.5,283.72,144.92,-6.13,7.18
1733888508.5115385,120.79,295.5,283.72,144.92,-6.13,7.18
1733888508.5444164,120.79,295.5,283.62,144.92,-6.13,7.18
