Time(s),R1(O),R2(O),R3(O),R4(O)
1734217092.3945932,70.44,137.48,131.75,83.70
1734217092.5215535,70.68,137.00,131.71,83.70
1734217092.6526215,70.07,136.11,132.29,84.23
1734217092.783676,70.29,135.70,130.58,83.97
1734217092.9146903,70.61,135.37,130.48,83.97
1734217093.0416334,70.70,136.85,131.04,84.12
1734217093.1722288,70.85,134.45,130.41,84.52
1734217093.303206,71.09,134.45,129.98,83.59
1734217093.434369,71.19,135.19,129.56,83.57
1734217093.5613313,70.83,135.59,130.76,83.79
1734217093.6926482,70.85,136.18,129.60,83.57
1734217093.823741,70.93,136.81,129.43,83.49
1734217093.9553313,71.43,137.15,129.84,83.29
1734217094.0814886,70.79,137.19,130.86,83.31
1734217094.2127345,70.78,137.19,130.05,82.79
1734217094.344159,70.87,137.37,130.62,82.64
1734217094.4747236,70.85,138.99,131.86,82.88
1734217094.605453,70.83,137.00,132.00,83.25
1734217094.737502,70.66,137.00,132.36,82.66
1734217094.8681502,70.22,136.59,132.61,83.90
1734217094.9990962,69.94,136.29,133.87,84.36
1734217095.1303365,70.66,137.22,132.25,83.66
1734217095.2610729,70.53,136.96,132.25,83.84
1734217095.3920457,70.20,135.92,132.04,84.83
1734217095.5234118,69.83,135.22,131.71,85.16
1734217095.6548922,70.74,136.07,131.01,84.47
1734217095.7852128,70.94,135.74,130.90,84.47
1734217095.9163337,70.31,135.11,130.41,84.47
1734217096.0479777,70.48,134.53,129.67,84.94
1734217096.1793566,71.47,137.15,130.12,84.34
1734217096.3101542,71.74,137.45,129.70,84.32
1734217096.441344,71.19,135.33,128.32,84.03
1734217096.5718465,71.34,135.44,127.97,83.86
1734217096.7027552,72.17,138.01,128.97,83.97
1734217096.8337603,72.84,139.41,129.04,82.77
1734217096.9656065,72.29,137.90,126.98,82.12
1734217097.0967262,71.36,137.33,126.98,82.75
1734217097.227318,71.83,140.06,129.36,83.01
1734217097.358356,72.67,141.68,129.95,82.12
1734217097.4895647,72.77,140.25,128.04,81.40
1734217097.6201427,71.79,139.18,127.56,81.93
1734217097.7512536,71.42,141.29,129.88,82.53
1734217097.8828623,72.08,143.13,131.11,82.66
1734217098.0142145,72.17,142.23,129.81,81.67
1734217098.1447396,71.13,139.45,129.25,81.53
1734217098.2763927,70.59,140.33,131.64,82.66
1734217098.4071813,71.23,142.66,133.04,82.94
1734217098.5381377,71.43,143.05,131.86,82.02
1734217098.669112,70.53,140.25,130.41,81.74
1734217098.800548,69.88,138.84,132.14,82.90
1734217098.9316263,70.55,140.48,133.62,83.44
1734217099.0624845,71.06,140.75,133.94,82.77
1734217099.193755,70.53,137.97,131.43,82.51
1734217099.3251414,69.72,136.40,131.18,83.64
1734217099.455347,70.22,137.97,133.29,84.25
1734217099.586493,71.15,138.65,133.62,83.68
1734217099.7182064,71.32,136.33,131.11,83.07
1734217099.8494034,70.53,134.56,129.88,83.77
1734217099.9800494,70.31,135.85,131.29,84.49
1734217100.1112888,71.40,137.37,131.57,84.58
1734217100.2418673,71.85,136.33,129.11,83.40
1734217100.3729072,71.21,134.05,127.76,83.64
1734217100.5041313,71.00,135.30,129.08,84.58
1734217100.635492,72.00,138.01,130.09,84.76
1734217100.7667456,72.56,138.77,128.21,83.55
1734217100.897574,71.83,136.63,126.74,83.01
1734217101.0285108,71.47,136.40,127.90,83.75
1734217101.159587,72.27,139.37,129.32,83.88
1734217101.2944903,72.75,140.71,129.39,82.70
1734217101.4261003,72.17,139.07,127.25,82.08
1734217101.5574825,71.23,138.46,127.29,82.75
1734217101.6880004,71.66,141.14,129.74,83.18
1734217101.8191004,72.46,142.70,130.41,82.42
1734217101.9500425,72.56,140.68,128.56,81.67
1734217102.0805178,71.45,139.11,128.32,82.42
1734217102.2121985,71.00,141.02,130.97,83.05
1734217102.3430245,71.68,142.27,132.18,82.73
1734217102.474391,71.77,140.75,130.79,81.74
1734217102.6048508,70.76,137.97,130.16,81.57
1734217102.7366953,70.22,138.77,132.46,82.75
1734217102.8677843,71.00,141.06,133.76,83.05
1734217102.9987664,71.21,141.06,132.46,82.15
1734217103.1295464,70.33,137.93,130.97,82.02
1734217103.2608204,69.86,136.63,132.25,83.31
1734217103.3922572,70.55,138.31,133.26,83.86
1734217103.522492,71.08,138.61,133.04,83.18
1734217103.6534584,70.57,135.96,130.51,82.90
1734217103.7853851,69.77,134.49,129.74,83.99
1734217103.9157116,70.31,136.59,131.71,84.58
1734217104.0471172,71.26,137.60,131.71,83.97
1734217104.1777904,71.45,135.48,128.97,83.31
1734217104.3094287,70.76,134.27,127.80,83.97
1734217104.4401028,70.65,136.00,129.22,84.43
1734217104.5716748,71.72,137.52,129.53,84.52
1734217104.7028224,72.17,136.48,127.18,83.29
1734217104.8338833,71.49,134.16,125.96,83.51
1734217104.9641633,71.28,135.48,127.39,84.45
1734217105.0953212,72.29,138.27,128.35,84.47
1734217105.2262452,72.82,139.45,126.98,83.14
1734217105.3581095,72.08,137.63,125.99,82.60
1734217105.4884825,71.57,137.37,127.63,83.36
1734217105.6198242,72.21,140.29,129.04,83.53
1734217105.7507792,72.69,141.64,129.63,82.40
1734217105.8820112,72.10,139.87,127.56,81.82
1734217106.0130503,71.13,139.22,127.63,82.55
1734217106.1444035,71.55,141.80,130.16,83.03
1734217106.2755795,72.25,143.29,131.22,82.32
1734217106.4061038,72.25,141.29,129.63,81.82
1734217106.5370998,71.17,139.72,129.36,82.60
1734217106.668166,70.74,141.22,131.93,83.25
1734217106.7998173,71.43,142.50,133.08,82.94
1734217106.930893,71.57,140.98,131.57,81.97
1734217107.061423,70.57,138.12,130.55,81.85
1734217107.1931093,70.05,138.39,132.72,82.60
1734217107.3239808,70.83,140.37,133.91,83.07
1734217107.4546373,71.19,140.44,132.54,82.30
1734217107.5856154,70.48,137.45,131.04,82.15
1734217107.7172298,70.01,136.14,132.32,83.42
1734217107.8479216,70.70,137.93,133.29,83.92
1734217107.9789555,71.25,138.31,133.08,83.18
1734217108.1146493,70.76,135.74,130.44,82.73
1734217108.245547,69.96,134.34,129.74,83.57
1734217108.3764522,70.53,136.44,131.43,84.14
1734217108.5077765,71.64,137.60,131.50,83.31
1734217108.6379907,71.96,135.88,128.87,82.66
1734217108.7699258,71.28,134.64,127.76,83.31
1734217108.9008923,71.19,136.48,129.29,83.75
1734217109.0321178,72.27,138.09,129.98,83.79
1734217109.1629527,72.73,137.26,127.76,83.03
1734217109.29406,71.91,135.00,126.60,82.60
1734217109.4250553,71.68,136.63,128.11,83.40
1734217109.5558615,72.63,139.83,129.15,83.44
1734217109.6866887,72.96,141.02,127.76,82.15
1734217109.8177395,72.17,139.07,126.74,81.63
1734217109.9490917,71.62,138.77,128.42,82.42
1734217110.0803351,72.25,141.64,129.88,82.75
1734217110.2110991,72.71,142.93,130.09,81.87
1734217110.3420875,72.06,140.60,128.07,81.31
1734217110.473733,70.94,139.41,128.42,82.27
1734217110.604255,71.21,141.84,131.29,82.75
1734217110.735157,71.91,142.74,132.36,82.04
1734217110.8670285,71.87,140.60,130.69,81.55
1734217110.9982603,70.79,138.96,130.37,82.34
1734217111.129148,70.37,140.37,132.90,82.96
1734217111.2602882,71.21,141.53,134.02,83.16
1734217111.391237,71.32,139.64,132.39,82.19
1734217111.5223432,70.37,136.40,131.32,82.17
1734217111.6529114,70.03,136.74,132.93,83.55
1734217111.7847128,70.87,138.80,133.65,84.03
1734217111.9152737,71.26,138.88,131.79,83.25
1734217112.0466945,70.55,136.00,130.27,83.07
1734217112.1774418,70.11,134.82,131.50,84.32
1734217112.3080728,70.81,137.11,132.43,84.80
1734217112.439766,71.36,137.86,131.89,83.99
1734217112.5705924,70.89,135.44,128.97,83.51
1734217112.7020843,70.20,134.60,128.25,84.34
1734217112.833104,70.85,136.77,129.98,84.69
1734217112.964069,71.96,137.93,130.09,83.84
1734217113.0946321,72.29,136.25,127.52,83.18
1734217113.2256126,71.57,135.04,126.47,83.84
1734217113.3566027,71.47,136.96,128.07,84.27
1734217113.4885266,72.54,138.73,128.80,84.21
1734217113.6191146,72.98,138.27,127.11,82.81
1734217113.7500727,72.10,136.25,126.40,82.38
1734217113.8811378,71.72,137.82,128.38,83.20
1734217114.012198,72.50,140.98,129.43,83.27
1734217114.1436183,72.80,142.11,128.04,82.00
1734217114.2748215,72.00,140.06,127.01,81.50
1734217114.4055946,71.45,139.72,128.77,82.36
1734217114.5364208,72.06,142.50,130.27,82.68
1734217114.6681187,72.40,143.68,130.90,81.82
1734217114.7984307,71.68,141.29,129.15,81.46
1734217114.9333537,70.57,140.10,129.46,82.42
1734217115.065067,70.85,141.99,132.29,82.90
1734217115.1960738,71.59,142.89,133.29,82.21
1734217115.326574,71.57,140.71,131.50,81.72
1734217115.4576538,70.51,138.92,131.04,82.53
1734217115.589465,70.11,139.83,133.44,83.16
1734217115.7199764,70.98,140.68,134.42,83.53
1734217115.8513336,71.25,138.88,132.61,82.68
1734217115.982465,70.46,135.74,131.54,82.66
1734217116.1130085,70.14,136.11,133.11,84.05
1734217116.244054,71.00,138.24,133.87,84.52
1734217116.37606,71.40,138.35,131.93,83.64
1734217116.5062385,70.72,135.55,130.37,83.31
1734217116.6381176,70.27,134.42,131.22,84.49
1734217116.7692556,71.06,136.70,131.96,84.98
1734217116.9000506,71.77,137.52,131.50,83.97
1734217117.031204,71.45,135.55,128.66,83.49
1734217117.1615393,70.74,134.67,128.04,84.30
1734217117.2935941,71.38,136.89,129.88,84.65
1734217117.424095,72.48,138.05,130.09,83.77
1734217117.5556853,72.80,136.48,127.63,83.12
1734217117.6867845,71.93,135.33,126.71,83.59
1734217117.8178012,71.79,137.67,128.49,83.92
1734217117.948334,72.82,139.83,129.25,83.88
1734217118.0795898,73.07,139.34,127.63,82.49
1734217118.2102802,72.19,137.22,126.88,82.08
1734217118.341702,71.81,138.73,128.94,82.96
1734217118.473048,72.57,141.84,130.05,83.20
1734217118.6038032,72.88,142.97,128.73,82.00
1734217118.7352953,72.02,140.44,127.63,81.53
1734217118.866267,71.32,139.98,129.67,82.60
1734217118.9968464,71.77,142.62,131.54,82.96
1734217119.1284564,72.14,143.25,132.11,82.12
1734217119.2594354,71.43,140.83,130.23,81.76
1734217119.3903885,70.37,139.64,130.48,82.75
1734217119.5214047,70.65,141.49,133.26,83.25
1734217119.6519828,71.53,142.34,134.23,82.58
1734217119.7840471,71.53,139.72,131.93,82.08
1734217119.9148457,70.53,137.56,131.11,83.01
1734217120.045433,70.29,138.50,132.86,83.81
1734217120.176382,71.19,139.37,133.36,84.21
1734217120.3078704,71.47,137.67,131.15,83.33
1734217120.439042,70.70,134.64,130.02,83.29
1734217120.5694008,70.38,135.11,131.57,84.63
1734217120.7012706,71.26,137.67,132.29,85.07
1734217120.8323107,71.68,137.82,130.05,84.19
1734217120.9630406,71.02,135.18,128.18,83.84
1734217121.094149,70.70,134.60,129.04,84.78
1734217121.2252104,71.58,136.96,129.88,85.07
1734217121.3569045,72.33,137.82,129.46,84.03
1734217121.4873192,72.02,135.88,126.74,83.55
1734217121.6180353,71.30,135.04,126.20,84.36
1734217121.7530406,71.98,137.45,128.49,84.71
1734217121.8845556,73.07,138.77,129.04,83.73
1734217122.015873,73.23,137.67,127.18,82.92
1734217122.146657,72.33,136.85,126.67,83.38
1734217122.2779644,72.06,139.14,128.87,83.75
1734217122.4083881,72.88,141.26,129.63,83.73
1734217122.5393963,73.13,140.64,127.97,82.40
1734217122.6711879,72.23,138.39,127.22,82.02
1734217122.8024359,71.83,139.91,129.36,82.94
1734217122.9335046,72.59,142.93,130.55,83.20
1734217123.0640306,72.80,143.96,129.63,82.25
1734217123.1957555,71.87,141.37,128.80,82.00
1734217123.3267326,71.15,140.48,130.86,83.14
1734217123.45721,71.62,142.58,132.68,83.51
1734217123.5888174,72.00,143.21,133.18,82.68
1734217123.7197409,71.30,140.64,131.18,82.32
1734217123.8510785,70.25,139.30,131.40,83.38
1734217123.9820662,70.72,140.64,134.13,83.90
1734217124.1122372,71.64,141.14,135.00,83.42
1734217124.2440388,71.79,138.61,132.61,83.05
1734217124.375431,70.98,136.55,131.82,83.99
1734217124.5057936,70.76,137.60,133.62,84.78
1734217124.6373906,71.70,138.61,134.16,85.18
1734217124.7683427,71.98,136.92,131.86,84.23
1734217124.8993511,71.21,134.02,130.65,84.01
1734217125.0305927,70.89,134.64,131.82,85.27
1734217125.1614006,71.85,137.19,132.32,85.69
1734217125.2927306,72.42,137.78,130.12,84.52
1734217125.4232826,71.87,135.59,128.32,84.14
1734217125.5542083,71.53,134.93,129.29,85.07
1734217125.6854482,72.38,137.37,130.16,85.34
1734217125.8165317,73.09,138.27,129.77,84.23
1734217125.9474204,72.77,136.40,127.11,83.73
1734217126.078627,71.98,135.63,126.67,84.38
1734217126.2094288,72.63,138.42,129.04,84.63
1734217126.3408096,73.71,140.18,129.63,83.68
1734217126.4720168,73.85,138.96,127.73,82.94
1734217126.6030817,72.90,138.01,127.18,83.46
1734217126.734556,72.65,140.29,129.46,83.92
1734217126.8655827,73.50,142.34,130.30,84.10
1734217126.9961777,73.73,141.60,128.70,82.86
1734217127.1275852,72.77,138.92,127.90,83.01
1734217127.2580118,72.21,140.29,130.37,84.21
1734217127.3893197,72.86,143.25,131.89,84.52
1734217127.5208883,73.07,143.72,130.86,83.57
1734217127.6521845,72.15,141.06,129.95,83.31
1734217127.783042,71.47,140.18,131.93,84.49
1734217127.9135172,71.96,142.23,133.65,84.89
1734217128.045037,72.38,142.81,134.13,84.08
1734217128.1760638,71.68,139.87,131.64,83.70
1734217128.3073063,70.65,138.12,131.40,84.89
1734217128.4386678,71.13,139.53,133.40,85.56
1734217128.5731158,72.06,140.10,133.76,85.02
1734217128.7046797,72.19,137.63,131.36,84.56
1734217128.8356748,71.34,135.66,130.51,85.45
1734217128.966675,71.09,136.74,132.21,86.19
1734217129.097734,72.04,138.16,132.68,85.98
1734217129.228523,72.34,136.59,130.09,84.96
1734217129.3591707,71.55,133.80,128.59,84.71
1734217129.4910016,71.34,134.93,129.77,85.69
1734217129.6215165,72.38,137.52,130.34,85.89
1734217129.7525175,72.94,138.12,128.25,84.69
1734217129.8834665,72.36,135.92,126.54,84.30
1734217130.0152884,71.98,135.26,127.56,85.18
1734217130.1455104,72.86,137.82,128.90,85.43
1734217130.2774317,73.56,138.84,128.94,84.16
1734217130.4079976,73.02,137.41,126.94,83.46
1734217130.5395122,72.08,136.89,126.94,84.08
1734217130.670372,72.56,139.68,129.32,84.34
1734217130.8013883,73.42,141.33,129.95,83.40
1734217130.9319875,73.58,140.02,128.04,82.66
1734217131.0635054,72.63,138.99,127.56,83.22
1734217131.1951003,72.36,141.22,129.91,83.70
1734217131.3260293,73.23,143.17,130.83,83.88
1734217131.4566665,73.36,142.38,129.60,82.94
1734217131.5878377,72.33,139.68,129.11,82.83
1734217131.71921,71.81,140.60,131.57,84.08
1734217131.849831,72.50,142.97,133.04,84.43
1734217131.9806807,72.77,143.48,131.93,83.53
1734217132.1119974,71.87,140.71,130.86,83.29
1734217132.2433846,71.23,139.68,132.79,84.54
1734217132.3745341,71.93,141.26,134.34,85.02
1734217132.5049992,72.50,141.49,134.71,84.41
1734217132.6366575,72.00,138.61,132.21,84.19
1734217132.7676322,71.19,137.04,132.04,85.40
1734217132.8984683,71.70,138.54,134.16,86.10
1734217133.029881,72.67,139.18,134.53,85.56
1734217133.1607199,72.82,136.81,132.00,85.09
1734217133.2916758,72.00,134.96,131.11,85.80
1734217133.4231977,71.79,136.14,132.46,86.52
1734217133.553635,72.82,137.67,132.72,86.84
1734217133.6849828,73.30,136.63,130.16,85.60
1734217133.816227,72.63,134.34,128.77,85.34
1734217133.9466805,72.40,135.55,130.05,86.34
1734217134.0780575,73.44,138.24,130.69,86.52
1734217134.208988,74.00,138.96,128.66,85.27
1734217134.3399732,73.40,136.81,127.15,84.83
1734217134.4709797,73.02,136.29,128.32,85.58
1734217134.6018744,73.85,139.30,129.70,85.72
1734217134.7338371,74.51,140.68,129.70,84.47
1734217134.8648503,73.93,139.11,127.59,83.81
1734217134.9958107,72.92,138.50,127.59,84.47
1734217135.1264877,73.38,141.22,130.02,84.74
1734217135.2575,74.22,142.81,130.65,83.97
1734217135.3924363,74.33,141.29,128.80,83.25
1734217135.523685,73.32,139.68,128.28,83.88
1734217135.6552405,72.90,141.72,131.04,84.63
1734217135.7862232,73.65,143.60,132.29,84.89
1734217135.917526,73.81,142.11,130.93,83.94
1734217136.0483203,72.80,139.34,130.37,83.88
1734217136.1789696,72.31,140.21,132.79,85.22
1734217136.3105402,73.03,142.58,134.20,85.67
1734217136.4413626,73.32,142.97,133.00,84.83
1734217136.5727243,72.48,139.83,131.54,84.65
1734217136.7038896,71.89,138.46,133.29,86.14
1734217136.8344898,72.65,140.14,134.31,86.82
1734217136.9657164,73.29,140.48,134.13,86.23
1734217137.0969582,72.84,137.75,131.61,86.10
1734217137.2282252,72.06,136.22,131.40,87.41
1734217137.3592658,72.61,137.90,133.47,88.12
1734217137.4902272,73.63,138.96,133.76,87.52
1734217137.6206825,73.83,136.66,130.86,86.84
1734217137.7520676,73.00,134.89,129.63,87.77
1734217137.8829632,72.88,136.66,131.08,88.30
1734217138.0139685,74.02,138.24,131.36,88.39
1734217138.1450293,74.51,137.19,128.90,87.09
1734217138.2759542,73.83,134.82,127.56,87.29
1734217138.406956,73.61,136.11,128.90,88.30
1734217138.5379663,74.65,138.84,129.88,88.46
1734217138.6701188,75.22,139.64,128.04,87.02
1734217138.800424,74.43,137.86,127.01,86.43
1734217138.9319975,74.02,137.60,128.66,87.20
1734217139.0626721,74.67,140.56,130.09,87.34
1734217139.1936414,75.14,141.92,130.12,86.10
1734217139.3248663,74.55,140.21,128.01,85.45
1734217139.4560013,73.52,139.64,128.07,86.16
1734217139.5870185,73.93,142.42,130.69,86.64
1734217139.7182493,74.75,144.08,131.50,85.60
1734217139.8486362,74.71,142.03,129.95,85.00
1734217139.9799907,73.52,140.44,129.74,85.78
1734217140.1111991,73.00,141.99,132.46,86.48
1734217140.2427406,73.67,143.40,133.73,86.12
1734217140.373,73.77,141.92,132.29,85.02
1734217140.5042872,72.69,139.11,131.64,84.80
1734217140.6352696,72.10,139.91,133.98,85.85
1734217140.766914,72.90,141.92,135.37,86.16
1734217140.8979275,73.11,141.95,134.02,85.31
1734217141.0282445,72.33,138.88,132.54,85.09
1734217141.1600218,71.81,137.60,133.91,86.41
1734217141.291054,72.48,139.37,135.00,86.95
1734217141.4225018,73.03,139.75,134.82,86.16
1734217141.5529141,72.52,137.00,132.14,85.78
1734217141.683944,71.68,135.44,131.25,86.91
1734217141.8155427,72.27,137.60,132.97,87.59
1734217141.94594,73.36,138.77,133.04,86.75
1734217142.0769403,73.77,137.00,130.23,86.03
1734217142.2120128,73.07,135.66,129.04,86.77
1734217142.3439405,72.96,137.45,130.58,87.34
1734217142.4749963,74.14,139.11,130.97,87.50
1734217142.606083,74.69,138.12,128.59,86.46
1734217142.737126,74.02,135.77,127.32,87.00
1734217142.867934,73.83,137.15,128.87,87.93
1734217142.9988694,74.92,140.37,129.98,88.07
1734217143.129439,75.54,141.57,128.56,86.73
1734217143.2613945,74.77,139.64,127.46,86.21
1734217143.3918717,74.22,139.26,129.15,87.11
1734217143.5229437,74.90,142.23,130.65,87.39
1734217143.6545827,75.42,143.64,131.29,86.25
1734217143.7857409,74.77,141.72,129.18,85.63
1734217143.9162111,73.67,140.83,129.22,86.64
1734217144.0474498,73.94,143.40,132.21,87.20
1734217144.178284,74.71,144.87,133.29,86.48
1734217144.3099358,74.73,142.74,131.61,85.94
1734217144.4409344,73.59,140.98,131.25,86.82
1734217144.5719326,73.13,142.42,133.91,87.59
1734217144.7029634,73.91,143.68,135.07,87.07
1734217144.8342533,74.06,142.03,133.44,86.07
1734217144.9649312,73.05,138.73,132.25,85.96
1734217145.0959296,72.54,138.99,134.42,87.55
1734217145.226976,73.46,140.98,135.11,88.12
1734217145.358345,73.93,141.06,133.18,87.32
1734217145.4890358,73.23,138.05,131.61,87.18
1734217145.6199331,72.78,136.70,132.86,88.62
1734217145.75142,73.58,138.58,133.83,89.23
1734217145.8829281,74.24,139.03,133.54,88.46
1734217146.014007,73.79,136.44,130.48,87.98
1734217146.1449316,73.00,135.07,129.74,89.16
1734217146.2763999,73.71,137.26,131.43,89.60
1734217146.4064345,74.92,138.50,131.54,88.72
1734217146.537533,75.30,136.77,128.83,87.96
1734217146.6686518,74.55,135.52,127.73,88.65
1734217146.8002458,74.41,137.52,129.32,89.13
1734217146.9313354,75.54,139.26,130.05,89.18
1734217147.0619195,76.03,138.50,127.83,87.61
1734217147.1926901,75.12,136.55,127.15,87.11
1734217147.3239279,74.84,138.16,129.18,88.03
1734217147.4549325,75.68,141.41,130.30,88.12
1734217147.5859177,76.03,142.62,128.90,86.73
1734217147.7177274,75.20,140.60,127.83,86.21
1734217147.8489215,74.59,140.21,129.63,87.11
1734217147.9796145,75.22,143.13,131.25,87.50
1734217148.1106548,75.68,144.43,131.57,86.32
1734217148.2420065,74.88,142.03,129.84,85.92
1734217148.3729186,73.69,140.71,130.12,86.95
1734217148.5035233,73.96,142.62,133.08,87.52
1734217148.6350849,74.71,143.52,134.13,86.75
1734217148.7657757,74.69,141.26,132.32,86.19
1734217148.896914,73.56,139.49,131.93,87.09
1734217149.0316887,73.07,140.79,134.45,87.82
1734217149.1570015,73.98,141.57,135.52,88.12
