Time(s),R1(O),R2(O),R3(O),R4(O)
1734216665.512487,74.69,140.52,135.30,92.69
1734216665.640092,74.69,140.52,135.26,92.66
1734216665.7666755,74.69,140.48,135.30,92.66
1734216665.8932612,74.69,140.48,135.30,92.66
1734216666.0205393,74.69,140.48,135.26,92.66
1734216666.1474473,74.69,140.48,135.26,92.66
1734216666.2746513,74.37,140.02,136.44,93.68
1734216666.40114,74.37,139.98,136.44,93.68
1734216666.532371,73.67,139.60,136.29,94.59
1734216666.6598182,73.87,138.43,134.49,94.13
1734216666.7868445,73.94,138.58,134.60,94.17
1734216666.913606,73.91,138.54,134.38,94.13
1734216667.0402846,73.93,138.58,134.38,94.15
1734216667.1670458,73.93,138.54,134.38,94.27
1734216667.2952256,73.93,138.54,134.38,94.42
1734216667.4217975,73.93,138.58,134.38,94.59
1734216667.547762,73.93,138.58,134.42,94.82
1734216667.676035,73.93,138.58,134.45,95.06
1734216667.8065567,73.93,138.58,134.45,95.29
1734216667.9337623,73.94,138.58,134.49,95.46
1734216668.0604517,73.94,138.61,134.49,95.66
1734216668.1871452,73.94,138.61,134.45,95.86
1734216668.3141863,73.94,138.69,134.49,96.04
1734216668.4414523,73.94,138.73,134.49,96.24
1734216668.568566,73.96,138.73,134.53,96.39
1734216668.6950324,73.96,138.73,134.53,96.54
1734216668.8223584,74.28,139.18,133.44,95.64
1734216668.953399,74.28,139.15,133.47,95.78
1734216669.0768259,75.00,139.56,133.65,94.86
1734216669.207689,74.81,140.71,135.41,95.34
1734216669.3340423,74.73,140.52,135.30,95.24
1734216669.461182,74.77,140.60,135.48,95.24
1734216669.588662,74.75,140.64,135.44,95.11
1734216669.715564,74.75,140.68,135.44,95.06
1734216669.8424492,74.75,140.68,135.44,95.04
1734216669.9694977,74.75,140.68,135.48,94.96
1734216670.096475,74.77,140.68,135.52,94.91
1734216670.2233357,74.77,140.68,135.52,94.86
1734216670.3537512,74.77,140.68,135.52,94.84
1734216670.481336,74.77,140.68,135.52,94.84
1734216670.607599,74.77,140.71,135.52,94.84
1734216670.7355328,74.45,140.25,136.70,95.88
1734216670.8624628,74.45,140.29,136.70,95.86
1734216670.9892776,73.73,139.91,136.51,96.82
1734216671.1158438,73.94,138.80,134.67,96.34
1734216671.24315,74.02,138.99,134.82,96.41
1734216671.3743553,73.98,138.92,134.64,96.36
1734216671.5010345,74.00,138.92,134.67,96.36
1734216671.6285686,74.00,138.92,134.67,96.34
1734216671.7550607,74.00,138.96,134.67,96.34
1734216671.8819485,73.98,138.96,134.67,96.34
1734216672.0089056,73.96,138.99,134.67,96.34
1734216672.1361291,73.96,138.99,134.67,96.34
1734216672.2628393,73.96,138.99,134.71,96.34
1734216672.3900356,73.96,139.03,134.75,96.34
1734216672.5165794,73.96,139.03,134.78,96.34
1734216672.6480718,73.98,139.07,134.78,96.36
1734216672.774339,73.98,139.11,134.82,96.39
1734216672.901327,73.98,139.15,134.86,96.39
1734216673.028046,73.98,139.15,134.96,96.41
1734216673.1557922,73.98,139.15,134.96,96.44
1734216673.2831283,73.98,139.18,135.04,96.51
1734216673.4095693,73.98,139.22,135.08,96.59
1734216673.5369735,73.98,139.22,135.11,96.66
1734216673.6639717,73.98,139.22,135.15,96.71
1734216673.7901604,74.00,139.26,135.15,96.74
1734216673.922196,74.02,139.26,135.22,96.84
1734216674.0484118,74.02,139.30,135.22,96.89
1734216674.176048,74.04,139.34,135.26,96.94
1734216674.3028007,74.04,139.37,135.30,96.99
1734216674.4292538,74.06,139.41,135.33,97.02
1734216674.5569296,74.06,139.45,135.37,97.04
1734216674.6831322,74.06,139.45,135.41,97.07
1734216674.8103802,74.06,139.45,135.44,97.09
1734216674.9373076,74.06,139.49,135.48,97.09
1734216675.0646644,74.06,139.53,135.52,97.07
1734216675.1955416,74.08,139.53,135.48,97.02
1734216675.3226612,74.08,139.53,135.48,96.97
1734216675.4489586,74.10,139.56,135.52,96.94
1734216675.5758584,74.10,139.60,135.55,96.92
1734216675.7034743,74.12,139.60,135.59,96.92
1734216675.8306081,74.12,139.60,135.55,96.82
1734216675.9578354,74.12,139.60,135.63,96.82
1734216676.0841944,74.10,139.60,135.63,96.79
1734216676.2116077,74.10,139.56,135.63,96.79
1734216676.338447,74.10,139.56,135.63,96.82
1734216676.4690356,74.10,139.53,135.66,96.84
1734216676.5958452,74.10,139.49,135.66,96.87
1734216676.7230587,74.10,139.49,135.66,96.92
1734216676.8503897,74.10,139.49,135.66,96.97
1734216676.9773426,74.10,139.49,135.66,96.99
1734216677.1045349,74.10,139.49,135.70,97.07
1734216677.2314775,74.10,139.53,135.74,97.14
1734216677.3585274,74.08,139.53,135.74,97.27
1734216677.4850597,74.08,139.53,135.74,97.40
1734216677.6118717,74.06,139.53,135.74,97.42
1734216677.743388,74.06,139.56,135.77,97.47
1734216677.8704464,74.06,139.56,135.77,97.45
1734216677.9965558,74.06,139.56,135.77,97.45
1734216678.12423,74.06,139.60,135.77,97.42
1734216678.2505825,74.04,139.60,135.77,97.40
1734216678.3778212,74.04,139.64,135.66,97.40
1734216678.5048418,74.04,139.68,135.66,97.37
1734216678.6316178,74.04,139.68,135.66,97.35
1734216678.7586386,74.04,139.68,135.66,97.30
1734216678.8861327,74.06,139.68,135.66,97.30
1734216679.0172234,74.04,139.68,135.63,97.27
1734216679.1436393,74.02,139.64,135.63,97.20
1734216679.2707138,74.02,139.64,135.63,97.04
1734216679.3975642,74.02,139.60,135.63,96.92
1734216679.524742,74.02,139.60,135.63,96.89
1734216679.65195,74.02,139.56,135.66,96.87
1734216679.7790232,74.02,139.56,135.63,96.87
1734216679.9056845,74.02,139.56,135.63,96.84
