Time(s),R1(O),R2(O),R3(O),R4(O)
1734296140.4872375,96.05,90.65,98.34,99.30
1734296140.5247731,96.05,90.65,98.34,99.27
1734296140.564072,96.05,90.65,98.34,99.27
1734296140.6145742,96.05,90.63,98.34,99.27
1734296140.6648102,96.05,90.63,98.34,99.25
1734296140.7147753,96.05,90.63,98.34,99.25
1734296140.7792337,96.05,90.63,98.34,99.22
1734296140.8211188,96.05,90.63,98.34,99.22
1734296140.8784747,96.05,90.63,98.34,99.22
1734296140.9263499,96.05,90.63,98.34,99.20
1734296140.9897332,96.05,90.63,98.34,99.20
1734296141.0411842,96.05,90.63,98.34,99.17
1734296141.0908747,96.08,90.63,98.34,99.17
1734296141.1315308,96.10,90.60,98.34,99.20
1734296141.1913524,96.15,90.60,98.34,99.25
1734296141.2546525,96.23,90.58,98.34,99.30
1734296141.2944808,96.33,90.58,98.34,99.38
1734296141.3499646,96.43,90.58,98.34,99.45
1734296141.3989046,96.53,90.58,98.34,99.53
1734296141.452313,96.61,90.58,98.34,99.58
1734296141.5110984,96.66,90.58,98.34,99.64
1734296141.5737212,96.71,90.58,98.34,99.69
1734296141.6268342,96.76,90.58,98.34,99.74
1734296141.6877635,96.81,90.58,98.34,99.79
1734296141.7300727,96.83,90.58,98.34,99.82
1734296141.7909355,96.86,90.58,98.34,99.85
1734296141.8369968,96.88,90.58,98.34,99.87
1734296141.8907647,96.88,90.58,98.34,99.90
1734296141.9587786,96.88,90.58,98.34,99.90
1734296142.0080652,96.86,90.58,98.34,99.87
1734296142.0516176,96.81,90.58,98.34,99.82
1734296142.0962875,96.73,90.58,98.34,99.77
1734296142.1571245,96.66,90.58,98.34,99.72
1734296142.1979384,96.58,90.58,98.34,99.66
1734296142.2484176,96.53,90.58,98.34,99.64
1734296142.3060296,96.48,90.58,98.34,99.61
1734296142.3570867,96.46,90.58,98.34,99.58
1734296142.431915,96.43,90.58,98.34,99.56
1734296142.4678628,96.40,90.58,98.34,99.53
1734296142.5295053,96.40,90.58,98.34,99.53
1734296142.584296,96.38,90.58,98.34,99.53
1734296142.6432676,96.35,90.58,98.34,99.51
1734296142.6991072,96.35,90.58,98.34,99.48
1734296142.7317452,96.33,90.58,98.34,99.48
