imgnum,timestamp,Angle1(deg),Angle2(deg)
0,1734289359.3979456,-5.88,4.93
1,1734289359.4469788,-5.89,4.93
2,1734289359.4903123,-5.88,4.93
3,1734289359.5418,-5.88,4.93
4,1734289359.6018662,-5.88,4.93
5,1734289359.655335,-5.88,4.93
6,1734289359.7055337,-5.88,4.93
7,1734289359.7688856,-5.88,4.93
8,1734289359.8245273,-5.88,4.93
9,1734289359.879414,-5.88,4.93
10,1734289359.929142,-5.88,4.93
11,1734289359.9809139,-5.88,4.93
12,1734289360.0366871,-5.88,4.93
13,1734289360.0884237,-5.88,4.93
14,1734289360.137227,-5.88,4.93
15,1734289360.1886091,-5.88,4.93
16,1734289360.2380905,-5.88,4.93
17,1734289360.303991,-5.88,4.93
18,1734289360.3576853,-5.88,4.93
19,1734289360.4127731,-5.88,4.93
20,1734289360.467095,-5.88,4.93
21,1734289360.5206943,-5.88,4.93
22,1734289360.5736592,-5.88,4.93
23,1734289360.6281817,-5.88,4.93
24,1734289360.6805074,-5.88,4.93
25,1734289360.7320616,-5.88,4.93
26,1734289360.7885065,-5.88,4.93
27,1734289360.8451145,-5.88,4.93
28,1734289360.895797,-5.88,4.93
29,1734289360.945634,-5.88,4.93
30,1734289361.0033164,-5.88,4.93
31,1734289361.0558605,-5.88,4.93
32,1734289361.102465,-5.88,4.93
33,1734289361.1557791,-5.88,4.93
34,1734289361.2056592,-5.88,4.93
35,1734289361.2600045,-5.88,4.93
36,1734289361.3095763,-5.88,4.93
37,1734289361.3670278,-5.88,4.93
38,1734289361.4225562,-5.88,4.93
39,1734289361.4700365,-5.88,4.93
40,1734289361.522278,-5.88,4.93
41,1734289361.5790162,-5.88,4.93
42,1734289361.6317904,-5.88,4.93
43,1734289361.6854043,-5.88,4.93
44,1734289361.7385783,-5.88,4.93
45,1734289361.7931917,-5.88,4.93
46,1734289361.8444316,-5.88,4.93
47,1734289361.9008179,-5.88,4.93
48,1734289361.9563558,-5.88,4.93
49,1734289362.0077212,-5.88,4.93
50,1734289362.059842,-5.88,4.93
51,1734289362.115506,-5.88,4.93
52,1734289362.173682,-5.88,4.93
53,1734289362.2159443,-5.88,4.93
54,1734289362.2659194,-5.88,4.93
55,1734289362.3202572,-5.88,4.93
56,1734289362.3705144,-5.88,4.93
57,1734289362.4198933,-5.88,4.93
58,1734289362.472365,-5.88,4.93
59,1734289362.5263524,-5.88,4.93
60,1734289362.578471,-5.88,4.93
61,1734289362.63126,-5.88,4.93
62,1734289362.6849537,-5.88,4.93
63,1734289362.7369878,-5.88,4.93
64,1734289362.7855935,-5.88,4.93
65,1734289362.8394024,-5.88,4.93
66,1734289362.9660807,-5.88,4.93
67,1734289363.1016939,-5.88,4.93
68,1734289363.2293055,-5.88,4.93
69,1734289363.3629744,-5.88,4.93
70,1734289363.4860063,-5.88,4.93
71,1734289363.6198823,-5.89,4.93
72,1734289363.7360744,-5.88,4.93
73,1734289363.8699553,-5.88,4.93
74,1734289364.0045323,-5.88,4.93
75,1734289364.1230407,-5.88,4.93
76,1734289364.256487,-5.88,4.93
77,1734289364.3872738,-5.88,4.93
78,1734289364.504881,-5.88,4.93
79,1734289364.6392515,-5.88,4.93
80,1734289364.7731502,-5.88,4.93
81,1734289364.890738,-5.88,4.93
82,1734289365.0217738,-5.88,4.93
83,1734289365.1654296,-5.88,4.93
84,1734289365.2818978,5.24,2.96
85,1734289365.4077668,8.14,3.45
86,1734289365.5355346,8.71,3.45
87,1734289365.6651702,10.55,3.95
88,1734289365.800559,21.3,20.97
89,1734289365.9262755,19.31,17.18
90,1734289366.0543513,19.4,16.7
91,1734289366.1837614,19.79,16.7
