Time(s),R1(O),R2(O),R3(O),R4(O),Angle1(deg),Angle2(deg)
1734286863.6420891,62.89,63.43,66.96,64.71,12.29,3.39
1734286863.7637866,62.35,63.33,67.3,65.2,12.77,2.91
1734286863.887397,62.32,63.31,67.33,65.11,12.18,2.91
1734286864.014813,62.49,63.2,67.24,65.09,11.71,2.91
1734286864.13799,61.93,63.03,67.62,65.6,10.76,3.39
1734286864.255321,61.9,62.96,67.64,65.53,10.29,3.39
1734286864.387977,62.03,62.76,67.58,65.53,10.29,3.39
1734286864.5144348,62.02,62.67,68.07,65.56,10.29,3.39
1734286864.637669,62.02,62.64,68.09,65.39,9.82,3.39
1734286864.7598734,62.08,62.35,68.02,65.34,9.71,3.39
1734286864.8816712,62.08,62.33,68.18,65.11,9.71,3.39
1734286865.0069828,62.1,62.3,67.89,64.97,10.29,3.39
1734286865.1328292,62.15,62.1,67.82,64.94,10.76,3.39
1734286865.25994,62.13,62.18,67.94,64.66,10.76,3.39
1734286865.3859105,62.54,62.22,67.64,64.55,10.88,3.39
1734286865.5031333,62.57,62.0,67.58,64.5,11.23,3.39
1734286865.6185782,62.55,62.28,67.69,64.19,11.35,3.39
1734286865.7540207,62.99,62.38,67.37,64.11,11.7,3.39
1734286865.8828278,62.49,62.17,67.26,64.54,11.35,3.39
1734286866.0032368,62.47,62.49,67.39,64.3,11.82,3.39
1734286866.1274588,62.99,62.62,67.14,64.24,11.82,3.39
1734286866.2534552,62.47,62.49,67.49,64.69,11.82,3.39
1734286866.3822377,62.45,62.82,67.78,64.4,11.82,3.39
1734286866.4985323,62.96,62.96,67.6,64.36,12.77,2.91
1734286866.632485,62.42,62.86,67.98,64.83,11.82,3.39
1734286866.7485344,62.37,63.13,68.2,64.73,11.82,3.39
1734286866.877767,62.87,63.2,68.27,64.71,11.82,3.39
1734286867.0044303,62.33,63.04,68.83,65.2,12.77,2.91
1734286867.1174395,62.3,63.2,69.05,65.11,11.35,3.39
1734286867.2501235,62.47,63.21,69.16,65.09,11.35,3.39
1734286867.3750558,61.93,63.09,69.75,65.62,11.35,3.39
1734286867.5004013,61.9,63.08,69.98,65.55,11.23,3.39
1734286867.617896,62.03,62.86,70.07,65.53,11.23,3.39
1734286867.737332,62.02,62.79,70.59,65.56,10.88,3.39
1734286867.8720798,62.02,62.74,70.59,65.39,10.76,3.39
1734286867.9995744,62.08,62.45,70.44,65.34,10.29,3.39
1734286868.1228917,62.08,62.43,70.5,65.35,10.29,3.39
1734286868.2500706,62.1,62.38,70.03,65.21,9.71,3.39
1734286868.3668733,62.15,62.17,69.81,65.18,9.71,3.39
1734286868.4981213,62.13,62.25,70.18,64.92,9.71,3.39
1734286868.621697,62.54,62.27,69.7,64.81,9.82,3.39
1734286868.73766,62.59,62.03,69.44,64.76,9.71,3.39
1734286868.8647602,62.57,62.32,69.31,64.45,9.24,3.39
1734286868.9852426,63.01,62.4,68.74,64.35,9.24,3.39
1734286869.122646,62.5,62.12,68.4,64.78,9.24,3.39
1734286869.2454815,62.49,62.4,68.29,64.52,9.24,3.39
1734286869.3658192,63.01,62.52,67.73,64.47,9.24,3.39
1734286869.4835403,62.5,62.38,67.78,64.92,9.24,3.39
1734286869.6142166,62.49,62.72,67.82,64.64,9.24,3.39
1734286869.7378905,62.99,62.82,67.42,64.61,9.24,3.39
1734286869.867551,62.45,62.7,67.69,65.09,9.24,3.39
1734286869.9948702,62.4,62.98,67.71,64.75,8.77,3.39
1734286870.1177723,62.91,63.06,67.57,64.73,8.77,3.39
1734286870.2403502,62.37,62.91,67.87,65.21,8.77,3.39
1734286870.3676877,62.33,63.04,67.58,65.13,8.77,3.39
1734286870.4867592,62.5,63.09,67.49,65.11,8.2,3.39
1734286870.616406,61.95,62.99,67.91,65.62,7.73,3.39
1734286870.7360811,61.91,62.99,67.93,65.55,7.73,3.39
1734286870.8592153,62.07,62.81,68.07,65.55,7.73,3.39
1734286870.9826658,62.05,62.77,68.58,65.58,7.73,3.39
1734286871.1132703,62.05,62.72,68.6,65.41,7.26,3.39
1734286871.2311094,62.12,62.47,68.54,65.35,7.26,3.39
1734286871.3497157,62.08,62.45,68.71,64.75,7.26,3.39
1734286871.4838028,62.1,62.43,68.43,64.59,7.26,3.39
1734286871.6127915,62.15,62.23,68.45,64.55,7.26,3.39
1734286871.7308629,62.13,62.32,68.58,64.28,7.26,3.39
1734286871.852605,62.54,62.35,68.25,64.17,7.26,3.39
1734286871.982415,62.59,62.13,68.2,64.12,7.26,3.39
1734286872.108678,62.57,62.43,68.4,63.81,7.26,3.39
1734286872.2335236,63.01,62.52,68.13,63.73,7.26,3.39
1734286872.3584144,62.5,62.23,68.05,64.17,6.7,3.39
1734286872.4719486,62.49,62.52,68.23,63.93,6.31,3.39
1734286872.6082838,63.01,62.64,67.98,63.88,5.76,3.39
1734286872.7305322,62.49,62.47,68.11,64.33,5.76,3.39
1734286872.8573906,62.47,62.79,68.2,64.05,5.28,3.39
1734286872.980273,62.98,62.89,67.84,64.02,4.32,3.88
1734286873.102272,62.45,62.77,68.16,64.5,4.32,3.88
1734286873.225972,62.43,63.03,68.23,64.8,4.32,3.88
1734286873.3539414,62.94,63.11,68.13,64.78,3.84,3.88
1734286873.4807138,62.4,62.98,68.4,65.27,3.84,3.88
1734286873.5978465,62.37,63.14,68.45,65.18,3.84,3.88
1734286873.725955,62.54,63.16,68.4,65.18,3.78,3.88
1734286873.8498824,61.98,63.04,68.82,65.69,3.78,3.88
1734286873.9800837,61.95,63.03,68.76,65.6,3.84,3.88
1734286874.1032765,62.1,62.82,68.65,65.58,3.3,3.88
1734286874.2207582,62.08,62.79,69.13,65.6,3.3,3.88
1734286874.3403232,62.08,62.72,69.07,65.44,3.3,3.88
1734286874.475379,62.15,62.49,68.96,65.41,3.3,3.88
1734286874.5990584,62.13,62.47,69.11,64.81,3.3,3.88
1734286874.7248387,62.15,62.47,68.85,64.66,3.3,3.88
1734286874.845471,62.2,62.23,68.82,64.62,3.36,3.88
1734286874.9680152,62.18,62.33,68.96,64.35,3.3,3.88
1734286875.0984497,62.57,62.35,68.69,64.24,2.83,3.88
1734286875.220754,62.6,62.13,68.69,64.21,2.35,3.88
1734286875.3484335,62.59,62.42,68.87,63.9,1.88,3.88
1734286875.463139,63.03,62.52,68.56,63.81,1.88,3.88
1734286875.598079,62.52,62.23,68.47,64.23,1.88,3.88
1734286875.7180004,62.5,62.52,68.65,63.99,1.4,3.88
1734286875.8433948,63.03,62.64,68.36,63.95,1.4,3.88
1734286875.9666362,62.5,62.49,68.69,64.4,1.4,3.88
1734286876.09359,62.49,62.82,68.85,64.12,0.92,3.88
1734286876.2201426,62.99,62.92,68.52,64.07,0.92,3.88
1734286876.343407,62.47,62.81,68.89,64.54,0.92,3.88
1734286876.4654477,62.43,63.04,69.0,64.8,0.92,3.88
1734286876.5894866,62.94,63.14,68.91,64.78,0.88,3.88
1734286876.7156396,62.4,63.01,69.27,65.27,0.92,3.88
1734286876.832615,62.35,63.18,69.37,65.18,0.45,3.88
1734286876.9662635,62.52,63.18,69.27,65.16,0.45,3.88
1734286877.0932465,61.98,63.06,69.68,65.65,0.45,3.88
1734286877.2131126,61.95,63.03,69.73,65.58,0.45,3.88
1734286877.3287554,62.1,62.84,69.66,65.56,0.41,3.88
1734286877.461101,62.08,62.79,70.22,65.6,-0.03,3.88
1734286877.5881834,62.08,62.74,70.24,65.42,-0.54,3.88
1734286877.715891,62.15,62.47,70.12,65.37,-0.54,3.88
1734286877.8368795,62.13,62.43,70.23,65.15,-1.02,3.88
1734286877.9636295,62.15,62.42,69.86,64.99,-1.49,3.88
1734286878.0742548,62.22,62.17,69.75,64.95,-1.47,3.88
1734286878.2106888,62.2,62.47,69.83,64.68,-1.49,3.88
1734286878.3356123,62.6,62.55,69.44,64.57,-1.49,3.88
1734286878.4616218,62.65,62.38,69.4,64.54,-1.97,3.88
1734286878.5818412,62.65,62.67,69.57,64.23,-1.97,3.88
1734286878.7111602,63.09,62.79,69.11,64.14,-1.97,3.88
1734286878.830486,62.59,62.52,69.02,64.55,-1.97,3.88
1734286878.9608867,62.57,62.82,69.0,64.31,-1.97,3.88
1734286879.0815368,63.09,62.92,68.51,64.26,-2.45,3.88
1734286879.198064,62.57,62.77,68.67,64.71,-2.45,3.88
1734286879.331172,62.55,63.09,68.62,64.43,-2.93,3.88
1734286879.4564424,63.06,63.21,68.07,64.4,-2.93,3.88
1734286879.5682049,62.52,63.11,68.29,64.88,-2.93,3.88
1734286879.702546,62.47,63.38,68.23,64.78,-3.4,3.88
1734286879.8169186,62.98,63.47,68.05,64.76,-3.4,3.88
1734286879.9508796,62.42,63.33,68.32,65.25,-3.4,3.88
1734286880.0791266,62.37,63.3,68.29,65.16,-3.88,3.88
1734286880.2060552,62.52,63.13,68.12,65.16,-3.88,3.88
1734286880.321912,61.97,62.92,68.4,65.67,-3.88,3.88
1734286880.4514265,61.92,62.86,68.27,65.6,-4.36,3.88
1734286880.5732155,62.07,62.65,68.16,65.58,-4.36,3.88
1734286880.702059,62.05,62.59,68.54,65.62,-4.83,3.88
1734286880.828102,62.05,62.55,68.56,65.44,-4.83,3.88
1734286880.948254,62.12,62.27,68.49,65.41,-4.83,3.88
1734286881.0690136,62.1,62.25,68.65,65.18,-5.31,3.88
1734286881.1996827,62.12,62.22,68.36,65.02,-5.31,3.88
1734286881.3240502,62.17,62.0,68.31,64.99,-5.31,3.88
1734286881.4515617,62.17,62.08,68.45,64.71,-5.31,3.88
1734286881.5690966,62.59,62.1,68.16,64.61,-5.31,3.88
1734286881.69412,62.64,61.88,68.11,64.57,-5.31,3.88
1734286881.8242192,62.62,62.17,68.23,64.26,-5.31,3.88
1734286881.9410148,63.06,62.28,67.89,64.18,-5.79,3.88
1734286882.064284,62.55,62.1,67.76,64.59,-6.27,3.88
1734286882.1815622,62.54,62.45,67.89,64.33,-6.27,3.88
1734286882.3155603,63.06,62.57,67.57,64.28,-6.27,3.88
1734286882.4459136,62.54,62.43,67.84,64.73,-6.27,3.88
1734286882.5692153,62.52,62.74,67.94,64.43,-6.27,3.88
1734286882.6965077,63.03,62.86,67.6,64.4,-6.27,3.88
1734286882.8051322,62.49,62.76,67.93,64.87,-6.27,3.88
1734286882.9417784,62.43,63.03,68.0,64.76,-6.27,3.88
1734286883.0695488,62.94,63.11,67.94,64.75,-6.27,3.88
1734286883.1858652,62.4,62.98,68.42,65.23,-6.27,3.88
1734286883.3189018,62.35,63.14,68.62,65.15,-6.27,3.88
1734286883.4389768,62.5,63.18,68.65,65.15,-6.27,3.88
1734286883.5685809,61.95,63.06,69.16,65.63,-6.27,3.88
1734286883.6808395,61.92,63.04,69.31,65.56,-6.27,3.88
1734286883.81375,62.07,62.82,69.37,65.55,-6.27,3.88
1734286883.9370503,62.05,62.76,70.03,65.58,-6.27,3.88
1734286884.06189,62.05,62.7,70.2,65.41,-6.27,3.88
1734286884.1910045,62.12,62.42,70.2,65.35,-5.79,3.88
1734286884.3145542,62.1,62.4,70.42,65.13,-5.79,3.88
1734286884.4374173,62.12,62.37,70.2,64.99,-4.34,3.39
1734286884.554216,62.17,62.17,70.22,64.95,-3.87,3.39
1734286884.687019,62.15,62.23,70.44,64.68,-3.39,3.39
1734286884.8002882,62.55,62.27,70.2,64.57,-2.91,3.39
1734286884.9368532,62.59,62.02,70.14,64.52,-2.91,3.39
1734286885.062994,62.57,62.28,70.24,64.21,-2.44,3.39
1734286885.182196,63.01,62.35,69.75,64.12,-2.44,3.39
1734286885.3094842,62.5,62.07,69.61,64.54,-1.96,3.39
1734286885.432037,62.49,62.35,69.66,64.28,-1.96,3.39
1734286885.552359,63.01,62.47,69.33,64.23,-1.96,3.39
1734286885.6822965,62.47,62.33,69.51,64.68,-1.96,3.39
1734286885.8092637,62.45,62.67,69.61,64.38,-1.96,3.39
1734286885.932178,62.96,62.77,69.15,64.35,-1.96,3.39
1734286886.0546122,62.42,62.67,69.48,64.81,-1.48,3.39
1734286886.173307,62.37,62.94,69.49,64.71,-1.48,3.39
1734286886.3034546,62.87,63.01,69.4,64.69,-1.48,3.39
1734286886.428311,62.33,62.87,69.75,65.18,-1.46,3.39
1734286886.5549989,62.3,63.03,69.79,65.09,-1.0,3.39
1734286886.6817036,62.47,62.89,69.73,65.08,-0.53,3.39
1734286886.8045118,61.93,62.7,70.24,65.58,-0.05,3.39
1734286886.9316227,61.9,62.69,70.31,65.49,0.42,3.39
1734286887.049919,62.03,62.47,70.31,65.48,0.94,3.39
1734286887.1704476,62.0,62.4,70.85,65.51,1.89,2.91
1734286887.3004029,62.0,62.35,70.93,65.35,2.37,2.91
1734286887.418439,62.07,62.08,70.83,65.3,2.37,2.91
1734286887.553675,62.05,62.05,71.11,64.69,2.85,2.91
1734286887.6770074,62.07,62.02,70.7,64.55,2.85,2.91
1734286887.7993228,62.12,61.8,70.66,64.52,2.85,2.91
1734286887.911407,62.1,61.86,70.85,64.26,3.32,2.91
1734286888.0473323,62.5,61.9,70.61,64.16,3.32,2.91
1734286888.1716783,62.54,61.66,70.53,64.11,3.32,2.91
1734286888.2994642,62.52,61.95,70.66,63.8,3.32,2.91
1734286888.4265869,62.98,62.03,70.35,63.71,3.32,2.91
1734286888.5404758,62.99,62.08,70.2,63.68,3.8,2.91
1734286888.672391,62.98,62.45,70.2,63.34,3.8,2.91
1734286888.7870016,63.45,62.6,69.73,63.27,4.75,2.91
1734286888.9220426,62.92,62.49,69.88,63.71,5.29,2.91
1734286889.04505,62.92,62.84,69.92,63.42,5.76,2.91
1734286889.1720004,63.43,62.94,69.51,63.39,6.24,2.91
1734286889.294525,62.89,62.84,69.83,63.85,6.31,2.91
1734286889.4217236,62.86,63.09,69.72,64.12,6.79,2.91
1734286889.5412977,63.37,63.18,69.61,64.09,6.79,2.91
1734286889.6674826,62.82,63.04,69.81,64.57,6.79,2.91
1734286889.7848625,62.79,63.21,69.72,64.47,7.27,2.91
1734286889.9157405,62.96,63.23,69.55,64.45,7.27,2.91
1734286890.0415878,62.42,63.11,69.9,64.95,7.27,2.91
1734286890.163282,62.38,63.11,69.92,64.87,7.74,2.91
1734286890.2865825,62.5,62.91,69.83,64.85,7.74,2.91
1734286890.4170666,61.95,62.74,70.38,65.35,7.74,2.91
1734286890.534869,61.95,62.67,70.63,65.28,8.21,2.91
1734286890.6533878,62.07,62.42,70.66,65.27,8.78,2.91
1734286890.790145,62.05,62.35,70.98,64.66,9.25,2.91
1734286890.916891,62.05,62.33,70.76,64.52,9.25,2.91
1734286891.039086,62.1,62.08,70.61,64.49,9.72,2.91
1734286891.1485906,62.08,62.17,70.78,64.21,10.19,2.91
1734286891.2899246,62.49,62.2,70.68,64.11,10.77,2.91
1734286891.4070165,62.52,62.0,70.7,64.07,10.77,2.91
1734286891.5315044,62.5,62.27,70.79,63.76,10.77,2.91
1734286891.661733,62.94,62.37,70.31,63.68,10.77,2.91
1734286891.7834225,62.43,62.12,70.33,64.11,10.66,2.91
1734286891.9121838,62.42,62.42,70.42,63.85,10.77,2.91
1734286892.020202,62.94,62.54,70.14,63.8,10.77,2.91
1734286892.151709,62.42,62.38,70.44,64.24,10.77,2.91
1734286892.2835305,62.42,62.76,70.63,63.95,10.89,2.91
1734286892.4018807,62.92,62.84,69.9,63.92,11.24,2.91
1734286892.5283742,62.38,62.74,69.98,64.38,11.71,2.91
1734286892.6575215,62.35,63.01,69.99,64.66,11.71,2.91
1734286892.7802155,62.87,63.13,69.88,64.62,11.83,2.91
1734286892.8955364,62.33,63.01,70.37,65.11,12.3,2.91
1734286893.030539,62.3,63.18,70.29,65.02,12.3,2.91
1734286893.1573238,62.45,63.16,69.88,65.01,12.3,2.91
1734286893.280325,61.92,63.06,70.35,65.51,13.25,2.43
1734286893.4054835,61.88,63.06,70.59,65.42,12.3,2.91
1734286893.5300803,62.02,62.87,70.72,65.41,13.25,2.43
1734286893.6527538,61.98,62.81,71.08,65.44,13.25,2.43
1734286893.7799032,61.98,62.77,71.17,65.28,12.3,2.91
1734286893.9024522,62.05,62.5,71.0,65.25,13.25,2.43
1734286894.0294857,62.03,62.47,71.06,65.02,13.85,2.43
1734286894.1525862,62.05,62.4,70.51,64.88,13.85,2.43
1734286894.2703557,62.1,62.17,70.55,64.85,14.32,2.43
1734286894.398846,62.08,62.25,70.81,64.59,14.32,2.43
1734286894.517532,62.49,62.25,70.38,64.49,14.32,2.43
1734286894.6503477,62.52,62.05,70.2,64.45,14.46,2.43
1734286894.7747548,62.5,62.3,70.25,64.14,14.78,2.43
1734286894.8973625,62.94,62.43,69.92,64.05,14.92,2.43
1734286895.0191944,62.45,62.17,69.98,64.49,14.78,2.43
1734286895.1477096,62.43,62.45,69.94,64.24,14.92,2.43
1734286895.275156,62.96,62.54,69.42,64.19,14.78,2.43
1734286895.3978724,62.43,62.4,69.59,64.66,14.78,2.43
1734286895.5247052,62.43,62.7,69.73,64.36,14.92,2.43
1734286895.647568,62.94,62.81,69.31,64.33,15.39,2.43
1734286895.764336,62.4,62.7,69.66,64.8,15.39,2.43
1734286895.8828137,62.37,62.98,69.81,64.69,15.39,2.43
1734286896.0202875,62.87,63.06,69.83,64.66,15.85,2.43
1734286896.1419644,62.33,62.92,70.25,65.15,16.0,2.43
1734286896.269838,62.3,63.11,70.33,65.06,16.0,2.43
1734286896.3863778,62.45,63.04,70.31,65.04,15.85,2.43
1734286896.5199482,61.92,62.91,70.78,65.55,15.85,2.43
1734286896.64219,61.88,62.86,70.83,65.46,15.85,2.43
1734286896.76533,62.02,62.67,70.76,65.46,16.0,2.43
1734286896.892828,61.98,62.59,71.32,65.49,15.85,2.43
1734286897.00554,61.98,62.57,71.34,65.32,16.0,2.43
1734286897.136755,62.03,62.3,71.34,65.28,16.0,2.43
1734286897.2653992,62.02,62.28,71.53,65.06,16.47,2.43
1734286897.3924425,62.02,62.27,71.19,64.92,16.47,2.43
1734286897.5123594,62.07,62.07,71.19,64.88,16.47,2.43
1734286897.6385353,62.05,62.12,71.3,64.62,16.47,2.43
1734286897.762068,62.45,62.13,70.85,64.52,16.0,2.43
1734286897.8812149,62.49,61.9,70.66,64.49,16.47,2.43
1734286898.013732,62.47,62.18,70.7,64.18,16.47,2.43
1734286898.131085,62.91,62.3,70.27,64.07,16.47,2.43
1734286898.2603776,62.42,62.08,70.07,64.5,16.47,2.43
1734286898.3878946,62.4,62.4,70.09,64.26,16.47,2.43
1734286898.4999604,62.92,62.52,69.61,64.21,16.47,2.43
1734286898.6376643,62.4,62.38,69.79,64.64,16.47,2.43
1734286898.7550666,62.4,62.7,69.73,64.35,16.47,2.43
