Time(s),R1(O),R2(O),R3(O),R4(O),Angle1(deg),Angle2(deg)
1734289378.934442,61.28,53.22,62.42,62.05,26.05,26.79
1734289379.0710542,61.15,53.17,62.22,62.57,26.05,26.79
1734289379.2004054,61.27,53.6,62.65,62.71,25.67,26.79
1734289379.3351555,62.0,53.74,62.3,62.19,26.05,26.79
1734289379.4489362,61.85,53.34,62.02,62.05,26.05,26.79
1734289379.5832045,61.51,53.16,61.9,62.02,24.78,26.34
1734289379.7190828,61.5,53.22,62.02,62.64,24.78,26.34
1734289379.8480134,61.95,53.8,62.59,62.35,24.7,26.11
1734289379.9783478,62.5,53.6,62.1,62.05,24.7,26.11
1734289380.095667,62.03,53.37,61.93,61.94,24.7,26.11
1734289380.2362802,61.8,53.31,61.78,61.85,24.7,26.11
1734289380.366577,61.8,53.32,62.5,62.57,24.7,26.11
1734289380.4904325,62.37,53.8,62.28,62.09,24.33,26.11
1734289380.624571,62.45,53.46,62.0,61.95,24.33,26.11
1734289380.743589,61.71,53.26,61.9,61.94,24.78,25.66
1734289380.8783216,61.55,53.23,61.88,62.59,24.78,25.66
1734289381.004284,61.51,53.69,62.5,62.49,24.78,25.66
1734289381.1308932,62.17,53.74,62.1,61.99,24.78,25.66
1734289381.2652276,61.83,53.2,61.83,61.87,24.78,25.66
1734289381.3994536,61.42,53.02,61.75,61.85,24.78,25.66
1734289381.525953,61.42,53.0,62.3,62.47,24.78,25.66
1734289381.6567967,61.9,53.53,62.79,62.12,24.78,25.66
1734289381.7844908,62.05,53.29,62.17,61.84,24.78,25.66
1734289381.9155235,61.56,53.07,62.0,61.75,24.78,25.66
1734289382.0424752,61.4,53.01,61.95,61.8,24.7,26.11
1734289382.171045,61.4,53.38,62.7,62.46,24.7,26.11
1734289382.2998767,61.98,53.86,62.43,61.82,24.7,26.11
1734289382.4305637,61.81,53.5,62.32,61.67,24.78,26.34
1734289382.5477822,61.2,53.34,62.23,61.59,25.15,26.34
1734289382.679727,61.13,53.32,62.25,62.27,24.78,26.34
1734289382.8134072,61.08,53.78,62.87,62.07,25.15,26.34
1734289382.9476943,61.78,53.72,62.43,61.85,25.45,26.34
1734289383.0677783,61.4,53.28,62.23,61.77,26.5,26.34
1734289383.1985054,61.1,53.16,62.2,61.75,26.44,26.79
1734289383.3332696,61.2,53.1,62.77,62.37,26.72,26.79
1734289383.4640343,61.83,53.68,62.89,61.99,26.72,26.79
1734289383.5801084,62.1,53.43,62.35,61.77,26.72,26.79
1734289383.7142985,61.6,53.22,62.17,61.72,27.11,26.79
1734289383.835259,61.47,53.25,62.03,62.19,27.11,26.79
1734289383.9750092,61.47,53.77,62.74,62.79,26.43,27.47
1734289384.1068156,62.05,53.9,62.45,62.25,27.1,27.47
1734289384.2354767,61.85,53.55,62.23,62.12,27.1,27.47
1734289384.3626924,61.45,53.41,62.13,61.97,27.77,27.47
1734289384.484971,61.4,53.41,62.37,62.61,27.77,27.47
1734289384.626998,61.45,53.89,63.14,62.35,27.77,27.47
1734289384.7459495,62.12,53.72,62.67,62.14,27.77,27.47
1734289384.8788087,61.58,53.38,62.52,62.07,27.77,27.47
1734289385.004568,61.3,53.29,62.49,62.15,27.05,27.92
1734289385.13294,61.3,53.31,63.06,62.78,27.77,27.47
1734289385.2630415,61.88,53.84,63.04,62.35,28.17,27.47
1734289385.398646,62.02,53.43,62.49,62.15,27.45,27.92
1734289385.51588,61.37,53.2,62.33,62.1,27.72,27.92
1734289385.6483588,61.27,53.14,62.32,62.62,27.45,27.92
1734289385.7853756,61.27,53.62,63.01,62.79,27.48,28.16
1734289385.911613,61.85,53.75,62.55,62.25,27.48,28.16
1734289386.0435996,61.6,53.49,62.3,62.12,27.48,28.16
1734289386.1709647,61.23,53.35,62.17,62.07,27.48,28.16
1734289386.2988667,61.22,53.35,62.35,62.71,27.48,28.16
1734289386.4304366,61.66,53.81,62.92,62.29,27.75,28.16
1734289386.5482938,62.27,53.59,62.42,62.04,27.48,28.16
1734289386.6795807,61.76,53.34,62.3,61.94,27.48,28.16
1734289386.811071,61.53,53.28,62.27,61.92,27.75,28.16
1734289386.9491923,61.45,53.59,62.86,62.61,27.75,28.16
1734289387.0681083,62.05,54.1,62.67,62.29,27.48,28.16
1734289387.197266,62.17,53.74,62.22,62.12,27.48,28.16
1734289387.332466,61.61,53.55,62.12,62.09,27.48,28.16
1734289387.4654937,61.61,53.43,62.1,62.62,27.48,28.16
1734289387.5894203,61.71,53.9,62.77,62.51,27.48,28.16
1734289387.7110336,62.47,54.01,62.35,61.99,27.48,28.16
1734289387.8450868,62.17,53.61,62.1,61.87,27.48,28.16
1734289387.9792397,61.85,53.44,61.88,61.84,27.75,28.16
1734289388.100993,61.83,53.52,62.45,62.49,27.88,28.16
1734289388.2343066,62.32,54.01,62.99,62.14,27.88,28.16
1734289388.363557,62.5,53.78,62.49,61.92,27.48,28.16
1734289388.4973965,61.98,53.58,62.33,61.74,27.88,28.16
1734289388.615513,61.78,53.53,62.32,61.75,27.88,28.16
1734289388.7481892,61.78,53.69,62.92,62.46,27.88,28.16
1734289388.8825853,62.38,53.89,62.62,61.97,27.88,28.16
1734289389.000574,62.1,53.52,62.3,61.82,27.88,28.16
1734289389.1360652,61.48,53.34,62.22,61.8,27.88,28.16
1734289389.2667096,61.35,53.31,62.2,62.37,27.75,28.16
1734289389.399114,61.38,53.78,62.86,62.15,27.88,28.16
1734289389.5298965,62.05,53.68,62.42,61.84,27.88,28.16
1734289389.6572676,61.68,53.23,62.18,61.74,27.88,28.16
1734289389.7760868,61.42,53.08,62.08,61.72,27.75,28.16
1734289389.9100685,61.4,53.08,62.67,62.35,27.75,28.16
1734289390.0437944,61.92,53.63,62.72,61.95,27.75,28.16
1734289390.168869,62.05,53.47,62.17,61.7,27.88,28.16
1734289390.2977543,61.53,53.26,62.02,61.62,27.88,28.16
1734289390.430472,61.38,53.23,61.98,62.09,27.08,28.16
1734289390.561476,61.38,53.63,62.74,62.66,27.05,27.92
1734289390.6810958,61.97,53.96,62.54,62.1,27.05,27.92
1734289390.8147604,61.73,53.58,62.33,61.97,27.05,27.92
1734289390.9488244,61.32,53.43,62.28,61.92,26.71,27.47
1734289391.0773406,61.13,53.4,62.32,62.62,26.04,27.47
1734289391.208963,61.17,53.87,62.96,62.49,24.7,26.11
1734289391.3339694,61.81,53.71,62.49,62.25,24.1,24.99
1734289391.465814,61.4,53.32,62.28,62.19,23.73,24.99
1734289391.5926182,61.03,53.1,62.23,62.17,22.41,24.99
1734289391.722131,61.12,53.08,62.84,62.79,21.49,24.53
1734289391.8519883,61.65,53.63,62.92,62.37,20.11,23.2
1734289391.9797995,61.71,53.29,62.35,62.15,15.89,20.03
1734289392.1102571,61.17,53.07,62.1,62.1,14.08,18.28
1734289392.2361157,61.0,53.1,62.03,62.59,11.18,15.6
1734289392.3676462,60.94,53.5,62.74,62.76,6.52,9.95
1734289392.4926507,61.47,53.53,62.38,62.15,6.52,9.95
1734289392.6123707,61.15,53.08,62.2,61.92,4.98,10.44
1734289392.7469356,60.7,52.88,62.12,61.8,-2.79,8.97
1734289392.881221,60.61,52.77,62.32,62.41,-2.18,8.41
1734289393.0067933,61.03,53.16,63.03,62.07,-2.18,8.41
1734289393.136429,61.53,52.85,62.62,61.79,-2.18,8.41
1734289393.273228,61.0,52.48,62.55,61.67,-2.7,8.41
1734289393.3980622,60.67,52.3,62.59,61.67,-2.65,8.41
1734289393.5314236,60.67,52.42,63.26,62.22,-2.65,8.41
1734289393.6556897,61.18,52.8,63.16,61.72,-3.13,8.41
1734289393.778592,61.32,52.38,62.62,61.49,-3.17,8.41
1734289393.9146554,60.74,52.13,62.52,61.42,-3.17,8.41
1734289394.0429783,60.61,52.0,62.54,61.92,-2.77,8.48
1734289394.168233,60.59,52.39,63.25,61.85,-2.29,9.95
1734289394.2984114,61.17,52.49,62.91,61.3,-2.29,9.95
1734289394.428987,60.89,52.08,62.76,61.19,-1.29,10.44
1734289394.5633357,60.56,51.94,62.69,61.14,-0.83,10.92
1734289394.6795142,60.57,51.91,63.35,61.79,-0.83,10.92
1734289394.8134618,61.08,52.36,63.98,61.45,-1.49,11.5
1734289394.9469397,61.27,52.11,63.52,61.25,-1.03,11.5
1734289395.0794384,60.72,51.88,63.33,61.19,-1.03,11.5
1734289395.196872,60.44,51.81,63.25,61.27,-1.43,11.99
1734289395.3370724,60.46,52.16,63.84,61.99,-1.52,11.99
1734289395.4639416,61.12,52.48,63.6,61.57,-0.96,11.99
1734289395.584599,61.05,52.08,63.35,61.45,-0.9,12.96
1734289395.716316,60.41,51.81,63.31,61.45,-0.43,12.96
1734289395.8424015,60.46,51.73,63.37,62.02,-0.18,13.07
1734289395.9799068,60.52,52.23,64.1,61.9,-0.66,13.55
1734289396.1089218,61.12,52.27,63.6,61.54,-0.2,13.55
1734289396.2374344,60.8,51.88,63.25,61.44,-0.2,13.55
1734289396.3628044,60.52,51.76,63.08,61.42,-0.09,13.55
1734289396.4937325,60.54,51.76,63.66,62.1,-0.09,13.55
1734289396.6278768,61.07,52.21,63.86,61.69,0.8,14.04
1734289396.7471073,61.25,51.95,63.33,61.42,0.44,14.52
1734289396.8766596,60.69,51.75,63.11,61.32,0.44,14.52
1734289397.0108042,60.57,51.7,63.09,61.79,0.55,15.0
