imgnum,timestamp,Angle1(deg),Angle2(deg)
0,1734234187.0210397,38.67,30.54
1,1734234187.0553012,38.39,30.54
2,1734234187.105456,38.39,30.54
3,1734234187.1691477,38.21,30.54
4,1734234187.223491,39.1,30.29
5,1734234187.2795894,38.67,30.54
6,1734234187.3325424,38.21,30.54
7,1734234187.3841052,38.39,30.54
8,1734234187.4378643,39.1,30.29
9,1734234187.4901912,38.39,30.54
10,1734234187.5424294,39.1,30.29
11,1734234187.5952554,38.85,30.54
12,1734234187.6478195,38.67,30.54
13,1734234187.7025692,39.1,30.29
14,1734234187.7522216,39.1,30.29
15,1734234187.8030453,39.39,30.29
16,1734234187.8631978,38.92,30.29
17,1734234187.916989,39.1,30.29
18,1734234187.970672,38.21,30.54
19,1734234188.0240526,39.39,30.29
20,1734234188.0765,39.39,30.29
21,1734234188.1300042,39.39,30.29
22,1734234188.1833127,39.39,30.29
23,1734234188.2326696,38.67,30.54
24,1734234188.2830105,39.39,30.29
25,1734234188.3373213,39.1,30.29
26,1734234188.3919625,39.39,30.29
27,1734234188.4513958,39.39,30.29
28,1734234188.507038,39.39,30.29
29,1734234188.5606375,38.92,30.29
30,1734234188.6151705,39.39,30.29
31,1734234188.6685696,39.39,30.29
32,1734234188.720698,39.39,30.29
33,1734234188.782703,38.92,30.29
34,1734234188.8348415,38.92,30.29
35,1734234188.8880079,38.92,30.29
36,1734234188.9397564,38.92,30.29
37,1734234188.9953525,38.92,30.29
38,1734234189.048091,39.39,30.29
39,1734234189.1012871,38.21,30.54
40,1734234189.1569502,39.39,30.29
41,1734234189.2108953,38.67,30.54
42,1734234189.2678657,39.1,30.29
43,1734234189.3169227,39.39,30.29
44,1734234189.3692455,39.39,30.29
45,1734234189.4183307,39.1,30.29
46,1734234189.472949,38.92,30.29
47,1734234189.5272627,39.39,30.29
48,1734234189.580446,38.67,30.54
49,1734234189.6344807,39.39,30.29
50,1734234189.6839473,38.39,30.54
51,1734234189.7388299,38.92,30.29
52,1734234189.7937613,39.1,30.29
53,1734234189.8485696,38.67,30.54
54,1734234189.9021804,38.39,30.54
55,1734234189.9536765,38.67,30.54
56,1734234190.0030725,38.39,30.54
57,1734234190.0542893,38.39,30.54
58,1734234190.1149743,38.39,30.54
59,1734234190.1686902,38.39,30.54
60,1734234190.223601,38.39,30.54
61,1734234190.276754,38.39,30.54
62,1734234190.3278751,38.39,30.54
63,1734234190.3823855,38.39,30.54
64,1734234190.4868712,38.39,30.54
65,1734234190.6159596,38.21,30.54
66,1734234190.7494867,38.39,30.54
67,1734234190.8828485,38.21,30.54
68,1734234191.0176144,38.21,30.54
69,1734234191.136911,38.39,30.54
70,1734234191.2671003,38.39,30.54
71,1734234191.4014344,38.39,30.54
72,1734234191.5325098,38.39,30.54
73,1734234191.6522508,38.39,30.54
74,1734234191.7875228,38.39,30.54
75,1734234191.915402,38.21,30.54
76,1734234192.049486,37.93,30.54
77,1734234192.1843479,37.93,30.54
78,1734234192.3190093,37.93,30.54
79,1734234192.4354641,37.29,30.54
80,1734234192.566867,38.0,30.29
81,1734234192.702208,38.0,30.29
82,1734234192.8348885,38.0,30.29
83,1734234192.9675012,38.0,30.29
84,1734234193.102602,38.0,30.29
85,1734234193.234216,38.0,30.29
86,1734234193.3522382,37.29,30.54
87,1734234193.4857223,38.0,30.29
88,1734234193.6193767,38.0,30.29
89,1734234193.7511985,36.87,29.87
90,1734234193.8836687,37.09,29.2
91,1734234194.0182917,37.09,29.2
92,1734234194.1498203,37.09,29.2
93,1734234194.285029,37.09,29.2
94,1734234194.4021246,37.09,29.2
95,1734234194.5518794,37.09,29.2
96,1734234194.667797,36.44,29.2
