Time(s),R1(O),R2(O),R3(O),R4(O)
1734288476.4338834,62.96,60.29,69.35,64.36
1734288476.5516253,63.52,60.43,69.49,64.43
1734288476.6802778,63.52,60.79,69.59,64.09
1734288476.8039823,63.95,60.74,69.07,63.97
1734288476.9261672,64.24,60.80,69.16,63.57
1734288477.0458875,64.31,60.70,68.56,63.01
1734288477.1834795,63.90,60.11,68.13,62.84
1734288477.3032725,63.37,59.81,68.47,63.34
1734288477.4324422,63.40,59.84,68.49,63.27
1734288477.5451972,63.09,59.29,68.09,63.61
1734288477.676821,62.55,59.06,68.42,64.09
1734288477.8084984,62.96,59.11,68.16,64.02
1734288477.9332259,63.09,58.79,68.02,63.99
1734288478.0448153,62.57,58.90,68.45,64.19
1734288478.18039,62.94,58.93,68.13,64.09
1734288478.2986007,63.08,58.64,68.03,64.05
1734288478.428851,62.54,58.87,68.51,64.26
1734288478.549319,62.92,58.97,68.14,64.16
1734288478.6731188,63.01,58.71,68.09,64.12
1734288478.7911685,62.69,59.01,68.60,64.30
1734288478.9232447,63.04,59.55,68.83,64.42
1734288479.0447419,63.59,59.82,69.02,64.45
1734288479.1768498,63.57,60.36,69.22,64.09
1734288479.2927372,63.98,60.49,68.89,63.97
1734288479.426093,63.95,60.59,69.48,64.04
1734288479.5398643,63.90,61.05,69.62,63.71
1734288479.6603186,64.00,61.15,69.57,63.64
1734288479.8007889,63.47,61.02,70.03,64.12
1734288479.9184878,63.42,61.20,70.14,64.04
1734288480.0507927,63.57,61.17,70.12,64.02
1734288480.173713,63.03,61.02,70.59,64.50
1734288480.3006256,62.99,61.12,70.66,64.42
1734288480.4190645,62.64,60.67,70.48,64.76
1734288480.5499465,62.10,60.56,70.98,65.28
1734288480.6624873,62.50,60.66,70.79,65.23
1734288480.7994747,62.62,60.39,70.78,65.20
1734288480.9231355,62.08,60.54,71.28,65.44
1734288481.0387077,62.43,60.57,70.93,65.34
1734288481.1712923,62.54,60.28,70.85,65.32
1734288481.2955375,62.52,60.66,70.94,65.02
1734288481.420157,62.94,60.74,70.55,64.90
1734288481.54126,62.98,60.41,70.46,64.85
1734288481.672665,62.96,60.82,70.55,64.52
1734288481.7908134,63.42,60.87,70.12,64.43
1734288481.9132893,63.43,60.67,70.03,64.36
1734288482.044982,63.42,61.10,70.11,64.02
1734288482.157891,63.91,61.13,69.70,63.93
1734288482.2768009,63.91,61.10,70.16,64.04
1734288482.4149563,63.88,61.42,70.18,63.69
1734288482.5404708,64.00,61.37,70.01,63.64
1734288482.6671758,63.47,61.08,70.35,64.12
1734288482.7765713,63.43,61.12,70.37,64.05
1734288482.9080791,63.60,60.94,70.25,64.05
1734288483.0269976,63.08,60.66,70.63,64.55
1734288483.159677,63.04,60.62,70.65,64.50
1734288483.287097,62.70,60.07,70.38,64.87
1734288483.4031804,62.18,59.84,70.81,65.39
1734288483.5350597,62.59,59.82,70.55,65.34
1734288483.6512327,62.70,59.46,70.48,65.32
1734288483.7901545,62.17,59.55,70.94,65.56
1734288483.9054718,62.52,59.50,70.61,65.48
1734288484.0396779,62.62,59.14,70.53,65.46
1734288484.1544247,62.59,59.45,70.66,65.16
1734288484.2756343,63.03,59.50,70.33,65.06
1734288484.4086525,63.04,59.19,70.25,65.01
1734288484.527189,63.03,59.61,70.42,64.68
1734288484.6589038,63.49,59.72,70.12,64.57
1734288484.7828956,63.50,59.58,70.11,64.50
1734288484.9027054,63.49,60.07,70.31,64.12
1734288485.026987,63.96,60.20,69.92,64.02
1734288485.1555052,63.93,60.26,70.42,64.09
1734288485.2732878,63.88,60.72,70.50,63.75
1734288485.4042394,63.98,60.82,70.38,63.68
1734288485.5234852,63.45,60.69,70.81,64.14
1734288485.6576126,63.42,60.87,70.91,64.05
1734288485.7742257,63.59,60.85,70.89,64.04
1734288485.9057236,63.04,60.74,71.38,64.52
1734288486.023979,63.01,60.89,71.62,64.43
1734288486.1546175,62.64,60.49,71.36,64.78
1734288486.2776082,62.10,60.41,71.83,65.28
1734288486.4073598,62.50,60.52,71.57,65.23
1734288486.5242004,62.62,60.28,71.43,65.20
1734288486.6538515,62.08,60.46,71.89,65.46
1734288486.7789016,62.44,60.51,71.47,65.39
1734288486.9024756,62.54,60.21,71.40,65.37
1734288487.0243037,62.52,60.59,71.51,65.08
1734288487.1511822,62.94,60.67,71.13,64.95
1734288487.267203,62.98,60.36,71.02,64.90
1734288487.402458,62.96,60.77,71.08,64.57
1734288487.5247977,63.42,60.82,70.63,64.49
1734288487.6450844,63.43,60.61,70.48,64.42
1734288487.774313,63.42,61.02,70.50,64.07
1734288487.8922358,63.91,61.03,69.86,63.99
1734288488.0248682,63.91,60.98,70.35,64.07
1734288488.143325,63.88,61.28,70.37,63.73
1734288488.2602985,64.00,61.22,70.20,63.68
1734288488.3920407,63.47,60.92,70.53,64.16
1734288488.5244226,63.43,60.94,70.53,64.05
1734288488.6473632,63.60,60.75,70.40,64.04
1734288488.7735531,63.08,60.47,70.78,64.52
1734288488.8936515,63.04,60.44,70.79,64.45
1734288489.0114453,62.70,59.89,70.51,64.81
1734288489.136671,62.18,59.66,70.94,65.35
1734288489.2626383,62.59,59.64,70.70,65.30
1734288489.392214,62.70,59.29,70.61,65.28
1734288489.5097857,62.17,59.38,71.09,65.53
1734288489.6467488,62.54,59.37,70.76,65.44
1734288489.7560604,62.64,59.05,70.72,65.42
1734288489.8939836,62.60,59.40,70.89,65.13
1734288490.0142848,63.03,59.48,70.55,65.02
1734288490.1428678,63.04,59.21,70.46,64.95
1734288490.269403,63.03,59.66,70.59,64.62
1734288490.3915796,63.49,59.79,70.22,64.52
1734288490.5192754,63.50,59.66,70.18,64.45
1734288490.641082,63.49,60.18,70.35,64.09
1734288490.758786,63.98,60.33,70.18,64.00
1734288490.8923192,64.26,60.56,70.33,63.59
1734288491.0069046,64.31,60.64,69.79,63.00
1734288491.142186,63.88,60.23,69.40,62.81
1734288491.2687263,63.33,60.11,69.79,63.27
1734288491.391335,63.37,60.34,69.85,63.18
1734288491.5073695,63.03,59.97,69.55,63.51
1734288491.6387746,62.47,59.89,69.98,63.99
1734288491.7684243,62.87,60.05,69.70,63.90
1734288491.8771918,63.03,59.84,69.57,63.85
1734288492.0046306,62.49,60.03,70.03,64.07
1734288492.1416125,62.84,60.11,69.70,63.97
1734288492.2562883,62.96,59.84,69.61,63.95
1734288492.3818533,62.42,60.05,70.07,64.16
1734288492.5103064,62.81,60.07,69.64,64.07
1734288492.6376727,62.89,59.74,69.33,64.05
1734288492.758027,62.57,59.95,69.81,64.23
1734288492.8870153,62.92,60.36,70.01,64.35
1734288493.0134668,63.49,60.49,70.14,64.42
1734288493.129919,63.49,60.85,70.24,64.07
1734288493.2638774,63.91,60.80,69.77,63.97
1734288493.3866594,64.21,60.87,69.86,63.57
1734288493.5057058,64.27,60.77,69.26,63.01
1734288493.629486,63.84,60.18,68.83,62.84
1734288493.7544913,63.32,59.87,69.20,63.34
1734288493.8764765,63.35,59.90,69.22,63.27
1734288494.0128381,63.04,59.35,68.91,63.61
1734288494.1356914,62.52,59.11,69.31,64.09
1734288494.2616246,62.92,59.13,69.05,64.02
1734288494.381653,63.08,58.80,68.93,64.00
1734288494.5083387,62.54,58.92,69.38,64.21
1734288494.6359775,62.89,58.97,69.07,64.09
1734288494.7535963,63.03,58.69,69.00,64.05
1734288494.8856976,62.49,58.92,69.49,64.26
1734288495.0074232,62.87,59.03,69.15,64.16
1734288495.1356308,62.96,58.79,69.11,64.12
1734288495.2549531,62.64,59.11,69.64,64.28
1734288495.3824782,62.99,59.64,69.90,64.40
1734288495.507982,63.55,59.90,70.11,64.43
1734288495.631221,63.54,60.44,70.24,64.07
1734288495.7569716,63.95,60.57,69.85,63.95
1734288495.8797796,63.91,60.66,70.38,64.04
1734288496.0063725,63.86,61.12,70.48,63.69
1734288496.1219435,63.96,61.22,70.38,63.63
1734288496.2537427,63.43,61.08,70.81,64.09
1734288496.3799121,63.40,61.23,70.89,64.00
1734288496.5035095,63.57,61.17,70.85,64.00
1734288496.6235812,63.03,61.00,71.30,64.49
1734288496.753426,62.99,61.10,71.38,64.40
1734288496.8778865,62.64,60.64,71.17,64.74
1734288497.0022206,62.10,60.51,71.66,65.27
1734288497.1294966,62.50,60.57,71.43,65.23
1734288497.2439296,62.62,60.29,71.36,65.20
1734288497.376102,62.08,60.44,71.83,65.46
1734288497.4962776,62.44,60.46,71.43,65.37
1734288497.6255598,62.55,60.13,71.28,65.35
1734288497.752618,62.70,60.18,70.79,64.83
1734288497.8719046,62.76,59.71,70.11,64.59
1734288498.0020165,62.27,59.16,69.86,65.01
1734288498.1205137,62.25,59.50,69.94,64.73
1734288498.2523928,62.79,59.50,69.42,64.66
1734288498.360756,62.57,59.22,69.18,64.61
1734288498.4943027,62.62,59.17,68.52,64.04
1734288498.6222177,62.64,58.64,67.82,63.85
1734288498.7387025,62.62,58.53,68.22,63.95
1734288498.8769984,62.65,58.85,68.14,63.59
1734288498.9909961,62.30,58.31,67.73,63.88
1734288499.1261592,61.78,58.05,68.03,64.36
1734288499.242625,62.18,58.13,67.73,64.24
1734288499.3747957,62.37,57.80,67.57,64.21
1734288499.4929621,61.81,57.85,68.00,64.42
1734288499.6121252,62.02,58.18,68.20,64.50
1734288499.743621,62.55,58.37,68.32,64.61
1734288499.8597796,62.54,58.77,68.83,64.33
1734288500.0011103,62.92,58.88,68.42,64.16
1734288500.1237566,62.96,58.63,68.34,64.11
1734288500.2367997,62.65,58.93,68.89,64.28
1734288500.3708782,63.01,59.46,69.15,64.38
1734288500.4963734,63.57,59.72,69.26,64.43
1734288500.6076524,63.55,60.26,69.38,64.09
1734288500.7393425,63.96,60.39,69.00,63.97
1734288500.8574653,64.24,60.62,69.09,63.56
1734288500.9910107,64.29,60.69,68.58,63.00
1734288501.118602,63.86,60.28,68.22,62.81
1734288501.2409792,63.32,60.15,68.58,63.27
1734288501.3727784,63.35,60.38,68.65,63.20
1734288501.4889593,63.01,60.00,68.36,63.51
1734288501.6207192,62.45,59.92,68.80,63.99
1734288501.7458332,62.86,60.07,68.62,63.92
1734288501.8587208,63.01,59.82,68.52,63.88
1734288501.9917479,62.47,60.00,69.00,64.09
1734288502.1097882,62.82,60.08,68.67,63.99
1734288502.2458355,62.94,59.79,68.58,63.97
1734288502.3686693,62.40,60.00,69.05,64.17
1734288502.493724,62.79,60.03,68.67,64.07
1734288502.6137607,62.89,59.69,68.60,64.05
1734288502.7408519,62.57,59.94,69.09,64.23
1734288502.8554611,62.92,60.39,69.29,64.35
