Time(s),R1(O),R2(O),R3(O),R4(O)
1734295803.4773111,85,Potval2:,86869,mapval2:
1734295803.5153291,100.15,94.49,99.42,101.85
1734295803.5783865,100.26,94.54,99.47,101.88
1734295803.6284626,100.26,94.51,99.47,101.88
1734295803.666274,100.23,94.51,99.47,101.88
1734295803.72004,100.20,94.51,99.47,101.88
1734295803.7980387,100.20,94.51,99.47,101.88
1734295803.841412,100.20,94.51,99.45,101.88
1734295803.8797262,100.18,94.49,99.45,101.88
1734295803.9363973,100.18,94.46,99.45,101.88
1734295803.9959095,100.18,94.46,99.45,101.88
1734295804.0610318,100.15,94.46,99.45,101.88
1734295804.112823,100.15,94.44,99.45,101.88
1734295804.1550937,100.15,94.44,99.45,101.85
1734295804.1983037,100.13,94.44,99.45,101.85
1734295804.2628295,100.10,94.44,99.45,101.85
1734295804.315258,100.10,94.44,99.42,101.85
1734295804.3727212,100.13,94.46,99.45,101.88
1734295804.4192605,100.10,94.49,99.45,101.88
1734295804.4729092,100.13,94.46,99.45,101.88
1734295804.528455,100.15,94.46,99.45,101.85
1734295804.5949936,100.15,94.46,99.45,101.85
1734295804.6328163,100.13,94.46,99.47,101.85
1734295804.6929197,100.13,94.46,99.45,101.85
1734295804.7408335,100.13,94.49,99.45,101.85
1734295804.792873,100.13,94.49,99.45,101.85
1734295804.852547,100.13,94.49,99.45,101.85
1734295804.9003956,100.10,94.49,99.42,101.85
1734295804.96641,100.07,94.46,99.42,101.88
1734295805.0161512,100.10,94.46,99.42,101.88
1734295805.0875592,100.13,94.44,99.42,101.88
1734295805.1247475,100.13,94.44,99.45,101.85
1734295805.1980278,100.10,94.44,99.47,101.85
1734295805.2410634,100.10,94.44,99.47,101.85
1734295805.281072,100.10,94.46,99.45,101.85
1734295805.3611197,100.10,94.46,99.45,101.88
1734295805.4124286,100.10,94.46,99.45,101.88
1734295805.460138,100.10,94.44,99.45,101.88
1734295805.511053,100.13,94.46,99.45,101.85
1734295805.5637643,100.10,94.46,99.45,101.85
1734295805.6026783,100.07,94.46,99.45,101.85
1734295805.6654582,100.10,94.44,99.45,101.85
1734295805.7101078,100.10,94.46,99.47,101.82
1734295805.7675357,100.13,94.49,99.47,101.82
1734295805.8151426,100.10,94.49,99.47,101.82
1734295805.8689792,100.07,94.51,99.45,101.82
1734295805.9225354,100.05,94.51,99.45,101.85
1734295805.9863563,100.05,94.51,99.42,101.85
1734295806.032153,100.05,94.49,99.42,101.85
1734295806.097149,100.05,94.46,99.45,101.82
1734295806.1309316,100.05,94.44,99.45,101.82
1734295806.1937888,100.02,94.41,99.45,101.82
1734295806.2451644,100.02,94.41,99.45,101.82
1734295806.298263,100.00,94.41,99.47,101.82
