Time(s),R1(O),R2(O),R3(O),R4(O),Angle1(deg),Angle2(deg)
1734296412.6631806,96.38,88.07,99.06,99.51,-1.511665790477366,5.325740624767718
1734296412.7162066,96.38,88.04,99.06,99.51,-1.511665790477366,5.325740624767718
1734296412.753272,96.38,88.04,99.06,99.51,-2.014799110156275,5.325740624767718
1734296412.8118596,96.38,88.04,99.06,99.48,-2.014799110156275,5.325740624767718
1734296412.8756928,96.38,88.04,99.03,99.48,-2.014799110156275,5.325740624767718
1734296412.9281163,96.35,88.02,99.03,99.48,-1.9872700810033732,5.325740624767718
1734296412.973843,96.35,88.0,99.03,99.48,-1.9872700810033732,5.325740624767718
1734296413.0375783,96.35,87.95,99.03,99.48,-1.9872700810033732,5.325740624767718
1734296413.0725677,96.35,87.93,99.03,99.45,-2.014799110156275,5.325740624767718
1734296413.136197,96.33,87.9,99.03,99.45,-1.9872700810033732,5.325740624767718
1734296413.1824555,96.3,87.88,99.03,99.45,-2.014799110156275,5.325740624767718
1734296413.2343826,96.3,87.88,99.01,99.45,-1.9872700810033732,5.325740624767718
1734296413.288612,96.3,87.86,99.01,99.45,-1.9872700810033732,5.325740624767718
1734296413.3494678,96.33,87.88,99.03,99.48,-1.9872700810033732,5.325740624767718
1734296413.408298,96.33,87.9,99.06,99.48,-1.9872700810033732,5.325740624767718
1734296413.4507036,96.35,87.97,99.08,99.48,-1.9872700810033732,5.325740624767718
1734296413.5216978,96.35,88.04,99.11,99.48,-1.9872700810033732,5.325740624767718
1734296413.5746288,96.35,88.07,99.14,99.51,-1.9872700810033732,5.325740624767718
1734296413.6171205,96.38,88.13,99.16,99.53,-1.9872700810033732,5.325740624767718
1734296413.6715562,96.4,88.2,99.21,99.56,-1.9872700810033732,5.325740624767718
1734296413.7178717,96.46,88.32,99.24,99.58,-1.029925540790316,4.844000375080668
1734296413.7729695,96.48,88.43,99.27,99.61,-1.9872700810033732,5.325740624767718
1734296413.8249211,96.51,88.59,99.32,99.64,-1.029925540790316,4.844000375080668
1734296413.880283,96.53,88.73,99.37,99.69,-1.029925540790316,4.844000375080668
1734296413.95111,96.58,88.85,99.42,99.72,-1.029925540790316,4.844000375080668
1734296414.0114036,96.66,88.99,99.47,99.74,-1.029925540790316,4.844000375080668
1734296414.0509665,96.68,89.08,99.55,99.79,-1.029925540790316,4.844000375080668
