Time(s),R1(O),R2(O),R3(O),R4(O),Angle1(deg),Angle2(deg)
1734295485.1632984,99.89,89.87,97.95,101.88,11.369286635352816,27.21611155730747
1734295485.2120335,99.89,89.87,97.95,101.88,11.369286635352816,27.21611155730747
1734295485.2758348,99.89,89.87,97.95,101.88,11.369286635352816,27.21611155730747
1734295485.3200924,99.89,89.87,97.95,101.88,11.369286635352816,27.21611155730747
1734295485.3952622,99.89,89.87,97.95,101.85,11.369286635352816,27.21611155730747
1734295485.4332376,99.89,89.87,97.95,101.85,11.369286635352816,27.21611155730747
1734295485.4925096,99.89,89.87,97.95,101.85,11.369286635352816,27.21611155730747
1734295485.545487,99.89,89.87,97.95,101.85,11.369286635352816,27.21611155730747
1734295485.601065,99.89,89.87,97.95,101.85,11.369286635352816,27.21611155730747
1734295485.6729746,99.89,89.87,97.95,101.85,11.369286635352816,27.21611155730747
1734295485.7153585,99.89,89.87,97.95,101.85,11.369286635352816,27.21611155730747
1734295485.7599556,99.89,89.87,97.95,101.85,11.369286635352816,27.21611155730747
1734295485.8162775,99.89,89.87,97.95,101.82,11.369286635352816,27.21611155730747
1734295485.8651872,99.89,89.87,97.95,101.82,11.369286635352816,27.21611155730747
1734295485.9129915,99.89,89.87,97.95,101.82,10.850435244043766,27.439727948199305
1734295485.9684064,99.89,89.87,97.95,101.82,11.369286635352816,27.21611155730747
1734295486.037702,99.89,89.87,97.95,101.82,11.369286635352816,27.21611155730747
1734295486.084713,99.89,89.87,97.95,101.82,11.369286635352816,27.21611155730747
1734295486.141506,99.89,89.87,97.95,101.82,11.369286635352816,27.21611155730747
1734295486.1891644,99.89,89.87,97.95,101.85,11.369286635352816,27.21611155730747
1734295486.252022,99.89,89.87,97.95,101.85,11.369286635352816,27.21611155730747
1734295486.298556,99.89,89.87,97.95,101.85,11.369286635352816,27.21611155730747
1734295486.3504927,99.89,89.87,97.95,101.85,11.369286635352816,27.21611155730747
1734295486.3980029,99.92,89.87,97.95,101.85,11.369286635352816,27.21611155730747
1734295486.4535837,99.92,89.87,97.95,101.85,11.369286635352816,27.21611155730747
1734295486.5119414,99.94,89.87,97.95,101.85,11.369286635352816,27.21611155730747
1734295486.557179,99.97,89.87,97.95,101.85,11.369286635352816,27.21611155730747
1734295486.6088383,99.99,89.87,97.95,101.88,11.369286635352816,27.21611155730747
1734295486.6592033,99.99,89.87,97.95,101.9,11.369286635352816,27.21611155730747
1734295486.7148516,100.02,89.87,97.95,101.9,11.369286635352816,27.21611155730747
1734295486.7722394,100.05,89.87,97.95,101.88,11.369286635352816,27.21611155730747
1734295486.8233943,100.05,89.87,97.95,101.88,11.369286635352816,27.21611155730747
1734295486.875307,100.05,89.87,97.95,101.88,11.369286635352816,27.21611155730747
1734295486.9266975,100.05,89.87,97.95,101.88,11.369286635352816,27.21611155730747
1734295486.9958298,100.05,89.87,97.95,101.88,11.369286635352816,27.21611155730747
1734295487.0340033,100.05,89.85,97.95,101.88,11.369286635352816,27.21611155730747
1734295487.0815177,100.05,89.85,97.95,101.88,11.369286635352816,27.21611155730747
1734295487.1347518,100.05,89.85,97.95,101.88,11.369286635352816,27.21611155730747
1734295487.1795022,100.02,89.85,97.95,101.88,11.369286635352816,27.21611155730747
1734295487.229894,100.02,89.85,97.95,101.85,11.369286635352816,27.21611155730747
1734295487.28125,99.99,89.85,97.95,101.85,11.369286635352816,27.21611155730747
1734295487.331233,99.97,89.85,97.95,101.85,11.369286635352816,27.21611155730747
1734295487.3805194,99.94,89.85,97.95,101.85,11.369286635352816,27.21611155730747
1734295487.4374185,99.94,89.85,97.95,101.85,11.369286635352816,27.21611155730747
1734295487.4870436,99.92,89.85,97.95,101.82,11.369286635352816,27.21611155730747
1734295487.5425825,99.89,89.85,97.95,101.85,11.369286635352816,27.21611155730747
1734295487.584518,99.89,89.85,97.95,101.85,11.369286635352816,27.21611155730747
1734295487.6416612,99.89,89.85,97.95,101.82,11.369286635352816,27.21611155730747
1734295487.695311,99.89,89.85,97.95,101.82,11.369286635352816,27.21611155730747
1734295487.7436264,99.89,89.85,97.95,101.82,11.369286635352816,27.21611155730747
1734295487.8055286,99.89,89.87,97.95,101.82,11.369286635352816,27.21611155730747
1734295487.843429,99.89,89.87,97.95,101.82,11.369286635352816,27.21611155730747
1734295487.8961074,99.89,89.87,97.95,101.8,11.369286635352816,27.21611155730747
1734295487.9651344,99.89,89.87,97.95,101.8,11.369286635352816,27.21611155730747
1734295488.0242844,99.89,89.87,97.95,101.82,11.369286635352816,27.21611155730747
1734295488.0593946,99.89,89.87,97.95,101.8,11.369286635352816,27.21611155730747
1734295488.1185098,99.89,89.87,97.95,101.8,11.369286635352816,27.21611155730747
1734295488.1655016,99.89,89.87,97.95,101.8,11.369286635352816,27.21611155730747
1734295488.2247896,99.89,89.87,97.95,101.8,11.369286635352816,27.21611155730747
1734295488.284263,99.89,89.87,97.95,101.82,11.369286635352816,27.21611155730747
1734295488.336359,99.89,89.87,97.95,101.82,11.369286635352816,27.21611155730747
1734295488.394185,99.89,89.87,97.95,101.82,11.369286635352816,27.21611155730747
1734295488.4448938,99.89,89.87,97.95,101.85,11.369286635352816,27.21611155730747
1734295488.5616782,99.89,89.87,97.95,101.82,11.369286635352816,27.21611155730747
1734295488.6756074,99.89,89.87,97.95,101.82,11.369286635352816,27.21611155730747
1734295488.8065608,99.89,89.87,97.95,101.82,11.369286635352816,27.21611155730747
1734295488.9397182,99.89,89.87,97.95,101.8,11.369286635352816,27.21611155730747
1734295489.0555873,99.89,89.87,97.95,101.82,11.369286635352816,27.21611155730747
1734295489.18911,99.89,89.87,97.95,101.8,11.369286635352816,27.21611155730747
1734295489.3096006,99.89,89.87,97.95,101.8,10.70060244293996,27.21611155730747
1734295489.440065,99.89,89.87,97.95,101.82,10.70060244293996,27.21611155730747
1734295489.558079,99.89,89.87,97.95,101.8,10.70060244293996,27.21611155730747
1734295489.692669,99.89,89.87,97.95,101.77,10.70060244293996,27.21611155730747
1734295489.819679,99.89,89.87,97.95,101.77,10.70060244293996,27.21611155730747
1734295489.947125,99.89,89.87,97.95,101.74,10.70060244293996,27.21611155730747
1734295490.072337,99.89,89.87,97.95,101.74,10.70060244293996,27.21611155730747
1734295490.1902766,99.89,89.87,97.95,101.74,11.507258390067925,26.782904802175143
1734295490.3245292,99.89,89.87,97.95,101.72,11.133809198072283,26.782904802175143
1734295490.445999,99.89,89.87,97.95,101.74,11.133809198072283,26.782904802175143
1734295490.5702052,99.89,89.87,97.95,101.72,11.133809198072283,26.782904802175143
1734295490.7017298,99.89,89.87,97.95,101.72,11.133809198072283,26.782904802175143
1734295490.831303,99.89,89.87,97.95,101.74,11.133809198072283,26.782904802175143
1734295490.9585984,99.89,89.87,97.95,101.74,10.843328836494642,26.782904802175143
1734295491.0801055,99.89,89.87,97.95,101.77,11.133809198072283,26.782904802175143
1734295491.2052228,99.89,89.87,97.95,101.77,10.843328836494642,26.782904802175143
1734295491.3285005,99.89,89.87,97.95,101.77,10.843328836494642,26.782904802175143
1734295491.4603758,99.89,89.87,97.95,101.8,10.46705877490556,26.782904802175143
1734295491.5930345,99.89,89.87,97.95,101.8,10.18138448729006,26.782904802175143
1734295491.720117,99.89,89.87,97.95,101.8,10.18138448729006,26.782904802175143
1734295491.8427043,99.89,89.87,97.95,101.82,10.18138448729006,26.782904802175143
1734295491.9703038,99.89,89.87,97.95,101.82,10.18138448729006,26.782904802175143
1734295492.1013272,99.89,89.87,97.95,101.82,10.18138448729006,26.782904802175143
1734295492.227969,99.89,89.87,97.95,101.85,10.18138448729006,26.782904802175143
1734295492.3487985,99.89,89.87,97.95,101.85,10.18138448729006,26.782904802175143
1734295492.4723442,99.89,89.87,97.95,101.88,10.46705877490556,26.782904802175143
1734295492.606517,99.89,89.87,97.95,101.88,10.46705877490556,26.782904802175143
1734295492.7279916,99.89,89.87,97.95,101.88,10.18138448729006,26.782904802175143
1734295492.8596916,99.89,89.87,97.95,101.85,10.684912400002716,26.56505117707799
1734295492.9864128,99.89,89.87,97.95,101.85,11.118963032142126,26.13100054493858
1734295493.1059852,99.89,89.87,97.95,101.85,10.30484646876603,26.56505117707799
1734295493.239456,99.89,89.87,97.95,101.82,10.30484646876603,26.56505117707799
1734295493.358054,99.89,89.85,97.95,101.82,11.118963032142126,26.13100054493858
1734295493.49397,99.89,89.85,97.95,101.85,11.118963032142126,26.13100054493858
1734295493.6071024,99.89,89.85,97.95,101.85,10.73889710090544,26.13100054493858
1734295493.739042,99.89,89.85,97.95,101.85,10.73889710090544,26.13100054493858
1734295493.8721228,99.89,89.85,97.95,101.82,11.118963032142126,26.13100054493858
1734295494.0021057,99.89,89.85,97.95,101.8,10.454317754754818,26.13100054493858
1734295494.1285565,99.89,89.85,97.95,101.8,10.454317754754818,26.13100054493858
1734295494.2550597,99.89,89.85,97.95,101.77,10.454317754754818,26.13100054493858
1734295494.3681867,99.89,89.85,97.95,101.77,10.454317754754818,26.13100054493858
1734295494.5100453,99.89,89.85,97.95,101.77,10.454317754754818,26.13100054493858
1734295494.6297266,99.89,89.85,97.95,101.77,10.454317754754818,26.13100054493858
1734295494.7615178,99.89,89.85,97.95,101.8,10.454317754754818,26.13100054493858
1734295494.8878732,99.89,89.85,97.95,101.8,10.07158874507035,26.13100054493858
1734295495.0060525,99.89,89.85,97.95,101.8,9.791945654131972,26.13100054493858
1734295495.1355317,99.89,89.85,97.95,101.82,9.791945654131972,26.13100054493858
1734295495.2701137,99.89,89.87,97.95,101.8,10.283703718962514,25.918885571046417
1734295495.398753,99.89,89.87,97.95,101.8,9.791945654131972,26.13100054493858
1734295495.5239017,99.89,89.87,97.95,101.77,9.791945654131972,26.13100054493858
1734295495.6392,99.89,89.87,97.95,101.77,9.897195178109236,25.918885571046417
1734295495.7733471,99.89,89.87,97.95,101.77,10.229246539670925,25.693699659399627
1734295495.9022808,99.89,89.87,97.95,101.8,10.229246539670925,25.693699659399627
1734295496.0293946,99.89,89.87,97.95,101.8,10.718462299591636,25.48412699041729
1734295496.155749,99.89,89.87,97.95,101.8,10.229246539670925,25.693699659399627
1734295496.2742202,99.89,89.87,97.95,101.77,10.718462299591636,25.48412699041729
1734295496.408398,99.86,89.87,97.95,101.77,10.718462299591636,25.48412699041729
1734295496.5370228,99.86,89.87,97.95,101.74,10.331953758738358,25.48412699041729
1734295496.6591134,99.86,89.87,97.95,101.72,10.331953758738358,25.48412699041729
1734295496.790711,99.86,89.87,97.95,101.69,10.331953758738358,25.48412699041729
1734295496.908493,99.86,89.87,97.95,101.69,10.053550801557089,25.48412699041729
1734295497.0430994,99.86,89.87,97.95,101.69,10.053550801557089,25.48412699041729
1734295497.1687846,99.86,89.87,97.95,101.69,9.664545666774645,25.48412699041729
1734295497.2993114,99.86,89.87,97.95,101.66,9.664545666774645,25.48412699041729
1734295497.4241269,99.86,89.87,97.95,101.66,9.391201354184886,25.48412699041729
1734295497.5496392,99.86,89.87,97.95,101.64,9.391201354184886,25.48412699041729
1734295497.6799617,99.86,89.87,97.95,101.64,10.216810949954464,25.04620077964279
1734295497.807106,99.86,89.87,97.93,101.61,9.829127564959393,25.04620077964279
1734295497.9333675,99.86,89.87,97.93,101.61,9.829127564959393,25.04620077964279
1734295498.0531936,99.86,89.87,97.93,101.64,9.829127564959393,25.04620077964279
1734295498.1864984,99.86,89.87,97.93,101.64,9.829127564959393,25.04620077964279
1734295498.305436,99.89,89.87,97.93,101.64,9.829127564959393,25.04620077964279
1734295498.4413211,99.89,89.87,97.93,101.66,9.829127564959393,25.04620077964279
1734295498.55748,99.86,89.87,97.93,101.66,9.829127564959393,25.04620077964279
1734295498.6936796,99.86,89.87,97.93,101.66,9.829127564959393,25.04620077964279
1734295498.8209376,99.86,89.87,97.93,101.64,9.169501352794612,25.04620077964279
1734295498.9499483,99.86,89.87,97.93,101.61,8.904893548702468,25.04620077964279
1734295499.069615,99.86,89.87,97.93,101.61,9.641564510000023,24.842389105455183
1734295499.199885,99.86,89.87,97.93,101.61,9.24648251026143,24.842389105455183
1734295499.3219905,99.86,89.87,97.93,101.64,8.979696112038766,24.842389105455183
1734295499.453092,99.86,89.87,97.93,101.64,8.979696112038766,24.842389105455183
1734295499.5807617,99.86,89.87,97.93,101.64,9.811730443585787,24.40397168885161
1734295499.701559,99.86,89.87,97.95,101.64,9.418113528642335,24.40397168885161
1734295499.8246386,99.84,89.87,97.95,101.61,9.811730443585787,24.40397168885161
1734295499.956038,99.84,89.87,97.95,101.58,9.418113528642335,24.40397168885161
1734295500.076679,99.84,89.87,97.95,101.58,9.154984442380965,24.40397168885161
1734295500.215344,99.84,89.87,97.95,101.56,9.418113528642335,24.40397168885161
1734295500.3425384,99.81,89.87,97.95,101.53,9.154984442380965,24.40397168885161
1734295500.4584465,99.84,89.87,97.95,101.53,8.75925294328566,24.40397168885161
1734295500.590656,99.84,89.87,97.95,101.53,8.75925294328566,24.40397168885161
1734295500.7156868,99.84,89.87,97.95,101.53,8.359916801732048,24.40397168885161
1734295500.8500748,99.84,89.87,97.95,101.53,8.942753948409717,23.96248897457818
1734295500.970845,99.84,89.87,97.95,101.53,9.396116927555695,23.767107704581576
1734295501.1042123,99.81,89.87,97.95,101.53,8.996780786002084,23.767107704581576
1734295501.2269871,99.79,89.87,97.95,101.5,8.996780786002084,23.767107704581576
1734295501.358261,99.76,89.87,97.95,101.5,8.996780786002084,23.767107704581576
