Time(s),R1(O),R2(O),R3(O),R4(O),Angle1(deg),Angle2(deg)
1734296232.5462651,96.05,90.58,100.99,99.2,-5.391315739529546,4.436474485657357
1734296232.604993,96.05,90.58,100.97,99.2,-5.391315739529546,4.436474485657357
1734296232.654533,96.05,90.58,100.94,99.2,-5.383425932430825,4.436474485657357
1734296232.697383,96.05,90.58,100.91,99.2,-5.856740032056408,4.436474485657357
1734296232.7697363,96.05,90.58,100.89,99.2,-5.856740032056408,4.436474485657357
1734296232.812323,96.05,90.58,100.86,99.2,-4.900027482909749,3.94518622903756
1734296232.865018,96.05,90.58,100.84,99.2,-4.900027482909749,3.94518622903756
1734296232.928018,96.05,90.58,100.81,99.2,-4.900027482909749,3.94518622903756
1734296232.963222,96.05,90.58,100.78,99.2,-4.892137675811028,3.94518622903756
1734296233.0238605,96.05,90.58,100.76,99.2,-4.900027482909749,3.94518622903756
1734296233.078318,96.05,90.58,100.76,99.2,-4.900027482909749,3.94518622903756
1734296233.1289933,96.08,90.58,100.73,99.17,-4.900027482909749,3.94518622903756
1734296233.18329,96.1,90.58,100.73,99.2,-4.900027482909749,3.94518622903756
1734296233.2307577,96.15,90.58,100.76,99.25,-4.900027482909749,3.94518622903756
1734296233.2817662,96.23,90.58,100.78,99.32,-4.900027482909749,3.94518622903756
1734296233.3318188,96.33,90.58,100.81,99.38,-4.892137675811028,3.94518622903756
1734296233.3874989,96.43,90.58,100.86,99.45,-4.892137675811028,3.94518622903756
1734296233.4417927,96.53,90.58,100.91,99.53,-4.892137675811028,3.94518622903756
1734296233.4966028,96.58,90.58,100.97,99.61,-4.8664130664008525,3.911571812528664
1734296233.530738,96.63,90.58,101.02,99.66,-4.8664130664008525,3.911571812528664
1734296233.5886562,96.68,90.58,101.07,99.71,-4.892137675811028,3.94518622903756
1734296233.637711,96.71,90.58,101.15,99.77,-4.8664130664008525,3.911571812528664
1734296233.6934588,96.76,90.58,101.2,99.82,-4.892137675811028,3.94518622903756
1734296233.7610748,96.78,90.56,101.26,99.85,-4.8664130664008525,3.911571812528664
1734296233.8136206,96.81,90.56,101.31,99.87,-4.8664130664008525,3.911571812528664
1734296233.8516994,96.83,90.56,101.5,99.9,-5.343667996693313,3.911571812528664
1734296233.9079435,96.81,90.56,101.6,99.92,-4.8664130664008525,3.911571812528664
1734296233.9597456,96.81,90.56,101.9,99.92,-5.355697343464513,3.911571812528664
1734296234.0237706,96.78,90.56,102.06,99.9,-5.365451775436611,3.94518622903756
1734296234.0780618,96.71,90.56,102.3,99.85,-5.343667996693313,3.911571812528664
1734296234.134379,96.63,90.56,102.38,99.79,-4.8664130664008525,3.911571812528664
1734296234.1799204,96.56,90.56,102.59,99.74,-5.355697343464513,3.911571812528664
1734296234.2428768,96.48,90.56,102.62,99.69,-4.8664130664008525,3.911571812528664
1734296234.291231,96.46,90.56,102.62,99.64,-5.355697343464513,3.911571812528664
1734296234.3286114,96.43,90.56,102.65,99.61,-4.8664130664008525,3.911571812528664
1734296234.407872,96.38,90.56,102.67,99.56,-5.343667996693313,3.911571812528664
1734296234.4578142,96.38,90.56,102.67,99.53,-5.355697343464513,3.911571812528664
1734296234.5078652,96.35,90.56,102.7,99.51,-5.343667996693313,3.911571812528664
1734296234.5576684,96.35,90.58,102.73,99.51,-4.8664130664008525,3.911571812528664
1734296234.6079755,96.35,90.58,102.75,99.51,-4.8664130664008525,3.911571812528664
1734296234.6598706,96.33,90.58,102.62,99.48,-5.343667996693313,3.911571812528664
1734296234.7087724,96.33,90.58,102.59,99.48,-5.355697343464513,3.911571812528664
1734296234.7552447,96.33,90.58,102.48,99.48,-5.355697343464513,3.911571812528664
1734296234.8127897,96.3,90.58,102.4,99.45,-4.8664130664008525,3.911571812528664
1734296234.8729546,96.3,90.58,102.24,99.43,-4.8664130664008525,3.911571812528664
1734296234.9263992,96.28,90.58,102.24,99.4,-4.8664130664008525,3.911571812528664
1734296234.974369,96.25,90.58,102.19,99.4,-4.8664130664008525,3.911571812528664
1734296235.0267148,96.23,90.58,102.22,99.4,-4.8664130664008525,3.911571812528664
1734296235.077982,96.2,90.58,102.27,99.38,-4.389025589838241,3.911571812528664
1734296235.130676,96.18,90.58,102.35,99.35,-4.389025589838241,3.911571812528664
1734296235.191779,96.18,90.58,102.38,99.35,-4.418694287772496,3.94518622903756
1734296235.2323978,96.15,90.58,102.4,99.32,-4.418694287772496,3.94518622903756
1734296235.2938874,96.13,90.58,102.43,99.32,-4.436474485657357,4.436474485657357
1734296235.348852,96.1,90.58,102.46,99.3,-4.436474485657357,4.436474485657357
1734296235.4032817,96.08,90.58,102.48,99.3,-4.436474485657357,4.436474485657357
1734296235.447853,96.08,90.58,102.51,99.32,-4.436474485657357,4.436474485657357
1734296235.4962204,96.08,90.58,102.54,99.32,-3.9590207083477793,4.436474485657357
1734296235.5593398,96.08,90.58,102.43,99.32,-3.9590207083477793,4.436474485657357
1734296235.6084683,96.1,90.58,102.43,99.35,-4.449656170339438,4.927109947649015
1734296235.6564286,96.13,90.58,102.38,99.38,-4.449656170339438,4.927109947649015
1734296235.7112684,96.15,90.58,102.32,99.4,-4.449656170339438,4.927109947649015
1734296235.7694435,96.18,90.58,102.16,99.4,-3.9801585008755462,4.927109947649015
1734296235.8158638,96.23,90.58,102.11,99.43,-3.922338942481076,4.885202568117293
1734296235.8712676,96.28,90.58,102.06,99.48,-3.9801585008755462,4.927109947649015
1734296235.942741,96.33,90.58,101.98,99.53,-3.97226869377684,4.927109947649015
1734296236.070554,96.38,90.58,101.92,99.58,-3.4950137634843657,4.927109947649015
1734296236.19296,96.43,90.58,101.87,99.64,-4.462180859984429,5.417022113856604
1734296236.3100414,96.48,90.58,101.84,99.66,-4.462180859984429,5.417022113856604
1734296236.4472425,96.53,90.58,101.82,99.71,-3.984925929691954,5.417022113856604
1734296236.5706618,96.58,90.58,101.79,99.74,-3.984925929691954,5.417022113856604
1734296236.6958826,96.63,90.58,101.74,99.77,-3.5078696808602245,5.417022113856604
1734296236.806975,96.68,90.56,101.68,99.79,-3.9969886807741233,5.906141113770502
1734296236.9420636,96.71,90.56,101.66,99.82,-3.9969886807741233,5.906141113770502
1734296237.065589,96.73,90.56,101.6,99.85,-3.9969886807741233,5.906141113770502
1734296237.1917796,96.76,90.56,101.63,99.87,-3.9969886807741233,5.906141113770502
1734296237.3070474,96.78,90.56,101.63,99.9,-3.9969886807741233,5.906141113770502
1734296237.4412746,96.81,90.56,101.63,99.92,-3.5201970833816887,5.906141113770502
1734296237.5688636,96.81,90.53,101.63,99.92,-3.5201970833816887,5.906141113770502
1734296237.696721,96.81,90.53,101.63,99.92,-3.5201970833816887,5.906141113770502
1734296237.8233795,96.83,90.51,101.6,99.92,-4.485245332231202,6.3943977652275805
1734296237.946857,96.86,90.51,101.6,99.92,-4.008453734838767,6.3943977652275805
1734296238.072514,96.86,90.51,101.6,99.92,-4.008453734838767,6.3943977652275805
1734296238.1873517,96.88,90.49,101.58,99.92,-4.008453734838767,6.3943977652275805
1734296238.327009,96.91,90.49,101.55,99.92,-3.5319925391158336,6.3943977652275805
1734296238.4543214,96.93,90.49,101.52,99.95,-3.055927221463236,6.3943977652275805
1734296238.5719402,96.96,90.49,101.52,99.98,-3.543253086872596,6.881723630636941
1734296238.695094,96.99,90.51,101.52,100.0,-3.553976237331824,7.368051071622176
1734296238.8293946,97.04,90.51,101.5,100.03,-3.1775715350533176,7.431407971172504
1734296238.9548595,97.06,90.49,101.5,100.05,-2.7069562740016124,7.431407971172504
1734296239.0723972,97.11,90.49,101.47,100.08,-3.157098210914896,7.9207399016410704
1734296239.2104335,97.16,90.49,101.47,100.11,-2.2101467641414416,7.9207399016410704
1734296239.3344748,97.21,90.49,101.47,100.13,-3.171435665788195,8.408911732600714
1734296239.465469,97.26,90.51,101.47,100.16,-2.6983185951010853,8.408911732600714
1734296239.5867171,97.31,90.51,101.47,100.19,-2.6983185951010853,8.408911732600714
1734296239.7066982,97.34,90.53,101.47,100.21,-2.2259815666524503,8.408911732600714
1734296239.8473148,97.37,90.53,101.47,100.26,-2.2259815666524503,8.408911732600714
1734296239.9688284,97.42,90.53,101.47,100.29,-2.2259815666524503,8.408911732600714
1734296240.0880988,97.44,90.56,101.47,100.32,-2.1744316370594845,8.408911732600714
