Time(s),R1(O),R2(O),R3(O),R4(O),Angle1(deg),Angle2(deg)
1734296537.0912838,95.73,89.2,97.62,98.81,-5.75715661890311,4.325060434738461
1734296537.1520882,95.75,89.2,97.65,98.83,-6.23421286773484,4.325060434738461
1734296537.2064407,95.78,89.2,97.65,98.83,-6.23421286773484,4.325060434738461
1734296537.2599428,95.8,89.2,97.67,98.86,-6.23421286773484,4.325060434738461
1734296537.3014123,95.8,89.2,97.7,98.88,-6.23421286773484,4.325060434738461
1734296537.3553677,95.83,89.2,97.72,98.88,-6.23421286773484,4.325060434738461
1734296537.4075067,95.85,89.2,97.72,98.91,-6.23421286773484,4.325060434738461
1734296537.4673443,95.88,89.2,97.75,98.94,-6.23421286773484,4.325060434738461
1734296537.5130525,95.9,89.22,97.77,98.94,-6.23421286773484,4.325060434738461
1734296537.5693665,95.93,89.22,97.8,98.96,-5.75715661890311,4.325060434738461
1734296537.6122675,95.93,89.22,97.82,98.99,-6.23421286773484,4.325060434738461
1734296537.6676917,95.95,89.24,97.85,98.99,-6.23421286773484,4.325060434738461
1734296537.728821,95.98,89.27,97.88,99.01,-6.23421286773484,4.325060434738461
1734296537.775876,95.98,89.27,97.9,99.04,-6.23421286773484,4.325060434738461
1734296537.8344972,95.98,89.27,97.9,99.01,-6.250244143061622,4.325060434738461
1734296537.883094,95.98,89.27,97.9,99.01,-6.23421286773484,4.325060434738461
1734296537.938449,95.95,89.29,97.9,99.01,-6.23421286773484,4.325060434738461
1734296538.013379,95.95,89.29,97.93,99.01,-6.250244143061622,4.325060434738461
1734296538.0555615,95.95,89.29,97.93,99.01,-6.23421286773484,4.325060434738461
1734296538.106608,95.95,89.31,97.93,99.01,-5.75715661890311,4.325060434738461
1734296538.1492474,95.95,89.31,97.93,99.01,-6.250244143061622,4.325060434738461
1734296538.2047043,95.95,89.31,97.95,99.01,-6.270725078016966,4.361572645020587
1734296538.2561686,95.93,89.31,97.95,99.01,-5.75715661890311,4.325060434738461
1734296538.325786,95.93,89.29,97.95,99.01,-5.781838191419638,4.361572645020587
1734296538.364532,95.93,89.29,97.95,99.01,-6.250244143061622,4.325060434738461
1734296538.416784,95.93,89.29,97.95,99.01,-5.75715661890311,4.325060434738461
1734296538.4656804,95.93,89.29,97.95,99.01,-5.75715661890311,4.325060434738461
1734296538.5166695,95.93,89.27,97.95,99.01,-6.23421286773484,4.325060434738461
1734296538.5695946,95.93,89.29,97.95,99.01,-5.75715661890311,4.325060434738461
1734296538.6364586,95.93,89.27,97.95,99.04,-5.75715661890311,4.325060434738461
1734296538.6908154,95.93,89.27,97.95,99.04,-4.800871343919567,3.8460300900473774
1734296538.7362113,95.93,89.24,97.95,99.04,-4.800871343919567,3.8460300900473774
1734296538.7847066,95.93,89.24,97.95,99.04,-4.808893715683595,3.8460300900473774
1734296538.8364708,95.93,89.27,97.95,99.04,-4.800871343919567,3.8460300900473774
1734296538.8879423,95.93,89.24,97.95,99.04,-4.323483867356956,3.8460300900473774
1734296538.9458597,95.93,89.24,97.95,99.04,-3.8460300900473774,3.8460300900473774
1734296538.9917164,95.93,89.24,97.95,99.04,-3.8460300900473774,3.8460300900473774
1734296539.0649483,95.93,89.24,97.95,99.04,-3.8460300900473774,3.8460300900473774
1734296539.0974202,95.93,89.24,97.95,99.04,-3.8460300900473774,3.8460300900473774
1734296539.1648846,95.93,89.24,97.95,99.04,-3.8460300900473774,3.8460300900473774
1734296539.203498,95.93,89.24,97.95,99.04,-3.368576312737801,3.8460300900473774
1734296539.247892,95.93,89.22,97.95,99.04,-3.368576312737801,3.8460300900473774
1734296539.3050065,95.93,89.22,97.95,99.04,-3.368576312737801,3.8460300900473774
1734296539.3614058,95.93,89.2,97.95,99.04,-3.368576312737801,3.8460300900473774
1734296539.4198816,95.93,89.2,97.95,99.01,-3.364564284209024,3.8460300900473774
1734296539.4866116,95.93,89.2,97.95,99.01,-2.413933905882729,3.8460300900473774
1734296539.540615,95.93,89.2,97.95,99.01,-2.413933905882729,3.8460300900473774
1734296539.5856867,95.93,89.22,97.95,99.01,-2.413933905882729,3.8460300900473774
1734296539.637818,95.93,89.2,97.95,99.01,-1.9368776570509996,3.8460300900473774
1734296539.6952746,95.93,89.2,97.95,99.01,0.4795694266175871,3.366460663429791
