Time(s),R1(O),R2(O),R3(O),R4(O),Angle1(deg),Angle2(deg)
1734296338.0152535,96.33,88.07,98.29,99.51,-4.927109947649015,4.927109947649015
1734296338.054751,96.3,88.07,98.29,99.51,-3.9212515776859513,4.398705354995528
1734296338.118636,96.3,88.07,98.29,99.51,-4.927109947649015,4.927109947649015
1734296338.1667607,96.3,88.07,98.29,99.48,-3.9212515776859513,4.398705354995528
1734296338.22936,96.3,88.07,98.26,99.48,-3.9212515776859513,4.398705354995528
1734296338.280157,96.28,88.07,98.26,99.48,-4.927109947649015,4.927109947649015
1734296338.329231,96.25,88.07,98.26,99.48,-3.9212515776859513,4.398705354995528
1734296338.380314,96.25,88.04,98.26,99.48,-3.9212515776859513,4.398705354995528
1734296338.4346297,96.25,88.04,98.26,99.45,-3.9212515776859513,4.398705354995528
1734296338.4843748,96.23,88.04,98.26,99.45,-3.9212515776859513,4.398705354995528
1734296338.552726,96.18,88.04,98.26,99.45,-3.9212515776859513,4.398705354995528
1734296338.599636,96.18,88.04,98.23,99.45,-3.9212515776859513,4.398705354995528
1734296338.6604457,96.18,88.02,98.23,99.45,-3.9212515776859513,4.398705354995528
1734296338.7090025,96.23,88.02,98.26,99.48,-3.9212515776859513,4.398705354995528
1734296338.7597911,96.25,88.02,98.26,99.48,-3.9212515776859513,4.398705354995528
1734296338.797452,96.28,88.04,98.29,99.48,-3.9212515776859513,4.398705354995528
1734296338.864809,96.3,88.04,98.29,99.48,-3.9212515776859513,4.398705354995528
1734296338.9236193,96.28,88.0,98.29,99.48,-3.9212515776859513,4.398705354995528
1734296338.981067,96.28,88.0,98.29,99.48,-3.9212515776859513,4.398705354995528
1734296339.009291,96.28,88.0,98.31,99.48,-3.9212515776859513,4.398705354995528
1734296339.0824366,96.3,88.02,98.34,99.48,-3.9212515776859513,4.398705354995528
1734296339.1208134,96.33,88.07,98.34,99.48,-3.9212515776859513,4.398705354995528
1734296339.1630812,96.33,88.13,98.36,99.48,-3.9212515776859513,4.398705354995528
1734296339.2154868,96.3,88.18,98.39,99.51,-3.9212515776859513,4.398705354995528
1734296339.2723472,96.33,88.2,98.41,99.51,-3.9212515776859513,4.398705354995528
1734296339.3337767,96.38,88.25,98.44,99.48,-3.9212515776859513,4.398705354995528
1734296339.3870273,96.38,88.3,98.49,99.48,-3.962966426922435,4.436474485657357
1734296339.4511442,96.35,88.36,98.52,99.48,-3.962966426922435,4.436474485657357
1734296339.4875815,96.35,88.43,98.52,99.48,-3.962966426922435,4.436474485657357
1734296339.5428364,96.35,88.5,98.57,99.48,-3.9212515776859513,4.398705354995528
1734296339.596815,96.35,88.55,98.57,99.48,-3.443864101123353,4.398705354995528
1734296339.6481051,96.35,88.57,98.59,99.48,-3.506844401249964,4.927109947649015
1734296339.698506,96.38,88.66,98.62,99.48,-3.506844401249964,4.927109947649015
1734296339.7533872,96.38,88.71,98.65,99.51,-3.506844401249964,4.927109947649015
1734296339.8059006,96.35,88.73,98.67,99.51,-3.453106383952644,4.885202568117293
1734296339.8546944,96.35,88.76,98.67,99.48,-3.506844401249964,4.927109947649015
1734296339.8981638,96.35,88.73,98.7,99.48,-3.453106383952644,4.885202568117293
1734296339.9626691,96.35,88.71,98.7,99.48,-2.9760501351209143,4.885202568117293
1734296340.0445278,96.38,88.69,98.67,99.48,-2.9760501351209143,4.885202568117293
