Time(s),R1(O),R2(O),R3(O),R4(O),Angle1(deg),Angle2(deg)
1734296140.6145742,96.05,90.63,98.34,99.27,-6.228192075218587,5.281240628445119
1734296140.6648102,96.05,90.63,98.34,99.25,-6.236081882317308,5.281240628445119
1734296140.714775,96.05,90.63,98.34,99.25,-6.236081882317308,5.281240628445119
1734296140.7792337,96.05,90.63,98.34,99.22,-5.276993817804012,4.803485759069076
1734296140.8211188,96.05,90.63,98.34,99.22,-5.276993817804012,4.803485759069076
1734296140.8784747,96.05,90.63,98.34,99.22,-5.276993817804012,4.803485759069076
1734296140.92635,96.05,90.63,98.34,99.2,-5.276993817804012,4.803485759069076
1734296140.9897332,96.05,90.63,98.34,99.2,-5.276993817804012,4.803485759069076
1734296141.0411842,96.05,90.63,98.34,99.17,-5.750437205842545,4.803485759069076
1734296141.090875,96.08,90.63,98.34,99.17,-5.750437205842545,4.803485759069076
1734296141.1315308,96.1,90.6,98.34,99.2,-5.718482944598364,4.763641690726175
1734296141.1913524,96.15,90.6,98.34,99.25,-5.718482944598364,4.763641690726175
1734296141.2546525,96.23,90.58,98.34,99.3,-6.223751305468127,4.803485759069076
1734296141.2944808,96.33,90.58,98.34,99.38,-6.207767221662024,4.763641690726175
1734296141.3499646,96.43,90.58,98.34,99.45,-6.223751305468127,4.803485759069076
1734296141.3989046,96.53,90.58,98.34,99.53,-6.235581943233726,4.803485759069076
1734296141.452313,96.61,90.58,98.34,99.58,-6.195737874890824,4.763641690726175
1734296141.5110984,96.66,90.58,98.34,99.64,-6.195737874890824,4.763641690726175
1734296141.5737212,96.71,90.58,98.34,99.69,-6.195737874890824,4.763641690726175
1734296141.6268342,96.76,90.58,98.34,99.74,-6.223751305468127,4.803485759069076
1734296141.6877637,96.81,90.58,98.34,99.79,-6.195737874890824,4.763641690726175
1734296141.7300727,96.83,90.58,98.34,99.82,-6.223751305468127,4.803485759069076
1734296141.7909355,96.86,90.58,98.34,99.85,-6.223751305468127,4.803485759069076
1734296141.8369968,96.88,90.58,98.34,99.87,-6.195737874890824,4.763641690726175
1734296141.8907647,96.88,90.58,98.34,99.9,-6.223751305468127,4.803485759069076
1734296141.9587786,96.88,90.58,98.34,99.9,-6.195737874890824,4.763641690726175
1734296142.0080652,96.86,90.58,98.34,99.87,-6.195737874890824,4.763641690726175
1734296142.0516176,96.81,90.58,98.34,99.82,-6.195737874890824,4.763641690726175
1734296142.0962875,96.73,90.58,98.34,99.77,-6.223751305468127,4.803485759069076
1734296142.1571243,96.66,90.58,98.34,99.72,-6.195737874890824,4.763641690726175
1734296142.1979384,96.58,90.58,98.34,99.66,-6.195737874890824,4.763641690726175
1734296142.2484176,96.53,90.58,98.34,99.64,-6.195737874890824,4.763641690726175
1734296142.3060296,96.48,90.58,98.34,99.61,-6.195737874890824,4.763641690726175
1734296142.357087,96.46,90.58,98.34,99.58,-6.223751305468127,4.803485759069076
1734296142.431915,96.43,90.58,98.34,99.56,-6.195737874890824,4.763641690726175
1734296142.4678628,96.4,90.58,98.34,99.53,-6.195737874890824,4.763641690726175
1734296142.5295053,96.4,90.58,98.34,99.53,-6.223751305468127,4.803485759069076
1734296142.584296,96.38,90.58,98.34,99.53,-6.223751305468127,4.803485759069076
1734296142.6432676,96.35,90.58,98.34,99.51,-6.223751305468127,4.803485759069076
1734296142.6991072,96.35,90.58,98.34,99.48,-6.223751305468127,4.803485759069076
1734296142.7317452,96.33,90.58,98.34,99.48,-6.223751305468127,4.803485759069076
1734296142.7822046,96.3,90.58,98.34,99.45,-6.195737874890824,4.763641690726175
1734296142.8424172,96.28,90.58,98.34,99.43,-6.195737874890824,4.763641690726175
1734296142.8915086,96.25,90.58,98.34,99.4,-6.195737874890824,4.763641690726175
1734296142.9414964,96.23,90.58,98.34,99.38,-6.223751305468127,4.803485759069076
1734296142.9843895,96.2,90.58,98.34,99.35,-6.195737874890824,4.763641690726175
1734296143.0387647,96.18,90.58,98.34,99.35,-6.195737874890824,4.763641690726175
1734296143.0923371,96.18,90.58,98.34,99.33,-6.195737874890824,4.763641690726175
1734296143.1413956,96.15,90.58,98.34,99.3,-6.195737874890824,4.763641690726175
1734296143.1989384,96.13,90.58,98.34,99.27,-6.195737874890824,4.763641690726175
1734296143.2508905,96.1,90.58,98.34,99.25,-6.195737874890824,4.763641690726175
1734296143.3044736,96.08,90.58,98.34,99.22,-6.195737874890824,4.763641690726175
1734296143.354826,96.08,90.58,98.34,99.2,-6.223751305468127,4.803485759069076
1734296143.43209,96.08,90.58,98.34,99.2,-6.223751305468127,4.803485759069076
1734296143.4696407,96.05,90.58,98.34,99.2,-6.195737874890824,4.763641690726175
1734296143.5135243,96.05,90.58,98.34,99.17,-6.195737874890824,4.763641690726175
1734296143.5680397,96.05,90.58,98.34,99.17,-6.223751305468127,4.803485759069076
1734296143.642922,96.05,90.58,98.34,99.17,-6.223751305468127,4.803485759069076
1734296143.7752206,96.05,90.58,98.34,99.2,-6.223751305468127,4.803485759069076
1734296143.891467,96.05,90.58,98.34,99.2,-6.223751305468127,4.803485759069076
