Time(s),R1(O),R2(O),R3(O),R4(O),Angle1(deg),Angle2(deg)
1734296022.265339,96.03,90.63,97.90,99.12,-1.0379272145418668,3.4238712449306803
1734296022.2992792,96.03,90.63,97.90,99.12,-1.0379272145418668,3.4238712449306803
1734296022.358605,96.00,90.63,97.90,99.12,-1.0379272145418668,3.4238712449306803
1734296022.4116647,96.00,90.63,97.88,99.09,-1.5147188119343014,3.4238712449306803
1734296022.4625704,96.00,90.63,97.88,99.09,-1.0379272145418668,3.4238712449306803
1734296022.512708,95.98,90.63,97.88,99.09,-1.0379272145418668,3.4238712449306803
1734296022.5644426,95.98,90.63,97.88,99.07,-1.0379272145418668,3.4238712449306803
1734296022.6262827,95.98,90.63,97.85,99.07,-1.0379272145418668,3.4238712449306803
1734296022.6683085,95.98,90.63,97.85,99.07,-1.0379272145418668,3.4238712449306803
1734296022.7297034,95.98,90.63,97.85,99.04,-1.0379272145418668,3.4238712449306803
1734296022.774963,95.98,90.63,97.85,99.04,-1.0379272145418668,3.4238712449306803
1734296022.8294358,95.95,90.63,97.85,99.04,-1.0379272145418668,3.4238712449306803
1734296022.8842676,95.93,90.65,97.85,99.01,-1.0179007282853831,3.4238712449306803
1734296022.9477346,95.90,90.75,97.88,99.01,-1.0179007282853831,3.4238712449306803
1734296023.0002177,95.90,90.86,97.93,99.04,-1.0379272145418668,3.4238712449306803
1734296023.0511158,95.88,91.01,98.00,99.01,-1.0379272145418668,3.4238712449306803
1734296023.1033266,95.85,91.17,98.05,98.99,-1.0379272145418668,3.4238712449306803
1734296023.1579678,95.85,91.34,98.11,98.99,-1.0379272145418668,3.4238712449306803
1734296023.2241633,95.83,91.51,98.18,98.99,-1.0379272145418668,3.4238712449306803
1734296023.266317,95.80,91.67,98.23,98.96,-1.0379272145418668,3.4238712449306803
1734296023.3134158,95.80,91.84,98.29,98.94,-1.0379272145418668,3.4238712449306803
1734296023.3636603,95.78,91.98,98.34,98.94,-1.0379272145418668,3.4238712449306803
1734296023.431128,95.75,92.13,98.41,98.94,-1.0379272145418668,3.4238712449306803
1734296023.4843156,95.73,92.25,98.47,98.94,-0.5614660188189333,3.4238712449306803
1734296023.5379405,95.70,92.37,98.49,98.94,-0.5614660188189333,3.4238712449306803
1734296023.5756235,95.68,92.49,98.52,98.94,-0.5614660188189333,3.4238712449306803
1734296023.6371596,95.68,92.59,98.54,98.91,-0.5614660188189333,3.4238712449306803
1734296023.68698,95.68,92.66,98.57,98.91,-0.5614660188189333,3.4238712449306803
1734296023.731351,95.68,92.68,98.57,98.88,-0.5614660188189333,3.4238712449306803
1734296023.7980947,95.68,92.66,98.57,98.88,-0.5614660188189333,3.4238712449306803
1734296023.831529,95.68,92.61,98.54,98.88,-0.5614660188189333,3.4238712449306803
1734296023.8914366,95.68,92.54,98.52,98.91,-0.5614660188189333,3.4238712449306803
1734296023.957055,95.68,92.46,98.49,98.91,-0.5374527010660728,3.4238712449306803
