Time(s),R1(O),R2(O),R3(O),R4(O)
1734295485.029005,99.89,89.87,97.95,101.90
1734295485.0581975,99.89,89.87,97.95,101.88
1734295485.11189,99.89,89.87,97.95,101.88
1734295485.1632984,99.89,89.87,97.95,101.88
1734295485.2120335,99.89,89.87,97.95,101.88
1734295485.2758348,99.89,89.87,97.95,101.88
1734295485.3200924,99.89,89.87,97.95,101.88
1734295485.3952622,99.89,89.87,97.95,101.85
1734295485.4332376,99.89,89.87,97.95,101.85
1734295485.4925096,99.89,89.87,97.95,101.85
1734295485.545487,99.89,89.87,97.95,101.85
1734295485.601065,99.89,89.87,97.95,101.85
1734295485.6729746,99.89,89.87,97.95,101.85
1734295485.7153585,99.89,89.87,97.95,101.85
1734295485.7599556,99.89,89.87,97.95,101.85
1734295485.8162775,99.89,89.87,97.95,101.82
1734295485.8651872,99.89,89.87,97.95,101.82
1734295485.9129915,99.89,89.87,97.95,101.82
1734295485.9684064,99.89,89.87,97.95,101.82
1734295486.037702,99.89,89.87,97.95,101.82
1734295486.084713,99.89,89.87,97.95,101.82
1734295486.141506,99.89,89.87,97.95,101.82
1734295486.1891644,99.89,89.87,97.95,101.85
1734295486.252022,99.89,89.87,97.95,101.85
1734295486.2985559,99.89,89.87,97.95,101.85
1734295486.3504927,99.89,89.87,97.95,101.85
1734295486.3980029,99.92,89.87,97.95,101.85
1734295486.4535835,99.92,89.87,97.95,101.85
1734295486.5119414,99.94,89.87,97.95,101.85
1734295486.557179,99.97,89.87,97.95,101.85
1734295486.6088383,99.99,89.87,97.95,101.88
1734295486.6592033,99.99,89.87,97.95,101.90
1734295486.7148516,100.02,89.87,97.95,101.90
1734295486.7722394,100.05,89.87,97.95,101.88
1734295486.8233943,100.05,89.87,97.95,101.88
1734295486.875307,100.05,89.87,97.95,101.88
1734295486.9266977,100.05,89.87,97.95,101.88
1734295486.9958298,100.05,89.87,97.95,101.88
1734295487.0340033,100.05,89.85,97.95,101.88
1734295487.0815175,100.05,89.85,97.95,101.88
1734295487.1347518,100.05,89.85,97.95,101.88
1734295487.1795022,100.02,89.85,97.95,101.88
1734295487.229894,100.02,89.85,97.95,101.85
1734295487.28125,99.99,89.85,97.95,101.85
1734295487.331233,99.97,89.85,97.95,101.85
1734295487.3805194,99.94,89.85,97.95,101.85
1734295487.4374185,99.94,89.85,97.95,101.85
1734295487.4870436,99.92,89.85,97.95,101.82
1734295487.5425823,99.89,89.85,97.95,101.85
1734295487.584518,99.89,89.85,97.95,101.85
1734295487.6416612,99.89,89.85,97.95,101.82
1734295487.695311,99.89,89.85,97.95,101.82
1734295487.7436264,99.89,89.85,97.95,101.82
1734295487.8055286,99.89,89.87,97.95,101.82
1734295487.8434293,99.89,89.87,97.95,101.82
1734295487.8961074,99.89,89.87,97.95,101.80
1734295487.9651344,99.89,89.87,97.95,101.80
1734295488.0242844,99.89,89.87,97.95,101.82
1734295488.0593946,99.89,89.87,97.95,101.80
1734295488.1185098,99.89,89.87,97.95,101.80
