Time(s),R1(O),R2(O),R3(O),R4(O),Angle1(deg),Angle2(deg)
1734288465.4585035,62.82,59.24,68.38,64.87,6.88,4.33
1734288465.5765808,62.82,59.56,68.43,64.55,5.29,4.33
1734288465.710709,63.13,59.94,68.65,64.68,3.39,4.33
1734288465.8337574,63.18,59.82,68.65,64.69,1.9,4.33
1734288465.9613245,63.16,60.15,68.72,64.35,0.95,4.33
1734288466.0787103,63.49,60.51,68.91,64.45,0.0,4.33
1734288466.2058327,63.54,60.28,68.91,64.45,-0.52,4.33
1734288466.3213575,63.52,60.62,69.07,64.11,-0.99,4.33
1734288466.452649,64.02,60.59,68.67,64.02,-0.96,4.33
1734288466.5766098,64.29,60.66,68.78,63.63,-1.47,4.33
1734288466.7063262,64.36,60.54,68.22,63.05,-1.94,4.33
1734288466.8233151,63.95,59.95,67.82,62.88,-1.94,4.33
1734288466.9556522,63.42,59.68,68.25,63.37,-0.99,4.33
1734288467.071885,63.43,59.74,68.38,63.3,0.95,4.33
1734288467.2052402,63.11,59.27,68.14,63.63,2.44,4.33
1734288467.3245656,62.55,59.11,68.65,64.12,6.8,3.85
1734288467.4560444,62.94,59.24,68.47,64.04,10.3,3.85
1734288467.5722334,63.08,59.03,68.45,63.99,13.84,3.37
1734288467.704028,62.54,59.24,69.0,64.19,15.99,3.37
1734288467.8265584,62.89,59.38,68.71,64.09,18.34,3.37
1734288467.9543493,63.03,59.17,68.85,64.05,18.34,3.37
1734288468.0789025,62.49,59.46,69.44,64.24,18.34,3.37
1734288468.2052631,62.87,59.61,69.02,64.14,18.34,3.37
1734288468.326839,62.96,59.4,68.98,64.11,18.8,3.37
1734288468.4548452,62.64,59.72,69.46,64.28,18.8,3.37
1734288468.5755682,62.99,60.29,69.73,64.4,18.98,3.37
1734288468.692171,63.54,60.57,69.96,64.43,18.8,3.37
1734288468.828292,63.52,61.08,70.01,64.07,18.8,3.37
1734288468.9508812,63.95,61.18,69.53,63.95,18.8,3.37
1734288469.0760677,64.22,61.37,69.62,63.56,18.34,3.37
1734288469.192105,64.29,61.38,69.0,62.98,18.34,3.37
1734288469.3235753,63.86,60.89,68.58,62.81,18.8,3.37
1734288469.450657,63.31,60.66,68.89,63.28,18.16,3.37
1734288469.576617,63.35,60.79,68.87,63.22,17.07,3.37
1734288469.6943028,63.03,60.31,68.58,63.54,15.99,3.37
1734288469.8133209,62.49,60.15,68.8,64.04,14.89,3.85
1734288469.9546297,62.89,60.23,68.47,63.97,13.82,3.85
1734288470.0755725,63.04,59.94,68.34,63.93,11.36,3.85
1734288470.192014,62.5,60.07,68.76,64.17,9.25,3.85
1734288470.3262582,62.87,60.1,68.47,64.07,5.85,4.33
1734288470.442483,63.01,59.74,68.32,64.05,3.87,4.33
1734288470.577162,62.47,59.89,68.72,64.28,2.44,4.33
1734288470.6934116,62.87,59.87,68.32,64.19,1.43,4.33
1734288470.810176,62.96,59.48,68.2,64.17,1.43,4.33
1734288470.9428394,62.64,59.66,68.65,64.35,0.47,4.33
1734288471.0727546,62.99,60.03,68.83,64.47,-0.48,4.33
1734288471.195693,63.55,60.15,68.96,64.5,-0.52,4.33
1734288471.3114972,63.55,60.49,69.04,64.14,-1.44,4.33
1734288471.4422083,63.98,60.43,68.58,64.02,-1.94,4.33
1734288471.5592752,63.98,60.33,69.02,64.12,-1.94,4.33
1734288471.6946385,63.93,60.59,69.05,63.78,-2.42,4.33
1734288471.8111792,64.05,60.51,68.87,63.73,-2.9,4.33
1734288471.9412217,63.52,60.21,69.22,64.21,-2.9,4.33
1734288472.0673246,63.49,60.23,69.24,64.12,-2.42,4.33
1734288472.1940706,63.64,60.08,69.15,64.11,-1.94,4.33
1734288472.3178458,63.09,59.87,69.55,64.59,-0.48,4.33
1734288472.4435377,63.06,59.94,69.59,64.5,-0.04,4.33
1734288472.5677493,62.7,59.5,69.35,64.85,3.39,3.85
1734288472.6947217,62.17,59.4,69.83,65.35,5.85,3.85
1734288472.8168669,62.57,59.53,69.7,65.3,7.84,3.85
1734288472.9429874,62.69,59.34,69.66,65.27,10.78,3.37
1734288473.0596647,62.15,59.58,70.16,65.51,13.38,3.37
1734288473.1921988,62.5,59.71,69.86,65.44,14.6,3.37
1734288473.3130412,62.59,59.51,69.9,65.42,15.99,3.37
1734288473.4372594,62.55,59.98,70.12,65.13,18.16,3.37
1734288473.5622468,62.98,60.16,69.83,65.01,18.16,3.37
1734288473.6785543,62.99,59.97,69.81,64.94,18.16,3.37
1734288473.8168411,62.98,60.47,69.96,64.61,18.34,3.37
1734288473.9376788,63.43,60.64,69.59,64.49,18.8,3.37
1734288474.0558872,63.45,60.52,69.53,64.42,18.34,3.37
1734288474.188917,63.43,61.03,69.64,64.04,18.8,3.37
1734288474.312241,63.91,61.15,69.24,63.95,18.34,3.37
1734288474.4395523,64.17,61.33,69.37,63.54,18.34,3.37
1734288474.560147,64.24,61.35,68.8,62.96,18.34,3.37
1734288474.6885276,63.81,60.85,68.32,62.78,18.34,3.37
1734288474.8120537,63.26,60.64,68.69,63.25,18.34,3.37
1734288474.9362297,63.3,60.77,68.8,63.18,18.8,3.37
1734288475.0615928,62.98,60.31,68.51,63.51,18.34,3.37
1734288475.1871684,62.43,60.15,68.89,63.99,18.61,3.37
1734288475.3070672,62.84,60.25,68.62,63.9,18.16,3.37
1734288475.4383247,62.99,59.97,68.47,63.87,17.24,3.37
1734288475.5562854,62.45,60.11,68.89,64.09,15.99,3.37
1734288475.6886933,62.81,60.18,68.63,63.99,13.36,3.85
1734288475.8114948,62.94,59.85,68.62,63.97,12.43,3.85
1734288475.9244328,62.4,60.03,69.07,64.17,11.24,3.85
1734288476.0580854,62.81,60.05,68.71,64.09,9.72,3.85
1734288476.1838896,62.91,59.69,68.63,64.07,6.32,4.33
1734288476.3106425,62.6,59.89,69.13,64.24,4.34,4.33
1734288476.4338834,62.96,60.29,69.35,64.36,2.85,4.33
1734288476.5516253,63.52,60.43,69.49,64.43,2.38,4.33
1734288476.6802778,63.52,60.79,69.59,64.09,1.43,4.33
1734288476.8039825,63.95,60.74,69.07,63.97,0.47,4.33
1734288476.9261672,64.24,60.8,69.16,63.57,-0.04,4.33
1734288477.0458877,64.31,60.7,68.56,63.01,-0.52,4.33
1734288477.1834795,63.9,60.11,68.13,62.84,-1.47,4.33
1734288477.3032725,63.37,59.81,68.47,63.34,-1.94,4.33
1734288477.4324422,63.4,59.84,68.49,63.27,-1.94,4.33
1734288477.5451972,63.09,59.29,68.09,63.61,-2.4,4.33
1734288477.676821,62.55,59.06,68.42,64.09,-2.9,4.33
1734288477.8084984,62.96,59.11,68.16,64.02,-2.9,4.33
1734288477.933226,63.09,58.79,68.02,63.99,-2.9,4.33
1734288478.0448153,62.57,58.9,68.45,64.19,-2.9,4.33
1734288478.18039,62.94,58.93,68.13,64.09,-1.94,4.33
1734288478.298601,63.08,58.64,68.03,64.05,-0.99,4.33
1734288478.428851,62.54,58.87,68.51,64.26,0.95,4.33
1734288478.549319,62.92,58.97,68.14,64.16,4.82,3.85
1734288478.6731188,63.01,58.71,68.09,64.12,6.8,3.85
1734288478.7911685,62.69,59.01,68.6,64.3,10.78,3.37
1734288478.9232447,63.04,59.55,68.83,64.42,13.98,3.37
1734288479.044742,63.59,59.82,69.02,64.45,15.37,3.37
1734288479.1768498,63.57,60.36,69.22,64.09,16.78,3.37
1734288479.2927372,63.98,60.49,68.89,63.97,17.7,3.37
1734288479.426093,63.95,60.59,69.48,64.04,17.7,3.37
1734288479.5398643,63.9,61.05,69.62,63.71,17.7,3.37
1734288479.6603186,64.0,61.15,69.57,63.64,17.7,3.37
1734288479.8007889,63.47,61.02,70.03,64.12,18.16,3.37
1734288479.9184878,63.42,61.2,70.14,64.04,18.16,3.37
1734288480.0507927,63.57,61.17,70.12,64.02,17.88,3.37
1734288480.173713,63.03,61.02,70.59,64.5,18.16,3.37
1734288480.3006256,62.99,61.12,70.66,64.42,18.34,3.37
1734288480.4190643,62.64,60.67,70.48,64.76,18.34,3.37
1734288480.5499463,62.1,60.56,70.98,65.28,18.34,3.37
1734288480.6624873,62.5,60.66,70.79,65.23,17.88,3.37
1734288480.7994747,62.62,60.39,70.78,65.2,17.88,3.37
1734288480.9231355,62.08,60.54,71.28,65.44,18.34,3.37
1734288481.0387075,62.43,60.57,70.93,65.34,18.34,3.37
1734288481.1712923,62.54,60.28,70.85,65.32,19.28,2.89
1734288481.2955377,62.52,60.66,70.94,65.02,18.34,3.37
1734288481.420157,62.94,60.74,70.55,64.9,18.34,3.37
1734288481.54126,62.98,60.41,70.46,64.85,18.16,3.37
1734288481.672665,62.96,60.82,70.55,64.52,17.7,3.37
1734288481.7908134,63.42,60.87,70.12,64.43,17.24,3.37
1734288481.9132893,63.43,60.67,70.03,64.36,15.99,3.37
1734288482.044982,63.42,61.1,70.11,64.02,12.9,3.85
1734288482.157891,63.91,61.13,69.7,63.93,10.3,3.85
1734288482.2768009,63.91,61.1,70.16,64.04,7.74,3.85
1734288482.4149563,63.88,61.42,70.18,63.69,7.74,3.85
1734288482.5404708,64.0,61.37,70.01,63.64,4.82,4.33
1734288482.6671758,63.47,61.08,70.35,64.12,2.91,4.33
1734288482.7765713,63.43,61.12,70.37,64.05,1.9,4.33
1734288482.9080791,63.6,60.94,70.25,64.05,0.47,4.33
1734288483.0269976,63.08,60.66,70.63,64.55,0.0,4.33
1734288483.159677,63.04,60.62,70.65,64.5,-0.48,4.33
1734288483.287097,62.7,60.07,70.38,64.87,-0.99,4.33
1734288483.4031804,62.18,59.84,70.81,65.39,-1.94,4.33
1734288483.5350597,62.59,59.82,70.55,65.34,-1.92,4.33
1734288483.6512327,62.7,59.46,70.48,65.32,-2.42,4.33
1734288483.7901545,62.17,59.55,70.94,65.56,-2.42,4.33
1734288483.9054718,62.52,59.5,70.61,65.48,-2.9,4.33
1734288484.039678,62.62,59.14,70.53,65.46,-2.42,4.33
1734288484.154425,62.59,59.45,70.66,65.16,-2.42,4.33
1734288484.2756343,63.03,59.5,70.33,65.06,-1.94,4.33
1734288484.4086523,63.04,59.19,70.25,65.01,0.0,4.33
1734288484.527189,63.03,59.61,70.42,64.68,3.87,3.85
1734288484.6589038,63.49,59.72,70.12,64.57,5.85,3.85
1734288484.7828956,63.5,59.58,70.11,64.5,8.31,3.85
1734288484.9027054,63.49,60.07,70.31,64.12,11.72,3.37
1734288485.026987,63.96,60.2,69.92,64.02,12.91,3.37
1734288485.1555052,63.93,60.26,70.42,64.09,14.91,3.37
1734288485.2732878,63.88,60.72,70.5,63.75,15.53,3.37
1734288485.4042394,63.98,60.82,70.38,63.68,16.61,3.37
1734288485.5234852,63.45,60.69,70.81,64.14,16.78,3.37
1734288485.6576126,63.42,60.87,70.91,64.05,17.24,3.37
1734288485.7742257,63.59,60.85,70.89,64.04,17.24,3.37
1734288485.9057236,63.04,60.74,71.38,64.52,17.24,3.37
1734288486.023979,63.01,60.89,71.62,64.43,17.24,3.37
1734288486.1546175,62.64,60.49,71.36,64.78,17.24,3.37
1734288486.2776082,62.1,60.41,71.83,65.28,17.7,3.37
1734288486.4073598,62.5,60.52,71.57,65.23,17.7,3.37
1734288486.5242004,62.62,60.28,71.43,65.2,17.7,3.37
1734288486.6538515,62.08,60.46,71.89,65.46,17.7,3.37
1734288486.7789016,62.44,60.51,71.47,65.39,17.7,3.37
1734288486.9024756,62.54,60.21,71.4,65.37,17.7,3.37
1734288487.0243037,62.52,60.59,71.51,65.08,17.7,3.37
1734288487.1511822,62.94,60.67,71.13,64.95,17.7,3.37
1734288487.267203,62.98,60.36,71.02,64.9,16.61,3.37
1734288487.402458,62.96,60.77,71.08,64.57,13.97,3.85
1734288487.5247977,63.42,60.82,70.63,64.49,12.29,3.85
1734288487.6450844,63.43,60.61,70.48,64.42,10.3,3.85
1734288487.774313,63.42,61.02,70.5,64.07,8.78,3.85
1734288487.8922358,63.91,61.03,69.86,63.99,6.8,3.85
1734288488.0248682,63.91,60.98,70.35,64.07,6.24,3.85
1734288488.143325,63.88,61.28,70.37,63.73,3.87,4.33
1734288488.2602985,64.0,61.22,70.2,63.68,2.38,4.33
1734288488.3920407,63.47,60.92,70.53,64.16,1.43,4.33
1734288488.5244226,63.43,60.94,70.53,64.05,0.47,4.33
1734288488.6473632,63.6,60.75,70.4,64.04,-0.48,4.33
1734288488.7735531,63.08,60.47,70.78,64.52,-0.96,4.33
1734288488.8936515,63.04,60.44,70.79,64.45,-1.44,4.33
1734288489.0114453,62.7,59.89,70.51,64.81,-1.94,4.33
1734288489.136671,62.18,59.66,70.94,65.35,-1.94,4.33
1734288489.2626383,62.59,59.64,70.7,65.3,-2.42,4.33
1734288489.392214,62.7,59.29,70.61,65.28,-2.9,4.33
1734288489.5097857,62.17,59.38,71.09,65.53,-2.9,4.33
1734288489.6467488,62.54,59.37,70.76,65.44,-2.42,4.33
1734288489.7560604,62.64,59.05,70.72,65.42,-1.47,4.33
1734288489.8939836,62.6,59.4,70.89,65.13,-0.52,4.33
1734288490.0142848,63.03,59.48,70.55,65.02,0.47,4.33
1734288490.1428678,63.04,59.21,70.46,64.95,4.82,3.85
1734288490.269403,63.03,59.66,70.59,64.62,7.84,3.85
1734288490.3915796,63.49,59.79,70.22,64.52,10.78,3.37
1734288490.5192754,63.5,59.66,70.18,64.45,13.84,3.37
1734288490.641082,63.49,60.18,70.35,64.09,16.15,3.37
1734288490.758786,63.98,60.33,70.18,64.0,16.61,3.37
1734288490.8923192,64.26,60.56,70.33,63.59,16.61,3.37
1734288491.0069046,64.31,60.64,69.79,63.0,17.24,3.37
1734288491.142186,63.88,60.23,69.4,62.81,17.24,3.37
1734288491.2687263,63.33,60.11,69.79,63.27,17.24,3.37
1734288491.391335,63.37,60.34,69.85,63.18,17.24,3.37
1734288491.5073695,63.03,59.97,69.55,63.51,17.24,3.37
1734288491.6387746,62.47,59.89,69.98,63.99,17.24,3.37
1734288491.7684245,62.87,60.05,69.7,63.9,17.24,3.37
1734288491.8771918,63.03,59.84,69.57,63.85,17.53,3.37
1734288492.0046306,62.49,60.03,70.03,64.07,17.07,3.37
1734288492.1416123,62.84,60.11,69.7,63.97,17.07,3.37
1734288492.2562883,62.96,59.84,69.61,63.95,15.53,3.37
1734288492.381853,62.42,60.05,70.07,64.16,12.29,3.85
1734288492.5103064,62.81,60.07,69.64,64.07,11.36,3.85
1734288492.637673,62.89,59.74,69.33,64.05,9.25,3.85
1734288492.758027,62.57,59.95,69.81,64.23,7.18,3.85
1734288492.887015,62.92,60.36,70.01,64.35,4.34,4.33
1734288493.0134668,63.49,60.49,70.14,64.42,2.38,4.33
1734288493.129919,63.49,60.85,70.24,64.07,1.43,4.33
1734288493.2638774,63.91,60.8,69.77,63.97,0.47,4.33
1734288493.3866594,64.21,60.87,69.86,63.57,0.0,4.33
1734288493.5057058,64.27,60.77,69.26,63.01,-0.52,4.33
1734288493.629486,63.84,60.18,68.83,62.84,-0.99,4.33
1734288493.754491,63.32,59.87,69.2,63.34,-1.94,4.33
1734288493.8764763,63.35,59.9,69.22,63.27,-1.94,4.33
1734288494.012838,63.04,59.35,68.91,63.61,-1.94,4.33
1734288494.1356914,62.52,59.11,69.31,64.09,-1.94,4.33
1734288494.2616246,62.92,59.13,69.05,64.02,-2.42,4.33
1734288494.381653,63.08,58.8,68.93,64.0,-1.94,4.33
1734288494.5083387,62.54,58.92,69.38,64.21,-0.48,4.33
1734288494.6359775,62.89,58.97,69.07,64.09,2.38,3.85
1734288494.7535963,63.03,58.69,69.0,64.05,3.87,3.85
1734288494.8856976,62.49,58.92,69.49,64.26,6.8,3.85
1734288495.0074232,62.87,59.03,69.15,64.16,9.36,3.85
1734288495.1356308,62.96,58.79,69.11,64.12,10.89,3.85
1734288495.2549531,62.64,59.11,69.64,64.28,12.31,3.37
1734288495.3824782,62.99,59.64,69.9,64.4,15.53,3.37
1734288495.507982,63.55,59.9,70.11,64.43,16.15,3.37
1734288495.631221,63.54,60.44,70.24,64.07,16.61,3.37
1734288495.7569716,63.95,60.57,69.85,63.95,16.61,3.37
1734288495.8797796,63.91,60.66,70.38,64.04,16.61,3.37
1734288496.0063725,63.86,61.12,70.48,63.69,16.61,3.37
1734288496.1219437,63.96,61.22,70.38,63.63,16.61,3.37
1734288496.2537427,63.43,61.08,70.81,64.09,16.61,3.37
1734288496.379912,63.4,61.23,70.89,64.0,16.61,3.37
1734288496.5035095,63.57,61.17,70.85,64.0,16.61,3.37
1734288496.6235812,63.03,61.0,71.3,64.49,16.78,3.37
1734288496.753426,62.99,61.1,71.38,64.4,16.61,3.37
1734288496.8778863,62.64,60.64,71.17,64.74,17.07,3.37
1734288497.0022206,62.1,60.51,71.66,65.27,16.61,3.37
1734288497.1294966,62.5,60.57,71.43,65.23,15.99,3.37
1734288497.2439296,62.62,60.29,71.36,65.2,13.5,3.85
1734288497.376102,62.08,60.44,71.83,65.46,12.43,3.85
1734288497.4962776,62.44,60.46,71.43,65.37,10.89,3.85
1734288497.6255598,62.55,60.13,71.28,65.35,8.78,3.85
1734288497.752618,62.7,60.18,70.79,64.83,5.85,4.33
1734288497.8719046,62.76,59.71,70.11,64.59,3.87,4.33
1734288498.0020163,62.27,59.16,69.86,65.01,2.38,4.33
1734288498.1205137,62.25,59.5,69.94,64.73,1.43,4.33
1734288498.2523928,62.79,59.5,69.42,64.66,0.95,4.33
1734288498.360756,62.57,59.22,69.18,64.61,0.47,4.33
1734288498.4943027,62.62,59.17,68.52,64.04,-0.48,4.33
1734288498.6222177,62.64,58.64,67.82,63.85,-0.96,4.33
1734288498.7387023,62.62,58.53,68.22,63.95,-1.47,4.33
1734288498.8769984,62.65,58.85,68.14,63.59,-1.94,4.33
1734288498.990996,62.3,58.31,67.73,63.88,-1.94,4.33
1734288499.1261592,61.78,58.05,68.03,64.36,-2.4,4.33
1734288499.242625,62.18,58.13,67.73,64.24,-2.9,4.33
1734288499.3747957,62.37,57.8,67.57,64.21,-2.9,4.33
1734288499.492962,61.81,57.85,68.0,64.42,-2.42,4.33
1734288499.6121252,62.02,58.18,68.2,64.5,-1.94,4.33
1734288499.743621,62.55,58.37,68.32,64.61,-1.47,4.33
1734288499.8597796,62.54,58.77,68.83,64.33,2.38,3.85
1734288500.0011103,62.92,58.88,68.42,64.16,4.82,3.85
1734288500.1237566,62.96,58.63,68.34,64.11,7.27,3.85
1734288500.2367997,62.65,58.93,68.89,64.28,9.83,3.85
1734288500.3708782,63.01,59.46,69.15,64.38,13.38,3.37
1734288500.4963734,63.57,59.72,69.26,64.43,13.98,3.37
1734288500.6076524,63.55,60.26,69.38,64.09,16.15,3.37
1734288500.7393425,63.96,60.39,69.0,63.97,16.15,3.37
1734288500.8574653,64.24,60.62,69.09,63.56,16.61,3.37
1734288500.991011,64.29,60.69,68.58,63.0,16.45,3.37
1734288501.118602,63.86,60.28,68.22,62.81,16.61,3.37
1734288501.2409792,63.32,60.15,68.58,63.27,16.15,3.37
1734288501.3727784,63.35,60.38,68.65,63.2,16.15,3.37
1734288501.4889593,63.01,60.0,68.36,63.51,16.61,3.37
1734288501.6207192,62.45,59.92,68.8,63.99,16.61,3.37
1734288501.7458332,62.86,60.07,68.62,63.92,16.61,3.37
1734288501.8587208,63.01,59.82,68.52,63.88,16.61,3.37
1734288501.991748,62.47,60.0,69.0,64.09,16.61,3.37
1734288502.1097882,62.82,60.08,68.67,63.99,16.61,3.37
1734288502.2458355,62.94,59.79,68.58,63.97,16.15,3.37
1734288502.3686693,62.4,60.0,69.05,64.17,14.91,3.37
1734288502.493724,62.79,60.03,68.67,64.07,14.91,3.37
1734288502.6137607,62.89,59.69,68.6,64.05,12.9,3.85
1734288502.740852,62.57,59.94,69.09,64.23,12.76,3.85
1734288502.8554611,62.92,60.39,69.29,64.35,11.83,3.85
