Time(s),R1(O),R2(O),R3(O),R4(O),Angle1(deg),Angle2(deg)
1734289455.5398126,59.08,51.37,61.95,62.37,-5.84,4.89
1734289455.627797,59.22,51.02,61.25,61.65,-5.84,4.89
1734289455.754892,59.87,51.24,61.33,61.62,-4.88,4.4
1734289455.8857746,59.66,51.67,61.95,62.1,6.76,3.42
1734289456.0106514,59.46,51.36,61.38,61.69,8.74,3.42
1734289456.133991,59.79,51.67,61.47,61.17,9.21,3.42
1734289456.2661357,59.85,52.29,62.17,61.52,18.44,13.92
1734289456.392012,59.45,51.88,61.88,62.04,21.81,18.12
1734289456.524374,59.69,52.07,61.47,61.49,21.91,17.65
1734289456.6513271,60.23,52.51,61.93,61.67,21.07,18.12
1734289456.7751958,59.77,52.49,62.5,62.44,21.91,17.65
1734289456.9090445,59.95,52.1,61.85,61.92,21.91,17.65
1734289457.0365422,60.66,52.3,61.85,61.59,21.69,19.22
1734289457.163473,60.54,52.8,62.38,62.14,31.09,30.18
1734289457.277039,60.25,52.46,61.91,62.44,30.04,29.49
1734289457.4094756,60.7,52.64,61.61,61.75,29.39,28.81
1734289457.542094,61.15,53.26,62.37,61.9,29.41,29.05
1734289457.6757617,60.67,53.16,62.87,62.52,29.41,29.05
1734289457.8065736,60.8,53.35,62.99,62.35,29.41,29.05
1734289457.9261842,61.32,53.5,63.25,62.49,29.41,29.05
1734289458.055639,61.18,53.5,63.28,62.56,29.41,29.05
1734289458.1882193,60.94,52.94,62.6,62.27,29.41,29.05
1734289458.3224735,60.94,52.92,63.28,62.37,29.41,29.05
1734289458.449764,61.32,53.26,63.93,62.62,29.41,29.05
1734289458.575299,61.45,52.98,63.72,62.59,29.82,29.05
1734289458.707702,61.56,53.01,62.99,61.9,29.82,29.05
1734289458.837643,61.5,52.98,62.84,62.42,29.41,29.05
1734289458.96532,60.89,53.28,63.37,63.11,29.41,29.05
1734289459.0964303,61.51,53.34,62.94,62.79,29.41,29.05
1734289459.2119362,61.8,53.44,62.92,62.35,29.41,29.05
1734289459.3467226,61.56,53.38,62.77,62.35,28.34,28.37
1734289459.4819193,61.2,52.86,62.52,62.78,27.67,28.37
1734289459.6122973,61.55,53.35,62.6,62.44,27.33,27.24
1734289459.7315662,62.18,53.08,62.05,62.15,26.94,27.24
1734289459.8626049,61.91,53.08,61.81,62.09,25.6,27.24
1734289460.002113,61.68,52.95,61.71,62.12,24.24,26.57
1734289460.129063,61.66,53.07,62.32,62.78,22.97,25.44
1734289460.2598848,62.18,53.6,62.08,62.32,22.59,24.78
1734289460.38127,62.25,53.38,61.53,62.1,21.92,24.11
1734289460.5141487,61.68,53.2,61.4,62.02,21.34,23.66
1734289460.642419,61.56,53.16,61.5,62.56,19.02,21.89
1734289460.7623897,61.53,53.58,62.28,62.51,11.89,17.03
1734289460.8993418,62.1,53.6,62.02,61.92,6.98,12.96
1734289461.0298443,61.68,53.13,61.81,61.77,4.65,8.34
1734289461.1576974,61.27,52.97,61.73,61.69,3.53,8.9
1734289461.28519,61.08,52.88,62.18,62.39,-0.21,8.34
1734289461.4125214,61.47,53.28,62.25,62.15,-3.05,6.39
1734289461.5417037,61.68,52.95,61.68,61.89,-3.05,6.39
1734289461.6755142,61.1,52.57,61.47,61.79,-4.0,6.39
1734289461.8021617,60.75,52.3,61.38,61.79,-4.48,6.39
1734289461.9354346,60.75,52.64,61.97,62.3,-4.48,6.39
1734289462.0584793,61.22,53.04,61.71,61.77,-4.02,5.91
1734289462.192929,61.13,52.61,61.3,61.52,-4.0,5.91
1734289462.3244298,60.49,52.33,61.02,61.44,-4.02,5.91
1734289462.4513657,60.31,52.24,60.92,61.95,-4.0,5.91
1734289462.5754006,60.25,52.61,61.55,61.79,-4.02,5.91
1734289462.7090414,60.79,52.54,61.1,61.32,-4.96,6.39
1734289462.836187,60.43,52.08,60.92,61.12,-3.06,8.34
1734289462.967226,60.13,51.94,60.82,61.05,-2.23,8.41
1734289463.0985334,60.15,51.88,61.3,61.75,-2.21,9.87
1734289463.215513,60.67,52.33,61.37,61.37,-0.94,11.41
1734289463.3477411,60.85,52.04,60.85,61.17,-0.87,12.37
1734289463.4834542,60.38,51.78,60.72,61.15,-0.53,12.96
1734289463.614018,60.26,51.72,60.69,61.52,-0.55,13.44
1734289463.733477,60.33,52.11,61.28,62.09,0.46,13.92
1734289463.8622258,61.02,52.16,61.0,61.65,1.34,15.0
1734289463.994905,61.05,51.78,60.66,61.55,1.46,15.47
1734289464.12999,60.61,51.59,60.54,61.57,1.46,15.47
1734289464.2576263,60.62,51.65,60.72,62.19,7.87,12.96
1734289464.3744335,60.75,52.3,61.4,62.04,11.34,12.48
1734289464.5091126,61.4,52.05,60.98,61.72,18.2,16.56
1734289464.6466846,61.1,51.81,60.85,61.65,18.2,16.56
1734289464.772949,60.87,51.82,60.79,61.62,18.2,16.56
1734289464.9016254,60.9,51.95,61.53,62.3,19.93,16.56
1734289465.0316863,61.45,52.54,61.8,61.87,20.6,16.56
1734289465.162613,61.61,52.35,61.37,61.72,20.6,16.56
1734289465.283427,61.02,52.26,61.32,61.65,21.69,19.22
1734289465.409166,60.84,52.35,61.35,62.19,30.39,31.31
1734289465.5413811,60.87,52.89,62.0,62.62,29.28,31.57
1734289465.6688974,61.56,53.11,61.71,62.17,26.94,27.24
1734289465.8034556,61.35,52.79,61.46,62.05,27.27,28.37
1734289465.93753,60.89,52.66,61.43,62.04,27.27,28.37
1734289466.0679653,60.98,52.73,61.65,62.64,27.67,28.37
1734289466.1948,61.45,53.29,62.18,62.39,27.99,27.92
1734289466.3252313,62.02,53.13,61.66,62.09,27.27,28.37
1734289466.452978,61.66,53.23,61.42,62.02,27.27,28.37
1734289466.5812852,61.45,53.16,61.3,62.02,27.67,28.37
1734289466.7104409,61.47,53.25,61.95,62.73,27.67,28.37
1734289466.8417027,62.05,53.71,61.81,62.22,27.67,28.37
1734289466.9684937,62.18,53.4,61.33,61.99,27.67,28.37
1734289467.0927532,61.61,53.23,61.23,61.9,27.67,28.37
1734289467.2274292,61.53,53.2,61.22,62.46,27.67,28.37
1734289467.3430202,61.51,53.63,61.8,62.49,27.67,28.37
1734289467.4810576,62.1,53.71,61.4,61.95,27.27,28.37
1734289467.6142695,61.75,53.26,61.15,61.84,25.83,27.01
1734289467.7426443,61.4,53.11,61.1,61.84,24.55,25.89
1734289467.8712442,61.47,53.1,61.56,62.42,23.96,25.44
1734289467.992849,61.95,53.58,62.03,62.1,23.27,24.78
1734289468.1316102,62.28,53.34,61.5,61.84,21.7,24.32
1734289468.249224,61.8,53.07,61.3,61.77,17.67,21.89
1734289468.379912,61.56,52.92,61.2,61.8,16.11,21.43
1734289468.5111914,61.53,53.14,61.8,62.44,10.4,15.95
1734289468.6437428,62.03,53.62,61.56,61.9,7.82,14.87
1734289468.772387,61.98,53.23,61.22,61.69,4.09,8.9
1734289468.9025185,61.28,52.98,61.03,61.55,-0.8,9.87
1734289469.0293138,61.12,52.86,61.1,62.05,-2.09,7.85
1734289469.1640427,61.05,53.2,61.81,61.9,-2.09,7.85
1734289469.2911816,61.6,53.13,61.38,61.55,-3.56,7.37
1734289469.4220974,61.13,52.6,61.18,61.4,-3.54,6.88
1734289469.541331,60.66,52.41,61.1,61.34,-3.53,6.39
1734289469.677754,60.52,52.32,61.56,61.85,-4.48,6.39
1734289469.807409,60.95,52.73,61.66,61.44,-4.48,6.39
1734289469.932417,61.05,52.35,61.1,61.15,-4.0,5.91
1734289470.0595455,60.31,51.94,60.9,61.05,-4.02,5.91
1734289470.196011,60.11,51.75,60.84,61.45,-4.02,5.91
1734289470.3129852,60.05,52.1,61.43,61.99,-4.02,5.91
1734289470.4545112,60.52,52.39,61.1,61.44,-4.02,5.91
1734289470.581569,60.29,52.0,60.69,61.24,-4.48,5.91
1734289470.7074392,59.74,51.81,60.52,61.19,-2.59,6.88
1734289470.837711,59.74,51.79,60.52,61.8,-1.68,10.83
1734289470.9700346,59.82,52.21,61.2,61.59,-0.86,11.89
1734289471.0912611,60.47,52.07,60.79,61.22,1.82,14.52
1734289471.2252228,60.15,51.67,60.74,61.14,2.21,16.08
1734289471.3432066,59.9,51.66,60.72,61.14,10.57,13.44
1734289471.4861922,59.97,51.76,61.28,61.97,20.39,18.12
1734289471.6130323,60.54,52.36,60.75,61.74,21.02,19.22
1734289471.743425,60.79,52.14,60.28,61.6,21.96,18.59
1734289471.8600652,60.34,52.02,60.2,61.62,20.18,19.69
1734289472.0031438,60.44,52.07,60.23,62.17,26.73,26.11
1734289472.129262,60.64,52.58,60.89,62.39,28.28,30.18
1734289472.2602608,61.45,52.83,60.59,61.94,26.27,27.24
1734289472.3877275,61.32,52.55,60.31,61.85,27.33,27.24
1734289472.5180593,61.07,52.48,60.23,61.89,27.33,27.24
1734289472.643813,61.12,52.66,60.38,62.52,27.33,27.24
1734289472.776714,61.58,53.34,61.1,62.29,27.33,27.24
1734289472.9082222,62.2,53.28,60.67,61.99,27.33,27.24
1734289473.0267007,61.81,53.16,60.56,61.89,27.33,27.24
1734289473.1586788,61.58,53.19,60.46,61.79,27.33,27.24
1734289473.2933152,61.61,53.25,61.13,62.52,27.33,27.24
1734289473.415708,62.2,53.74,60.97,62.05,27.33,27.24
1734289473.5444367,62.3,53.4,61.1,61.94,27.33,27.24
1734289473.6772673,61.6,53.2,61.02,61.92,27.33,27.24
1734289473.7966394,61.47,53.16,61.0,62.57,27.33,27.24
1734289473.929137,61.45,53.62,61.6,62.57,27.33,27.24
1734289474.0672505,62.1,53.68,61.22,62.05,27.33,27.24
1734289474.197526,61.78,53.14,60.95,61.94,27.33,27.24
1734289474.3245802,61.5,52.98,60.87,61.92,26.66,27.24
1734289474.4453416,61.48,52.98,61.42,62.54,20.32,23.66
1734289474.5757775,61.93,53.5,61.9,62.2,19.41,22.54
1734289474.713772,62.12,53.26,61.28,61.9,18.06,22.54
1734289474.8306646,61.61,53.01,61.1,61.82,15.22,20.32
1734289474.9658267,61.37,52.91,61.02,61.84,12.89,19.06
1734289475.091279,61.32,53.04,61.75,62.51,5.89,13.44
1734289475.2298422,61.81,53.43,61.55,61.87,3.18,7.85
1734289475.3522675,61.66,52.97,61.38,61.67,-1.77,8.9
1734289475.4882689,60.95,52.71,61.28,61.54,-2.59,6.88
1734289475.615323,60.79,52.61,61.25,62.15,-3.07,6.88
1734289475.7464087,60.61,52.98,61.81,61.92,-4.02,6.88
1734289475.8711994,61.18,52.91,61.37,61.57,-3.53,6.39
1734289476.003863,60.74,52.38,61.13,61.44,-4.48,6.39
1734289476.1295033,60.34,52.16,61.07,61.37,-4.48,6.39
1734289476.2624068,60.31,52.0,61.6,61.9,-4.0,5.91
1734289476.3828526,60.84,52.43,61.68,61.49,-4.02,5.91
1734289476.514275,60.89,52.11,61.12,61.2,-4.02,5.91
1734289476.645283,60.31,51.82,60.94,61.1,-4.02,5.91
1734289476.7736456,60.11,51.72,60.79,61.52,-4.0,5.91
1734289476.90548,60.08,52.13,61.43,62.12,-2.57,7.85
1734289477.036568,60.64,52.38,61.17,61.59,-2.25,8.9
1734289477.1611664,60.49,52.0,60.9,61.44,-2.73,9.38
1734289477.2945414,60.05,51.86,60.7,61.32,0.16,12.37
1734289477.4214091,60.05,51.83,60.74,61.97,-0.55,13.44
1734289477.5525637,60.13,52.27,61.32,61.82,-0.45,13.44
1734289477.6737378,60.87,52.13,60.89,61.62,0.92,13.92
1734289477.8093462,60.44,51.7,60.72,61.59,1.6,14.87
1734289477.937209,60.21,51.59,60.69,61.72,1.0,15.47
1734289478.068678,60.26,51.59,61.22,62.35,1.0,15.47
1734289478.190021,60.9,52.1,61.28,62.0,1.46,15.47
1734289478.322149,61.12,51.72,60.72,61.82,2.03,15.95
1734289478.448599,60.7,51.49,60.59,61.84,2.03,15.95
1734289478.5843742,60.66,51.49,60.59,62.37,2.65,16.08
1734289478.7109065,60.72,52.1,61.3,62.59,19.08,15.95
1734289478.838955,61.33,52.36,60.92,62.07,21.65,18.59
1734289478.9656549,61.12,52.23,60.67,61.94,21.65,18.59
1734289479.1007333,60.77,52.21,60.57,61.9,21.65,18.59
1734289479.2315931,60.77,52.32,60.85,62.56,21.65,18.59
1734289479.350469,61.28,52.89,61.63,62.19,21.65,18.59
1734289479.4790285,61.92,52.79,61.35,61.9,21.65,18.59
1734289479.6105006,61.43,52.63,61.27,61.8,21.65,18.59
1734289479.747882,61.18,52.67,61.28,61.77,21.59,18.59
1734289479.8747835,61.12,52.86,61.86,62.44,21.65,18.59
1734289480.005583,61.71,53.49,61.76,62.17,21.65,18.59
1734289480.1322975,61.85,53.25,61.27,62.02,21.65,18.59
1734289480.264045,61.3,53.14,61.22,62.0,21.27,20.32
1734289480.3910158,61.33,53.13,61.23,62.54,27.61,30.18
1734289480.5218916,61.47,53.65,61.88,62.67,27.9,29.74
1734289480.644943,62.08,53.77,61.46,62.15,25.68,26.11
1734289480.779982,61.81,53.37,61.2,62.04,26.94,26.57
1734289480.8953652,61.53,53.14,61.0,62.02,26.66,26.57
1734289481.027711,61.53,53.22,61.53,62.67,26.66,26.57
1734289481.1651278,62.02,53.69,62.08,62.34,26.94,26.57
1734289481.2956674,62.17,53.46,61.6,62.1,26.94,26.57
1734289481.412992,61.68,53.25,61.45,61.94,26.94,26.57
1734289481.5539768,61.5,53.19,61.42,61.95,26.66,26.57
1734289481.6744466,61.5,53.35,62.0,62.69,26.94,26.57
1734289481.8122127,62.1,53.78,61.73,62.22,26.56,26.57
1734289481.938834,61.88,53.41,61.4,62.05,26.56,26.57
1734289482.070418,61.3,53.23,61.32,62.02,26.66,26.57
1734289482.191441,61.2,53.2,61.3,62.57,26.56,26.57
1734289482.322647,61.22,53.68,61.93,62.37,26.56,26.57
1734289482.4552715,61.88,53.65,61.5,61.84,26.94,26.57
1734289482.586373,61.66,53.2,61.27,61.74,26.94,26.57
1734289482.7132852,61.4,53.05,61.18,61.72,26.94,26.57
1734289482.8405695,61.38,53.11,61.75,62.35,26.66,26.57
1734289482.9672518,61.88,53.65,61.83,61.97,25.89,26.57
1734289483.0961044,62.03,53.5,61.3,61.72,23.65,25.44
1734289483.2288034,61.51,53.31,61.13,61.62,22.59,24.78
1734289483.3587596,61.37,53.26,61.1,62.07,21.7,24.32
1734289483.4780486,61.37,53.65,61.85,62.66,21.68,23.66
1734289483.6121595,61.95,53.96,61.66,62.1,20.32,23.66
1734289483.745082,61.71,53.56,61.45,61.97,20.09,22.54
1734289483.875772,61.27,53.4,61.38,61.9,17.04,20.79
1734289484.003723,61.07,53.35,61.38,62.59,13.36,18.59
1734289484.1334622,61.05,53.78,61.98,62.32,6.64,13.92
1734289484.2579677,61.63,53.56,61.51,62.04,1.27,8.82
1734289484.392486,61.17,53.02,61.3,61.92,-2.11,8.34
1734289484.506359,60.72,52.73,61.22,61.85,-2.61,7.37
1734289484.6457942,60.72,52.63,61.76,62.42,-3.56,7.37
1734289484.7719347,61.15,53.08,61.81,61.97,-4.02,6.88
1734289484.908199,61.13,52.7,61.22,61.69,-3.53,6.39
1734289485.028185,60.52,52.42,60.95,61.57,-4.0,6.39
1734289485.166153,60.31,52.29,60.87,62.02,-4.48,6.39
1734289485.292652,60.21,52.63,61.53,62.17,-4.48,6.39
1734289485.4178524,60.7,52.63,61.18,61.57,-3.52,5.91
1734289485.542382,60.43,52.16,60.95,61.34,-4.48,6.39
1734289485.678654,60.02,51.95,60.85,61.24,-0.91,10.92
1734289485.8138578,59.98,51.85,60.95,61.87,-0.38,11.41
1734289485.938511,60.15,52.23,61.5,61.6,-0.39,11.89
1734289486.0661926,60.74,51.95,60.98,61.5,0.48,13.44
1734289486.196941,60.34,51.63,60.8,61.45,1.91,15.47
1734289486.329913,60.13,51.53,60.77,61.52,1.58,15.95
1734289486.4471755,60.28,51.6,61.33,62.15,2.09,15.6
1734289486.5876918,60.92,52.07,61.17,61.75,1.43,15.95
1734289486.7149234,61.22,51.73,60.62,61.59,1.3,16.08
1734289486.8394306,60.79,51.54,60.47,61.6,1.58,15.95
1734289486.9661098,60.75,51.53,60.46,62.17,2.48,15.95
1734289487.100574,60.84,52.17,61.12,62.0,16.12,14.52
1734289487.2311056,61.5,52.46,60.75,61.49,19.92,18.59
1734289487.3619032,61.28,52.2,60.57,61.4,20.76,18.12
1734289487.4763458,60.98,52.2,60.51,61.37,20.76,18.12
1734289487.6070845,61.0,52.3,61.13,62.02,20.76,18.12
1734289487.7406192,61.48,52.88,61.78,61.7,20.76,18.12
1734289487.878048,61.98,52.74,61.35,61.49,20.76,18.12
1734289488.0049956,61.42,52.63,61.28,61.4,20.76,18.12
1734289488.1318643,61.1,52.67,61.3,61.45,20.76,18.12
1734289488.2627313,61.1,53.02,61.9,62.0,20.76,18.12
1734289488.3821034,61.73,53.58,61.7,61.55,20.76,18.12
1734289488.5204475,61.71,53.28,61.38,61.4,20.76,18.12
1734289488.652332,61.02,53.11,61.3,61.39,20.76,18.12
1734289488.7723317,61.05,53.14,61.33,61.92,20.76,18.12
1734289488.9065166,61.08,53.69,62.02,61.77,20.76,18.12
1734289489.0366445,61.65,53.77,61.56,61.57,20.76,18.12
1734289489.1677055,61.3,53.35,61.28,61.47,20.76,18.12
1734289489.2817483,61.0,53.26,61.15,61.42,20.76,18.12
1734289489.4160595,60.98,53.28,61.71,62.09,20.76,18.12
1734289489.552627,61.48,53.74,61.9,61.65,20.76,18.12
1734289489.684312,61.66,53.49,61.43,61.37,20.76,18.12
1734289489.8064828,61.08,53.28,61.32,61.27,20.76,18.12
1734289489.9424324,60.95,53.23,61.3,61.45,20.76,18.12
1734289490.0687222,60.95,53.62,61.86,62.19,20.76,18.12
1734289490.2004418,61.51,53.87,61.53,61.85,20.76,18.12
1734289490.3235395,61.28,53.47,61.25,61.74,20.76,18.12
1734289490.4571085,60.77,53.31,61.18,61.72,20.76,18.12
1734289490.5812852,60.82,53.28,61.32,62.27,20.76,18.12
1734289490.7059026,60.87,53.75,61.95,62.04,20.76,18.12
1734289490.8356884,61.6,53.35,61.48,61.74,20.76,18.12
1734289490.9745717,61.25,52.94,61.27,61.65,20.76,18.12
1734289491.1012926,61.02,52.8,61.17,61.62,20.76,18.12
1734289491.223046,61.02,52.86,61.73,62.27,20.76,18.12
1734289491.3524094,61.53,53.44,61.88,61.84,20.76,18.12
1734289491.4898086,61.65,53.16,61.38,61.6,20.76,18.12
1734289491.6056774,61.08,52.98,61.22,61.5,20.76,18.12
1734289491.7423267,60.98,52.95,61.3,61.95,20.76,18.12
1734289491.8754718,60.98,53.37,62.03,62.47,20.76,18.12
1734289492.0066173,61.6,53.49,61.68,61.95,20.76,18.12
1734289492.1233046,61.3,53.08,61.5,61.85,20.76,18.12
1734289492.2591646,60.84,52.95,61.45,61.84,20.76,18.12
1734289492.3952596,60.79,52.94,61.63,62.41,20.76,18.12
1734289492.522767,61.1,53.44,62.12,62.1,20.76,18.12
1734289492.650602,61.73,53.22,61.63,61.85,20.76,18.12
1734289492.7753575,61.32,53.13,61.43,61.79,20.76,18.12
1734289492.9119277,61.12,52.98,61.38,61.82,20.76,18.12
1734289493.0388854,61.13,53.04,62.0,62.46,20.76,18.12
1734289493.169968,61.66,53.6,61.81,62.0,20.76,18.12
1734289493.2935617,61.71,53.29,61.15,61.8,20.76,18.12
1734289493.427577,61.17,53.13,60.98,61.75,20.76,18.12
1734289493.5517154,61.08,53.08,60.95,62.29,20.76,18.12
1734289493.6763074,61.08,53.52,61.65,62.3,19.42,18.12
1734289493.8100655,61.68,53.58,61.27,61.65,18.84,17.65
1734289493.9439058,61.35,53.16,61.22,61.52,19.27,17.5
1734289494.0704703,60.98,53.04,61.17,61.45,18.88,17.5
1734289494.201288,60.97,53.02,61.63,62.2,18.4,17.03
1734289494.329071,61.35,53.5,62.03,61.99,14.51,15.47
1734289494.44602,61.7,53.22,61.53,61.77,10.29,12.85
1734289494.5803835,61.17,52.91,61.38,61.7,6.43,11.41
1734289494.7180252,60.9,52.77,61.35,61.74,3.06,8.9
1734289494.844289,60.92,53.05,61.93,62.27,-1.16,8.82
1734289494.9697878,61.52,53.46,61.68,61.77,-2.59,6.88
1734289495.0963962,61.48,53.01,61.28,61.55,-3.07,6.88
1734289495.2340443,60.89,52.73,61.12,61.47,-4.02,6.88
1734289495.3608828,60.74,52.68,61.0,61.99,-3.53,6.39
1734289495.4909,60.67,53.16,61.68,61.82,-4.0,6.39
1734289495.611069,61.18,53.1,61.23,61.3,-4.48,6.39
1734289495.7502625,60.79,52.63,61.05,61.14,-4.48,6.39
1734289495.8773086,60.43,52.45,60.87,60.97,-3.54,5.91
1734289496.0078075,60.36,52.36,61.45,61.64,-3.53,6.39
1734289496.1223917,60.8,52.74,61.53,61.24,-2.61,7.85
1734289496.25411,60.98,52.41,61.02,61.05,-2.2,9.38
1734289496.393155,60.33,52.1,60.87,61.02,-0.41,12.37
1734289496.513522,60.16,52.0,60.82,61.35,0.48,13.44
1734289496.6424448,60.18,52.33,61.38,61.89,0.48,13.44
1734289496.7810633,60.85,52.43,61.08,61.44,1.34,15.0
