Time(s),R1(O),R2(O),R3(O),R4(O)
1734296651.1770818,95.75,80.23,97.42,99.12
1734296651.2042453,95.73,80.23,97.42,99.12
1734296651.26028,95.75,80.23,97.42,99.12
1734296651.3070562,95.78,80.23,97.42,99.14
1734296651.3581085,95.78,80.23,97.44,99.14
1734296651.4202855,95.78,80.23,97.47,99.14
1734296651.469021,95.78,80.23,97.47,99.14
1734296651.5258682,95.80,80.23,97.49,99.14
1734296651.5650325,95.83,80.23,97.49,99.14
1734296651.6264453,95.85,80.21,97.49,99.14
1734296651.6902258,95.88,80.21,97.49,99.14
1734296651.7251437,95.90,80.21,97.52,99.14
1734296651.7925322,95.93,80.21,97.52,99.12
1734296651.826541,95.95,80.21,97.52,99.12
1734296651.893384,95.98,80.21,97.54,99.12
1734296651.945817,96.00,80.21,97.54,99.12
1734296651.9808512,96.03,80.21,97.57,99.12
1734296652.033369,96.03,80.21,97.57,99.12
1734296652.087616,96.03,80.21,97.57,99.12
1734296652.141454,96.05,80.21,97.57,99.12
1734296652.208407,96.05,80.21,97.57,99.12
1734296652.250437,96.05,80.21,97.57,99.12
1734296652.3214388,96.05,80.21,97.57,99.12
1734296652.3645508,96.05,80.21,97.57,99.12
1734296652.414504,96.05,80.23,97.57,99.12
1734296652.461237,96.05,80.25,97.57,99.12
1734296652.5228906,96.05,80.27,97.57,99.12
1734296652.5654404,96.05,80.29,97.57,99.14
1734296652.6236064,96.03,80.31,97.57,99.14
1734296652.6701946,96.03,80.33,97.57,99.14
1734296652.7263577,96.03,80.33,97.57,99.14
1734296652.7805135,96.03,80.36,97.57,99.14
1734296652.8448515,96.03,80.38,97.54,99.14
1734296652.8932052,96.03,80.40,97.54,99.14
1734296652.944118,96.03,80.42,97.54,99.14
1734296652.99545,96.03,80.44,97.54,99.14
1734296653.0481553,96.03,80.46,97.54,99.14
1734296653.095354,96.03,80.48,97.54,99.14
1734296653.1507802,96.03,80.50,97.54,99.14
1734296653.202527,96.03,80.52,97.52,99.14
1734296653.2463882,96.03,80.52,97.52,99.14
1734296653.30996,96.03,80.52,97.52,99.14
1734296653.3598797,96.03,80.52,97.52,99.14
1734296653.4161918,96.05,80.52,97.52,99.14
1734296653.4703019,96.05,80.52,97.52,99.14
1734296653.5181506,96.05,80.54,97.52,99.14
1734296653.571886,96.05,80.54,97.49,99.14
1734296653.6258266,96.05,80.54,97.52,99.14
1734296653.668555,96.05,80.54,97.52,99.14
1734296653.7412746,96.05,80.54,97.52,99.14
1734296653.7844436,96.05,80.54,97.52,99.14
1734296653.8557599,96.05,80.54,97.52,99.14
1734296653.910482,96.05,80.54,97.52,99.14
1734296653.958551,96.05,80.54,97.49,99.14
1734296654.0050583,96.05,80.54,97.52,99.14
1734296654.068353,96.05,80.54,97.52,99.14
1734296654.117363,96.05,80.54,97.52,99.14
1734296654.1626856,96.05,80.54,97.52,99.14
1734296654.2209957,96.05,80.54,97.52,99.14
1734296654.2921357,96.05,80.54,97.52,99.14
1734296654.3367457,96.05,80.54,97.49,99.14
1734296654.3880634,96.05,80.57,97.52,99.14
1734296654.436515,96.05,80.57,97.52,99.14
1734296654.5059395,96.05,80.57,97.52,99.14
1734296654.551588,96.05,80.57,97.52,99.14
1734296654.6260896,96.05,80.57,97.52,99.14
1734296654.6619003,96.08,80.57,97.52,99.17
1734296654.713008,96.13,80.57,97.49,99.22
1734296654.776159,96.20,80.57,97.52,99.30
1734296654.813529,96.30,80.57,97.52,99.38
1734296654.8852565,96.43,80.57,97.52,99.48
1734296655.0138888,96.56,80.57,97.52,99.58
1734296655.134698,96.71,80.57,97.52,99.69
1734296655.2605004,96.86,80.57,97.52,99.79
1734296655.377649,97.04,80.57,97.52,99.92
1734296655.5097938,97.21,80.57,97.54,100.05
1734296655.6313386,97.39,80.54,97.54,100.19
1734296655.7584717,97.59,80.54,97.54,100.32
1734296655.8729684,97.82,80.54,97.54,100.45
1734296656.0100064,98.03,80.54,97.54,100.58
1734296656.1234145,98.26,80.54,97.54,100.71
1734296656.25557,98.47,80.54,97.54,100.82
1734296656.3741856,98.65,80.59,97.57,100.92
1734296656.508792,98.80,80.63,97.57,101.00
1734296656.628288,98.93,80.65,97.57,101.08
1734296656.7556849,99.03,80.52,97.57,101.11
1734296656.8758104,99.16,80.50,97.57,101.16
1734296657.009258,99.24,80.48,97.57,101.21
1734296657.1403444,99.34,80.48,97.60,101.27
1734296657.2545578,99.42,80.44,97.62,101.29
1734296657.3848124,99.47,80.33,97.65,101.32
1734296657.5098126,99.55,80.31,97.67,101.34
1734296657.6443777,99.60,80.25,97.67,101.37
1734296657.7631662,99.63,80.19,97.67,101.37
1734296657.88945,99.68,80.10,97.67,101.37
1734296658.0167475,99.71,80.02,97.67,101.40
1734296658.134919,99.73,79.96,97.70,101.42
1734296658.2612371,99.76,79.87,97.70,101.42
1734296658.3960896,99.79,79.79,97.70,101.42
