imgnum,timestamp,Angle1(deg),Angle2(deg)
361,1734286894.2892365,14.32,2.43
362,1734286894.422327,14.32,2.43
363,1734286894.5391967,14.46,2.43
364,1734286894.6751828,14.78,2.43
365,1734286894.795615,14.92,2.43
366,1734286894.9127824,14.78,2.43
367,1734286895.038926,14.92,2.43
368,1734286895.1588078,14.78,2.43
369,1734286895.2937207,14.78,2.43
370,1734286895.4083958,14.92,2.43
371,1734286895.5436122,15.39,2.43
372,1734286895.6717448,15.39,2.43
373,1734286895.788234,15.39,2.43
374,1734286895.922255,15.85,2.43
375,1734286896.0426304,16.0,2.43
376,1734286896.155203,16.0,2.43
377,1734286896.2903767,15.85,2.43
378,1734286896.4094598,15.85,2.43
379,1734286896.5422957,15.85,2.43
380,1734286896.657297,16.0,2.43
381,1734286896.7806487,15.85,2.43
382,1734286896.9076521,16.0,2.43
383,1734286897.0418282,16.0,2.43
384,1734286897.1612082,16.47,2.43
385,1734286897.2777216,16.47,2.43
386,1734286897.4077208,16.47,2.43
387,1734286897.5268185,16.47,2.43
388,1734286897.659714,16.0,2.43
389,1734286897.7841883,16.47,2.43
390,1734286897.9038475,16.47,2.43
391,1734286898.0357263,16.47,2.43
392,1734286898.1568806,16.47,2.43
393,1734286898.2709315,16.47,2.43
394,1734286898.4135911,16.47,2.43
395,1734286898.5232158,16.47,2.43
396,1734286898.6563923,16.47,2.43
