imgnum,timestamp,Angle1(deg),Angle2(deg)
92,1734286611.2756393,17.7,2.91
93,1734286611.3952763,17.7,2.91
94,1734286611.5191696,17.7,2.91
95,1734286611.6552975,17.24,2.91
96,1734286611.7731977,17.7,2.91
97,1734286611.9033716,17.53,2.91
98,1734286612.022438,17.53,2.91
99,1734286612.15472,17.53,2.91
100,1734286612.2646677,17.53,2.91
101,1734286612.387632,17.7,2.91
102,1734286612.520361,17.53,2.91
103,1734286612.640624,17.53,2.91
104,1734286612.7732415,17.53,2.91
105,1734286612.8907142,17.53,2.91
106,1734286613.0123374,17.53,2.91
107,1734286613.1420357,17.07,2.91
108,1734286613.261042,17.07,2.91
109,1734286613.3945396,17.53,2.91
110,1734286613.5252109,17.07,2.91
111,1734286613.6368062,17.53,2.91
112,1734286613.770902,17.07,2.91
113,1734286613.8900976,17.07,2.91
114,1734286614.016753,17.07,2.91
115,1734286614.1324549,17.53,2.91
116,1734286614.2594519,17.07,2.91
117,1734286614.389267,17.07,2.91
118,1734286614.508201,17.07,2.91
119,1734286614.6400027,17.07,2.91
120,1734286614.7565098,17.07,2.91
121,1734286614.8857532,17.07,2.91
122,1734286615.020055,17.07,2.91
123,1734286615.1391635,17.07,2.91
124,1734286615.2604597,17.07,2.91
125,1734286615.3901632,17.07,2.91
126,1734286615.5059295,16.61,2.91
127,1734286615.639234,16.91,2.91
128,1734286615.753051,16.61,2.91
129,1734286615.8893445,16.91,2.91
130,1734286616.0074854,16.61,2.91
131,1734286616.1382651,16.61,2.91
132,1734286616.2574713,16.61,2.91
133,1734286616.3757555,16.61,2.91
134,1734286616.5065064,16.45,2.91
135,1734286616.621102,16.45,2.91
136,1734286616.7548509,16.45,2.91
137,1734286616.8773246,16.45,2.91
138,1734286617.0065038,16.45,2.91
139,1734286617.122335,16.45,2.91
140,1734286617.2571242,16.45,2.91
141,1734286617.383778,16.45,2.91
142,1734286617.507854,16.45,2.91
143,1734286617.621793,15.99,2.91
144,1734286617.7539856,16.45,2.91
145,1734286617.8707912,16.45,2.91
146,1734286618.009216,16.45,2.91
147,1734286618.1213396,16.45,2.91
148,1734286618.2552137,15.99,2.91
149,1734286618.3750436,15.99,2.91
150,1734286618.4940434,15.99,2.91
151,1734286618.6250412,15.99,2.91
152,1734286618.7449253,15.83,2.91
153,1734286618.8744168,15.52,2.91
154,1734286618.9938996,15.52,2.91
155,1734286619.1233385,15.52,2.91
156,1734286619.2432811,15.37,2.91
157,1734286619.3727365,15.37,2.91
158,1734286619.4870834,15.37,2.91
159,1734286619.6214619,15.37,2.91
160,1734286619.738733,15.37,2.91
161,1734286619.8658998,15.37,2.91
162,1734286619.9940298,15.37,2.91
163,1734286620.121723,15.37,2.91
164,1734286620.2395349,15.37,2.91
165,1734286620.374319,15.37,2.91
166,1734286620.4912908,14.91,2.91
167,1734286620.6224284,14.91,2.91
168,1734286620.7414176,14.91,2.91
169,1734286620.8597412,14.91,2.91
170,1734286620.9812057,14.91,2.91
171,1734286621.1085336,14.91,2.91
172,1734286621.237239,14.91,2.91
173,1734286621.3714476,14.91,2.91
174,1734286621.4905384,14.44,2.91
175,1734286621.611424,14.44,2.91
176,1734286621.7295926,14.76,2.91
177,1734286621.8683934,14.44,2.91
178,1734286621.999618,14.3,2.91
179,1734286622.102449,14.44,2.91
180,1734286622.24107,14.3,2.91
181,1734286622.3574445,14.3,2.91
182,1734286622.4768507,13.84,2.91
183,1734286622.6056046,13.84,2.91
184,1734286622.7337132,13.84,2.91
185,1734286622.864095,13.84,2.91
186,1734286622.9846153,13.84,2.91
187,1734286623.103167,13.84,2.91
188,1734286623.2361884,13.84,2.91
189,1734286623.3498442,13.84,2.91
190,1734286623.472328,13.84,2.91
191,1734286623.6043031,13.84,2.91
192,1734286623.720741,13.37,2.91
193,1734286623.8553028,13.84,2.91
194,1734286623.9729624,13.84,2.91
195,1734286624.1087708,13.37,2.91
196,1734286624.2226765,13.7,2.91
197,1734286624.3560894,13.7,2.91
198,1734286624.4710617,13.37,2.91
199,1734286624.5959244,13.7,2.91
200,1734286624.7226868,13.84,2.91
201,1734286624.850084,12.75,3.39
202,1734286624.9675727,12.75,3.39
203,1734286625.107605,13.23,2.91
204,1734286625.2240274,12.77,2.91
205,1734286625.351039,11.82,3.39
206,1734286625.4692109,12.77,2.91
207,1734286625.606979,12.3,2.91
208,1734286625.7248778,12.3,2.91
209,1734286625.8514404,11.35,3.39
210,1734286625.977373,12.3,2.91
211,1734286626.089731,12.3,2.91
212,1734286626.2233226,11.35,3.39
213,1734286626.3390808,11.35,3.39
214,1734286626.4721904,11.35,3.39
215,1734286626.5900526,11.23,3.39
216,1734286626.70867,11.23,3.39
217,1734286626.838778,11.23,3.39
218,1734286626.9722893,10.76,3.39
219,1734286627.0921655,11.24,2.91
220,1734286627.2109628,10.29,3.39
221,1734286627.3418012,10.18,3.39
222,1734286627.468497,9.71,3.39
223,1734286627.5900862,9.82,3.39
224,1734286627.7083583,9.82,3.39
225,1734286627.8408675,9.82,3.39
226,1734286627.9737246,9.71,3.39
227,1734286628.0902345,9.71,3.39
228,1734286628.209308,9.71,3.39
229,1734286628.3416266,9.71,3.39
230,1734286628.4569273,9.24,3.39
231,1734286628.5795462,9.24,3.39
232,1734286628.7100163,9.24,3.39
233,1734286628.8364372,9.24,3.39
234,1734286628.956239,9.24,3.39
235,1734286629.0878737,9.24,3.39
236,1734286629.2085695,9.24,3.39
237,1734286629.3280902,9.24,3.39
238,1734286629.454626,9.24,3.39
239,1734286629.5734134,9.24,3.39
240,1734286629.7078006,9.24,3.39
241,1734286629.8257694,9.24,3.39
242,1734286629.9570947,9.24,3.39
243,1734286630.075285,9.24,3.39
244,1734286630.2096052,8.77,3.39
245,1734286630.3269005,8.67,3.39
246,1734286630.4619434,8.67,3.39
247,1734286630.573438,8.3,3.39
248,1734286630.7072182,8.2,3.39
249,1734286630.8247669,8.3,3.39
250,1734286630.9572804,8.2,3.39
251,1734286631.0807693,7.73,3.39
252,1734286631.204847,7.73,3.39
253,1734286631.328491,7.73,3.39
254,1734286631.4438515,7.73,3.39
255,1734286631.572585,7.73,3.39
256,1734286631.7027857,7.73,3.39
257,1734286631.8243146,7.73,3.39
258,1734286631.9437401,7.73,3.39
259,1734286632.072416,7.73,3.39
260,1734286632.1944973,7.73,3.39
261,1734286632.3211737,7.73,3.39
262,1734286632.4547493,7.26,3.39
263,1734286632.5745332,6.79,3.39
264,1734286632.7043085,6.79,3.39
265,1734286632.8233984,6.31,3.39
266,1734286632.959641,6.23,3.39
267,1734286633.0731845,6.23,3.39
268,1734286633.1912878,5.76,3.39
269,1734286633.325306,5.76,3.39
270,1734286633.4416754,5.76,3.39
271,1734286633.5649996,5.76,3.39
272,1734286633.6908069,5.76,3.39
273,1734286633.807617,5.76,3.39
274,1734286633.9412353,5.28,3.39
275,1734286634.069253,5.28,3.39
276,1734286634.1879125,5.28,3.39
277,1734286634.3206813,5.28,3.39
278,1734286634.4370363,5.28,3.39
279,1734286634.575816,5.28,3.39
280,1734286634.6934652,5.28,3.39
281,1734286634.8057537,5.28,3.39
282,1734286634.9399486,5.28,3.39
283,1734286635.0574121,5.28,3.39
284,1734286635.1905367,5.28,3.39
285,1734286635.306226,5.28,3.39
286,1734286635.440505,5.28,3.39
287,1734286635.5573335,5.28,3.39
288,1734286635.6770706,4.81,3.39
289,1734286635.8065386,4.33,3.39
290,1734286635.9364226,3.85,3.39
291,1734286636.0568128,3.85,3.39
292,1734286636.192118,3.79,3.39
293,1734286636.3083427,3.32,3.39
294,1734286636.433955,2.35,3.88
295,1734286636.549998,1.88,3.88
296,1734286636.6880233,2.84,3.39
297,1734286636.8126779,1.88,3.88
298,1734286636.9286308,1.88,3.88
299,1734286637.058793,1.88,3.88
300,1734286637.1846733,2.84,3.39
301,1734286637.3030012,1.88,3.88
302,1734286637.4237459,1.93,3.88
303,1734286637.5559428,1.4,3.88
304,1734286637.6716447,1.4,3.88
305,1734286637.8035831,1.4,3.88
306,1734286637.9212954,2.37,3.39
307,1734286638.0435257,1.4,3.88
308,1734286638.175445,1.4,3.88
309,1734286638.3084617,1.4,3.88
310,1734286638.424405,2.37,3.39
311,1734286638.5577688,1.4,3.88
312,1734286638.6750784,1.4,3.88
313,1734286638.7934804,1.4,3.88
314,1734286638.9278553,0.92,3.88
315,1734286639.040695,0.45,3.88
316,1734286639.171371,0.45,3.88
317,1734286639.290896,0.45,3.88
318,1734286639.4257298,0.41,3.88
319,1734286639.5423734,-0.07,3.88
320,1734286639.6680877,-0.03,3.88
321,1734286639.8015878,-0.03,3.88
322,1734286639.918032,-0.54,3.88
323,1734286640.0425143,-0.54,3.88
324,1734286640.1659539,-0.54,3.88
325,1734286640.2821298,-0.51,3.88
326,1734286640.4239388,-0.51,3.88
327,1734286640.5332675,-0.51,3.88
328,1734286640.670578,-0.54,3.88
329,1734286640.7876065,-0.54,3.88
330,1734286640.9206314,-0.54,3.88
331,1734286641.039223,-0.54,3.88
332,1734286641.1720924,-1.02,3.88
333,1734286641.2905717,-1.02,3.88
334,1734286641.4092658,-1.02,3.88
335,1734286641.529903,-1.02,3.88
336,1734286641.664703,-1.02,3.88
337,1734286641.78697,-1.02,3.88
338,1734286641.9046469,-1.02,3.88
339,1734286642.0388746,-1.49,3.88
340,1734286642.153885,-1.49,3.88
341,1734286642.285,-1.49,3.88
342,1734286642.4053018,-1.49,3.88
343,1734286642.5340142,-1.97,3.88
344,1734286642.6537292,-1.97,3.88
345,1734286642.78673,-1.97,3.88
346,1734286642.9021504,-1.97,3.88
347,1734286643.031488,-2.45,3.88
348,1734286643.1555526,-2.45,3.88
349,1734286643.2745593,-2.45,3.88
350,1734286643.403327,-2.45,3.88
351,1734286643.5254948,-2.45,3.88
352,1734286643.6543946,-2.93,3.88
353,1734286643.7860131,-2.93,3.88
354,1734286643.9079318,-3.4,3.88
355,1734286644.0190263,-3.4,3.88
356,1734286644.1543539,-3.88,3.88
357,1734286644.2714226,-3.88,3.88
358,1734286644.395422,-4.36,3.88
359,1734286644.519501,-4.36,3.88
360,1734286644.6569216,-4.36,3.88
361,1734286644.7748291,-4.84,3.88
362,1734286644.9031713,-4.83,3.88
363,1734286645.0241065,-5.31,3.88
364,1734286645.151979,-5.31,3.88
365,1734286645.2699413,-5.79,3.88
366,1734286645.406944,-5.79,3.88
367,1734286645.5215647,-5.79,3.88
368,1734286645.6543949,-5.79,3.88
369,1734286645.770178,-6.27,3.88
370,1734286645.8896,-6.27,3.88
371,1734286646.0162108,-6.29,3.88
372,1734286646.1397898,-6.27,3.88
373,1734286646.2733855,-6.27,3.88
374,1734286646.3939471,-6.27,3.88
375,1734286646.5198832,-6.27,3.88
376,1734286646.6394777,-6.27,3.88
377,1734286646.7719824,-6.27,3.88
378,1734286646.8911276,-6.74,3.88
379,1734286647.0240116,-6.74,3.88
380,1734286647.1391432,-6.27,3.88
381,1734286647.2680082,-6.27,3.88
382,1734286647.3898778,-5.79,3.88
383,1734286647.5176482,-4.34,3.39
384,1734286647.636586,-4.34,3.39
385,1734286647.763041,-3.39,3.39
386,1734286647.8876312,-2.91,3.39
387,1734286648.005806,-2.44,3.39
388,1734286648.1363242,-1.96,3.39
389,1734286648.2704177,-1.96,3.39
390,1734286648.3819778,-1.96,3.39
391,1734286648.5067148,-1.48,3.39
392,1734286648.6356277,-1.48,3.39
393,1734286648.753097,-1.48,3.39
394,1734286648.8879929,-1.48,3.39
395,1734286649.014285,-1.0,3.39
396,1734286649.1390994,-1.0,3.39
