imgnum,timestamp,Angle1(deg),Angle2(deg)
0,1734296337.8619294,-3.9212515776859505,4.398705354995528
1,1734296337.9008882,-4.885202568117293,4.885202568117293
2,1734296337.9521546,-3.962966426922435,4.436474485657357
3,1734296337.9996262,-4.927109947649015,4.927109947649015
4,1734296338.054751,-3.9212515776859505,4.398705354995528
5,1734296338.112858,-4.927109947649015,4.927109947649015
6,1734296338.1667607,-3.9212515776859505,4.398705354995528
7,1734296338.2195761,-3.9212515776859505,4.398705354995528
8,1734296338.2706087,-4.927109947649015,4.927109947649015
9,1734296338.3224285,-3.9212515776859505,4.398705354995528
10,1734296338.3750155,-3.9212515776859505,4.398705354995528
11,1734296338.4275355,-3.9212515776859505,4.398705354995528
12,1734296338.4843748,-3.9212515776859505,4.398705354995528
13,1734296338.539415,-3.9212515776859505,4.398705354995528
14,1734296338.58661,-3.9212515776859505,4.398705354995528
15,1734296338.6458635,-3.9212515776859505,4.398705354995528
16,1734296338.6985726,-3.9212515776859505,4.398705354995528
17,1734296338.7487528,-3.9212515776859505,4.398705354995528
18,1734296338.7957776,-3.9212515776859505,4.398705354995528
19,1734296338.849187,-3.9212515776859505,4.398705354995528
20,1734296338.9026563,-3.9212515776859505,4.398705354995528
21,1734296338.9558787,-3.9212515776859505,4.398705354995528
22,1734296339.009291,-3.9212515776859505,4.398705354995528
23,1734296339.0627682,-3.9212515776859505,4.398705354995528
24,1734296339.1148155,-3.9212515776859505,4.398705354995528
25,1734296339.1630812,-3.9212515776859505,4.398705354995528
26,1734296339.2154868,-3.9212515776859505,4.398705354995528
27,1734296339.2663424,-3.9212515776859505,4.398705354995528
28,1734296339.3262446,-3.9212515776859505,4.398705354995528
29,1734296339.379538,-3.962966426922435,4.436474485657357
30,1734296339.4354749,-3.962966426922435,4.436474485657357
31,1734296339.4875815,-3.962966426922435,4.436474485657357
32,1734296339.5428364,-3.9212515776859505,4.398705354995528
33,1734296339.596815,-3.443864101123353,4.398705354995528
34,1734296339.6481051,-3.506844401249964,4.927109947649015
35,1734296339.6985059,-3.506844401249964,4.927109947649015
36,1734296339.7485585,-3.506844401249964,4.927109947649015
37,1734296339.7989428,-3.453106383952644,4.885202568117293
38,1734296339.8493865,-3.506844401249964,4.927109947649015
39,1734296339.8981638,-3.453106383952644,4.885202568117293
40,1734296339.9626691,-2.9760501351209143,4.885202568117293
41,1734296340.0150747,-2.9760501351209143,4.885202568117293
42,1734296340.0680704,-2.4992585377284797,4.885202568117293
43,1734296340.1181018,-2.5608619561932215,4.927109947649015
44,1734296340.1682444,-2.5608619561932215,4.927109947649015
45,1734296340.2192671,-3.03107808346779,5.4170221138566035
46,1734296340.2732508,-3.05077412240081,5.4170221138566035
47,1734296340.3283224,-2.5546168877448565,5.4170221138566035
48,1734296340.3814564,-2.5782342728512333,5.4170221138566035
49,1734296340.4314458,-2.0785515700922588,5.4170221138566035
50,1734296340.4837022,-2.1060805992451606,5.4170221138566035
51,1734296340.5356925,-2.0785515700922588,5.4170221138566035
52,1734296340.587517,-1.6029472795662514,5.4170221138566035
53,1734296340.6424277,-1.6029472795662514,5.4170221138566035
54,1734296340.6966066,-2.5676705700061575,5.906141113770502
55,1734296340.7497075,-1.6442475638244218,6.881723630636941
56,1734296340.7986684,-1.6442475638244218,6.881723630636941
57,1734296340.854133,-2.130575004809657,7.368051071622176
58,1734296340.9136927,-2.130575004809657,7.368051071622176
59,1734296340.9652104,-1.6574579341225473,7.368051071622176
60,1734296341.018926,-1.1335709760809465,7.368051071622176
61,1734296341.080342,-0.7136260256155822,7.368051071622176
62,1734296341.1321807,-0.6582142638652471,7.368051071622176
63,1734296341.1783693,-0.6582142638652471,7.368051071622176
64,1734296341.2281804,-1.1434764942212894,7.853313301978218
65,1734296341.2817292,-0.6690459095513575,7.853313301978218
66,1734296341.3296554,-0.6690459095513575,7.853313301978218
67,1734296341.4410625,-0.6797347451328477,8.337444438846731
68,1734296341.575026,-0.8142683640092798,8.408911732600714
69,1734296341.6998007,0.1924731261141801,8.408911732600714
70,1734296341.8460069,0.12185387734741937,8.408911732600714
71,1734296341.9634957,0.662585844576455,8.408911732600714
72,1734296342.0960448,0.1756406075138699,8.8958569696633
73,1734296342.2221515,0.1756406075138699,8.8958569696633
74,1734296342.3523114,0.6445248351793254,8.8958569696633
75,1734296342.475346,0.6445248351793254,8.8958569696633
76,1734296342.6081188,0.1588716440943898,9.381510160748235
77,1734296342.7512279,0.1588716440943898,9.381510160748235
78,1734296342.8641157,0.31767308840002784,9.302054711298823
79,1734296342.995996,0.1588716440943898,9.381510160748235
80,1734296343.131855,0.7890025275900854,9.302054711298823
81,1734296343.2617414,0.8734561317443763,9.302054711298823
82,1734296343.3853486,0.7095470781406732,9.381510160748235
83,1734296343.515249,0.7890025275900854,9.302054711298823
84,1734296343.646466,1.092724667477583,9.381510160748235
85,1734296343.7808008,1.092724667477583,9.381510160748235
86,1734296343.9065275,1.092724667477583,9.381510160748235
