Time(s),R1(O),R2(O),R3(O),R4(O)
1734295555.7323613,99.92,89.87,97.98,101.90
1734295555.7643123,99.92,89.87,97.98,101.88
1734295555.8197765,99.92,89.87,97.98,101.88
1734295555.8650188,99.92,89.87,97.98,101.88
1734295555.919389,99.92,89.87,97.98,101.88
1734295555.9831824,99.92,89.87,97.98,101.88
1734295556.0267806,99.92,89.87,98.00,101.88
1734295556.091828,99.92,89.87,98.00,101.88
1734295556.1271973,99.92,89.87,98.00,101.88
1734295556.1865995,99.92,89.87,98.00,101.88
1734295556.2397614,99.89,89.87,97.98,101.88
1734295556.2870061,99.89,89.87,97.98,101.88
1734295556.3443108,99.89,89.87,97.98,101.88
1734295556.4129162,99.89,89.87,97.98,101.88
1734295556.46183,99.89,89.87,97.98,101.88
1734295556.5057514,99.89,89.87,97.98,101.88
1734295556.5720527,99.89,89.87,97.98,101.88
1734295556.6090233,99.89,89.87,97.98,101.88
1734295556.6592908,99.89,89.87,97.98,101.88
1734295556.7322264,99.89,89.87,97.98,101.88
1734295556.7695522,99.89,89.87,97.98,101.88
1734295556.8316438,99.89,89.87,97.95,101.88
1734295556.8865783,99.89,89.87,97.95,101.88
1734295556.9168358,99.89,89.87,97.95,101.88
1734295556.977534,99.89,89.87,97.95,101.85
1734295557.028173,99.89,89.87,97.95,101.85
1734295557.0885544,99.92,89.87,97.95,101.85
1734295557.1303017,99.92,89.87,97.95,101.85
1734295557.1819592,99.92,89.87,97.95,101.85
1734295557.2314842,99.92,89.85,97.95,101.82
1734295557.294275,99.92,89.85,97.95,101.82
1734295557.3285906,99.92,89.85,97.95,101.85
1734295557.3910575,99.92,89.85,97.95,101.85
1734295557.442288,99.92,89.85,97.95,101.85
1734295557.5010002,99.92,89.85,97.95,101.85
1734295557.5552623,99.92,89.85,97.95,101.85
1734295557.607918,99.92,89.85,97.95,101.85
1734295557.6565006,99.92,89.85,97.95,101.85
1734295557.7066755,99.92,89.85,97.95,101.85
1734295557.7598581,99.92,89.85,97.95,101.88
1734295557.824525,99.92,89.85,97.95,101.88
1734295557.8963704,99.89,89.85,97.95,101.88
1734295557.9471881,99.89,89.85,97.95,101.88
1734295557.980549,99.89,89.85,97.95,101.88
1734295558.0343022,99.89,89.87,97.95,101.90
1734295558.0888007,99.89,89.87,97.95,101.88
1734295558.1623664,99.89,89.87,97.95,101.88
1734295558.2093425,99.89,89.87,97.95,101.88
1734295558.2704897,99.89,89.87,97.95,101.88
1734295558.3186836,99.89,89.87,97.95,101.88
1734295558.3731074,99.89,89.87,97.95,101.88
1734295558.4222465,99.89,89.87,97.95,101.85
1734295558.4754882,99.89,89.87,97.95,101.85
1734295558.5427275,99.89,89.87,97.95,101.85
1734295558.5803242,99.89,89.87,97.95,101.85
1734295558.6394417,99.89,89.87,97.95,101.85
1734295558.6910899,99.89,89.87,97.95,101.82
1734295558.744127,99.89,89.87,97.95,101.82
1734295558.7892056,99.89,89.87,97.95,101.82
1734295558.8579466,99.89,89.87,97.95,101.82
1734295558.913517,99.89,89.87,97.95,101.82
1734295558.9520984,99.89,89.87,97.95,101.82
1734295559.0053568,99.89,89.87,97.95,101.82
1734295559.058768,99.89,89.87,97.95,101.82
1734295559.1225345,99.89,89.87,97.95,101.80
1734295559.1712132,99.89,89.87,97.95,101.80
1734295559.2163894,99.89,89.87,97.95,101.82
1734295559.277141,99.89,89.87,97.95,101.80
1734295559.3156583,99.89,89.87,97.95,101.80
1734295559.3789043,99.89,89.87,97.95,101.77
1734295559.429521,99.89,89.87,97.95,101.77
1734295559.494655,99.89,89.87,97.95,101.80
1734295559.5361066,99.89,89.87,97.95,101.77
1734295559.5849047,99.89,89.87,97.95,101.77
1734295559.6666157,99.89,89.87,97.95,101.77
1734295559.7933211,99.89,89.87,97.95,101.77
1734295559.9206338,99.89,89.87,97.95,101.77
1734295560.0362651,99.89,89.87,97.95,101.77
1734295560.1681957,99.89,89.87,97.95,101.74
1734295560.2923987,99.89,89.87,97.95,101.77
1734295560.4199898,99.89,89.87,97.95,101.77
1734295560.546636,99.89,89.87,97.95,101.77
1734295560.6743224,99.89,89.87,97.95,101.80
1734295560.7892535,99.89,89.87,97.95,101.77
1734295560.927596,99.89,89.87,97.95,101.80
1734295561.0534117,99.89,89.87,97.95,101.80
1734295561.1724217,99.89,89.87,97.95,101.80
1734295561.3087022,99.89,89.87,97.95,101.80
1734295561.4358919,99.89,89.87,97.95,101.80
1734295561.5632005,99.89,89.87,97.95,101.80
1734295561.689698,99.89,89.87,97.95,101.82
1734295561.8160198,99.89,89.87,97.95,101.82
1734295561.9439518,99.89,89.85,97.95,101.82
1734295562.0639708,99.89,89.85,97.95,101.85
1734295562.197824,99.89,89.85,97.95,101.85
1734295562.3245037,99.89,89.85,97.95,101.85
1734295562.4499369,99.89,89.85,97.95,101.82
1734295562.574501,99.89,89.85,97.95,101.82
1734295562.697223,99.89,89.85,97.95,101.82
1734295562.8274567,99.89,89.85,97.95,101.82
1734295562.9413614,99.89,89.85,97.95,101.82
1734295563.0740094,99.89,89.85,97.95,101.80
1734295563.2044353,99.89,89.85,97.95,101.82
1734295563.3366632,99.89,89.85,97.95,101.82
1734295563.458571,99.89,89.85,97.95,101.82
1734295563.5839314,99.89,89.85,97.95,101.82
1734295563.7052588,99.89,89.85,97.95,101.82
1734295563.837539,99.89,89.87,97.95,101.80
1734295563.9713793,99.89,89.87,97.95,101.77
1734295564.0980241,99.89,89.87,97.95,101.77
1734295564.2254364,99.89,89.87,97.95,101.77
1734295564.3388748,99.89,89.87,97.95,101.77
1734295564.4741096,99.89,89.87,97.95,101.74
1734295564.6020703,99.89,89.87,97.95,101.74
1734295564.7246103,99.89,89.87,97.95,101.72
1734295564.8454294,99.89,89.87,97.95,101.72
1734295564.9819899,99.89,89.87,97.95,101.72
1734295565.1100674,99.89,89.87,97.95,101.69
1734295565.2348592,99.89,89.87,97.95,101.66
1734295565.3638718,99.89,89.87,97.95,101.64
1734295565.4899137,99.86,89.87,97.95,101.64
1734295565.617592,99.84,89.87,97.95,101.61
1734295565.7446008,99.84,89.87,97.95,101.61
1734295565.8621898,99.84,89.85,97.95,101.61
1734295565.9869494,99.84,89.85,97.95,101.58
1734295566.1256175,99.84,89.85,97.95,101.56
1734295566.252653,99.84,89.85,97.95,101.56
1734295566.3757317,99.84,89.85,97.95,101.56
1734295566.4934125,99.81,89.85,97.95,101.56
1734295566.6256704,99.81,89.85,97.95,101.56
1734295566.7546556,99.81,89.85,97.95,101.56
1734295566.8792877,99.81,89.85,97.95,101.56
1734295567.0091326,99.79,89.85,97.95,101.56
1734295567.1366742,99.79,89.85,97.95,101.56
1734295567.2570722,99.79,89.85,97.95,101.56
1734295567.390649,99.79,89.85,97.93,101.53
1734295567.5183084,99.79,89.85,97.93,101.53
1734295567.6445808,99.76,89.85,97.93,101.53
1734295567.7625024,99.73,89.87,97.93,101.53
1734295567.8923583,99.71,89.87,97.93,101.53
1734295568.0168164,99.68,89.87,97.93,101.53
1734295568.1383922,99.66,89.87,97.93,101.53
1734295568.272889,99.63,89.87,97.93,101.53
1734295568.392563,99.63,89.87,97.93,101.53
1734295568.5296226,99.60,89.87,97.93,101.53
1734295568.6560433,99.58,89.87,97.93,101.50
1734295568.7837508,99.55,89.87,97.93,101.50
1734295568.9111967,99.55,89.87,97.93,101.50
1734295569.0344214,99.53,89.87,97.93,101.50
1734295569.16426,99.50,89.87,97.93,101.50
1734295569.2864504,99.50,89.87,97.95,101.50
1734295569.4045012,99.50,89.87,97.95,101.50
1734295569.5403562,99.50,89.87,97.95,101.50
1734295569.6727653,99.50,89.87,97.95,101.50
1734295569.7924745,99.50,89.85,97.95,101.53
1734295569.9223206,99.50,89.85,97.95,101.53
1734295570.0411296,99.50,89.85,97.95,101.56
1734295570.1759546,99.50,89.85,97.95,101.56
1734295570.2914371,99.50,89.85,97.95,101.56
1734295570.4248624,99.50,89.85,97.95,101.56
1734295570.5578547,99.50,89.85,97.95,101.56
1734295570.673633,99.50,89.85,97.95,101.56
1734295570.8103747,99.50,89.85,97.95,101.56
1734295570.9382184,99.50,89.85,97.95,101.56
1734295571.058742,99.50,89.85,97.95,101.56
1734295571.1901271,99.50,89.85,97.95,101.56
1734295571.307525,99.50,89.85,97.93,101.56
1734295571.446507,99.50,89.85,97.93,101.56
1734295571.572953,99.50,89.85,97.93,101.56
1734295571.6978676,99.50,89.87,97.93,101.53
1734295571.8263772,99.50,89.87,97.93,101.53
1734295571.9542787,99.50,89.87,97.93,101.50
1734295572.07289,99.50,89.87,97.93,101.50
1734295572.2041757,99.50,89.87,97.93,101.50
1734295572.3233955,99.50,89.87,97.93,101.50
1734295572.454682,99.50,89.87,97.93,101.50
1734295572.579306,99.50,89.87,97.93,101.50
1734295572.7043097,99.50,89.87,97.93,101.50
1734295572.838506,99.50,89.87,97.93,101.50
1734295572.960733,99.50,89.87,97.93,101.50
1734295573.0927284,99.50,89.87,97.93,101.50
1734295573.217121,99.50,89.87,97.95,101.50
1734295573.3457122,99.50,89.87,97.95,101.50
1734295573.4736085,99.50,89.87,97.95,101.50
1734295573.5896373,99.50,89.87,97.95,101.50
1734295573.7269173,99.50,89.85,97.95,101.50
1734295573.8542912,99.50,89.85,97.95,101.50
1734295573.9689524,99.50,89.85,97.95,101.50
1734295574.105835,99.50,89.85,97.95,101.50
1734295574.2264304,99.50,89.85,97.95,101.50
1734295574.3579657,99.50,89.85,97.95,101.50
1734295574.485186,99.50,89.85,97.95,101.50
1734295574.6087525,99.47,89.85,97.95,101.50
1734295574.7380486,99.47,89.85,97.95,101.50
1734295574.8665648,99.47,89.85,97.95,101.50
1734295574.9927855,99.47,89.85,97.95,101.50
1734295575.1201658,99.47,89.85,97.95,101.50
1734295575.242428,99.47,89.85,97.93,101.50
1734295575.3716087,99.47,89.85,97.93,101.50
1734295575.4903421,99.47,89.85,97.93,101.50
1734295575.6281917,99.47,89.87,97.93,101.50
1734295575.7552059,99.45,89.87,97.93,101.50
1734295575.8726046,99.42,89.87,97.93,101.50
1734295576.008387,99.40,89.87,97.93,101.50
1734295576.1307626,99.40,89.87,97.93,101.50
1734295576.2586274,99.40,89.87,97.93,101.50
1734295576.3764045,99.37,89.87,97.93,101.50
1734295576.5053837,99.37,89.87,97.93,101.50
1734295576.639904,99.34,89.87,97.93,101.50
1734295576.7577915,99.32,89.87,97.93,101.50
1734295576.893715,99.29,89.87,97.93,101.50
1734295577.0200005,99.27,89.87,97.93,101.50
1734295577.140602,99.24,89.87,97.95,101.50
1734295577.2744062,99.21,89.87,97.95,101.50
1734295577.3958852,99.19,89.87,97.95,101.50
1734295577.5285926,99.16,89.87,97.95,101.50
1734295577.6557126,99.16,89.87,97.95,101.50
1734295577.7780144,99.16,89.87,97.95,101.50
1734295577.8971221,99.16,89.87,97.95,101.50
1734295578.032434,99.14,89.87,97.95,101.50
1734295578.1568222,99.11,89.87,97.95,101.50
1734295578.274289,99.11,89.87,97.95,101.50
1734295578.4059076,99.11,89.87,97.95,101.50
1734295578.5382295,99.11,89.87,97.95,101.50
1734295578.6667068,99.11,89.87,97.95,101.50
1734295578.792182,99.11,89.87,97.95,101.50
1734295578.9087331,99.11,89.87,97.95,101.50
1734295579.0391517,99.11,89.87,97.95,101.50
1734295579.1745124,99.11,89.87,97.93,101.50
1734295579.2882316,99.11,89.87,97.93,101.50
1734295579.4221916,99.11,89.87,97.93,101.48
1734295579.5520241,99.11,89.87,97.93,101.48
1734295579.6762486,99.08,89.87,97.93,101.48
1734295579.8057764,99.06,89.87,97.93,101.48
1734295579.9233694,99.03,89.87,97.93,101.48
1734295580.0596328,99.03,89.87,97.93,101.48
1734295580.1762085,99.01,89.87,97.93,101.48
1734295580.3113053,98.98,89.87,97.93,101.48
1734295580.44075,98.96,89.87,97.93,101.45
1734295580.5605826,98.93,89.87,97.93,101.45
1734295580.6856384,98.90,89.87,97.93,101.42
1734295580.8177502,98.88,89.87,97.93,101.42
1734295580.9445312,98.88,89.87,97.93,101.42
1734295581.0717342,98.85,89.87,97.95,101.40
1734295581.190187,98.83,89.87,97.95,101.40
1734295581.3248534,98.80,89.87,97.95,101.42
1734295581.4526477,98.77,89.87,97.95,101.40
1734295581.578433,98.77,89.87,97.95,101.40
1734295581.7054312,98.77,89.87,97.95,101.40
1734295581.8238697,98.77,89.87,97.95,101.37
1734295581.9602103,98.75,89.87,97.95,101.37
1734295582.07425,98.75,89.87,97.95,101.34
1734295582.2063859,98.75,89.87,97.95,101.32
1734295582.3367453,98.75,89.87,97.95,101.32
1734295582.4683805,98.75,89.87,97.95,101.29
1734295582.5894423,98.75,89.87,97.95,101.29
1734295582.7223241,98.75,89.87,97.95,101.27
1734295582.841459,98.72,89.87,97.95,101.24
1734295582.9737365,98.72,89.87,97.95,101.24
1734295583.1030464,98.72,89.87,97.93,101.21
1734295583.228548,98.72,89.87,97.93,101.19
1734295583.3528879,98.72,89.87,97.93,101.19
1734295583.4714017,98.72,89.87,97.93,101.16
1734295583.60596,98.72,89.87,97.93,101.13
1734295583.7288678,98.70,89.87,97.93,101.13
1734295583.8589702,98.70,89.87,97.93,101.11
1734295583.9841793,98.67,89.87,97.93,101.13
1734295584.1095865,98.65,89.87,97.93,101.13
1734295584.2416065,98.62,89.90,97.93,101.13
1734295584.364528,98.59,89.92,97.93,101.13
1734295584.4953163,98.57,89.94,97.93,101.13
1734295584.6234047,98.54,89.97,97.93,101.13
1734295584.7417545,98.52,89.99,97.93,101.13
1734295584.8764358,98.49,90.01,97.93,101.13
1734295584.9937966,98.47,90.04,97.95,101.13
1734295585.125062,98.44,90.06,97.95,101.13
1734295585.2431526,98.41,90.09,97.95,101.13
1734295585.3745186,98.39,90.11,97.95,101.13
1734295585.5062034,98.36,90.11,97.95,101.13
1734295585.6385634,98.36,90.13,97.95,101.13
1734295585.7618444,98.34,90.16,97.95,101.13
1734295585.8771238,98.34,90.18,97.95,101.11
1734295586.0029771,98.34,90.20,97.95,101.11
1734295586.1414964,98.31,90.20,97.95,101.11
1734295586.2613823,98.29,90.20,97.95,101.11
1734295586.393405,98.26,90.20,97.95,101.11
1734295586.522045,98.23,90.20,97.95,101.11
1734295586.6493423,98.21,90.20,97.95,101.08
1734295586.7725031,98.18,90.20,97.95,101.05
1734295586.8977118,98.16,90.20,97.95,101.05
1734295587.0263271,98.13,90.20,97.95,101.03
1734295587.1562824,98.11,90.20,97.95,101.03
1734295587.280891,98.08,90.20,97.95,101.00
1734295587.4049885,98.05,90.23,97.95,100.97
